    0.4740    0.0045     1
    0.0000    0.4740     2
    0.2257    0.4965    001
    1.5573    0.0045     1
    1.0833    0.4740     2
    1.3090    0.4965    100
    2.6406    0.0045     1
    2.1667    0.4740     2
    2.3924    0.4965    110
    3.7240    0.0045     1
    3.2500    0.4740     2
    3.4757    0.4965    101
    4.8073    0.0045     1
    4.3333    0.4740     2
    4.5590    0.4965    102
    5.8906    0.0045     1
    5.4167    0.4740     2
    5.6424    0.4965    112
    0.4740   -1.2142     1
    0.0000   -0.7448     2
    0.2257   -0.7222    001
    1.5573   -1.2142     1
    1.0833   -0.7448     2
    1.3090   -0.7222    100
    2.6406   -1.2142     1
    2.1667   -0.7448     2
    2.3924   -0.7222    110
    3.7240   -1.2142     1
    3.2500   -0.7448     2
    3.4757   -0.7222    101
    4.8073   -1.2142     1
    4.3333   -0.7448     2
    4.5590   -0.7222    102
    5.8906   -1.2142     1
    5.4167   -0.7448     2
    5.6424   -0.7222    112
    0.4740   -2.4330     1
    0.0000   -1.9635     2
    0.2257   -1.9410    001
    1.5573   -2.4330     1
    1.0833   -1.9635     2
    1.3090   -1.9410    100
    2.6406   -2.4330     1
    2.1667   -1.9635     2
    2.3924   -1.9410    110
    3.7240   -2.4330     1
    3.2500   -1.9635     2
    3.4757   -1.9410    101
    4.8073   -2.4330     1
    4.3333   -1.9635     2
    4.5590   -1.9410    102
    5.8906   -2.4330     1
    5.4167   -1.9635     2
    5.6424   -1.9410    112
