   0.16106  -0.79707
   0.16016  -0.79943
   0.15965  -0.80077
   0.16103  -0.80575
   0.16229  -0.81039
   0.16293  -0.81284
   0.16455  -0.82011
   0.16268  -0.82601
   0.16146  -0.82981
   0.16140  -0.82999
   0.16134  -0.83020
   0.15813  -0.84011
   0.15630  -0.84141
   0.15024  -0.84586
   0.14781  -0.84747
   0.14182  -0.85161
   0.13717  -0.85516
   0.13473  -0.85600
   0.13175  -0.85676
   0.11684  -0.85974
   0.11474  -0.86022
   0.11292  -0.86060
   0.09477  -0.86508
   0.07810  -0.86648
   0.07217  -0.86719
   0.06174  -0.86858
   0.05847  -0.86884
   0.04909  -0.86978
   0.04589  -0.87022
   0.03903  -0.87127
   0.03027  -0.87276
   0.02583  -0.87327
   0.01501  -0.87498
   0.00998  -0.87590
   0.00199  -0.87731
  -0.00000  -0.87765
  -0.00273  -0.87789
  -0.01482  -0.87934
  -0.02423  -0.88079
  -0.02949  -0.88164
  -0.03508  -0.88196
  -0.04423  -0.88275
  -0.05412  -0.88389
  -0.05893  -0.88453
  -0.06276  -0.88453
  -0.07408  -0.88461
  -0.07789  -0.88472
  -0.08686  -0.88488
  -0.08943  -0.88500
  -0.09672  -0.88413
  -0.10574  -0.88337
  -0.10865  -0.88319
  -0.11397  -0.88280
  -0.12243  -0.88238
  -0.12970  -0.88129
  -0.13815  -0.87966
  -0.14077  -0.87889
  -0.14878  -0.87672
  -0.15582  -0.87486
  -0.16093  -0.87363
  -0.16744  -0.87175
  -0.17181  -0.87018
  -0.18239  -0.86446
  -0.18366  -0.86384
  -0.18412  -0.86361
  -0.18517  -0.86305
  -0.19527  -0.85786
  -0.19984  -0.85418
  -0.20415  -0.85064
  -0.21106  -0.84517
  -0.21298  -0.84374
  -0.21380  -0.84280
  -0.21837  -0.83743
  -0.22372  -0.83126
  -0.21837  -0.83743
                    
  -0.16106  -1.64043
  -0.16016  -1.63807
  -0.15965  -1.63673
  -0.15722  -1.63535
  -0.15064  -1.63155
  -0.15014  -1.63125
  -0.14306  -1.62817
  -0.14024  -1.62658
  -0.13538  -1.62197
  -0.13154  -1.61860
  -0.12962  -1.61687
  -0.12357  -1.61003
  -0.12327  -1.60972
  -0.11724  -1.60323
  -0.11561  -1.60128
  -0.11282  -1.59788
  -0.10799  -1.59205
  -0.10465  -1.58954
  -0.09811  -1.58492
  -0.09621  -1.58383
  -0.08886  -1.57945
  -0.08245  -1.57549
  -0.07884  -1.57439
  -0.07086  -1.57175
  -0.06177  -1.56907
  -0.05866  -1.56862
  -0.04964  -1.56716
  -0.04580  -1.56663
  -0.03753  -1.56532
  -0.03019  -1.56383
  -0.02642  -1.56369
  -0.01505  -1.56347
  -0.00121  -1.56270
   0.00000  -1.56257
   0.00107  -1.56259
   0.01503  -1.56291
   0.02747  -1.56272
   0.03008  -1.56254
   0.03313  -1.56256
   0.04527  -1.56259
   0.05429  -1.56233
   0.06050  -1.56185
   0.06945  -1.56165
   0.07596  -1.56137
   0.08014  -1.56112
   0.09148  -1.56016
   0.09663  -1.56009
   0.10468  -1.55983
