 0 0 1   poles
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02   1.02
   1.02   1.02
   0.99   0.99   0.98   0.98   0.97   0.97   0.96   0.95   0.94   0.94   0.93   0.92
   0.92   0.91   0.91   0.90   0.90   0.90   0.89   0.89   0.89   0.90   0.90   0.90
   0.91   0.91   0.92   0.93   0.94   0.95   0.96   0.97   0.98   0.99   1.00   1.01
   1.01   1.02   1.03   1.03   1.04   1.04   1.04   1.04   1.04   1.04   1.04   1.04
   1.04   1.03   1.03   1.03   1.03   1.02   1.02   1.02   1.02   1.01   1.01   1.01
   1.01   1.01   1.01   1.01   1.01   1.01   1.01   1.00   1.00   1.00   1.00   1.00
   0.99   0.99
   0.97   0.96   0.95   0.94   0.93   0.91   0.89   0.87   0.85   0.83   0.81   0.79
   0.77   0.76   0.74   0.73   0.72   0.71   0.71   0.71   0.71   0.71   0.71   0.72
   0.73   0.74   0.76   0.78   0.80   0.83   0.85   0.88   0.91   0.94   0.96   0.99
   1.01   1.02   1.04   1.04   1.05   1.04   1.04   1.03   1.02   1.01   0.99   0.98
   0.97   0.96   0.94   0.94   0.93   0.92   0.92   0.91   0.91   0.91   0.91   0.91
   0.91   0.91   0.92   0.92   0.93   0.94   0.95   0.95   0.96   0.96   0.97   0.97
   0.97   0.96
   0.98   0.98   0.96   0.94   0.92   0.88   0.84   0.80   0.76   0.72   0.69   0.65
   0.62   0.59   0.57   0.56   0.55   0.54   0.53   0.53   0.53   0.53   0.54   0.54
   0.55   0.57   0.59   0.62   0.66   0.70   0.75   0.80   0.85   0.90   0.95   0.99
   1.03   1.05   1.07   1.07   1.06   1.04   1.02   0.98   0.95   0.91   0.88   0.85
   0.83   0.80   0.79   0.78   0.77   0.77   0.77   0.76   0.77   0.77   0.77   0.77
   0.78   0.78   0.79   0.81   0.83   0.85   0.87   0.90   0.92   0.95   0.96   0.97
   0.98   0.98
   1.04   1.04   1.02   0.99   0.95   0.89   0.83   0.76   0.70   0.63   0.58   0.52
   0.48   0.45   0.43   0.41   0.41   0.40   0.40   0.41   0.41   0.42   0.42   0.43
   0.44   0.45   0.47   0.51   0.55   0.60   0.67   0.74   0.82   0.90   0.98   1.04
   1.09   1.12   1.12   1.11   1.08   1.04   0.98   0.92   0.86   0.80   0.74   0.70
   0.66   0.63   0.62   0.62   0.62   0.63   0.64   0.64   0.65   0.65   0.65   0.65
   0.65   0.66   0.68   0.70   0.73   0.77   0.81   0.86   0.91   0.96   1.00   1.03
   1.04   1.04
   1.12   1.12   1.10   1.05   0.99   0.91   0.83   0.74   0.65   0.57   0.49   0.43
   0.38   0.34   0.32   0.31   0.31   0.32   0.33   0.34   0.35   0.36   0.36   0.37
   0.38   0.39   0.41   0.43   0.48   0.53   0.61   0.70   0.80   0.90   1.00   1.08
   1.14   1.17   1.17   1.14   1.09   1.02   0.94   0.86   0.77   0.69   0.62   0.56
   0.52   0.49   0.48   0.49   0.51   0.53   0.55   0.56   0.57   0.57   0.56   0.55
   0.55   0.55   0.57   0.59   0.64   0.69   0.76   0.83   0.91   0.98   1.04   1.09
   1.12   1.12
   1.16   1.17   1.14   1.08   1.00   0.91   0.81   0.71   0.61   0.53   0.45   0.38
   0.32   0.29   0.27   0.26   0.27   0.29   0.30   0.32   0.33   0.33   0.33   0.34
   0.34   0.35   0.36   0.38   0.41   0.46   0.53   0.62   0.73   0.85   0.96   1.06
   1.12   1.15   1.14   1.10   1.03   0.96   0.88   0.79   0.71   0.63   0.55   0.47
   0.42   0.38   0.37   0.38   0.41   0.45   0.48   0.49   0.49   0.48   0.46   0.44
   0.43   0.43   0.45   0.49   0.54   0.61   0.69   0.78   0.87   0.97   1.05   1.12
   1.16   1.17
   1.15   1.16   1.13   1.06   0.97   0.86   0.76   0.66   0.57   0.50   0.43   0.36
   0.32   0.29   0.28   0.29   0.31   0.34   0.36   0.36   0.36   0.35   0.33   0.32
   0.32   0.31   0.31   0.31   0.32   0.35   0.40   0.49   0.59   0.72   0.85   0.95
   1.03   1.05   1.04   0.99   0.93   0.86   0.80   0.74   0.68   0.61   0.52   0.43
   0.34   0.29   0.27   0.28   0.33   0.37   0.41   0.42   0.40   0.37   0.33   0.30
   0.29   0.31   0.34   0.38   0.44   0.51   0.59   0.68   0.79   0.90   1.00   1.09
   1.15   1.16
   1.11   1.13   1.10   1.02   0.90   0.78   0.67   0.58   0.52   0.46   0.42   0.38
   0.35   0.34   0.36   0.40   0.46   0.50   0.53   0.53   0.50   0.46   0.42   0.37
   0.34   0.30   0.28   0.25   0.23   0.23   0.25   0.32   0.42   0.56   0.70   0.82
   0.90   0.94   0.92   0.87   0.81   0.76   0.73   0.70   0.67   0.60   0.50   0.38
   0.27   0.20   0.18   0.21   0.28   0.35   0.39   0.40   0.36   0.30   0.25   0.21
   0.20   0.22   0.26   0.31   0.36   0.42   0.49   0.57   0.67   0.80   0.92   1.03
   1.11   1.13
   1.09   1.13   1.10   1.00   0.86   0.71   0.58   0.50   0.45   0.42   0.40   0.40
   0.41   0.45   0.52   0.61   0.71   0.80   0.85   0.85   0.81   0.74   0.65   0.56
   0.48   0.39   0.31   0.23   0.17   0.13   0.13   0.19   0.29   0.44   0.59   0.73
   0.83   0.87   0.85   0.80   0.74   0.69   0.68   0.67   0.65   0.58   0.47   0.33
   0.21   0.14   0.15   0.24   0.37   0.48   0.55   0.54   0.49   0.40   0.33   0.28
   0.27   0.28   0.30   0.32   0.33   0.36   0.40   0.47   0.57   0.70   0.85   0.99
   1.09   1.13
   1.11   1.17   1.14   1.02   0.85   0.66   0.51   0.42   0.38   0.37   0.39   0.43
   0.50   0.60   0.73   0.89   1.05   1.18   1.27   1.29   1.26   1.18   1.08   0.94
   0.79   0.63   0.46   0.30   0.18   0.10   0.10   0.15   0.26   0.41   0.58   0.73
   0.85   0.90   0.89   0.82   0.74   0.68   0.65   0.63   0.59   0.52   0.40   0.27
   0.18   0.18   0.27   0.45   0.66   0.84   0.94   0.94   0.87   0.77   0.68   0.61
   0.57   0.53   0.48   0.41   0.36   0.33   0.35   0.41   0.51   0.65   0.81   0.98
   1.11   1.17
   1.13   1.21   1.19   1.06   0.85   0.64   0.46   0.35   0.32   0.33   0.39   0.48
