pole_01.dat                                                                     
poles     0  0  1
       phi     theta      int
   -50.000     5.000     0.670
   -45.000     5.000     0.670
   -40.000     5.000     0.660
   -35.000     5.000     0.660
   -30.000     5.000     0.650
   -25.000     5.000     0.650
   -20.000     5.000     0.640
   -15.000     5.000     0.640
   -10.000     5.000     0.630
    -5.000     5.000     0.630
     0.000     5.000     0.620
    -5.000    10.000     0.610
     0.000    10.000     0.600
     5.000    10.000     0.600
    10.000    10.000     0.590
    15.000    10.000     0.590
    20.000    10.000     0.580
    25.000    10.000     0.580
    30.000    10.000     0.580
    35.000    10.000     0.580
    40.000    10.000     0.580
    45.000    10.000     0.580
    50.000    10.000     0.580
    55.000    10.000     0.580
    60.000    10.000     0.580
    65.000    10.000     0.590
    70.000    10.000     0.590
    75.000    10.000     0.600
    80.000    10.000     0.600
    85.000    10.000     0.610
    90.000    10.000     0.620
    95.000    10.000     0.630
   100.000    10.000     0.640
   105.000    10.000     0.650
   110.000    10.000     0.650
   115.000    10.000     0.660
   120.000    10.000     0.670
   125.000    10.000     0.680
   130.000    10.000     0.680
   135.000    10.000     0.680
   140.000    10.000     0.690
   145.000    10.000     0.690
   150.000    10.000     0.690
   155.000    10.000     0.690
   160.000    10.000     0.690
   165.000    10.000     0.680
   170.000    10.000     0.680
   175.000    10.000     0.680
   180.000    10.000     0.670
   185.000    10.000     0.670
  -170.000    10.000     0.670
  -165.000    10.000     0.660
  -160.000    10.000     0.660
  -155.000    10.000     0.660
  -150.000    10.000     0.660
  -145.000    10.000     0.660
  -140.000    10.000     0.660
  -135.000    10.000     0.670
  -130.000    10.000     0.670
  -125.000    10.000     0.670
  -120.000    10.000     0.680
  -115.000    10.000     0.680
  -110.000    10.000     0.690
  -105.000    10.000     0.690
  -100.000    10.000     0.700
   -95.000    10.000     0.700
   -90.000    10.000     0.700
   -85.000    10.000     0.700
   -80.000    10.000     0.700
   -75.000    10.000     0.700
   -70.000    10.000     0.690
   -65.000    10.000     0.690
   -60.000    10.000     0.690
   -55.000    10.000     0.680
   -50.000    10.000     0.670
   -45.000    10.000     0.670
   -40.000    10.000     0.660
   -35.000    10.000     0.650
   -30.000    10.000     0.650
   -25.000    10.000     0.640
   -20.000    10.000     0.630
   -15.000    10.000     0.620
   -10.000    10.000     0.620
    -5.000    10.000     0.610
     0.000    10.000     0.600
    -5.000    15.000     0.630
     0.000    15.000     0.620
     5.000    15.000     0.620
    10.000    15.000     0.620
    15.000    15.000     0.620
    20.000    15.000     0.620
    25.000    15.000     0.620
    30.000    15.000     0.620
    35.000    15.000     0.620
    40.000    15.000     0.620
    45.000    15.000     0.630
    50.000    15.000     0.630
    55.000    15.000     0.640
    60.000    15.000     0.650
    65.000    15.000     0.660
    70.000    15.000     0.660
    75.000    15.000     0.670
    80.000    15.000     0.680
    85.000    15.000     0.690
    90.000    15.000     0.690
    95.000    15.000     0.700
   100.000    15.000     0.710
   105.000    15.000     0.720
   110.000    15.000     0.720
   115.000    15.000     0.730
   120.000    15.000     0.730
   125.000    15.000     0.730
   130.000    15.000     0.730
   135.000    15.000     0.730
   140.000    15.000     0.720
   145.000    15.000     0.710
   150.000    15.000     0.700
   155.000    15.000     0.690
   160.000    15.000     0.670
   165.000    15.000     0.660
   170.000    15.000     0.650
   175.000    15.000     0.630
   180.000    15.000     0.620
   185.000    15.000     0.610
  -170.000    15.000     0.610
  -165.000    15.000     0.600
  -160.000    15.000     0.600
  -155.000    15.000     0.600
  -150.000    15.000     0.600
  -145.000    15.000     0.600
  -140.000    15.000     0.610
  -135.000    15.000     0.610
  -130.000    15.000     0.630
  -125.000    15.000     0.640
  -120.000    15.000     0.650
  -115.000    15.000     0.670
  -110.000    15.000     0.680
  -105.000    15.000     0.690
  -100.000    15.000     0.700
   -95.000    15.000     0.710
   -90.000    15.000     0.720
   -85.000    15.000     0.730
   -80.000    15.000     0.730
   -75.000    15.000     0.730
   -70.000    15.000     0.720
   -65.000    15.000     0.720
   -60.000    15.000     0.710
   -55.000    15.000     0.700
   -50.000    15.000     0.690
   -45.000    15.000     0.680
   -40.000    15.000     0.670
   -35.000    15.000     0.660
   -30.000    15.000     0.650
   -25.000    15.000     0.650
   -20.000    15.000     0.640
   -15.000    15.000     0.640
   -10.000    15.000     0.630
    -5.000    15.000     0.630
     0.000    15.000     0.620
    -5.000    20.000     0.660
     0.000    20.000     0.670
     5.000    20.000     0.670
    10.000    20.000     0.670
    15.000    20.000     0.670
    20.000    20.000     0.680
    25.000    20.000     0.690
    30.000    20.000     0.700
    35.000    20.000     0.710
    40.000    20.000     0.720
    45.000    20.000     0.740
    50.000    20.000     0.760
    55.000    20.000     0.780
    60.000    20.000     0.800
    65.000    20.000     0.810
    70.000    20.000     0.830
    75.000    20.000     0.840
    80.000    20.000     0.840
    85.000    20.000     0.850
    90.000    20.000     0.850
    95.000    20.000     0.850
   100.000    20.000     0.850
   105.000    20.000     0.860
   110.000    20.000     0.860
   115.000    20.000     0.850
   120.000    20.000     0.850
   125.000    20.000     0.840
   130.000    20.000     0.820
   135.000    20.000     0.800
   140.000    20.000     0.780
   145.000    20.000     0.750
   150.000    20.000     0.730
   155.000    20.000     0.700
   160.000    20.000     0.670
   165.000    20.000     0.640
   170.000    20.000     0.620
   175.000    20.000     0.600
   180.000    20.000     0.580
   185.000    20.000     0.570
  -170.000    20.000     0.560
  -165.000    20.000     0.560
  -160.000    20.000     0.560
  -155.000    20.000     0.560
  -150.000    20.000     0.560
  -145.000    20.000     0.570
  -140.000    20.000     0.590
  -135.000    20.000     0.600
  -130.000    20.000     0.620
  -125.000    20.000     0.650
  -120.000    20.000     0.680
  -115.000    20.000     0.710
  -110.000    20.000     0.730
  -105.000    20.000     0.760
  -100.000    20.000     0.780
   -95.000    20.000     0.800
   -90.000    20.000     0.810
   -85.000    20.000     0.810
   -80.000    20.000     0.810
   -75.000    20.000     0.810
   -70.000    20.000     0.800
   -65.000    20.000     0.790
   -60.000    20.000     0.770
   -55.000    20.000     0.750
   -50.000    20.000     0.740
   -45.000    20.000     0.720
   -40.000    20.000     0.700
   -35.000    20.000     0.690
   -30.000    20.000     0.680
   -25.000    20.000     0.670
   -20.000    20.000     0.670
   -15.000    20.000     0.660
   -10.000    20.000     0.660
    -5.000    20.000     0.660
     0.000    20.000     0.670
    -5.000    25.000     0.690
     0.000    25.000     0.690
     5.000    25.000     0.700
    10.000    25.000     0.700
    15.000    25.000     0.710
    20.000    25.000     0.720
    25.000    25.000     0.730
    30.000    25.000     0.750
    35.000    25.000     0.780
    40.000    25.000     0.820
    45.000    25.000     0.860
    50.000    25.000     0.900
    55.000    25.000     0.940
    60.000    25.000     0.980
    65.000    25.000     1.010
    70.000    25.000     1.030
    75.000    25.000     1.040
    80.000    25.000     1.040
    85.000    25.000     1.040
    90.000    25.000     1.040
    95.000    25.000     1.030
   100.000    25.000     1.030
   105.000    25.000     1.020
   110.000    25.000     1.020
   115.000    25.000     1.000
   120.000    25.000     0.990
   125.000    25.000     0.960
   130.000    25.000     0.940
   135.000    25.000     0.900
   140.000    25.000     0.860
   145.000    25.000     0.810
   150.000    25.000     0.770
   155.000    25.000     0.720
   160.000    25.000     0.670
   165.000    25.000     0.640
   170.000    25.000     0.610
   175.000    25.000     0.590
   180.000    25.000     0.570
   185.000    25.000     0.570
  -170.000    25.000     0.570
  -165.000    25.000     0.570
  -160.000    25.000     0.580
  -155.000    25.000     0.590
  -150.000    25.000     0.600
  -145.000    25.000     0.610
  -140.000    25.000     0.640
  -135.000    25.000     0.670
  -130.000    25.000     0.700
  -125.000    25.000     0.750
  -120.000    25.000     0.790
  -115.000    25.000     0.830
  -110.000    25.000     0.870
  -105.000    25.000     0.910
  -100.000    25.000     0.940
   -95.000    25.000     0.960
   -90.000    25.000     0.970
   -85.000    25.000     0.970
   -80.000    25.000     0.970
   -75.000    25.000     0.960
   -70.000    25.000     0.940
   -65.000    25.000     0.920
   -60.000    25.000     0.890
   -55.000    25.000     0.860
   -50.000    25.000     0.820
   -45.000    25.000     0.790
   -40.000    25.000     0.760
   -35.000    25.000     0.740
   -30.000    25.000     0.720
   -25.000    25.000     0.700
   -20.000    25.000     0.690
   -15.000    25.000     0.690
   -10.000    25.000     0.690
    -5.000    25.000     0.690
     0.000    25.000     0.690
    -5.000    30.000     0.680
     0.000    30.000     0.690
     5.000    30.000     0.690
    10.000    30.000     0.700
    15.000    30.000     0.710
    20.000    30.000     0.720
    25.000    30.000     0.730
    30.000    30.000     0.760
    35.000    30.000     0.800
    40.000    30.000     0.850
    45.000    30.000     0.920
    50.000    30.000     0.990
    55.000    30.000     1.070
    60.000    30.000     1.130
    65.000    30.000     1.170
    70.000    30.000     1.200
    75.000    30.000     1.210
    80.000    30.000     1.200
    85.000    30.000     1.200
    90.000    30.000     1.190
    95.000    30.000     1.180
   100.000    30.000     1.170
   105.000    30.000     1.170
   110.000    30.000     1.150
   115.000    30.000     1.140
   120.000    30.000     1.110
   125.000    30.000     1.080
   130.000    30.000     1.040
   135.000    30.000     0.990
   140.000    30.000     0.940
   145.000    30.000     0.880
   150.000    30.000     0.820
   155.000    30.000     0.760
   160.000    30.000     0.700
   165.000    30.000     0.650
   170.000    30.000     0.620
   175.000    30.000     0.600
   180.000    30.000     0.590
   185.000    30.000     0.600
  -170.000    30.000     0.610
  -165.000    30.000     0.630
  -160.000    30.000     0.640
  -155.000    30.000     0.660
  -150.000    30.000     0.680
  -145.000    30.000     0.700
  -140.000    30.000     0.740
  -135.000    30.000     0.780
  -130.000    30.000     0.840
  -125.000    30.000     0.900
  -120.000    30.000     0.960
  -115.000    30.000     1.010
  -110.000    30.000     1.060
  -105.000    30.000     1.100
  -100.000    30.000     1.130
   -95.000    30.000     1.150
   -90.000    30.000     1.160
   -85.000    30.000     1.160
   -80.000    30.000     1.150
   -75.000    30.000     1.130
   -70.000    30.000     1.110
   -65.000    30.000     1.080
   -60.000    30.000     1.040
   -55.000    30.000     0.990
   -50.000    30.000     0.940
   -45.000    30.000     0.890
   -40.000    30.000     0.840
   -35.000    30.000     0.800
   -30.000    30.000     0.760
   -25.000    30.000     0.730
   -20.000    30.000     0.710
   -15.000    30.000     0.690
   -10.000    30.000     0.680
    -5.000    30.000     0.680
     0.000    30.000     0.690
    -5.000    35.000     0.650
     0.000    35.000     0.650
     5.000    35.000     0.660
    10.000    35.000     0.670
    15.000    35.000     0.680
    20.000    35.000     0.690
    25.000    35.000     0.710
    30.000    35.000     0.730
    35.000    35.000     0.780
    40.000    35.000     0.850
    45.000    35.000     0.940
    50.000    35.000     1.040
    55.000    35.000     1.140
    60.000    35.000     1.210
    65.000    35.000     1.260
    70.000    35.000     1.290
    75.000    35.000     1.280
    80.000    35.000     1.270
    85.000    35.000     1.260
    90.000    35.000     1.250
    95.000    35.000     1.240
   100.000    35.000     1.250
   105.000    35.000     1.250
   110.000    35.000     1.240
   115.000    35.000     1.220
   120.000    35.000     1.200
   125.000    35.000     1.160
   130.000    35.000     1.120
   135.000    35.000     1.070
   140.000    35.000     1.020
   145.000    35.000     0.960
   150.000    35.000     0.890
   155.000    35.000     0.810
   160.000    35.000     0.740
   165.000    35.000     0.680
   170.000    35.000     0.630
   175.000    35.000     0.610
   180.000    35.000     0.610
   185.000    35.000     0.630
  -170.000    35.000     0.650
  -165.000    35.000     0.680
  -160.000    35.000     0.710
  -155.000    35.000     0.730
  -150.000    35.000     0.760
  -145.000    35.000     0.790
  -140.000    35.000     0.840
  -135.000    35.000     0.900
  -130.000    35.000     0.970
  -125.000    35.000     1.040
  -120.000    35.000     1.110
  -115.000    35.000     1.170
  -110.000    35.000     1.220
  -105.000    35.000     1.250
  -100.000    35.000     1.270
   -95.000    35.000     1.280
   -90.000    35.000     1.280
   -85.000    35.000     1.280
   -80.000    35.000     1.270
   -75.000    35.000     1.260
   -70.000    35.000     1.240
   -65.000    35.000     1.210
   -60.000    35.000     1.170
   -55.000    35.000     1.120
   -50.000    35.000     1.060
   -45.000    35.000     1.000
   -40.000    35.000     0.940
   -35.000    35.000     0.870
   -30.000    35.000     0.810
   -25.000    35.000     0.760
   -20.000    35.000     0.710
   -15.000    35.000     0.680
   -10.000    35.000     0.660
    -5.000    35.000     0.650
     0.000    35.000     0.650
    -5.000    40.000     0.620
     0.000    40.000     0.630
     5.000    40.000     0.640
    10.000    40.000     0.660
    15.000    40.000     0.680
    20.000    40.000     0.690
    25.000    40.000     0.710
    30.000    40.000     0.740
    35.000    40.000     0.790
    40.000    40.000     0.870
    45.000    40.000     0.970
    50.000    40.000     1.080
    55.000    40.000     1.180
    60.000    40.000     1.260
    65.000    40.000     1.290
    70.000    40.000     1.290
    75.000    40.000     1.270
    80.000    40.000     1.240
    85.000    40.000     1.210
    90.000    40.000     1.210
    95.000    40.000     1.230
   100.000    40.000     1.250
   105.000    40.000     1.270
   110.000    40.000     1.270
   115.000    40.000     1.250
   120.000    40.000     1.230
   125.000    40.000     1.190
   130.000    40.000     1.160
   135.000    40.000     1.120
   140.000    40.000     1.080
   145.000    40.000     1.030
   150.000    40.000     0.960
   155.000    40.000     0.880
   160.000    40.000     0.790
   165.000    40.000     0.710
   170.000    40.000     0.640
   175.000    40.000     0.610
   180.000    40.000     0.600
   185.000    40.000     0.620
  -170.000    40.000     0.650
  -165.000    40.000     0.690
  -160.000    40.000     0.720
  -155.000    40.000     0.760
  -150.000    40.000     0.790
  -145.000    40.000     0.840
  -140.000    40.000     0.900
  -135.000    40.000     0.980
  -130.000    40.000     1.060
  -125.000    40.000     1.140
  -120.000    40.000     1.210
  -115.000    40.000     1.260
  -110.000    40.000     1.290
  -105.000    40.000     1.300
  -100.000    40.000     1.300
   -95.000    40.000     1.300
   -90.000    40.000     1.290
   -85.000    40.000     1.290
   -80.000    40.000     1.290
   -75.000    40.000     1.290
   -70.000    40.000     1.280
   -65.000    40.000     1.280
   -60.000    40.000     1.260
   -55.000    40.000     1.220
   -50.000    40.000     1.170
   -45.000    40.000     1.110
   -40.000    40.000     1.030
   -35.000    40.000     0.950
   -30.000    40.000     0.870
   -25.000    40.000     0.790
   -20.000    40.000     0.730
   -15.000    40.000     0.680
   -10.000    40.000     0.640
    -5.000    40.000     0.620
     0.000    40.000     0.630
    -5.000    45.000     0.620
     0.000    45.000     0.620
     5.000    45.000     0.650
    10.000    45.000     0.680
    15.000    45.000     0.720
    20.000    45.000     0.750
    25.000    45.000     0.780
    30.000    45.000     0.810
    35.000    45.000     0.870
    40.000    45.000     0.940
    45.000    45.000     1.040
    50.000    45.000     1.140
    55.000    45.000     1.230
    60.000    45.000     1.280
    65.000    45.000     1.280
    70.000    45.000     1.240
    75.000    45.000     1.190
    80.000    45.000     1.140
    85.000    45.000     1.120
    90.000    45.000     1.130
    95.000    45.000     1.170
   100.000    45.000     1.210
   105.000    45.000     1.250
   110.000    45.000     1.260
   115.000    45.000     1.240
   120.000    45.000     1.210
   125.000    45.000     1.180
   130.000    45.000     1.160
   135.000    45.000     1.150
   140.000    45.000     1.140
   145.000    45.000     1.110
   150.000    45.000     1.050
   155.000    45.000     0.960
   160.000    45.000     0.850
   165.000    45.000     0.740
   170.000    45.000     0.650
   175.000    45.000     0.590
   180.000    45.000     0.570
   185.000    45.000     0.590
  -170.000    45.000     0.620
  -165.000    45.000     0.660
  -160.000    45.000     0.710
  -155.000    45.000     0.750
  -150.000    45.000     0.800
  -145.000    45.000     0.870
  -140.000    45.000     0.940
  -135.000    45.000     1.030
  -130.000    45.000     1.110
  -125.000    45.000     1.180
  -120.000    45.000     1.230
  -115.000    45.000     1.260
  -110.000    45.000     1.260
  -105.000    45.000     1.260
  -100.000    45.000     1.250
   -95.000    45.000     1.230
   -90.000    45.000     1.220
   -85.000    45.000     1.210
   -80.000    45.000     1.210
   -75.000    45.000     1.220
   -70.000    45.000     1.250
   -65.000    45.000     1.270
   -60.000    45.000     1.280
   -55.000    45.000     1.280
   -50.000    45.000     1.250
   -45.000    45.000     1.200
   -40.000    45.000     1.130
   -35.000    45.000     1.040
   -30.000    45.000     0.940
   -25.000    45.000     0.850
   -20.000    45.000     0.760
   -15.000    45.000     0.690
   -10.000    45.000     0.640
    -5.000    45.000     0.620
     0.000    45.000     0.620
    -5.000    50.000     0.640
     0.000    50.000     0.640
     5.000    50.000     0.670
    10.000    50.000     0.710
    15.000    50.000     0.770
    20.000    50.000     0.820
    25.000    50.000     0.870
    30.000    50.000     0.930
    35.000    50.000     0.990
    40.000    50.000     1.060
    45.000    50.000     1.150
    50.000    50.000     1.230
    55.000    50.000     1.280
    60.000    50.000     1.280
    65.000    50.000     1.240
    70.000    50.000     1.170
    75.000    50.000     1.100
    80.000    50.000     1.040
    85.000    50.000     1.030
    90.000    50.000     1.060
    95.000    50.000     1.120
   100.000    50.000     1.180
   105.000    50.000     1.220
   110.000    50.000     1.230
   115.000    50.000     1.210
   120.000    50.000     1.180
   125.000    50.000     1.150
   130.000    50.000     1.150
   135.000    50.000     1.170
   140.000    50.000     1.180
   145.000    50.000     1.170
   150.000    50.000     1.120
   155.000    50.000     1.030
   160.000    50.000     0.910
   165.000    50.000     0.780
   170.000    50.000     0.670
   175.000    50.000     0.590
   180.000    50.000     0.560
   185.000    50.000     0.560
  -170.000    50.000     0.590
  -165.000    50.000     0.640
  -160.000    50.000     0.690
  -155.000    50.000     0.750
  -150.000    50.000     0.820
  -145.000    50.000     0.910
  -140.000    50.000     1.010
  -135.000    50.000     1.100
  -130.000    50.000     1.170
  -125.000    50.000     1.210
  -120.000    50.000     1.220
  -115.000    50.000     1.210
  -110.000    50.000     1.200
  -105.000    50.000     1.180
  -100.000    50.000     1.170
   -95.000    50.000     1.150
   -90.000    50.000     1.130
   -85.000    50.000     1.110
   -80.000    50.000     1.110
   -75.000    50.000     1.130
   -70.000    50.000     1.170
   -65.000    50.000     1.220
   -60.000    50.000     1.270
   -55.000    50.000     1.300
   -50.000    50.000     1.300
   -45.000    50.000     1.270
   -40.000    50.000     1.200
   -35.000    50.000     1.110
   -30.000    50.000     1.010
   -25.000    50.000     0.900
   -20.000    50.000     0.810
   -15.000    50.000     0.730
   -10.000    50.000     0.670
    -5.000    50.000     0.640
     0.000    50.000     0.640
    -5.000    55.000     0.670
     0.000    55.000     0.660
     5.000    55.000     0.670
    10.000    55.000     0.720
    15.000    55.000     0.780
    20.000    55.000     0.860
    25.000    55.000     0.940
    30.000    55.000     1.020
    35.000    55.000     1.100
    40.000    55.000     1.170
    45.000    55.000     1.240
    50.000    55.000     1.280
    55.000    55.000     1.290
    60.000    55.000     1.260
    65.000    55.000     1.190
    70.000    55.000     1.110
    75.000    55.000     1.040
    80.000    55.000     1.010
    85.000    55.000     1.010
    90.000    55.000     1.050
    95.000    55.000     1.120
   100.000    55.000     1.180
   105.000    55.000     1.220
   110.000    55.000     1.210
   115.000    55.000     1.180
   120.000    55.000     1.140
   125.000    55.000     1.120
   130.000    55.000     1.140
   135.000    55.000     1.180
   140.000    55.000     1.210
   145.000    55.000     1.220
   150.000    55.000     1.170
   155.000    55.000     1.080
   160.000    55.000     0.960
   165.000    55.000     0.830
   170.000    55.000     0.710
   175.000    55.000     0.630
   180.000    55.000     0.590
   185.000    55.000     0.580
  -170.000    55.000     0.600
  -165.000    55.000     0.650
  -160.000    55.000     0.710
  -155.000    55.000     0.790
  -150.000    55.000     0.880
  -145.000    55.000     0.990
  -140.000    55.000     1.100
  -135.000    55.000     1.190
  -130.000    55.000     1.230
  -125.000    55.000     1.230
  -120.000    55.000     1.200
  -115.000    55.000     1.170
  -110.000    55.000     1.140
  -105.000    55.000     1.140
  -100.000    55.000     1.140
   -95.000    55.000     1.140
   -90.000    55.000     1.120
   -85.000    55.000     1.090
   -80.000    55.000     1.070
   -75.000    55.000     1.070
   -70.000    55.000     1.110
   -65.000    55.000     1.170
   -60.000    55.000     1.240
   -55.000    55.000     1.300
   -50.000    55.000     1.320
   -45.000    55.000     1.310
   -40.000    55.000     1.260
   -35.000    55.000     1.170
   -30.000    55.000     1.060
   -25.000    55.000     0.950
   -20.000    55.000     0.860
   -15.000    55.000     0.770
   -10.000    55.000     0.710
    -5.000    55.000     0.670
     0.000    55.000     0.660
    -5.000    60.000     0.690
     0.000    60.000     0.660
     5.000    60.000     0.650
    10.000    60.000     0.680
    15.000    60.000     0.750
    20.000    60.000     0.840
    25.000    60.000     0.950
    30.000    60.000     1.060
    35.000    60.000     1.150
    40.000    60.000     1.220
    45.000    60.000     1.270
    50.000    60.000     1.270
    55.000    60.000     1.240
    60.000    60.000     1.190
    65.000    60.000     1.130
    70.000    60.000     1.080
    75.000    60.000     1.050
    80.000    60.000     1.040
    85.000    60.000     1.070
    90.000    60.000     1.120
    95.000    60.000     1.170
   100.000    60.000     1.210
   105.000    60.000     1.220
   110.000    60.000     1.200
   115.000    60.000     1.160
   120.000    60.000     1.120
   125.000    60.000     1.100
   130.000    60.000     1.130
   135.000    60.000     1.190
   140.000    60.000     1.230
   145.000    60.000     1.240
   150.000    60.000     1.190
   155.000    60.000     1.100
   160.000    60.000     0.980
   165.000    60.000     0.870
   170.000    60.000     0.770
   175.000    60.000     0.690
   180.000    60.000     0.650
   185.000    60.000     0.630
  -170.000    60.000     0.640
  -165.000    60.000     0.670
  -160.000    60.000     0.740
  -155.000    60.000     0.830
  -150.000    60.000     0.950
  -145.000    60.000     1.080
  -140.000    60.000     1.200
  -135.000    60.000     1.280
  -130.000    60.000     1.290
  -125.000    60.000     1.250
  -120.000    60.000     1.180
  -115.000    60.000     1.130
  -110.000    60.000     1.120
  -105.000    60.000     1.150
  -100.000    60.000     1.200
   -95.000    60.000     1.210
   -90.000    60.000     1.190
   -85.000    60.000     1.150
   -80.000    60.000     1.100
   -75.000    60.000     1.080
   -70.000    60.000     1.100
   -65.000    60.000     1.150
   -60.000    60.000     1.210
   -55.000    60.000     1.270
   -50.000    60.000     1.310
   -45.000    60.000     1.320
   -40.000    60.000     1.280
   -35.000    60.000     1.200
   -30.000    60.000     1.100
   -25.000    60.000     0.990
   -20.000    60.000     0.890
   -15.000    60.000     0.810
   -10.000    60.000     0.750
    -5.000    60.000     0.690
     0.000    60.000     0.660
    -5.000    65.000     0.710
     0.000    65.000     0.660
     5.000    65.000     0.620
    10.000    65.000     0.630
    15.000    65.000     0.690
    20.000    65.000     0.790
    25.000    65.000     0.920
    30.000    65.000     1.050
    35.000    65.000     1.160
    40.000    65.000     1.220
    45.000    65.000     1.240
    50.000    65.000     1.210
    55.000    65.000     1.160
    60.000    65.000     1.100
    65.000    65.000     1.070
    70.000    65.000     1.070
    75.000    65.000     1.100
    80.000    65.000     1.140
    85.000    65.000     1.180
    90.000    65.000     1.200
    95.000    65.000     1.230
   100.000    65.000     1.240
   105.000    65.000     1.240
   110.000    65.000     1.200
   115.000    65.000     1.150
   120.000    65.000     1.110
   125.000    65.000     1.100
   130.000    65.000     1.140
   135.000    65.000     1.200
   140.000    65.000     1.250
   145.000    65.000     1.240
   150.000    65.000     1.180
   155.000    65.000     1.080
   160.000    65.000     0.970
   165.000    65.000     0.880
   170.000    65.000     0.800
   175.000    65.000     0.750
   180.000    65.000     0.700
   185.000    65.000     0.670
  -170.000    65.000     0.670
  -165.000    65.000     0.690
  -160.000    65.000     0.760
  -155.000    65.000     0.860
  -150.000    65.000     0.990
  -145.000    65.000     1.130
  -140.000    65.000     1.260
  -135.000    65.000     1.320
  -130.000    65.000     1.300
  -125.000    65.000     1.230
  -120.000    65.000     1.140
  -115.000    65.000     1.100
  -110.000    65.000     1.120
  -105.000    65.000     1.200
  -100.000    65.000     1.280
   -95.000    65.000     1.310
   -90.000    65.000     1.290
   -85.000    65.000     1.240
   -80.000    65.000     1.180
   -75.000    65.000     1.140
   -70.000    65.000     1.140
   -65.000    65.000     1.160
   -60.000    65.000     1.190
   -55.000    65.000     1.230
   -50.000    65.000     1.270
   -45.000    65.000     1.290
   -40.000    65.000     1.270
   -35.000    65.000     1.210
   -30.000    65.000     1.120
   -25.000    65.000     1.010
   -20.000    65.000     0.920
   -15.000    65.000     0.840
   -10.000    65.000     0.770
    -5.000    65.000     0.710
     0.000    65.000     0.660
    -5.000    70.000     0.730
     0.000    70.000     0.660
     5.000    70.000     0.610
    10.000    70.000     0.610
    15.000    70.000     0.660
    20.000    70.000     0.770
    25.000    70.000     0.910
    30.000    70.000     1.050
    35.000    70.000     1.160
    40.000    70.000     1.210
    45.000    70.000     1.200
    50.000    70.000     1.150
    55.000    70.000     1.080
    60.000    70.000     1.030
    65.000    70.000     1.050
    70.000    70.000     1.110
    75.000    70.000     1.190
    80.000    70.000     1.250
    85.000    70.000     1.260
    90.000    70.000     1.250
    95.000    70.000     1.240
   100.000    70.000     1.230
   105.000    70.000     1.230
   110.000    70.000     1.210
   115.000    70.000     1.160
   120.000    70.000     1.110
   125.000    70.000     1.100
   130.000    70.000     1.140
   135.000    70.000     1.200
   140.000    70.000     1.250
   145.000    70.000     1.240
   150.000    70.000     1.170
   155.000    70.000     1.050
   160.000    70.000     0.940
   165.000    70.000     0.860
   170.000    70.000     0.800
   175.000    70.000     0.760
   180.000    70.000     0.720
   185.000    70.000     0.680
  -170.000    70.000     0.670
  -165.000    70.000     0.690
  -160.000    70.000     0.750
  -155.000    70.000     0.850
  -150.000    70.000     0.980
  -145.000    70.000     1.130
  -140.000    70.000     1.240
  -135.000    70.000     1.290
  -130.000    70.000     1.260
  -125.000    70.000     1.180
  -120.000    70.000     1.090
  -115.000    70.000     1.070
  -110.000    70.000     1.120
  -105.000    70.000     1.220
  -100.000    70.000     1.310
   -95.000    70.000     1.350
   -90.000    70.000     1.320
   -85.000    70.000     1.270
   -80.000    70.000     1.220
   -75.000    70.000     1.200
   -70.000    70.000     1.190
   -65.000    70.000     1.180
   -60.000    70.000     1.170
   -55.000    70.000     1.170
   -50.000    70.000     1.200
   -45.000    70.000     1.230
   -40.000    70.000     1.250
   -35.000    70.000     1.220
   -30.000    70.000     1.150
   -25.000    70.000     1.040
   -20.000    70.000     0.940
   -15.000    70.000     0.860
   -10.000    70.000     0.790
    -5.000    70.000     0.730
     0.000    70.000     0.660
    -5.000    75.000     0.730
     0.000    75.000     0.670
     5.000    75.000     0.630
    10.000    75.000     0.630
    15.000    75.000     0.700
    20.000    75.000     0.810
    25.000    75.000     0.960
    30.000    75.000     1.090
    35.000    75.000     1.190
    40.000    75.000     1.220
    45.000    75.000     1.190
    50.000    75.000     1.120
    55.000    75.000     1.050
    60.000    75.000     1.020
    65.000    75.000     1.060
    70.000    75.000     1.160
    75.000    75.000     1.260
    80.000    75.000     1.300
    85.000    75.000     1.270
    90.000    75.000     1.210
    95.000    75.000     1.170
   100.000    75.000     1.170
   105.000    75.000     1.200
   110.000    75.000     1.210
   115.000    75.000     1.170
   120.000    75.000     1.120
   125.000    75.000     1.090
   130.000    75.000     1.130
   135.000    75.000     1.200
   140.000    75.000     1.260
   145.000    75.000     1.260
   150.000    75.000     1.170
   155.000    75.000     1.040
   160.000    75.000     0.910
   165.000    75.000     0.820
   170.000    75.000     0.770
   175.000    75.000     0.730
   180.000    75.000     0.690
   185.000    75.000     0.660
  -170.000    75.000     0.650
  -165.000    75.000     0.680
  -160.000    75.000     0.740
  -155.000    75.000     0.840
  -150.000    75.000     0.970
  -145.000    75.000     1.100
  -140.000    75.000     1.200
  -135.000    75.000     1.240
  -130.000    75.000     1.200
  -125.000    75.000     1.120
  -120.000    75.000     1.050
  -115.000    75.000     1.040
  -110.000    75.000     1.110
  -105.000    75.000     1.210
  -100.000    75.000     1.280
   -95.000    75.000     1.280
   -90.000    75.000     1.240
   -85.000    75.000     1.190
   -80.000    75.000     1.180
   -75.000    75.000     1.200
   -70.000    75.000     1.220
   -65.000    75.000     1.190
   -60.000    75.000     1.140
   -55.000    75.000     1.100
