 1 0 2   poles
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26
   0.26   0.26   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25
   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25
   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.25   0.24   0.24
   0.24   0.24   0.24   0.24   0.23   0.23   0.23   0.23   0.23   0.23   0.23   0.24
   0.24   0.24   0.24   0.24   0.25   0.25   0.25   0.25   0.25   0.26   0.26   0.26
   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26   0.26
   0.26   0.26
   0.25   0.25   0.24   0.24   0.24   0.24   0.24   0.24   0.24   0.24   0.24   0.25
   0.25   0.25   0.26   0.26   0.26   0.27   0.27   0.27   0.27   0.28   0.28   0.28
   0.28   0.28   0.28   0.28   0.27   0.27   0.26   0.26   0.25   0.24   0.23   0.22
   0.21   0.21   0.20   0.19   0.19   0.18   0.18   0.18   0.18   0.18   0.19   0.19
   0.20   0.21   0.22   0.23   0.24   0.24   0.25   0.26   0.26   0.27   0.27   0.27
   0.27   0.27   0.27   0.27   0.27   0.27   0.26   0.26   0.26   0.26   0.25   0.25
   0.25   0.25
   0.24   0.24   0.24   0.24   0.24   0.24   0.25   0.26   0.27   0.28   0.29   0.31
   0.32   0.34   0.35   0.36   0.37   0.38   0.38   0.38   0.38   0.38   0.38   0.38
   0.38   0.37   0.37   0.36   0.34   0.33   0.31   0.29   0.27   0.25   0.23   0.21
   0.19   0.17   0.16   0.14   0.14   0.13   0.13   0.13   0.14   0.15   0.17   0.19
   0.21   0.23   0.25   0.27   0.30   0.31   0.33   0.34   0.35   0.35   0.35   0.35
   0.34   0.33   0.32   0.31   0.30   0.29   0.28   0.27   0.26   0.25   0.25   0.24
   0.24   0.24
   0.23   0.23   0.23   0.24   0.25   0.26   0.27   0.30   0.33   0.36   0.40   0.44
   0.49   0.52   0.55   0.58   0.59   0.60   0.60   0.60   0.59   0.59   0.58   0.57
   0.56   0.54   0.53   0.50   0.48   0.44   0.41   0.37   0.32   0.28   0.24   0.21
   0.18   0.15   0.14   0.12   0.12   0.12   0.13   0.15   0.17   0.20   0.23   0.27
   0.31   0.35   0.40   0.44   0.48   0.51   0.54   0.55   0.56   0.56   0.55   0.53
   0.51   0.48   0.45   0.41   0.38   0.34   0.32   0.29   0.27   0.26   0.25   0.24
   0.23   0.23
   0.23   0.23   0.23   0.24   0.25   0.27   0.30   0.34   0.39   0.46   0.54   0.62
   0.70   0.77   0.83   0.87   0.89   0.90   0.89   0.88   0.86   0.85   0.83   0.81
   0.79   0.77   0.74   0.70   0.65   0.59   0.53   0.46   0.39   0.33   0.27   0.22
   0.18   0.16   0.15   0.14   0.15   0.17   0.19   0.23   0.27   0.32   0.37   0.43
   0.50   0.57   0.64   0.70   0.76   0.81   0.85   0.87   0.87   0.87   0.84   0.81
   0.76   0.70   0.64   0.58   0.51   0.45   0.40   0.35   0.31   0.27   0.25   0.24
   0.23   0.23
   0.23   0.22   0.23   0.24   0.26   0.28   0.32   0.38   0.45   0.55   0.66   0.78
   0.90   1.01   1.09   1.15   1.18   1.18   1.17   1.15   1.12   1.10   1.09   1.07
   1.04   1.01   0.97   0.91   0.84   0.75   0.66   0.56   0.46   0.37   0.29   0.23
   0.19   0.17   0.16   0.18   0.21   0.24   0.29   0.34   0.41   0.47   0.55   0.63
   0.72   0.81   0.90   0.99   1.06   1.12   1.16   1.19   1.19   1.18   1.15   1.10
