          Evm          Svm          E11          E22          E33          E23          E13          E12             SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.00000E+00  0.26384E+01     0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.15149E+01 -0.15307E+01  0.15768E-01 -0.76061E-02 -0.11876E-01  0.35296E-01      298. 0.000E+00     2.154  0.5379E-01  0.1524E+01  0.1345E+01
  0.23086E-01  0.26387E+01     0.20000E-01 -0.20000E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.15129E+01 -0.15331E+01  0.20206E-01 -0.69971E-02 -0.12991E-01  0.31352E-01      298. 0.400E-01     2.154  0.1076E+00  0.1524E+01  0.1346E+01
  0.46172E-01  0.26374E+01     0.40000E-01 -0.40000E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.15102E+01 -0.15344E+01  0.24249E-01 -0.68904E-02 -0.14252E-01  0.24935E-01      298. 0.800E-01     2.153  0.1614E+00  0.1522E+01  0.1345E+01
  0.69260E-01  0.26346E+01     0.60000E-01 -0.60000E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.15064E+01 -0.15349E+01  0.28479E-01 -0.68756E-02 -0.15251E-01  0.21590E-01      298. 0.120E+00     2.151  0.2153E+00  0.1522E+01  0.1345E+01
  0.92347E-01  0.26332E+01     0.80000E-01 -0.80000E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.15028E+01 -0.15366E+01  0.33833E-01 -0.67252E-02 -0.16839E-01  0.25140E-01      298. 0.160E+00     2.149  0.2689E+00  0.1518E+01  0.1342E+01
  0.11543E+00  0.26320E+01     0.10000E+00 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14991E+01 -0.15383E+01  0.39107E-01 -0.63922E-02 -0.19170E-01  0.33984E-01      298. 0.200E+00     2.148  0.3225E+00  0.1517E+01  0.1341E+01
  0.13851E+00  0.26306E+01     0.12000E+00 -0.12000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14952E+01 -0.15396E+01  0.44415E-01 -0.61963E-02 -0.21813E-01  0.46822E-01      298. 0.240E+00     2.146  0.3762E+00  0.1517E+01  0.1341E+01
  0.16159E+00  0.26307E+01     0.14000E+00 -0.14000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14925E+01 -0.15412E+01  0.48697E-01 -0.59284E-02 -0.24640E-01  0.60371E-01      298. 0.280E+00     2.145  0.4299E+00  0.1518E+01  0.1342E+01
  0.18465E+00  0.26304E+01     0.16000E+00 -0.16000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14906E+01 -0.15414E+01  0.50764E-01 -0.60215E-02 -0.26622E-01  0.73448E-01      298. 0.320E+00     2.144  0.4835E+00  0.1517E+01  0.1342E+01
  0.20770E+00  0.26295E+01     0.18000E+00 -0.18000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14886E+01 -0.15407E+01  0.52114E-01 -0.67511E-02 -0.27604E-01  0.87098E-01      298. 0.360E+00     2.142  0.5371E+00  0.1514E+01  0.1339E+01
  0.23074E+00  0.26283E+01     0.20000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14862E+01 -0.15398E+01  0.53571E-01 -0.77014E-02 -0.28587E-01  0.10219E+00      298. 0.400E+00     2.140  0.5906E+00  0.1512E+01  0.1338E+01
  0.25377E+00  0.26271E+01     0.22000E+00 -0.22000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14834E+01 -0.15386E+01  0.55171E-01 -0.92542E-02 -0.29319E-01  0.11916E+00      298. 0.440E+00     2.137  0.6441E+00  0.1512E+01  0.1337E+01
  0.27678E+00  0.26265E+01     0.24000E+00 -0.24000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14806E+01 -0.15376E+01  0.57040E-01 -0.11452E-01 -0.29464E-01  0.13724E+00      298. 0.480E+00     2.134  0.6975E+00  0.1510E+01  0.1336E+01
  0.29976E+00  0.26263E+01     0.26000E+00 -0.26000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14776E+01 -0.15367E+01  0.59051E-01 -0.13798E-01 -0.29069E-01  0.15505E+00      298. 0.520E+00     2.131  0.7508E+00  0.1507E+01  0.1333E+01
  0.32271E+00  0.26255E+01     0.28000E+00 -0.28000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14743E+01 -0.15353E+01  0.61013E-01 -0.15933E-01 -0.28101E-01  0.17185E+00      298. 0.560E+00     2.128  0.8041E+00  0.1506E+01  0.1332E+01
  0.34564E+00  0.26249E+01     0.30000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14714E+01 -0.15338E+01  0.62422E-01 -0.17865E-01 -0.26845E-01  0.18700E+00      298. 0.600E+00     2.125  0.8573E+00  0.1503E+01  0.1330E+01
  0.36854E+00  0.26240E+01     0.32000E+00 -0.32000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14688E+01 -0.15318E+01  0.62961E-01 -0.19547E-01 -0.25711E-01  0.20060E+00      298. 0.640E+00     2.122  0.9105E+00  0.1500E+01  0.1328E+01
  0.39141E+00  0.26225E+01     0.34000E+00 -0.34000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14663E+01 -0.15289E+01  0.62630E-01 -0.20847E-01 -0.24750E-01  0.21390E+00      298. 0.680E+00     2.118  0.9635E+00  0.1499E+01  0.1327E+01
  0.41425E+00  0.26212E+01     0.36000E+00 -0.36000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14638E+01 -0.15259E+01  0.62049E-01 -0.21784E-01 -0.23720E-01  0.22733E+00      298. 0.720E+00     2.114  0.1016E+01  0.1494E+01  0.1323E+01
  0.43706E+00  0.26194E+01     0.38000E+00 -0.38000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14609E+01 -0.15226E+01  0.61661E-01 -0.22441E-01 -0.22631E-01  0.24052E+00      298. 0.760E+00     2.110  0.1069E+01  0.1493E+01  0.1322E+01
  0.45984E+00  0.26174E+01     0.40000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14579E+01 -0.15193E+01  0.61384E-01 -0.22965E-01 -0.21460E-01  0.25287E+00      298. 0.800E+00     2.105  0.1122E+01  0.1488E+01  0.1319E+01
  0.48259E+00  0.26146E+01     0.42000E+00 -0.42000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14546E+01 -0.15154E+01  0.60825E-01 -0.23608E-01 -0.20245E-01  0.26415E+00      298. 0.840E+00     2.100  0.1175E+01  0.1485E+01  0.1316E+01
  0.50531E+00  0.26115E+01     0.44000E+00 -0.44000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14514E+01 -0.15114E+01  0.59987E-01 -0.24188E-01 -0.19084E-01  0.27418E+00      298. 0.880E+00     2.095  0.1227E+01  0.1481E+01  0.1314E+01
  0.52800E+00  0.26087E+01     0.46000E+00 -0.46000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14488E+01 -0.15076E+01  0.58809E-01 -0.24437E-01 -0.18156E-01  0.28244E+00      298. 0.920E+00     2.091  0.1280E+01  0.1479E+01  0.1313E+01
  0.55066E+00  0.26044E+01     0.48000E+00 -0.48000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14461E+01 -0.15028E+01  0.56673E-01 -0.24393E-01 -0.17648E-01  0.28919E+00      298. 0.960E+00     2.085  0.1332E+01  0.1475E+01  0.1311E+01
  0.57331E+00  0.26011E+01     0.50000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14441E+01 -0.14988E+01  0.54632E-01 -0.23992E-01 -0.17496E-01  0.29483E+00      298. 0.100E+01     2.081  0.1385E+01  0.1471E+01  0.1309E+01
  0.59594E+00  0.25975E+01     0.52000E+00 -0.52000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14424E+01 -0.14945E+01  0.52088E-01 -0.23462E-01 -0.17837E-01  0.29942E+00      298. 0.104E+01     2.077  0.1437E+01  0.1469E+01  0.1308E+01
  0.61855E+00  0.25940E+01     0.54000E+00 -0.54000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14415E+01 -0.14902E+01  0.48666E-01 -0.22791E-01 -0.18528E-01  0.30261E+00      298. 0.108E+01     2.073  0.1489E+01  0.1465E+01  0.1306E+01
  0.64116E+00  0.25901E+01     0.56000E+00 -0.56000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14410E+01 -0.14854E+01  0.44379E-01 -0.22210E-01 -0.19426E-01  0.30466E+00      298. 0.112E+01     2.069  0.1541E+01  0.1464E+01  0.1306E+01
  0.66375E+00  0.25865E+01     0.58000E+00 -0.58000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14408E+01 -0.14809E+01  0.40152E-01 -0.22004E-01 -0.20200E-01  0.30619E+00      298. 0.116E+01     2.066  0.1594E+01  0.1461E+01  0.1305E+01
  0.68635E+00  0.25835E+01     0.60000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14407E+01 -0.14772E+01  0.36500E-01 -0.21988E-01 -0.20791E-01  0.30736E+00      298. 0.120E+01     2.063  0.1646E+01  0.1458E+01  0.1303E+01
  0.70893E+00  0.25805E+01     0.62000E+00 -0.62000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14401E+01 -0.14738E+01  0.33672E-01 -0.21941E-01 -0.21310E-01  0.30846E+00      298. 0.124E+01     2.060  0.1698E+01  0.1456E+01  0.1303E+01
  0.73152E+00  0.25777E+01     0.64000E+00 -0.64000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14391E+01 -0.14710E+01  0.31893E-01 -0.21929E-01 -0.21665E-01  0.30964E+00      298. 0.128E+01     2.058  0.1750E+01  0.1455E+01  0.1303E+01
  0.75410E+00  0.25752E+01     0.66000E+00 -0.66000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14377E+01 -0.14690E+01  0.31369E-01 -0.22125E-01 -0.21813E-01  0.31086E+00      298. 0.132E+01     2.055  0.1802E+01  0.1453E+01  0.1303E+01
  0.77667E+00  0.25729E+01     0.68000E+00 -0.68000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14359E+01 -0.14676E+01  0.31660E-01 -0.22494E-01 -0.21799E-01  0.31187E+00      298. 0.136E+01     2.053  0.1854E+01  0.1451E+01  0.1303E+01
  0.79924E+00  0.25706E+01     0.70000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14341E+01 -0.14665E+01  0.32322E-01 -0.23024E-01 -0.21528E-01  0.31241E+00      298. 0.140E+01     2.051  0.1906E+01  0.1450E+01  0.1303E+01
  0.82181E+00  0.25684E+01     0.72000E+00 -0.72000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14325E+01 -0.14654E+01  0.32989E-01 -0.23727E-01 -0.20921E-01  0.31233E+00      298. 0.144E+01     2.049  0.1959E+01  0.1448E+01  0.1303E+01
  0.84438E+00  0.25657E+01     0.74000E+00 -0.74000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14307E+01 -0.14643E+01  0.33560E-01 -0.24553E-01 -0.20163E-01  0.31167E+00      298. 0.148E+01     2.047  0.2011E+01  0.1446E+01  0.1303E+01
  0.86694E+00  0.25631E+01     0.76000E+00 -0.76000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14289E+01 -0.14632E+01  0.34369E-01 -0.25444E-01 -0.19371E-01  0.31108E+00      298. 0.152E+01     2.045  0.2063E+01  0.1445E+01  0.1304E+01
  0.88951E+00  0.25607E+01     0.78000E+00 -0.78000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14271E+01 -0.14624E+01  0.35321E-01 -0.26372E-01 -0.18426E-01  0.31053E+00      298. 0.156E+01     2.043  0.2115E+01  0.1444E+01  0.1304E+01
  0.91208E+00  0.25579E+01     0.80000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14250E+01 -0.14616E+01  0.36532E-01 -0.27234E-01 -0.17416E-01  0.30954E+00      298. 0.160E+01     2.041  0.2167E+01  0.1445E+01  0.1306E+01
  0.93465E+00  0.25560E+01     0.82000E+00 -0.82000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14238E+01 -0.14612E+01  0.37474E-01 -0.27826E-01 -0.16187E-01  0.30793E+00      298. 0.164E+01     2.040  0.2219E+01  0.1441E+01  0.1304E+01
  0.95722E+00  0.25531E+01     0.84000E+00 -0.84000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14218E+01 -0.14606E+01  0.38857E-01 -0.28056E-01 -0.15038E-01  0.30570E+00      298. 0.168E+01     2.038  0.2272E+01  0.1442E+01  0.1306E+01
  0.97980E+00  0.25503E+01     0.86000E+00 -0.86000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14198E+01 -0.14603E+01  0.40465E-01 -0.27930E-01 -0.13885E-01  0.30314E+00      298. 0.172E+01     2.037  0.2324E+01  0.1440E+01  0.1306E+01
  0.10024E+01  0.25475E+01     0.88000E+00 -0.88000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14180E+01 -0.14602E+01  0.42243E-01 -0.27620E-01 -0.12788E-01  0.30010E+00      298. 0.176E+01     2.035  0.2376E+01  0.1439E+01  0.1307E+01
  0.10250E+01  0.25523E+01     0.90000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14218E+01 -0.14610E+01  0.39214E-01 -0.26022E-01 -0.11857E-01  0.30307E+00      298. 0.180E+01     2.038  0.2428E+01  0.1441E+01  0.1303E+01
  0.10476E+01  0.25515E+01     0.92000E+00 -0.92000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14209E+01 -0.14619E+01  0.41002E-01 -0.25681E-01 -0.10888E-01  0.30086E+00      298. 0.184E+01     2.038  0.2480E+01  0.1440E+01  0.1303E+01
  0.10702E+01  0.25504E+01     0.94000E+00 -0.94000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14198E+01 -0.14626E+01  0.42845E-01 -0.25309E-01 -0.10329E-01  0.29822E+00      298. 0.188E+01     2.038  0.2533E+01  0.1442E+01  0.1307E+01
  0.10928E+01  0.25495E+01     0.96000E+00 -0.96000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14192E+01 -0.14634E+01  0.44296E-01 -0.24753E-01 -0.10061E-01  0.29528E+00      298. 0.192E+01     2.038  0.2585E+01  0.1441E+01  0.1307E+01
  0.11154E+01  0.25486E+01     0.98000E+00 -0.98000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14190E+01 -0.14639E+01  0.44993E-01 -0.23991E-01 -0.10179E-01  0.29179E+00      298. 0.196E+01     2.038  0.2637E+01  0.1441E+01  0.1309E+01
  0.11380E+01  0.25475E+01     0.10000E+01 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14191E+01 -0.14641E+01  0.44985E-01 -0.23021E-01 -0.10766E-01  0.28799E+00      298. 0.200E+01     2.039  0.2690E+01  0.1441E+01  0.1311E+01
          Evm          Svm          E11          E22          E33          E23          E13          E12             SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.11380E+01  0.25475E+01     0.10000E+01 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14640E+01 -0.14192E+01 -0.44870E-01  0.10776E-01  0.23005E-01 -0.28796E+00      298. 0.200E+01     2.039  0.2742E+01  0.1443E+01  0.1312E+01
  0.11606E+01  0.25484E+01     0.10200E+01 -0.10200E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.14640E+01 -0.14189E+01 -0.45151E-01  0.10177E-01  0.23965E-01 -0.29140E+00      298. 0.204E+01     2.038  0.2795E+01  0.1441E+01  0.1310E+01
