     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.1417E+06  0.1419E+06  0.1495E+06  0.7058E+05  0.7061E+05  0.7126E+05  0.3600E+05  0.3600E+05  0.3522E+05     0.6272E-05  0.6349E-05  0.9126E-05
     0.00973     0.1417E+06  0.1419E+06  0.1495E+06  0.7057E+05  0.7062E+05  0.7126E+05  0.3599E+05  0.3601E+05  0.3522E+05     0.6274E-05  0.6346E-05  0.9127E-05
     0.01962     0.1417E+06  0.1419E+06  0.1496E+06  0.7059E+05  0.7058E+05  0.7126E+05  0.3602E+05  0.3596E+05  0.3522E+05     0.6259E-05  0.6354E-05  0.9133E-05
     0.02952     0.1417E+06  0.1419E+06  0.1496E+06  0.7060E+05  0.7053E+05  0.7126E+05  0.3604E+05  0.3591E+05  0.3522E+05     0.6243E-05  0.6363E-05  0.9140E-05
     0.03940     0.1417E+06  0.1419E+06  0.1497E+06  0.7062E+05  0.7047E+05  0.7126E+05  0.3607E+05  0.3585E+05  0.3521E+05     0.6227E-05  0.6372E-05  0.9147E-05
     0.04929     0.1417E+06  0.1419E+06  0.1497E+06  0.7064E+05  0.7042E+05  0.7126E+05  0.3610E+05  0.3580E+05  0.3521E+05     0.6212E-05  0.6381E-05  0.9154E-05
     0.05917     0.1417E+06  0.1419E+06  0.1498E+06  0.7065E+05  0.7037E+05  0.7127E+05  0.3612E+05  0.3574E+05  0.3521E+05     0.6196E-05  0.6389E-05  0.9160E-05
     0.06904     0.1417E+06  0.1419E+06  0.1499E+06  0.7067E+05  0.7032E+05  0.7127E+05  0.3615E+05  0.3569E+05  0.3521E+05     0.6181E-05  0.6398E-05  0.9166E-05
     0.07891     0.1417E+06  0.1419E+06  0.1499E+06  0.7069E+05  0.7027E+05  0.7126E+05  0.3618E+05  0.3564E+05  0.3520E+05     0.6166E-05  0.6407E-05  0.9172E-05
     0.08879     0.1417E+06  0.1419E+06  0.1500E+06  0.7071E+05  0.7022E+05  0.7126E+05  0.3620E+05  0.3558E+05  0.3520E+05     0.6152E-05  0.6415E-05  0.9178E-05
     0.09865     0.1418E+06  0.1419E+06  0.1500E+06  0.7073E+05  0.7016E+05  0.7126E+05  0.3623E+05  0.3553E+05  0.3519E+05     0.6137E-05  0.6424E-05  0.9184E-05
     0.10852     0.1418E+06  0.1419E+06  0.1501E+06  0.7075E+05  0.7011E+05  0.7126E+05  0.3626E+05  0.3548E+05  0.3519E+05     0.6123E-05  0.6433E-05  0.9190E-05
     0.11839     0.1418E+06  0.1419E+06  0.1501E+06  0.7076E+05  0.7006E+05  0.7126E+05  0.3629E+05  0.3542E+05  0.3518E+05     0.6109E-05  0.6441E-05  0.9195E-05
     0.12826     0.1418E+06  0.1419E+06  0.1502E+06  0.7078E+05  0.7001E+05  0.7126E+05  0.3631E+05  0.3537E+05  0.3518E+05     0.6095E-05  0.6450E-05  0.9201E-05
     0.13812     0.1418E+06  0.1419E+06  0.1502E+06  0.7080E+05  0.6995E+05  0.7125E+05  0.3634E+05  0.3532E+05  0.3517E+05     0.6081E-05  0.6458E-05  0.9206E-05
