        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.66094E+00  0.70823E+01        0.148    0.116    0.119    0.134    0.238    0.000        0.068    0.116    0.090    0.257    0.146    0.000
  0.68363E+00  0.72224E+01        0.150    0.117    0.125    0.139    0.246    0.000        0.063    0.109    0.089    0.252    0.139    0.000
  0.70657E+00  0.73626E+01        0.151    0.118    0.131    0.145    0.255    0.000        0.058    0.101    0.088    0.247    0.132    0.000
  0.72987E+00  0.75058E+01        0.153    0.119    0.137    0.152    0.265    0.000        0.053    0.093    0.086    0.239    0.124    0.000
  0.75361E+00  0.76504E+01        0.155    0.121    0.143    0.159    0.275    0.000        0.048    0.086    0.084    0.231    0.117    0.000
  0.77786E+00  0.77996E+01        0.157    0.122    0.147    0.165    0.284    0.000        0.044    0.080    0.082    0.224    0.111    0.000
  0.80264E+00  0.79539E+01        0.159    0.123    0.149    0.167    0.291    0.000        0.042    0.075    0.080    0.221    0.108    0.000
  0.82789E+00  0.81148E+01        0.160    0.124    0.147    0.165    0.295    0.000        0.040    0.072    0.078    0.223    0.107    0.000
  0.85355E+00  0.82831E+01        0.161    0.125    0.142    0.160    0.295    0.000        0.040    0.071    0.077    0.230    0.108    0.000
  0.87953E+00  0.84575E+01        0.162    0.125    0.135    0.153    0.292    0.000        0.040    0.071    0.075    0.241    0.112    0.000
  0.90571E+00  0.86347E+01        0.164    0.125    0.127    0.145    0.287    0.000        0.042    0.072    0.073    0.256    0.116    0.000
  0.93199E+00  0.88176E+01        0.166    0.124    0.119    0.137    0.282    0.000        0.043    0.073    0.071    0.273    0.122    0.000
  0.95828E+00  0.90037E+01        0.168    0.122    0.111    0.130    0.276    0.000        0.045    0.075    0.069    0.291    0.127    0.000
  0.98449E+00  0.91902E+01        0.170    0.120    0.104    0.124    0.270    0.000        0.047    0.077    0.068    0.310    0.132    0.000
  0.10105E+01  0.93766E+01        0.172    0.118    0.098    0.117    0.264    0.000        0.049    0.079    0.067    0.328    0.138    0.000
  0.10363E+01  0.95612E+01        0.173    0.117    0.093    0.111    0.258    0.000        0.050    0.081    0.067    0.346    0.143    0.000
  0.10619E+01  0.97431E+01        0.174    0.116    0.090    0.106    0.254    0.000        0.052    0.083    0.067    0.362    0.148    0.000
  0.10870E+01  0.99231E+01        0.174    0.115    0.089    0.101    0.249    0.000        0.052    0.085    0.069    0.376    0.152    0.000
  0.11118E+01  0.10100E+02        0.174    0.115    0.089    0.096    0.246    0.000        0.053    0.086    0.071    0.385    0.156    0.000
  0.11362E+01  0.10267E+02        0.176    0.115    0.088    0.090    0.245    0.000        0.052    0.087    0.075    0.395    0.158    0.000
  0.11602E+01  0.10435E+02        0.176    0.116    0.090    0.087    0.244    0.000        0.051    0.087    0.079    0.395    0.158    0.000
  0.11839E+01  0.10599E+02        0.176    0.117    0.094    0.083    0.245    0.000        0.049    0.086    0.083    0.390    0.157    0.000
  0.12072E+01  0.10757E+02        0.176    0.119    0.098    0.081    0.247    0.000        0.047    0.083    0.086    0.380    0.153    0.000
  0.12303E+01  0.10908E+02        0.177    0.121    0.104    0.079    0.251    0.000        0.043    0.079    0.088    0.366    0.147    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81379E+00  0.11325E+02        0.248    0.080    0.039    0.058    0.309    0.000        0.143    0.169    0.130    0.253    0.213    0.000
  0.81246E+00  0.11308E+02        0.243    0.078    0.039    0.060    0.301    0.000        0.130    0.139    0.122    0.287    0.220    0.000
  0.80893E+00  0.11266E+02        0.232    0.077    0.041    0.063    0.291    0.000        0.113    0.112    0.120    0.319    0.218    0.000
  0.80394E+00  0.11187E+02        0.214    0.079    0.047    0.067    0.280    0.000        0.094    0.091    0.124    0.346    0.209    0.000
  0.79873E+00  0.11073E+02        0.191    0.086    0.055    0.071    0.266    0.000        0.074    0.081    0.130    0.366    0.196    0.000
  0.79605E+00  0.10923E+02        0.165    0.098    0.070    0.074    0.253    0.000        0.055    0.083    0.132    0.375    0.177    0.000
  0.80754E+00  0.10714E+02        0.176    0.122    0.108    0.080    0.254    0.000        0.041    0.077    0.090    0.354    0.142    0.000
  0.76560E+00  0.11435E+02        0.166    0.094    0.070    0.061    0.257    0.000        0.058    0.082    0.139    0.289    0.172    0.000
  0.76697E+00  0.11662E+02        0.152    0.096    0.056    0.049    0.234    0.000        0.071    0.104    0.181    0.260    0.183    0.000
  0.77758E+00  0.11766E+02        0.146    0.099    0.051    0.041    0.217    0.000        0.080    0.121    0.205    0.229    0.182    0.000
  0.78875E+00  0.11828E+02        0.142    0.100    0.049    0.035    0.204    0.000        0.086    0.133    0.219    0.197    0.178    0.000
  0.79820E+00  0.11866E+02        0.139    0.102    0.048    0.030    0.193    0.000        0.091    0.142    0.230    0.167    0.172    0.000
  0.80500E+00  0.11887E+02        0.137    0.102    0.047    0.027    0.185    0.000        0.094    0.147    0.237    0.141    0.165    0.000
  0.80875E+00  0.11893E+02        0.135    0.102    0.047    0.025    0.178    0.000        0.096    0.148    0.242    0.128    0.159    0.000
  0.80925E+00  0.11887E+02        0.134    0.101    0.047    0.026    0.174    0.000        0.096    0.145    0.243    0.132    0.153    0.000
  0.80658E+00  0.11868E+02        0.133    0.099    0.048    0.030    0.172    0.000        0.094    0.137    0.242    0.155    0.146    0.000
  0.80109E+00  0.11837E+02        0.132    0.097    0.050    0.037    0.172    0.000        0.089    0.123    0.237    0.189    0.140    0.000
  0.79366E+00  0.11791E+02        0.132    0.094    0.053    0.047    0.176    0.000        0.081    0.104    0.226    0.230    0.132    0.000
  0.78646E+00  0.11718E+02        0.133    0.093    0.058    0.062    0.184    0.000        0.068    0.080    0.208    0.274    0.123    0.000
  0.78882E+00  0.11582E+02        0.135    0.110    0.074    0.093    0.198    0.000        0.050    0.060    0.169    0.313    0.104    0.000
  0.81542E+00  0.11516E+02        0.145    0.220    0.128    0.156    0.200    0.000        0.042    0.089    0.175    0.390    0.082    0.000
  0.81488E+00  0.11596E+02        0.148    0.210    0.127    0.168    0.180    0.000        0.043    0.109    0.218    0.456    0.076    0.000
  0.81508E+00  0.11544E+02        0.149    0.195    0.107    0.164    0.159    0.000        0.051    0.133    0.236    0.484    0.070    0.000
  0.81590E+00  0.11465E+02        0.143    0.181    0.091    0.159    0.140    0.000        0.061    0.152    0.240    0.483    0.064    0.000
  0.81641E+00  0.11392E+02        0.138    0.175    0.080    0.154    0.128    0.000        0.071    0.169    0.237    0.466    0.058    0.000
  0.81593E+00  0.11312E+02        0.132    0.169    0.072    0.148    0.126    0.000        0.080    0.183    0.233    0.441    0.056    0.000
  0.81455E+00  0.11224E+02        0.126    0.163    0.066    0.142    0.137    0.000        0.090    0.195    0.230    0.410    0.059    0.000
  0.81258E+00  0.11126E+02        0.120    0.157    0.062    0.136    0.161    0.000        0.100    0.207    0.227    0.375    0.067    0.000
  0.81060E+00  0.11025E+02        0.115    0.152    0.060    0.129    0.196    0.000        0.110    0.219    0.226    0.336    0.079    0.000
  0.80989E+00  0.10929E+02        0.108    0.146    0.060    0.125    0.240    0.000        0.119    0.228    0.229    0.292    0.090    0.000
  0.81432E+00  0.10876E+02        0.107    0.137    0.065    0.137    0.303    0.000        0.125    0.228    0.236    0.240    0.097    0.000
  0.81202E+00  0.10954E+02        0.187    0.116    0.065    0.125    0.333    0.000        0.128    0.222    0.222    0.209    0.114    0.000
  0.80259E+00  0.11148E+02        0.213    0.097    0.059    0.096    0.318    0.000        0.129    0.213    0.202    0.213    0.133    0.000
  0.80480E+00  0.11203E+02        0.228    0.091    0.050    0.069    0.317    0.000        0.145    0.221    0.182    0.215    0.162    0.000
  0.80991E+00  0.11270E+02        0.242    0.087    0.045    0.062    0.319    0.000        0.150    0.214    0.163    0.211    0.178    0.000
  0.81284E+00  0.11314E+02        0.249    0.083    0.042    0.058    0.316    0.000        0.150    0.196    0.144    0.224    0.197    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.80856E+00  0.11758E+02        0.121    0.080    0.043    0.036    0.183    0.093        0.076    0.114    0.196    0.242    0.183    0.000
  0.80568E+00  0.11684E+02        0.120    0.083    0.049    0.036    0.181    0.094        0.082    0.118    0.220    0.228    0.169    0.000
  0.79896E+00  0.11404E+02        0.117    0.099    0.067    0.040    0.180    0.093        0.089    0.118    0.268    0.189    0.119    0.000
  0.80293E+00  0.10890E+02        0.125    0.123    0.093    0.048    0.202    0.103        0.101    0.103    0.306    0.150    0.074    0.000
  0.81335E+00  0.10391E+02        0.149    0.150    0.103    0.057    0.206    0.123        0.102    0.100    0.281    0.131    0.053    0.000
  0.81574E+00  0.10293E+02        0.160    0.189    0.104    0.065    0.190    0.136        0.079    0.114    0.246    0.132    0.060    0.000
  0.81359E+00  0.10616E+02        0.136    0.217    0.112    0.072    0.182    0.132        0.058    0.141    0.308    0.170    0.074    0.000
  0.81274E+00  0.11004E+02        0.119    0.199    0.122    0.072    0.155    0.119        0.051    0.160    0.390    0.205    0.067    0.000
  0.81452E+00  0.11270E+02        0.114    0.158    0.125    0.068    0.120    0.101        0.064    0.163    0.448    0.228    0.061    0.000
  0.81641E+00  0.11393E+02        0.113    0.143    0.126    0.065    0.105    0.085        0.071    0.169    0.466    0.237    0.059    0.000
