     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     1.13130     0.2808E+03  0.2760E+03  0.2624E+03  0.1117E+03  0.1069E+03  0.9335E+02  0.7164E+02  0.7180E+02  0.6606E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15563     0.2810E+03  0.2761E+03  0.2626E+03  0.1117E+03  0.1067E+03  0.9323E+02  0.7126E+02  0.7156E+02  0.6593E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.17959     0.2813E+03  0.2763E+03  0.2629E+03  0.1115E+03  0.1065E+03  0.9311E+02  0.7097E+02  0.7142E+02  0.6587E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.20323     0.2817E+03  0.2766E+03  0.2633E+03  0.1114E+03  0.1063E+03  0.9298E+02  0.7068E+02  0.7127E+02  0.6580E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.22659     0.2820E+03  0.2769E+03  0.2636E+03  0.1113E+03  0.1061E+03  0.9282E+02  0.7039E+02  0.7114E+02  0.6573E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2824E+03  0.2772E+03  0.2638E+03  0.1112E+03  0.1060E+03  0.9264E+02  0.7012E+02  0.7101E+02  0.6566E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2824E+03  0.2772E+03  0.2638E+03  0.1112E+03  0.1060E+03  0.9264E+02  0.7012E+02  0.7101E+02  0.6566E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2824E+03  0.2772E+03  0.2638E+03  0.1112E+03  0.1060E+03  0.9264E+02  0.7012E+02  0.7101E+02  0.6566E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2791E+03  0.2746E+03  0.2638E+03  0.1109E+03  0.1063E+03  0.9557E+02  0.6996E+02  0.7116E+02  0.6859E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2705E+03  0.2671E+03  0.2638E+03  0.1103E+03  0.1069E+03  0.1037E+03  0.6988E+02  0.7125E+02  0.7668E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2602E+03  0.2584E+03  0.2638E+03  0.1095E+03  0.1077E+03  0.1131E+03  0.6988E+02  0.7124E+02  0.8614E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2529E+03  0.2529E+03  0.2638E+03  0.1086E+03  0.1086E+03  0.1195E+03  0.6996E+02  0.7116E+02  0.9255E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2516E+03  0.2535E+03  0.2638E+03  0.1076E+03  0.1095E+03  0.1199E+03  0.7012E+02  0.7101E+02  0.9290E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2567E+03  0.2601E+03  0.2638E+03  0.1068E+03  0.1103E+03  0.1140E+03  0.7033E+02  0.7080E+02  0.8704E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2654E+03  0.2701E+03  0.2638E+03  0.1063E+03  0.1109E+03  0.1047E+03  0.7056E+02  0.7056E+02  0.7770E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2736E+03  0.2788E+03  0.2638E+03  0.1059E+03  0.1112E+03  0.9624E+02  0.7080E+02  0.7033E+02  0.6926E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24974     0.2772E+03  0.2824E+03  0.2638E+03  0.1060E+03  0.1112E+03  0.9264E+02  0.7101E+02  0.7012E+02  0.6566E+02     0.0000E+00  0.0000E+00  0.0000E+00
