    0.3959    0.0173
    0.3928    0.0517
    0.3868    0.0858
    0.3779    0.1192
    0.3661    0.1516
    0.3515    0.1830
    0.3342    0.2129
    0.3144    0.2412
    0.2921    0.2677
    0.6297    0.0275
    0.6249    0.0823
    0.6154    0.1364
    0.6011    0.1895
    0.5823    0.2412
    0.5591    0.2910
    0.5316    0.3387
    0.5001    0.3837
    0.4647    0.4258
    0.8665    0.0378
    0.8599    0.1132
    0.8468    0.1877
    0.8272    0.2608
    0.8013    0.3319
    0.7693    0.4005
    0.7315    0.4660
    0.6881    0.5280
    0.6395    0.5860
    1.1032    0.0482
    1.0948    0.1441
    1.0781    0.2390
    1.0532    0.3321
    1.0202    0.4226
    0.9795    0.5099
    0.9313    0.5933
    0.8761    0.6722
    0.8142    0.7460
    1.3387    0.0585
    1.3083    0.2900
    1.2780    0.4030
    1.2380    0.5128
    1.1886    0.6188
    1.1302    0.7200
    1.0631    0.8158
    0.9880    0.9053
    1.5366    0.3406
    1.5010    0.4733
    1.4541    0.6023
    1.3960    0.7267
    1.3274    0.8456
    1.2486    0.9581
    1.1604    1.0633
    1.7898    0.2356
    1.7625    0.3907
    1.7217    0.5429
    1.6678    0.6908
    1.6013    0.8336
    1.5225    0.9700
    1.4322    1.0990
    1.3310    1.2196
    2.0163    0.2655
    1.9855    0.4402
    1.9396    0.6116
    1.8789    0.7783
    1.8040    0.9391
    1.7152    1.0927
    1.6135    1.2381
    1.4994    1.3740
    2.2395    0.2948
    2.2053    0.4889
    2.1543    0.6793
    2.0869    0.8644
    2.0036    1.0430
    1.9051    1.2137
    1.7921    1.3751
    1.6654    1.5261
    1.9677    1.5099
    1.8286    1.6756
                    
    3.5459    0.0173
    3.5428    0.0517
    3.5368    0.0858
    3.7797    0.0275
    3.7749    0.0823
    3.7654    0.1364
    3.7511    0.1895
    3.7323    0.2412
    3.7091    0.2910
    3.6816    0.3387
    4.0165    0.0378
    4.0099    0.1132
    3.9968    0.1877
    3.9772    0.2608
    3.9513    0.3319
    3.9193    0.4005
    3.8815    0.4660
    4.2532    0.0482
    4.2448    0.1441
    4.2281    0.2390
    4.2032    0.3321
    4.1702    0.4226
    4.1295    0.5099
    4.0813    0.5933
    4.0261    0.6722
    4.4887    0.0585
    4.4786    0.1749
    4.4583    0.2900
    4.4280    0.4030
    4.3880    0.5128
    4.3386    0.6188
    4.2802    0.7200
    4.2131    0.8158
    4.7224    0.0687
    4.7104    0.2054
    4.6866    0.3406
    4.6510    0.4733
    4.6041    0.6023
    4.5460    0.7267
    4.4774    0.8456
    4.3986    0.9581
    4.9535    0.0787
    4.9398    0.2356
    4.9125    0.3907
    4.8717    0.5429
    4.8178    0.6908
    4.7513    0.8336
    4.6725    0.9700
    4.5822    1.0990
    5.1818    0.0887
    5.1663    0.2655
    5.1355    0.4402
    5.0896    0.6116
    5.0289    0.7783
    4.9540    0.9391
    4.8652    1.0927
    4.7635    1.2381
    5.3895    0.2948
    5.3553    0.4889
    5.3043    0.6793
    5.2369    0.8644
    5.1536    1.0430
    5.0551    1.2137
    4.9421    1.3751
    5.1177    1.5099
                    
