     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     1.03840     0.2816E+03  0.2823E+03  0.2686E+03  0.1059E+03  0.1066E+03  0.9281E+02  0.6611E+02  0.7193E+02  0.6569E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.06146     0.2820E+03  0.2826E+03  0.2688E+03  0.1058E+03  0.1064E+03  0.9258E+02  0.6590E+02  0.7183E+02  0.6556E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.08452     0.2823E+03  0.2828E+03  0.2689E+03  0.1058E+03  0.1063E+03  0.9237E+02  0.6558E+02  0.7159E+02  0.6538E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.10757     0.2827E+03  0.2831E+03  0.2691E+03  0.1057E+03  0.1062E+03  0.9217E+02  0.6537E+02  0.7148E+02  0.6526E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.13063     0.2830E+03  0.2834E+03  0.2693E+03  0.1057E+03  0.1060E+03  0.9198E+02  0.6516E+02  0.7138E+02  0.6515E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2833E+03  0.2836E+03  0.2696E+03  0.1056E+03  0.1059E+03  0.9180E+02  0.6496E+02  0.7127E+02  0.6504E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2833E+03  0.2836E+03  0.2696E+03  0.1056E+03  0.1059E+03  0.9180E+02  0.6496E+02  0.7127E+02  0.6504E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2833E+03  0.2836E+03  0.2696E+03  0.1056E+03  0.1059E+03  0.9180E+02  0.6496E+02  0.7127E+02  0.6504E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2803E+03  0.2800E+03  0.2696E+03  0.1058E+03  0.1056E+03  0.9512E+02  0.6545E+02  0.7078E+02  0.6836E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2716E+03  0.2708E+03  0.2696E+03  0.1061E+03  0.1053E+03  0.1041E+03  0.6626E+02  0.6997E+02  0.7733E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2614E+03  0.2602E+03  0.2696E+03  0.1063E+03  0.1051E+03  0.1145E+03  0.6730E+02  0.6893E+02  0.8776E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2545E+03  0.2530E+03  0.2696E+03  0.1065E+03  0.1049E+03  0.1215E+03  0.6844E+02  0.6780E+02  0.9476E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2543E+03  0.2526E+03  0.2696E+03  0.1065E+03  0.1049E+03  0.1218E+03  0.6953E+02  0.6670E+02  0.9507E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2608E+03  0.2592E+03  0.2696E+03  0.1065E+03  0.1049E+03  0.1153E+03  0.7046E+02  0.6577E+02  0.8853E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2710E+03  0.2697E+03  0.2696E+03  0.1063E+03  0.1051E+03  0.1050E+03  0.7110E+02  0.6513E+02  0.7820E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2800E+03  0.2792E+03  0.2696E+03  0.1061E+03  0.1053E+03  0.9569E+02  0.7139E+02  0.6485E+02  0.6893E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15368     0.2836E+03  0.2833E+03  0.2696E+03  0.1059E+03  0.1056E+03  0.9180E+02  0.7127E+02  0.6496E+02  0.6504E+02     0.0000E+00  0.0000E+00  0.0000E+00
