
*******   STEP   1      *** AFFINE CALCULATION                 
   13   0.117E-03   0.907E-04   0.948E-03

*******   STEP   2      *** AFFINE CALCULATION                 
    6   0.439E-03   0.104E-03   0.697E-03

*******   STEP   3      *** AFFINE CALCULATION                 
    6   0.406E-03   0.969E-04   0.532E-03

*******   STEP   4      *** AFFINE CALCULATION                 
    6   0.399E-03   0.115E-03   0.598E-03

*******   STEP   5      *** AFFINE CALCULATION                 
    6   0.366E-03   0.134E-03   0.758E-03

*******   STEP   6      *** AFFINE CALCULATION                 
    6   0.226E-03   0.137E-03   0.752E-03

*******   STEP   7      *** AFFINE CALCULATION                 
    6   0.199E-03   0.127E-03   0.571E-03

*******   STEP   8      *** AFFINE CALCULATION                 
    6   0.534E-03   0.152E-03   0.752E-03

*******   STEP   9      *** AFFINE CALCULATION                 
    6   0.225E-03   0.157E-03   0.988E-03

*******   STEP  10      *** AFFINE CALCULATION                 
    6   0.224E-03   0.164E-03   0.953E-03

*******   STEP  11      *** AFFINE CALCULATION                 
    6   0.233E-03   0.178E-03   0.926E-03

*******   STEP  12      *** AFFINE CALCULATION                 
    6   0.240E-03   0.188E-03   0.909E-03

*******   STEP  13      *** AFFINE CALCULATION                 
    6   0.234E-03   0.188E-03   0.823E-03

*******   STEP  14      *** AFFINE CALCULATION                 
    6   0.233E-03   0.188E-03   0.746E-03

*******   STEP  15      *** AFFINE CALCULATION                 
    6   0.229E-03   0.185E-03   0.678E-03

*******   STEP  16      *** AFFINE CALCULATION                 
    6   0.224E-03   0.181E-03   0.631E-03

*******   STEP  17      *** AFFINE CALCULATION                 
    6   0.217E-03   0.174E-03   0.593E-03

*******   STEP  18      *** AFFINE CALCULATION                 
    6   0.216E-03   0.173E-03   0.567E-03

*******   STEP  19      *** AFFINE CALCULATION                 
    6   0.222E-03   0.178E-03   0.557E-03

*******   STEP  20      *** AFFINE CALCULATION                 
    6   0.225E-03   0.181E-03   0.537E-03

*******   STEP  21      *** AFFINE CALCULATION                 
    6   0.225E-03   0.182E-03   0.494E-03

*******   STEP  22      *** AFFINE CALCULATION                 
    6   0.220E-03   0.174E-03   0.612E-03

*******   STEP  23      *** AFFINE CALCULATION                 
    6   0.217E-03   0.172E-03   0.550E-03

*******   STEP  24      *** AFFINE CALCULATION                 
