        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.57720E+00  0.25965E+01        0.119    0.104    0.058    0.052    0.117    0.000        0.206    0.343    0.168    0.279    0.244    0.000
  0.60028E+00  0.25969E+01        0.120    0.104    0.057    0.051    0.118    0.000        0.203    0.336    0.167    0.281    0.245    0.000
  0.62337E+00  0.25986E+01        0.122    0.104    0.057    0.049    0.120    0.000        0.199    0.329    0.166    0.283    0.246    0.000
  0.64646E+00  0.26001E+01        0.124    0.103    0.056    0.048    0.121    0.000        0.195    0.321    0.165    0.285    0.247    0.000
  0.66955E+00  0.26017E+01        0.125    0.103    0.056    0.047    0.123    0.000        0.191    0.314    0.164    0.287    0.248    0.000
  0.69263E+00  0.26031E+01        0.127    0.102    0.056    0.046    0.124    0.000        0.187    0.306    0.164    0.290    0.249    0.000
  0.71572E+00  0.26041E+01        0.129    0.102    0.056    0.045    0.126    0.000        0.182    0.297    0.163    0.292    0.249    0.000
  0.73881E+00  0.26055E+01        0.130    0.101    0.055    0.044    0.127    0.000        0.178    0.289    0.163    0.295    0.250    0.000
  0.76190E+00  0.26069E+01        0.132    0.101    0.055    0.043    0.129    0.000        0.173    0.280    0.162    0.298    0.251    0.000
  0.78498E+00  0.26084E+01        0.133    0.100    0.055    0.042    0.131    0.000        0.169    0.271    0.162    0.301    0.252    0.000
  0.80807E+00  0.26095E+01        0.135    0.099    0.055    0.041    0.133    0.000        0.165    0.262    0.161    0.304    0.253    0.000
  0.83116E+00  0.26106E+01        0.136    0.099    0.055    0.040    0.135    0.000        0.160    0.253    0.161    0.307    0.254    0.000
  0.85425E+00  0.26109E+01        0.138    0.098    0.055    0.039    0.137    0.000        0.156    0.245    0.160    0.310    0.254    0.000
  0.87733E+00  0.26117E+01        0.139    0.097    0.055    0.038    0.139    0.000        0.151    0.236    0.159    0.313    0.255    0.000
  0.90042E+00  0.26126E+01        0.141    0.096    0.055    0.038    0.141    0.000        0.147    0.227    0.159    0.316    0.256    0.000
  0.92351E+00  0.26136E+01        0.142    0.096    0.055    0.037    0.144    0.000        0.143    0.219    0.158    0.319    0.257    0.000
  0.94660E+00  0.26145E+01        0.144    0.095    0.055    0.036    0.146    0.000        0.138    0.210    0.157    0.322    0.257    0.000
  0.96968E+00  0.26154E+01        0.145    0.094    0.056    0.035    0.148    0.000        0.134    0.202    0.156    0.325    0.258    0.000
  0.99277E+00  0.26163E+01        0.147    0.094    0.056    0.035    0.151    0.000        0.130    0.194    0.156    0.327    0.258    0.000
  0.10159E+01  0.26172E+01        0.148    0.093    0.056    0.034    0.154    0.000        0.126    0.186    0.155    0.330    0.259    0.000
  0.10389E+01  0.26181E+01        0.150    0.092    0.056    0.034    0.156    0.000        0.122    0.178    0.154    0.333    0.259    0.000
  0.10620E+01  0.26191E+01        0.152    0.092    0.057    0.033    0.159    0.000        0.118    0.170    0.153    0.336    0.260    0.000
  0.10851E+01  0.26192E+01        0.153    0.091    0.056    0.032    0.162    0.000        0.114    0.163    0.154    0.340    0.260    0.000
  0.11082E+01  0.26199E+01        0.155    0.090    0.056    0.031    0.165    0.000        0.110    0.156    0.153    0.343    0.261    0.000
  0.11313E+01  0.26222E+01        0.157    0.090    0.056    0.031    0.168    0.000        0.106    0.149    0.152    0.345    0.261    0.000
  0.11544E+01  0.26236E+01        0.159    0.089    0.056    0.030    0.171    0.000        0.103    0.143    0.151    0.348    0.261    0.000
  0.11775E+01  0.26248E+01        0.160    0.088    0.056    0.030    0.174    0.000        0.099    0.136    0.151    0.350    0.262    0.000
  0.12005E+01  0.26261E+01        0.162    0.088    0.057    0.029    0.177    0.000        0.096    0.130    0.150    0.352    0.262    0.000
  0.12236E+01  0.26276E+01        0.164    0.087    0.057    0.028    0.181    0.000        0.092    0.124    0.149    0.354    0.262    0.000
  0.12467E+01  0.26303E+01        0.165    0.086    0.057    0.028    0.184    0.000        0.089    0.118    0.148    0.356    0.262    0.000
  0.12698E+01  0.26317E+01        0.167    0.086    0.057    0.028    0.187    0.000        0.086    0.112    0.147    0.358    0.263    0.000
  0.12929E+01  0.26319E+01        0.169    0.085    0.058    0.027    0.191    0.000        0.083    0.107    0.147    0.360    0.263    0.000
  0.13160E+01  0.26338E+01        0.170    0.085    0.058    0.027    0.195    0.000        0.080    0.102    0.146    0.362    0.263    0.000
  0.13390E+01  0.26339E+01        0.172    0.084    0.058    0.026    0.198    0.000        0.077    0.097    0.145    0.363    0.263    0.000
  0.13621E+01  0.26355E+01        0.173    0.084    0.058    0.026    0.202    0.000        0.074    0.093    0.144    0.365    0.263    0.000
  0.13852E+01  0.26373E+01        0.174    0.083    0.058    0.025    0.206    0.000        0.071    0.088    0.143    0.366    0.263    0.000
  0.14083E+01  0.26393E+01        0.176    0.082    0.059    0.025    0.210    0.000        0.069    0.084    0.143    0.368    0.263    0.000
  0.14313E+01  0.26413E+01        0.177    0.082    0.059    0.025    0.214    0.000        0.066    0.080    0.142    0.369    0.263    0.000
  0.14544E+01  0.26434E+01        0.178    0.081    0.059    0.024    0.218    0.000        0.064    0.076    0.141    0.370    0.263    0.000
  0.14775E+01  0.26456E+01        0.179    0.081    0.059    0.024    0.222    0.000        0.061    0.072    0.140    0.371    0.263    0.000
  0.15006E+01  0.26511E+01        0.180    0.080    0.059    0.023    0.227    0.000        0.059    0.068    0.139    0.374    0.263    0.000
  0.15236E+01  0.26501E+01        0.181    0.079    0.058    0.023    0.231    0.000        0.057    0.065    0.139    0.376    0.263    0.000
  0.15467E+01  0.26522E+01        0.183    0.078    0.058    0.022    0.236    0.000        0.055    0.061    0.138    0.377    0.263    0.000
  0.15698E+01  0.26546E+01        0.184    0.078    0.057    0.022    0.241    0.000        0.053    0.058    0.138    0.378    0.263    0.000
  0.15928E+01  0.26570E+01        0.185    0.077    0.057    0.021    0.245    0.000        0.051    0.055    0.137    0.379    0.262    0.000
  0.16159E+01  0.26594E+01        0.186    0.076    0.056    0.021    0.250    0.000        0.049    0.052    0.137    0.380    0.262    0.000
  0.16389E+01  0.26619E+01        0.187    0.076    0.056    0.020    0.255    0.000        0.047    0.050    0.136    0.381    0.262    0.000
  0.16620E+01  0.26645E+01        0.188    0.075    0.055    0.020    0.260    0.000        0.045    0.047    0.136    0.381    0.262    0.000
  0.16850E+01  0.26672E+01        0.190    0.074    0.054    0.019    0.265    0.000        0.044    0.045    0.135    0.382    0.262    0.000
  0.17081E+01  0.26705E+01        0.190    0.074    0.054    0.019    0.270    0.000        0.042    0.043    0.134    0.381    0.261    0.000
  0.17311E+01  0.26732E+01        0.191    0.073    0.054    0.018    0.275    0.000        0.041    0.041    0.134    0.382    0.261    0.000
  0.17542E+01  0.26761E+01        0.192    0.072    0.053    0.018    0.280    0.000        0.039    0.039    0.133    0.382    0.261    0.000
  0.17772E+01  0.26797E+01        0.192    0.072    0.053    0.018    0.285    0.000        0.038    0.037    0.132    0.381    0.260    0.000
  0.18002E+01  0.26854E+01        0.193    0.071    0.052    0.017    0.290    0.000        0.036    0.036    0.131    0.382    0.259    0.000
  0.18232E+01  0.26884E+01        0.194    0.070    0.051    0.017    0.296    0.000        0.035    0.034    0.131    0.382    0.259    0.000
  0.18463E+01  0.26901E+01        0.195    0.070    0.051    0.017    0.301    0.000        0.034    0.033    0.130    0.382    0.258    0.000
  0.18693E+01  0.26953E+01        0.196    0.069    0.050    0.016    0.307    0.000        0.033    0.031    0.129    0.382    0.258    0.000
  0.18923E+01  0.26968E+01        0.197    0.068    0.049    0.016    0.312    0.000        0.032    0.030    0.129    0.383    0.257    0.000
  0.19153E+01  0.26994E+01        0.196    0.068    0.050    0.016    0.316    0.000        0.031    0.029    0.128    0.381    0.257    0.000
  0.19382E+01  0.27044E+01        0.197    0.067    0.049    0.015    0.322    0.000        0.030    0.028    0.127    0.381    0.256    0.000
  0.19612E+01  0.27094E+01        0.198    0.066    0.048    0.015    0.328    0.000        0.029    0.027    0.126    0.381    0.255    0.000
  0.19842E+01  0.27106E+01        0.199    0.066    0.047    0.014    0.333    0.000        0.028    0.026    0.126    0.382    0.254    0.000
  0.20072E+01  0.27180E+01        0.199    0.065    0.047    0.014    0.338    0.000        0.027    0.025    0.125    0.380    0.253    0.000
  0.20301E+01  0.27196E+01        0.200    0.064    0.046    0.014    0.344    0.000        0.026    0.025    0.124    0.380    0.253    0.000
  0.20531E+01  0.27245E+01        0.200    0.064    0.045    0.014    0.349    0.000        0.025    0.024    0.124    0.381    0.252    0.000
  0.20760E+01  0.27265E+01        0.200    0.063    0.045    0.014    0.354    0.000        0.025    0.023    0.122    0.379    0.251    0.000
  0.20989E+01  0.27335E+01        0.201    0.063    0.044    0.013    0.359    0.000        0.024    0.023    0.122    0.379    0.250    0.000
  0.21219E+01  0.27374E+01        0.201    0.062    0.044    0.013    0.364    0.000        0.023    0.022    0.121    0.378    0.249    0.000
  0.21448E+01  0.27407E+01        0.201    0.062    0.043    0.013    0.369    0.000        0.023    0.022    0.120    0.379    0.247    0.000
  0.21677E+01  0.27445E+01        0.202    0.061    0.042    0.012    0.375    0.000        0.022    0.022    0.119    0.379    0.246    0.000
  0.21906E+01  0.27482E+01        0.203    0.061    0.041    0.012    0.380    0.000        0.022    0.021    0.119    0.379    0.245    0.000
  0.22134E+01  0.27518E+01        0.204    0.061    0.040    0.012    0.385    0.000        0.021    0.021    0.118    0.379    0.244    0.000
  0.22363E+01  0.27554E+01        0.204    0.061    0.039    0.011    0.390    0.000        0.020    0.021    0.118    0.380    0.242    0.000
  0.22592E+01  0.27589E+01        0.205    0.061    0.038    0.011    0.394    0.000        0.020    0.021    0.117    0.380    0.241    0.000
  0.22820E+01  0.27599E+01        0.203    0.060    0.038    0.011    0.395    0.000        0.020    0.020    0.118    0.378    0.242    0.000
  0.23049E+01  0.27627E+01        0.201    0.059    0.038    0.011    0.397    0.000        0.020    0.020    0.118    0.377    0.242    0.000
