        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.36923E+00  0.51459E+01        0.312    0.337    0.038    0.064    0.106    0.000        0.458    0.797    0.081    0.299    0.151    0.000
  0.39226E+00  0.51927E+01        0.319    0.339    0.038    0.062    0.106    0.000        0.450    0.784    0.079    0.309    0.148    0.000
  0.41528E+00  0.52421E+01        0.326    0.340    0.037    0.060    0.106    0.000        0.441    0.771    0.077    0.318    0.146    0.000
  0.43829E+00  0.52888E+01        0.333    0.342    0.037    0.058    0.106    0.000        0.432    0.757    0.076    0.328    0.143    0.000
  0.46130E+00  0.53341E+01        0.339    0.343    0.038    0.057    0.106    0.000        0.422    0.742    0.076    0.337    0.141    0.000
  0.48430E+00  0.53728E+01        0.345    0.345    0.038    0.056    0.106    0.000        0.412    0.727    0.076    0.346    0.139    0.000
  0.50731E+00  0.54167E+01        0.350    0.347    0.039    0.054    0.106    0.000        0.402    0.711    0.077    0.354    0.136    0.000
  0.53031E+00  0.54580E+01        0.356    0.349    0.039    0.053    0.107    0.000        0.391    0.695    0.077    0.362    0.134    0.000
  0.55331E+00  0.54986E+01        0.361    0.351    0.040    0.052    0.107    0.000        0.381    0.680    0.079    0.375    0.132    0.000
  0.57631E+00  0.55346E+01        0.365    0.353    0.041    0.051    0.108    0.000        0.371    0.665    0.081    0.382    0.131    0.000
  0.59932E+00  0.55698E+01        0.369    0.355    0.042    0.050    0.108    0.000        0.361    0.651    0.083    0.390    0.129    0.000
  0.62233E+00  0.56020E+01        0.373    0.356    0.043    0.049    0.108    0.000        0.351    0.637    0.085    0.396    0.128    0.000
  0.64534E+00  0.56349E+01        0.377    0.358    0.044    0.049    0.109    0.000        0.342    0.624    0.088    0.402    0.126    0.000
  0.66835E+00  0.56661E+01        0.380    0.360    0.045    0.048    0.109    0.000        0.333    0.611    0.090    0.408    0.125    0.000
  0.69137E+00  0.56973E+01        0.383    0.362    0.046    0.048    0.110    0.000        0.324    0.599    0.093    0.413    0.124    0.000
  0.71439E+00  0.57218E+01        0.386    0.363    0.047    0.047    0.110    0.000        0.317    0.588    0.096    0.419    0.123    0.000
  0.73742E+00  0.57505E+01        0.389    0.365    0.048    0.047    0.110    0.000        0.308    0.577    0.099    0.422    0.121    0.000
  0.76045E+00  0.57789E+01        0.391    0.366    0.049    0.047    0.111    0.000        0.301    0.567    0.101    0.426    0.120    0.000
  0.78349E+00  0.58037E+01        0.393    0.368    0.049    0.047    0.111    0.000        0.295    0.558    0.104    0.431    0.119    0.000
  0.80653E+00  0.58271E+01        0.396    0.369    0.050    0.047    0.111    0.000        0.288    0.549    0.107    0.434    0.118    0.000
  0.82957E+00  0.58530E+01        0.398    0.372    0.051    0.047    0.112    0.000        0.280    0.539    0.110    0.447    0.117    0.000
  0.85261E+00  0.58798E+01        0.400    0.373    0.052    0.047    0.112    0.000        0.274    0.530    0.113    0.452    0.116    0.000
  0.87566E+00  0.59038E+01        0.401    0.375    0.052    0.047    0.112    0.000        0.268    0.523    0.115    0.459    0.115    0.000
  0.89871E+00  0.59305E+01        0.403    0.377    0.053    0.047    0.113    0.000        0.262    0.515    0.118    0.465    0.113    0.000
  0.92177E+00  0.59482E+01        0.405    0.378    0.053    0.047    0.113    0.000        0.257    0.508    0.121    0.471    0.112    0.000
  0.94482E+00  0.59694E+01        0.406    0.379    0.054    0.046    0.113    0.000        0.253    0.502    0.123    0.472    0.112    0.000
  0.96788E+00  0.59870E+01        0.407    0.381    0.054    0.046    0.114    0.000        0.248    0.496    0.126    0.478    0.110    0.000
  0.99095E+00  0.60108E+01        0.409    0.382    0.055    0.046    0.114    0.000        0.243    0.490    0.128    0.477    0.110    0.000
  0.10140E+01  0.60259E+01        0.410    0.384    0.056    0.046    0.114    0.000        0.239    0.484    0.131    0.483    0.109    0.000
  0.10371E+01  0.60477E+01        0.411    0.385    0.056    0.045    0.114    0.000        0.235    0.479    0.133    0.484    0.108    0.000
  0.10601E+01  0.60604E+01        0.411    0.387    0.057    0.045    0.115    0.000        0.232    0.474    0.135    0.489    0.107    0.000
  0.10832E+01  0.60660E+01        0.412    0.386    0.056    0.044    0.115    0.000        0.231    0.475    0.136    0.486    0.107    0.000
  0.11063E+01  0.60741E+01        0.413    0.386    0.056    0.043    0.114    0.000        0.231    0.476    0.137    0.484    0.107    0.000
  0.11294E+01  0.60786E+01        0.414    0.385    0.055    0.042    0.114    0.000        0.231    0.477    0.138    0.482    0.107    0.000
  0.11524E+01  0.60782E+01        0.415    0.385    0.055    0.041    0.114    0.000        0.231    0.478    0.139    0.481    0.107    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.78955E+00  0.58615E+01        0.265    0.449    0.025    0.026    0.123    0.000        0.174    0.732    0.261    0.396    0.106    0.000
  0.79795E+00  0.58569E+01        0.292    0.438    0.025    0.027    0.122    0.000        0.136    0.704    0.232    0.436    0.112    0.000
  0.80518E+00  0.58615E+01        0.318    0.428    0.025    0.029    0.120    0.000        0.121    0.669    0.203    0.467    0.116    0.000
  0.81061E+00  0.58725E+01        0.342    0.419    0.027    0.030    0.119    0.000        0.134    0.628    0.177    0.490    0.119    0.000
  0.81415E+00  0.58918E+01        0.367    0.409    0.031    0.033    0.118    0.000        0.167    0.581    0.159    0.503    0.118    0.000
  0.81563E+00  0.59217E+01        0.391    0.397    0.039    0.036    0.116    0.000        0.202    0.529    0.149    0.502    0.115    0.000
  0.81564E+00  0.59750E+01        0.415    0.385    0.055    0.041    0.114    0.000        0.231    0.478    0.139    0.480    0.107    0.000
  0.80321E+00  0.60942E+01        0.391    0.370    0.064    0.039    0.136    0.000        0.223    0.459    0.137    0.409    0.116    0.000
  0.80058E+00  0.60981E+01        0.388    0.336    0.051    0.032    0.143    0.000        0.231    0.452    0.160    0.369    0.126    0.000
  0.80547E+00  0.60840E+01        0.394    0.312    0.045    0.028    0.138    0.000        0.256    0.429    0.181    0.335    0.127    0.000
  0.81076E+00  0.60708E+01        0.401    0.293    0.043    0.025    0.131    0.000        0.284    0.394    0.203    0.295    0.124    0.000
  0.81464E+00  0.60580E+01        0.408    0.276    0.042    0.023    0.123    0.000        0.313    0.351    0.225    0.252    0.121    0.000
  0.81640E+00  0.60446E+01        0.416    0.260    0.043    0.022    0.117    0.000        0.339    0.303    0.248    0.213    0.118    0.000
  0.81581E+00  0.60302E+01        0.424    0.243    0.043    0.022    0.110    0.000        0.364    0.251    0.270    0.184    0.115    0.000
  0.81294E+00  0.60150E+01        0.433    0.226    0.045    0.023    0.105    0.000        0.386    0.198    0.289    0.176    0.112    0.000
  0.80802E+00  0.59997E+01        0.443    0.206    0.047    0.025    0.101    0.000        0.405    0.147    0.303    0.194    0.110    0.000
  0.80195E+00  0.59868E+01        0.455    0.183    0.049    0.028    0.098    0.000        0.421    0.108    0.310    0.235    0.109    0.000
  0.79614E+00  0.59754E+01        0.469    0.154    0.054    0.033    0.096    0.000        0.432    0.100    0.308    0.290    0.108    0.000
  0.79520E+00  0.59764E+01        0.492    0.119    0.061    0.041    0.097    0.000        0.438    0.130    0.295    0.354    0.109    0.000
  0.80939E+00  0.60503E+01        0.531    0.122    0.078    0.057    0.101    0.000        0.440    0.175    0.289    0.431    0.114    0.000
  0.81552E+00  0.62092E+01        0.553    0.125    0.088    0.071    0.105    0.000        0.427    0.206    0.305    0.499    0.114    0.000
  0.81606E+00  0.62818E+01        0.562    0.117    0.083    0.079    0.101    0.000        0.411    0.239    0.295    0.531    0.108    0.000
  0.81519E+00  0.61758E+01        0.563    0.104    0.064    0.073    0.087    0.000        0.436    0.302    0.282    0.540    0.098    0.000
  0.81263E+00  0.60947E+01        0.559    0.107    0.051    0.068    0.078    0.000        0.454    0.367    0.270    0.538    0.087    0.000
  0.80773E+00  0.60020E+01        0.553    0.110    0.040    0.063    0.073    0.000        0.470    0.436    0.266    0.531    0.076    0.000
  0.80032E+00  0.58984E+01        0.546    0.114    0.033    0.059    0.073    0.000        0.485    0.508    0.268    0.517    0.065    0.000
  0.79117E+00  0.57928E+01        0.539    0.120    0.027    0.056    0.077    0.000        0.495    0.577    0.277    0.498    0.055    0.000
  0.78153E+00  0.56909E+01        0.529    0.130    0.024    0.053    0.086    0.000        0.500    0.643    0.292    0.472    0.046    0.000
  0.77485E+00  0.55603E+01        0.513    0.148    0.022    0.051    0.100    0.000        0.501    0.704    0.316    0.441    0.042    0.000
  0.77574E+00  0.53697E+01        0.476    0.183    0.023    0.048    0.119    0.000        0.499    0.765    0.351    0.405    0.042    0.000
  0.81349E+00  0.50324E+01        0.259    0.344    0.026    0.048    0.140    0.000        0.474    0.828    0.391    0.355    0.043    0.000
  0.77487E+00  0.54131E+01        0.124    0.497    0.025    0.036    0.135    0.000        0.417    0.841    0.379    0.303    0.052    0.000
  0.76803E+00  0.56571E+01        0.175    0.506    0.025    0.028    0.131    0.000        0.367    0.809    0.347    0.266    0.066    0.000
  0.77416E+00  0.58941E+01        0.181    0.504    0.028    0.026    0.127    0.000        0.317    0.754    0.321    0.249    0.082    0.000
  0.77344E+00  0.58991E+01        0.202    0.478    0.027    0.024    0.125    0.000        0.274    0.757    0.311    0.295    0.092    0.000
  0.78060E+00  0.58703E+01        0.236    0.461    0.025    0.025    0.124    0.000        0.222    0.751    0.289    0.349    0.099    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81647E+00  0.60510E+01        0.337    0.217    0.035    0.019    0.097    0.064        0.330    0.321    0.240    0.226    0.119    0.000
  0.81274E+00  0.60319E+01        0.340    0.217    0.039    0.020    0.100    0.065        0.340    0.310    0.287    0.209    0.122    0.000
  0.80720E+00  0.59813E+01        0.356    0.217    0.046    0.023    0.109    0.067        0.369    0.281    0.322    0.159    0.129    0.000
  0.80498E+00  0.58975E+01        0.380    0.213    0.051    0.025    0.121    0.078        0.407    0.258    0.325    0.111    0.122    0.000
  0.81167E+00  0.58519E+01        0.411    0.205    0.059    0.033    0.114    0.097        0.424    0.247    0.324    0.137    0.099    0.000
  0.81610E+00  0.58340E+01        0.427    0.186    0.059    0.036    0.093    0.111        0.450    0.280    0.344    0.247    0.079    0.000
  0.81622E+00  0.57889E+01        0.416    0.173    0.049    0.034    0.080    0.113        0.475    0.406    0.348    0.363    0.068    0.000
  0.81622E+00  0.57895E+01        0.415    0.155    0.045    0.031    0.067    0.107        0.475    0.522    0.373    0.406    0.054    0.000
  0.81630E+00  0.57054E+01        0.425    0.126    0.042    0.023    0.075    0.096        0.494    0.623    0.429    0.358    0.045    0.000
  0.81634E+00  0.56342E+01        0.426    0.114    0.043    0.018    0.076    0.085        0.501    0.675    0.456    0.303    0.043    0.000
