     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.26308     0.1422E+06  0.1410E+06  0.1415E+06  0.7520E+05  0.7067E+05  0.7085E+05  0.4091E+05  0.3536E+05  0.3550E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.27416     0.1421E+06  0.1410E+06  0.1416E+06  0.7537E+05  0.7060E+05  0.7078E+05  0.4115E+05  0.3529E+05  0.3540E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.28516     0.1421E+06  0.1409E+06  0.1416E+06  0.7553E+05  0.7052E+05  0.7070E+05  0.4137E+05  0.3522E+05  0.3530E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.29609     0.1421E+06  0.1409E+06  0.1417E+06  0.7568E+05  0.7043E+05  0.7062E+05  0.4159E+05  0.3513E+05  0.3520E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.30699     0.1421E+06  0.1409E+06  0.1418E+06  0.7583E+05  0.7034E+05  0.7054E+05  0.4180E+05  0.3504E+05  0.3511E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.31789     0.1421E+06  0.1409E+06  0.1418E+06  0.7598E+05  0.7026E+05  0.7046E+05  0.4201E+05  0.3496E+05  0.3503E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.32883     0.1422E+06  0.1409E+06  0.1419E+06  0.7610E+05  0.7017E+05  0.7039E+05  0.4219E+05  0.3488E+05  0.3496E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.33983     0.1422E+06  0.1409E+06  0.1419E+06  0.7621E+05  0.7009E+05  0.7033E+05  0.4234E+05  0.3481E+05  0.3489E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.35089     0.1423E+06  0.1409E+06  0.1419E+06  0.7631E+05  0.7001E+05  0.7027E+05  0.4248E+05  0.3474E+05  0.3483E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.36202     0.1423E+06  0.1409E+06  0.1420E+06  0.7640E+05  0.6994E+05  0.7021E+05  0.4261E+05  0.3468E+05  0.3478E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.37322     0.1423E+06  0.1409E+06  0.1420E+06  0.7648E+05  0.6988E+05  0.7017E+05  0.4272E+05  0.3462E+05  0.3473E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.38447     0.1424E+06  0.1409E+06  0.1421E+06  0.7655E+05  0.6982E+05  0.7013E+05  0.4282E+05  0.3457E+05  0.3469E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.39578     0.1424E+06  0.1409E+06  0.1421E+06  0.7661E+05  0.6976E+05  0.7009E+05  0.4290E+05  0.3453E+05  0.3465E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.40713     0.1425E+06  0.1409E+06  0.1422E+06  0.7667E+05  0.6971E+05  0.7005E+05  0.4298E+05  0.3448E+05  0.3462E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.41853     0.1425E+06  0.1408E+06  0.1422E+06  0.7672E+05  0.6966E+05  0.7003E+05  0.4305E+05  0.3444E+05  0.3459E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.42995     0.1425E+06  0.1408E+06  0.1422E+06  0.7676E+05  0.6961E+05  0.7000E+05  0.4311E+05  0.3440E+05  0.3457E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.44141     0.1426E+06  0.1408E+06  0.1423E+06  0.7679E+05  0.6957E+05  0.6998E+05  0.4316E+05  0.3437E+05  0.3454E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.45288     0.1426E+06  0.1408E+06  0.1423E+06  0.7683E+05  0.6953E+05  0.6996E+05  0.4321E+05  0.3433E+05  0.3452E+05     0.0000E+00  0.0000E+00  0.0000E+00
     0.45288     0.1426E+06  0.1408E+06  0.1423E+06  0.7683E+05  0.6953E+05  0.6996E+05  0.4321E+05  0.3433E+05  0.3452E+05     0.0000E+00  0.0000E+00  0.0000E+00
