        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.78491E+00  0.54956E+01        0.118    0.137    0.206    0.100    0.103    0.000        0.060    0.137    0.179    0.298    0.076    0.000
  0.80799E+00  0.54984E+01        0.118    0.137    0.207    0.098    0.102    0.000        0.058    0.134    0.179    0.304    0.075    0.000
  0.83107E+00  0.55015E+01        0.118    0.138    0.208    0.095    0.101    0.000        0.056    0.131    0.180    0.309    0.074    0.000
  0.85415E+00  0.55047E+01        0.119    0.138    0.209    0.093    0.101    0.000        0.055    0.128    0.180    0.315    0.074    0.000
  0.87722E+00  0.55081E+01        0.119    0.138    0.210    0.091    0.100    0.000        0.053    0.125    0.181    0.320    0.073    0.000
  0.90030E+00  0.55118E+01        0.119    0.138    0.211    0.089    0.100    0.000        0.051    0.122    0.181    0.325    0.073    0.000
  0.92337E+00  0.55156E+01        0.120    0.139    0.212    0.087    0.099    0.000        0.049    0.120    0.182    0.330    0.072    0.000
  0.94645E+00  0.55195E+01        0.120    0.139    0.214    0.085    0.099    0.000        0.047    0.117    0.182    0.335    0.072    0.000
  0.96952E+00  0.55237E+01        0.120    0.139    0.215    0.083    0.099    0.000        0.046    0.114    0.182    0.339    0.071    0.000
  0.99259E+00  0.55279E+01        0.121    0.140    0.216    0.081    0.098    0.000        0.044    0.111    0.183    0.344    0.071    0.000
  0.10157E+01  0.55321E+01        0.121    0.140    0.217    0.079    0.098    0.000        0.043    0.108    0.183    0.348    0.070    0.000
  0.10387E+01  0.55364E+01        0.122    0.141    0.218    0.077    0.097    0.000        0.041    0.105    0.184    0.353    0.070    0.000
  0.10618E+01  0.55406E+01        0.122    0.141    0.220    0.075    0.097    0.000        0.039    0.102    0.185    0.357    0.069    0.000
  0.10849E+01  0.55380E+01        0.124    0.142    0.216    0.073    0.098    0.000        0.038    0.100    0.189    0.365    0.070    0.000
  0.11079E+01  0.55412E+01        0.124    0.142    0.216    0.071    0.098    0.000        0.037    0.097    0.190    0.369    0.069    0.000
  0.11310E+01  0.55447E+01        0.125    0.143    0.217    0.069    0.098    0.000        0.035    0.095    0.191    0.373    0.069    0.000
  0.11540E+01  0.55481E+01        0.125    0.143    0.217    0.067    0.098    0.000        0.034    0.092    0.192    0.376    0.069    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81257E+00  0.60062E+01        0.087    0.129    0.058    0.017    0.089    0.000        0.132    0.310    0.306    0.145    0.123    0.000
  0.80491E+00  0.59990E+01        0.088    0.130    0.061    0.019    0.090    0.000        0.118    0.289    0.301    0.170    0.125    0.000
  0.79360E+00  0.59852E+01        0.087    0.131    0.066    0.022    0.091    0.000        0.100    0.261    0.294    0.199    0.124    0.000
  0.77956E+00  0.59633E+01        0.086    0.133    0.074    0.027    0.092    0.000        0.079    0.227    0.287    0.231    0.120    0.000
  0.76525E+00  0.59276E+01        0.084    0.136    0.091    0.032    0.092    0.000        0.054    0.186    0.277    0.266    0.110    0.000
  0.76072E+00  0.58516E+01        0.079    0.142    0.138    0.042    0.090    0.000        0.030    0.136    0.251    0.312    0.089    0.000
  0.81514E+00  0.54529E+01        0.125    0.143    0.217    0.067    0.098    0.000        0.034    0.092    0.192    0.376    0.069    0.000
  0.81461E+00  0.53649E+01        0.082    0.127    0.135    0.067    0.129    0.000        0.028    0.112    0.264    0.379    0.100    0.000
  0.81554E+00  0.53683E+01        0.059    0.139    0.124    0.065    0.123    0.000        0.027    0.138    0.295    0.368    0.097    0.000
  0.81632E+00  0.53852E+01        0.051    0.152    0.126    0.064    0.115    0.000        0.039    0.159    0.319    0.353    0.090    0.000
  0.81584E+00  0.54082E+01        0.058    0.164    0.134    0.063    0.109    0.000        0.055    0.176    0.340    0.335    0.083    0.000
  0.81398E+00  0.54429E+01        0.078    0.178    0.146    0.063    0.107    0.000        0.071    0.188    0.360    0.314    0.077    0.000
  0.81109E+00  0.54919E+01        0.108    0.194    0.165    0.064    0.112    0.000        0.086    0.196    0.377    0.290    0.073    0.000
  0.80744E+00  0.55449E+01        0.141    0.210    0.185    0.066    0.123    0.000        0.101    0.200    0.393    0.263    0.072    0.000
  0.80304E+00  0.55917E+01        0.166    0.220    0.209    0.071    0.141    0.000        0.107    0.190    0.402    0.237    0.070    0.000
  0.79979E+00  0.56585E+01        0.185    0.222    0.247    0.084    0.166    0.000        0.098    0.156    0.392    0.215    0.066    0.000
  0.80219E+00  0.57124E+01        0.190    0.201    0.309    0.107    0.193    0.000        0.073    0.096    0.338    0.204    0.060    0.000
  0.63620E+00  0.10951E+02        0.177    0.182    0.391    0.167    0.249    0.000        0.027    0.024    0.138    0.162    0.049    0.000
  0.79266E+00  0.55608E+01        0.175    0.123    0.185    0.106    0.195    0.000        0.049    0.050    0.247    0.249    0.074    0.000
  0.79047E+00  0.56226E+01        0.171    0.148    0.118    0.104    0.191    0.000        0.057    0.086    0.223    0.291    0.082    0.000
  0.79643E+00  0.56714E+01        0.168    0.158    0.084    0.105    0.191    0.000        0.065    0.113    0.198    0.328    0.090    0.000
  0.80370E+00  0.57145E+01        0.166    0.165    0.065    0.107    0.193    0.000        0.070    0.136    0.177    0.359    0.096    0.000
  0.80988E+00  0.57572E+01        0.165    0.171    0.054    0.111    0.198    0.000        0.073    0.154    0.164    0.383    0.101    0.000
  0.81413E+00  0.57949E+01        0.165    0.176    0.049    0.116    0.203    0.000        0.076    0.169    0.163    0.401    0.104    0.000
  0.81617E+00  0.58285E+01        0.166    0.181    0.049    0.121    0.210    0.000        0.078    0.181    0.172    0.410    0.105    0.000
  0.81614E+00  0.58592E+01        0.169    0.187    0.052    0.128    0.218    0.000        0.080    0.190    0.190    0.410    0.104    0.000
  0.81473E+00  0.58839E+01        0.177    0.196    0.058    0.135    0.225    0.000        0.083    0.197    0.211    0.395    0.098    0.000
  0.81344E+00  0.58792E+01        0.198    0.210    0.063    0.139    0.221    0.000        0.092    0.212    0.235    0.363    0.088    0.000
  0.81348E+00  0.58281E+01        0.232    0.228    0.067    0.135    0.193    0.000        0.109    0.237    0.257    0.313    0.072    0.000
  0.81619E+00  0.57576E+01        0.252    0.228    0.072    0.130    0.138    0.000        0.125    0.250    0.276    0.238    0.046    0.000
  0.78699E+00  0.58892E+01        0.085    0.132    0.065    0.054    0.087    0.000        0.151    0.299    0.309    0.191    0.055    0.000
  0.79357E+00  0.59458E+01        0.080    0.130    0.060    0.032    0.086    0.000        0.157    0.326    0.317    0.169    0.077    0.000
  0.80351E+00  0.59748E+01        0.080    0.129    0.058    0.022    0.086    0.000        0.158    0.337    0.319    0.144    0.091    0.000
  0.81129E+00  0.59929E+01        0.081    0.128    0.056    0.017    0.087    0.000        0.156    0.339    0.318    0.125    0.102    0.000
  0.81569E+00  0.60037E+01        0.084    0.128    0.056    0.015    0.088    0.000        0.151    0.335    0.315    0.119    0.111    0.000
  0.81619E+00  0.60080E+01        0.086    0.129    0.057    0.015    0.089    0.000        0.143    0.325    0.311    0.126    0.118    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81631E+00  0.56009E+01        0.138    0.180    0.173    0.059    0.117    0.046        0.107    0.188    0.403    0.234    0.070    0.000
  0.81511E+00  0.55335E+01        0.131    0.175    0.181    0.062    0.124    0.046        0.098    0.172    0.404    0.220    0.066    0.000
  0.81447E+00  0.53947E+01        0.120    0.161    0.188    0.068    0.128    0.046        0.085    0.142    0.395    0.208    0.060    0.000
  0.81485E+00  0.52666E+01        0.112    0.151    0.193    0.081    0.141    0.048        0.076    0.105    0.375    0.181    0.050    0.000
  0.81640E+00  0.52068E+01        0.114    0.159    0.191    0.108    0.163    0.050        0.061    0.079    0.318    0.144    0.040    0.000
  0.81036E+00  0.52679E+01        0.119    0.171    0.115    0.104    0.172    0.051        0.070    0.100    0.259    0.189    0.051    0.000
  0.81092E+00  0.54382E+01        0.128    0.174    0.073    0.081    0.181    0.052        0.080    0.133    0.251    0.218    0.069    0.000
  0.81412E+00  0.56066E+01        0.138    0.171    0.072    0.061    0.186    0.053        0.082    0.162    0.306    0.213    0.087    0.000
  0.81551E+00  0.57558E+01        0.139    0.158    0.092    0.047    0.173    0.053        0.077    0.171    0.376    0.184    0.096    0.000
  0.81644E+00  0.58069E+01        0.135    0.145    0.096    0.040    0.168    0.053        0.077    0.174    0.405    0.165    0.105    0.000
