
*******   STEP   1      *** AFFINE CALCULATION                 
    9   0.181E-03   0.123E-03   0.982E-03

*******   STEP   2      *** AFFINE CALCULATION                 
    7   0.145E-03   0.466E-04   0.188E-03

*******   STEP   3      *** AFFINE CALCULATION                 
    6   0.430E-03   0.160E-03   0.895E-03

*******   STEP   4      *** AFFINE CALCULATION                 
    7   0.189E-03   0.130E-03   0.998E-03

*******   STEP   5      *** AFFINE CALCULATION                 
    7   0.188E-03   0.132E-03   0.882E-03

*******   STEP   6      *** AFFINE CALCULATION                 
    7   0.187E-03   0.134E-03   0.753E-03

*******   STEP   7      *** AFFINE CALCULATION                 
    7   0.200E-03   0.140E-03   0.690E-03

*******   STEP   8      *** AFFINE CALCULATION                 
    7   0.204E-03   0.141E-03   0.729E-03

*******   STEP   9      *** AFFINE CALCULATION                 
    7   0.196E-03   0.132E-03   0.629E-03

*******   STEP  10      *** AFFINE CALCULATION                 
    7   0.182E-03   0.124E-03   0.518E-03

*******   STEP  11      *** AFFINE CALCULATION                 
    7   0.183E-03   0.122E-03   0.432E-03

*******   STEP  12      *** AFFINE CALCULATION                 
   11   0.764E-04   0.188E-04   0.488E-04

*******   STEP  13      *** AFFINE CALCULATION                 
   11   0.723E-04   0.191E-04   0.337E-04

*******   STEP  14      *** AFFINE CALCULATION                 
   11   0.769E-04   0.244E-04   0.121E-03

*******   STEP  15      *** AFFINE CALCULATION                 
   11   0.787E-04   0.233E-04   0.870E-04

*******   STEP  16      *** AFFINE CALCULATION                 
   11   0.830E-04   0.301E-04   0.188E-03

*******   STEP  17      *** AFFINE CALCULATION                 
    7   0.201E-03   0.120E-03   0.743E-03

*******   STEP  18      *** AFFINE CALCULATION                 
    7   0.207E-03   0.114E-03   0.793E-03

*******   STEP  19      *** AFFINE CALCULATION                 
    7   0.185E-03   0.804E-04   0.443E-03

*******   STEP  20      *** AFFINE CALCULATION                 
    7   0.108E-03   0.559E-04   0.169E-03

*******   STEP  21      *** AFFINE CALCULATION                 
    7   0.159E-03   0.597E-04   0.364E-03

*******   STEP  22      *** AFFINE CALCULATION                 
    7   0.151E-03   0.465E-04   0.178E-03

*******   STEP  23      *** AFFINE CALCULATION                 
    7   0.152E-03   0.371E-04   0.874E-04

*******   STEP  24      *** AFFINE CALCULATION                 
