     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.2617E+03  0.2623E+03  0.2606E+03  0.1099E+03  0.1105E+03  0.1088E+03  0.7556E+02  0.7623E+02  0.7452E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.02886     0.2615E+03  0.2623E+03  0.2606E+03  0.1098E+03  0.1106E+03  0.1089E+03  0.7554E+02  0.7630E+02  0.7458E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.05773     0.2614E+03  0.2622E+03  0.2606E+03  0.1098E+03  0.1106E+03  0.1090E+03  0.7549E+02  0.7633E+02  0.7467E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.08659     0.2613E+03  0.2622E+03  0.2607E+03  0.1097E+03  0.1106E+03  0.1091E+03  0.7541E+02  0.7632E+02  0.7476E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.11545     0.2613E+03  0.2622E+03  0.2609E+03  0.1096E+03  0.1105E+03  0.1092E+03  0.7530E+02  0.7625E+02  0.7486E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.14432     0.2613E+03  0.2622E+03  0.2611E+03  0.1095E+03  0.1104E+03  0.1093E+03  0.7517E+02  0.7615E+02  0.7495E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.17318     0.2614E+03  0.2623E+03  0.2614E+03  0.1093E+03  0.1102E+03  0.1094E+03  0.7502E+02  0.7601E+02  0.7504E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.20204     0.2614E+03  0.2623E+03  0.2618E+03  0.1092E+03  0.1101E+03  0.1095E+03  0.7487E+02  0.7585E+02  0.7513E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.23090     0.2615E+03  0.2624E+03  0.2621E+03  0.1090E+03  0.1098E+03  0.1096E+03  0.7471E+02  0.7567E+02  0.7522E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.25977     0.2616E+03  0.2624E+03  0.2625E+03  0.1089E+03  0.1096E+03  0.1097E+03  0.7455E+02  0.7548E+02  0.7533E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.28863     0.2618E+03  0.2624E+03  0.2629E+03  0.1087E+03  0.1094E+03  0.1099E+03  0.7438E+02  0.7528E+02  0.7544E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.31749     0.2619E+03  0.2624E+03  0.2633E+03  0.1086E+03  0.1091E+03  0.1100E+03  0.7421E+02  0.7506E+02  0.7555E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.34635     0.2620E+03  0.2624E+03  0.2637E+03  0.1084E+03  0.1088E+03  0.1101E+03  0.7404E+02  0.7484E+02  0.7567E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.37521     0.2622E+03  0.2625E+03  0.2642E+03  0.1083E+03  0.1086E+03  0.1103E+03  0.7386E+02  0.7461E+02  0.7577E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.40407     0.2623E+03  0.2625E+03  0.2646E+03  0.1081E+03  0.1083E+03  0.1104E+03  0.7367E+02  0.7438E+02  0.7588E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.43293     0.2625E+03  0.2626E+03  0.2651E+03  0.1079E+03  0.1080E+03  0.1105E+03  0.7348E+02  0.7416E+02  0.7597E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.46178     0.2626E+03  0.2626E+03  0.2655E+03  0.1077E+03  0.1077E+03  0.1106E+03  0.7330E+02  0.7394E+02  0.7606E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.49064     0.2628E+03  0.2627E+03  0.2659E+03  0.1076E+03  0.1075E+03  0.1107E+03  0.7311E+02  0.7373E+02  0.7613E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.51949     0.2629E+03  0.2628E+03  0.2664E+03  0.1074E+03  0.1072E+03  0.1108E+03  0.7292E+02  0.7353E+02  0.7619E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.54835     0.2631E+03  0.2629E+03  0.2668E+03  0.1072E+03  0.1070E+03  0.1109E+03  0.7274E+02  0.7334E+02  0.7625E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.57720     0.2633E+03  0.2630E+03  0.2672E+03  0.1071E+03  0.1068E+03  0.1110E+03  0.7256E+02  0.7315E+02  0.7630E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.60606     0.2634E+03  0.2631E+03  0.2676E+03  0.1069E+03  0.1066E+03  0.1110E+03  0.7238E+02  0.7297E+02  0.7633E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.63491     0.2636E+03  0.2632E+03  0.2679E+03  0.1067E+03  0.1064E+03  0.1111E+03  0.7221E+02  0.7280E+02  0.7636E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.66376     0.2637E+03  0.2633E+03  0.2683E+03  0.1066E+03  0.1062E+03  0.1111E+03  0.7205E+02  0.7264E+02  0.7637E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.69262     0.2639E+03  0.2634E+03  0.2686E+03  0.1064E+03  0.1060E+03  0.1112E+03  0.7190E+02  0.7249E+02  0.7637E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.72147     0.2640E+03  0.2636E+03  0.2689E+03  0.1063E+03  0.1058E+03  0.1112E+03  0.7176E+02  0.7234E+02  0.7635E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.75033     0.2642E+03  0.2637E+03  0.2692E+03  0.1061E+03  0.1057E+03  0.1112E+03  0.7162E+02  0.7220E+02  0.7633E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.77918     0.2643E+03  0.2639E+03  0.2695E+03  0.1060E+03  0.1055E+03  0.1111E+03  0.7149E+02  0.7206E+02  0.7629E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.80804     0.2644E+03  0.2641E+03  0.2698E+03  0.1058E+03  0.1054E+03  0.1111E+03  0.7137E+02  0.7193E+02  0.7625E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.83689     0.2646E+03  0.2642E+03  0.2700E+03  0.1057E+03  0.1053E+03  0.1111E+03  0.7125E+02  0.7180E+02  0.7621E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.86575     0.2647E+03  0.2644E+03  0.2703E+03  0.1055E+03  0.1052E+03  0.1111E+03  0.7114E+02  0.7167E+02  0.7618E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.89461     0.2649E+03  0.2645E+03  0.2706E+03  0.1054E+03  0.1051E+03  0.1111E+03  0.7104E+02  0.7154E+02  0.7614E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.92347     0.2650E+03  0.2647E+03  0.2708E+03  0.1053E+03  0.1049E+03  0.1111E+03  0.7095E+02  0.7140E+02  0.7611E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.95233     0.2652E+03  0.2648E+03  0.2711E+03  0.1051E+03  0.1048E+03  0.1110E+03  0.7086E+02  0.7126E+02  0.7608E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.98118     0.2653E+03  0.2649E+03  0.2713E+03  0.1050E+03  0.1047E+03  0.1110E+03  0.7079E+02  0.7111E+02  0.7607E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.01004     0.2654E+03  0.2650E+03  0.2716E+03  0.1049E+03  0.1045E+03  0.1110E+03  0.7072E+02  0.7095E+02  0.7606E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.03890     0.2656E+03  0.2651E+03  0.2718E+03  0.1048E+03  0.1044E+03  0.1111E+03  0.7067E+02  0.7080E+02  0.7605E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.06776     0.2657E+03  0.2652E+03  0.2721E+03  0.1047E+03  0.1042E+03  0.1111E+03  0.7062E+02  0.7063E+02  0.7606E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.09661     0.2659E+03  0.2653E+03  0.2723E+03  0.1047E+03  0.1041E+03  0.1111E+03  0.7059E+02  0.7047E+02  0.7606E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.12547     0.2660E+03  0.2653E+03  0.2725E+03  0.1046E+03  0.1039E+03  0.1111E+03  0.7057E+02  0.7030E+02  0.7608E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15433     0.2661E+03  0.2653E+03  0.2727E+03  0.1045E+03  0.1038E+03  0.1111E+03  0.7055E+02  0.7014E+02  0.7610E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15433     0.2661E+03  0.2653E+03  0.2727E+03  0.1045E+03  0.1038E+03  0.1111E+03  0.7055E+02  0.7014E+02  0.7610E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.18319     0.2662E+03  0.2654E+03  0.2729E+03  0.1045E+03  0.1036E+03  0.1112E+03  0.7055E+02  0.6997E+02  0.7612E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.21205     0.2664E+03  0.2654E+03  0.2731E+03  0.1044E+03  0.1034E+03  0.1112E+03  0.7056E+02  0.6981E+02  0.7615E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.24091     0.2665E+03  0.2654E+03  0.2733E+03  0.1044E+03  0.1033E+03  0.1112E+03  0.7057E+02  0.6965E+02  0.7618E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.26977     0.2664E+03  0.2652E+03  0.2733E+03  0.1045E+03  0.1032E+03  0.1114E+03  0.7051E+02  0.6939E+02  0.7615E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.29863     0.2665E+03  0.2651E+03  0.2734E+03  0.1045E+03  0.1031E+03  0.1114E+03  0.7053E+02  0.6923E+02  0.7619E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.32749     0.2665E+03  0.2651E+03  0.2736E+03  0.1045E+03  0.1030E+03  0.1115E+03  0.7056E+02  0.6908E+02  0.7624E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.35635     0.2666E+03  0.2650E+03  0.2737E+03  0.1045E+03  0.1029E+03  0.1115E+03  0.7060E+02  0.6893E+02  0.7628E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.38521     0.2667E+03  0.2649E+03  0.2738E+03  0.1045E+03  0.1027E+03  0.1116E+03  0.7065E+02  0.6877E+02  0.7634E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.41408     0.2668E+03  0.2649E+03  0.2739E+03  0.1045E+03  0.1026E+03  0.1117E+03  0.7071E+02  0.6862E+02  0.7640E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.44294     0.2668E+03  0.2648E+03  0.2740E+03  0.1045E+03  0.1024E+03  0.1117E+03  0.7077E+02  0.6847E+02  0.7646E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.47180     0.2669E+03  0.2647E+03  0.2742E+03  0.1045E+03  0.1023E+03  0.1118E+03  0.7084E+02  0.6831E+02  0.7654E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.50067     0.2670E+03  0.2645E+03  0.2743E+03  0.1046E+03  0.1021E+03  0.1119E+03  0.7091E+02  0.6816E+02  0.7662E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.52953     0.2670E+03  0.2644E+03  0.2744E+03  0.1046E+03  0.1020E+03  0.1120E+03  0.7099E+02  0.6800E+02  0.7671E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.55839     0.2671E+03  0.2643E+03  0.2745E+03  0.1047E+03  0.1018E+03  0.1121E+03  0.7108E+02  0.6785E+02  0.7680E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.58726     0.2672E+03  0.2641E+03  0.2746E+03  0.1047E+03  0.1017E+03  0.1122E+03  0.7117E+02  0.6769E+02  0.7691E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.61612     0.2673E+03  0.2639E+03  0.2747E+03  0.1048E+03  0.1015E+03  0.1123E+03  0.7127E+02  0.6752E+02  0.7702E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.64499     0.2673E+03  0.2638E+03  0.2748E+03  0.1049E+03  0.1013E+03  0.1124E+03  0.7137E+02  0.6736E+02  0.7714E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.67385     0.2674E+03  0.2636E+03  0.2749E+03  0.1050E+03  0.1011E+03  0.1125E+03  0.7148E+02  0.6720E+02  0.7725E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.70272     0.2675E+03  0.2634E+03  0.2750E+03  0.1050E+03  0.1009E+03  0.1126E+03  0.7160E+02  0.6703E+02  0.7738E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.73159     0.2676E+03  0.2632E+03  0.2752E+03  0.1051E+03  0.1007E+03  0.1127E+03  0.7172E+02  0.6685E+02  0.7751E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.76045     0.2677E+03  0.2629E+03  0.2753E+03  0.1052E+03  0.1005E+03  0.1128E+03  0.7185E+02  0.6667E+02  0.7764E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.78932     0.2678E+03  0.2627E+03  0.2754E+03  0.1053E+03  0.1002E+03  0.1130E+03  0.7198E+02  0.6649E+02  0.7779E+02     0.0000E+00  0.0000E+00  0.0000E+00
