        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.40405E-01  0.25138E+03        0.175    0.064    0.293    0.258    0.144    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.41559E-01  0.25299E+03        0.175    0.064    0.293    0.259    0.144    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.42713E-01  0.25453E+03        0.175    0.064    0.294    0.259    0.144    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.43868E-01  0.25611E+03        0.175    0.064    0.294    0.259    0.144    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.45022E-01  0.25762E+03        0.176    0.064    0.294    0.259    0.144    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.46177E-01  0.25920E+03        0.176    0.064    0.295    0.260    0.145    0.000        0.175    0.033    0.213    0.179    0.171    0.000
  0.47331E-01  0.26070E+03        0.176    0.064    0.295    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.171    0.000
  0.48486E-01  0.26218E+03        0.176    0.064    0.295    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.171    0.000
  0.49640E-01  0.26363E+03        0.176    0.065    0.296    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.171    0.000
  0.50795E-01  0.26517E+03        0.176    0.065    0.296    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.51949E-01  0.26647E+03        0.176    0.065    0.296    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.53103E-01  0.26800E+03        0.176    0.065    0.296    0.260    0.145    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.54258E-01  0.26939E+03        0.176    0.065    0.296    0.260    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.55412E-01  0.27076E+03        0.176    0.065    0.297    0.260    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.56567E-01  0.27211E+03        0.176    0.065    0.297    0.260    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.57721E-01  0.27345E+03        0.176    0.065    0.297    0.260    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.58875E-01  0.27478E+03        0.177    0.065    0.297    0.260    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.60030E-01  0.27609E+03        0.177    0.065    0.298    0.261    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.61184E-01  0.27739E+03        0.177    0.066    0.298    0.261    0.146    0.000        0.175    0.033    0.213    0.178    0.172    0.000
  0.62339E-01  0.27867E+03        0.177    0.066    0.298    0.261    0.146    0.000        0.175    0.033    0.213    0.177    0.172    0.000
  0.63493E-01  0.27995E+03        0.177    0.066    0.298    0.261    0.146    0.000        0.175    0.033    0.214    0.177    0.172    0.000
  0.64647E-01  0.28121E+03        0.177    0.066    0.298    0.261    0.146    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.65801E-01  0.28246E+03        0.177    0.066    0.298    0.261    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.66956E-01  0.28369E+03        0.177    0.066    0.299    0.261    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.68110E-01  0.28492E+03        0.177    0.066    0.299    0.261    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.69264E-01  0.28614E+03        0.177    0.066    0.299    0.261    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.70418E-01  0.28734E+03        0.177    0.066    0.299    0.260    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.71573E-01  0.28854E+03        0.178    0.066    0.299    0.260    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.72727E-01  0.28972E+03        0.178    0.066    0.300    0.260    0.147    0.000        0.175    0.033    0.214    0.177    0.173    0.000
  0.73881E-01  0.29089E+03        0.178    0.066    0.300    0.260    0.147    0.000        0.175    0.033    0.214    0.176    0.173    0.000
  0.75035E-01  0.29206E+03        0.178    0.066    0.300    0.260    0.147    0.000        0.176    0.033    0.214    0.176    0.173    0.000
  0.76189E-01  0.29321E+03        0.178    0.067    0.300    0.260    0.147    0.000        0.176    0.033    0.214    0.176    0.173    0.000
  0.77343E-01  0.29436E+03        0.178    0.067    0.300    0.260    0.147    0.000        0.176    0.033    0.214    0.176    0.173    0.000
  0.78497E-01  0.29550E+03        0.178    0.067    0.300    0.260    0.147    0.000        0.176    0.033    0.214    0.176    0.173    0.000
  0.79651E-01  0.29663E+03        0.178    0.067    0.300    0.260    0.147    0.000        0.176    0.033    0.215    0.176    0.173    0.000
  0.80805E-01  0.29775E+03        0.178    0.067    0.301    0.260    0.147    0.000        0.176    0.033    0.215    0.176    0.173    0.000
  0.81959E-01  0.29886E+03        0.179    0.067    0.301    0.260    0.147    0.000        0.176    0.033    0.215    0.176    0.173    0.000
  0.83113E-01  0.29996E+03        0.179    0.067    0.301    0.260    0.147    0.000        0.176    0.033    0.215    0.175    0.174    0.000
  0.84267E-01  0.30106E+03        0.179    0.067    0.301    0.260    0.147    0.000        0.176    0.033    0.215    0.175    0.174    0.000
  0.85421E-01  0.30218E+03        0.179    0.067    0.301    0.260    0.148    0.000        0.176    0.033    0.215    0.175    0.173    0.000
  0.86575E-01  0.30323E+03        0.179    0.067    0.301    0.259    0.148    0.000        0.177    0.034    0.215    0.175    0.174    0.000
  0.87728E-01  0.30431E+03        0.179    0.067    0.301    0.259    0.148    0.000        0.177    0.034    0.215    0.175    0.174    0.000
  0.88882E-01  0.30538E+03        0.179    0.067    0.302    0.259    0.148    0.000        0.177    0.034    0.215    0.175    0.174    0.000
  0.90036E-01  0.30644E+03        0.180    0.067    0.302    0.259    0.148    0.000        0.177    0.034    0.215    0.175    0.174    0.000
  0.91190E-01  0.30749E+03        0.180    0.068    0.302    0.259    0.148    0.000        0.177    0.034    0.215    0.175    0.174    0.000
  0.92343E-01  0.30854E+03        0.180    0.068    0.302    0.259    0.148    0.000        0.177    0.034    0.215    0.174    0.174    0.000
  0.93497E-01  0.30958E+03        0.180    0.068    0.302    0.259    0.148    0.000        0.177    0.034    0.215    0.174    0.174    0.000
  0.94650E-01  0.31061E+03        0.180    0.068    0.302    0.258    0.148    0.000        0.178    0.034    0.216    0.174    0.174    0.000
  0.95804E-01  0.31164E+03        0.180    0.068    0.302    0.258    0.148    0.000        0.178    0.034    0.216    0.174    0.174    0.000
  0.96957E-01  0.31266E+03        0.180    0.068    0.302    0.258    0.148    0.000        0.178    0.034    0.216    0.174    0.174    0.000
  0.98111E-01  0.31376E+03        0.181    0.068    0.303    0.258    0.148    0.000        0.178    0.034    0.216    0.174    0.174    0.000
  0.99264E-01  0.31473E+03        0.181    0.068    0.303    0.258    0.148    0.000        0.178    0.034    0.216    0.174    0.174    0.000
  0.10042E+00  0.31574E+03        0.181    0.068    0.303    0.258    0.148    0.000        0.178    0.034    0.216    0.173    0.174    0.000
  0.10157E+00  0.31673E+03        0.181    0.068    0.303    0.257    0.148    0.000        0.179    0.034    0.216    0.173    0.174    0.000
  0.10272E+00  0.31772E+03        0.181    0.068    0.303    0.257    0.148    0.000        0.179    0.034    0.216    0.173    0.174    0.000
  0.10388E+00  0.31871E+03        0.181    0.068    0.303    0.257    0.148    0.000        0.179    0.034    0.216    0.173    0.174    0.000
  0.10503E+00  0.31968E+03        0.181    0.068    0.303    0.257    0.148    0.000        0.179    0.034    0.216    0.173    0.174    0.000
  0.10618E+00  0.32065E+03        0.181    0.068    0.303    0.257    0.148    0.000        0.179    0.034    0.217    0.173    0.174    0.000
  0.10734E+00  0.32162E+03        0.182    0.068    0.303    0.256    0.148    0.000        0.179    0.034    0.217    0.173    0.175    0.000
  0.10849E+00  0.32258E+03        0.182    0.068    0.303    0.256    0.148    0.000        0.180    0.034    0.217    0.173    0.175    0.000
  0.10964E+00  0.32347E+03        0.182    0.068    0.303    0.256    0.148    0.000        0.180    0.034    0.217    0.172    0.175    0.000
  0.11080E+00  0.32448E+03        0.182    0.069    0.303    0.256    0.148    0.000        0.180    0.034    0.217    0.172    0.175    0.000
  0.11195E+00  0.32536E+03        0.182    0.069    0.304    0.255    0.148    0.000        0.180    0.034    0.217    0.172    0.175    0.000
  0.11310E+00  0.32635E+03        0.182    0.069    0.304    0.255    0.148    0.000        0.180    0.034    0.217    0.172    0.175    0.000
  0.11425E+00  0.32723E+03        0.182    0.069    0.304    0.255    0.148    0.000        0.180    0.034    0.217    0.172    0.175    0.000
  0.11541E+00  0.32822E+03        0.182    0.069    0.304    0.255    0.148    0.000        0.181    0.034    0.217    0.172    0.175    0.000
  0.11656E+00  0.32912E+03        0.182    0.069    0.304    0.254    0.148    0.000        0.181    0.034    0.218    0.171    0.175    0.000
  0.11771E+00  0.33004E+03        0.182    0.069    0.304    0.254    0.148    0.000        0.181    0.034    0.218    0.171    0.175    0.000
  0.11886E+00  0.33095E+03        0.182    0.069    0.304    0.254    0.148    0.000        0.181    0.034    0.218    0.171    0.175    0.000
  0.12002E+00  0.33185E+03        0.182    0.069    0.304    0.253    0.148    0.000        0.181    0.034    0.218    0.171    0.176    0.000
  0.12117E+00  0.33275E+03        0.183    0.069    0.304    0.253    0.148    0.000        0.181    0.034    0.218    0.171    0.176    0.000
  0.12232E+00  0.33364E+03        0.183    0.069    0.304    0.253    0.148    0.000        0.181    0.034    0.218    0.171    0.176    0.000
  0.12347E+00  0.33453E+03        0.183    0.069    0.304    0.252    0.148    0.000        0.182    0.034    0.218    0.171    0.176    0.000
  0.12463E+00  0.33541E+03        0.183    0.069    0.304    0.252    0.148    0.000        0.182    0.034    0.219    0.170    0.176    0.000
  0.12578E+00  0.33629E+03        0.183    0.069    0.304    0.252    0.148    0.000        0.182    0.034    0.219    0.170    0.176    0.000
  0.12693E+00  0.33717E+03        0.183    0.069    0.304    0.251    0.148    0.000        0.182    0.034    0.219    0.170    0.176    0.000
  0.12808E+00  0.33804E+03        0.183    0.069    0.304    0.251    0.148    0.000        0.182    0.034    0.219    0.170    0.176    0.000
  0.12923E+00  0.33890E+03        0.183    0.069    0.305    0.251    0.148    0.000        0.182    0.034    0.219    0.170    0.177    0.000
  0.13039E+00  0.33976E+03        0.183    0.069    0.305    0.250    0.148    0.000        0.182    0.034    0.219    0.170    0.177    0.000
  0.13154E+00  0.34062E+03        0.183    0.069    0.305    0.250    0.148    0.000        0.182    0.034    0.220    0.169    0.177    0.000
  0.13269E+00  0.34147E+03        0.183    0.069    0.305    0.250    0.148    0.000        0.182    0.034    0.220    0.169    0.177    0.000
  0.13384E+00  0.34231E+03        0.183    0.069    0.305    0.249    0.148    0.000        0.183    0.034    0.220    0.169    0.177    0.000
  0.13499E+00  0.34316E+03        0.183    0.069    0.305    0.249    0.148    0.000        0.183    0.034    0.220    0.169    0.177    0.000
  0.13614E+00  0.34400E+03        0.182    0.069    0.305    0.249    0.148    0.000        0.183    0.034    0.220    0.169    0.177    0.000
  0.13730E+00  0.34483E+03        0.182    0.069    0.305    0.248    0.148    0.000        0.183    0.035    0.220    0.169    0.178    0.000
  0.13845E+00  0.34566E+03        0.182    0.069    0.305    0.248    0.148    0.000        0.183    0.035    0.220    0.168    0.178    0.000
  0.13960E+00  0.34649E+03        0.182    0.069    0.305    0.247    0.148    0.000        0.183    0.035    0.221    0.168    0.178    0.000
  0.14075E+00  0.34731E+03        0.182    0.069    0.305    0.247    0.148    0.000        0.183    0.035    0.221    0.168    0.178    0.000
  0.14190E+00  0.34813E+03        0.182    0.069    0.305    0.247    0.148    0.000        0.183    0.035    0.221    0.168    0.178    0.000
  0.14305E+00  0.34894E+03        0.182    0.070    0.305    0.246    0.148    0.000        0.183    0.035    0.221    0.168    0.178    0.000
  0.14420E+00  0.34975E+03        0.182    0.070    0.305    0.246    0.148    0.000        0.183    0.035    0.221    0.168    0.179    0.000
  0.14535E+00  0.35056E+03        0.182    0.070    0.305    0.245    0.148    0.000        0.183    0.035    0.221    0.167    0.179    0.000
  0.14650E+00  0.35137E+03        0.182    0.070    0.305    0.245    0.148    0.000        0.184    0.035    0.222    0.167    0.179    0.000
  0.14766E+00  0.35216E+03        0.182    0.070    0.305    0.245    0.148    0.000        0.184    0.035    0.222    0.167    0.179    0.000
  0.14881E+00  0.35296E+03        0.182    0.070    0.305    0.244    0.148    0.000        0.184    0.035    0.222    0.167    0.179    0.000
  0.14996E+00  0.35389E+03        0.182    0.070    0.305    0.244    0.148    0.000        0.184    0.035    0.222    0.167    0.180    0.000
  0.15111E+00  0.35458E+03        0.181    0.070    0.305    0.243    0.148    0.000        0.184    0.035    0.222    0.167    0.180    0.000
  0.15226E+00  0.35536E+03        0.181    0.070    0.305    0.243    0.148    0.000        0.184    0.035    0.222    0.166    0.180    0.000
  0.15341E+00  0.35619E+03        0.181    0.070    0.305    0.242    0.148    0.000        0.184    0.035    0.223    0.166    0.180    0.000
  0.15456E+00  0.35703E+03        0.181    0.070    0.305    0.242    0.148    0.000        0.184    0.035    0.223    0.166    0.180    0.000
  0.15571E+00  0.35769E+03        0.181    0.070    0.305    0.242    0.148    0.000        0.184    0.035    0.223    0.166    0.180    0.000
  0.15686E+00  0.35853E+03        0.181    0.070    0.305    0.241    0.148    0.000        0.184    0.035    0.223    0.166    0.180    0.000
  0.15801E+00  0.35933E+03        0.181    0.070    0.305    0.241    0.148    0.000        0.184    0.035    0.223    0.165    0.181    0.000
  0.15916E+00  0.36000E+03        0.181    0.070    0.306    0.240    0.148    0.000        0.184    0.035    0.223    0.165    0.181    0.000
  0.16031E+00  0.36083E+03        0.180    0.070    0.305    0.240    0.148    0.000        0.184    0.035    0.224    0.165    0.181    0.000
  0.16146E+00  0.36162E+03        0.180    0.070    0.305    0.239    0.148    0.000        0.184    0.035    0.224    0.165    0.181    0.000
  0.16261E+00  0.36229E+03        0.180    0.070    0.306    0.239    0.148    0.000        0.184    0.035    0.224    0.165    0.181    0.000
  0.16376E+00  0.36311E+03        0.180    0.070    0.306    0.239    0.149    0.000        0.184    0.035    0.224    0.164    0.181    0.000
  0.16490E+00  0.36389E+03        0.180    0.070    0.306    0.238    0.149    0.000        0.184    0.035    0.225    0.164    0.182    0.000
  0.16605E+00  0.36454E+03        0.180    0.070    0.306    0.238    0.149    0.000        0.184    0.035    0.224    0.164    0.182    0.000
  0.16720E+00  0.36535E+03        0.180    0.070    0.306    0.237    0.149    0.000        0.184    0.035    0.225    0.164    0.182    0.000
  0.16835E+00  0.36613E+03        0.179    0.070    0.306    0.237    0.149    0.000        0.184    0.035    0.225    0.164    0.182    0.000
  0.16950E+00  0.36678E+03        0.179    0.070    0.306    0.236    0.149    0.000        0.184    0.035    0.225    0.163    0.182    0.000
  0.17065E+00  0.36758E+03        0.179    0.070    0.306    0.236    0.149    0.000        0.184    0.035    0.225    0.163    0.182    0.000
  0.17180E+00  0.36835E+03        0.179    0.070    0.306    0.235    0.149    0.000        0.184    0.035    0.226    0.163    0.183    0.000
  0.17295E+00  0.36899E+03        0.179    0.071    0.306    0.235    0.149    0.000        0.184    0.035    0.226    0.163    0.183    0.000
  0.17409E+00  0.36973E+03        0.179    0.071    0.306    0.235    0.149    0.000        0.184    0.035    0.226    0.163    0.183    0.000
  0.17524E+00  0.37055E+03        0.178    0.071    0.306    0.234    0.149    0.000        0.184    0.036    0.226    0.163    0.183    0.000
  0.17639E+00  0.37118E+03        0.178    0.071    0.306    0.234    0.149    0.000        0.184    0.036    0.226    0.162    0.183    0.000
  0.17754E+00  0.37196E+03        0.178    0.071    0.306    0.233    0.149    0.000        0.184    0.036    0.226    0.162    0.183    0.000
  0.17869E+00  0.37272E+03        0.178    0.071    0.306    0.233    0.149    0.000        0.184    0.036    0.227    0.162    0.184    0.000
  0.17983E+00  0.37330E+03        0.178    0.071    0.306    0.232    0.149    0.000        0.184    0.036    0.227    0.162    0.184    0.000
  0.18098E+00  0.37412E+03        0.178    0.071    0.306    0.232    0.149    0.000        0.184    0.036    0.227    0.162    0.184    0.000
  0.18213E+00  0.37487E+03        0.177    0.071    0.306    0.231    0.149    0.000        0.184    0.036    0.227    0.162    0.184    0.000
  0.18328E+00  0.37545E+03        0.177    0.071    0.306    0.231    0.149    0.000        0.184    0.036    0.227    0.161    0.184    0.000
  0.18442E+00  0.37626E+03        0.177    0.071    0.306    0.231    0.149    0.000        0.184    0.036    0.227    0.161    0.184    0.000
  0.18557E+00  0.37701E+03        0.177    0.071    0.306    0.230    0.149    0.000        0.184    0.036    0.228    0.161    0.185    0.000
  0.18672E+00  0.37758E+03        0.177    0.071    0.306    0.230    0.149    0.000        0.184    0.036    0.228    0.161    0.184    0.000
  0.18786E+00  0.37839E+03        0.177    0.071    0.306    0.229    0.149    0.000        0.184    0.036    0.228    0.161    0.185    0.000
  0.18901E+00  0.37912E+03        0.176    0.071    0.306    0.229    0.149    0.000        0.184    0.036    0.228    0.160    0.185    0.000
  0.19016E+00  0.37969E+03        0.176    0.071    0.306    0.228    0.149    0.000        0.184    0.036    0.228    0.160    0.185    0.000
  0.19130E+00  0.37998E+03        0.176    0.071    0.306    0.228    0.149    0.000        0.184    0.036    0.228    0.160    0.185    0.000
  0.19245E+00  0.38084E+03        0.176    0.071    0.306    0.227    0.149    0.000        0.184    0.036    0.229    0.160    0.185    0.000
  0.19360E+00  0.38189E+03        0.176    0.072    0.306    0.227    0.149    0.000        0.184    0.036    0.229    0.160    0.185    0.000
  0.19474E+00  0.38260E+03        0.176    0.072    0.306    0.226    0.149    0.000        0.184    0.036    0.229    0.159    0.186    0.000
  0.19589E+00  0.38317E+03        0.176    0.072    0.306    0.226    0.149    0.000        0.184    0.036    0.229    0.159    0.186    0.000
  0.19703E+00  0.38346E+03        0.176    0.072    0.306    0.225    0.149    0.000        0.184    0.036    0.229    0.159    0.186    0.000
  0.19818E+00  0.38431E+03        0.175    0.072    0.306    0.225    0.149    0.000        0.184    0.036    0.230    0.159    0.186    0.000
  0.19932E+00  0.38534E+03        0.175    0.072    0.306    0.224    0.149    0.000        0.184    0.036    0.230    0.159    0.186    0.000
  0.20047E+00  0.38604E+03        0.175    0.072    0.306    0.224    0.149    0.000        0.184    0.036    0.230    0.158    0.186    0.000
  0.20161E+00  0.38660E+03        0.175    0.072    0.306    0.223    0.149    0.000        0.184    0.036    0.230    0.158    0.186    0.000
  0.20276E+00  0.38688E+03        0.175    0.072    0.306    0.223    0.149    0.000        0.184    0.036    0.230    0.158    0.186    0.000
  0.20390E+00  0.38773E+03        0.175    0.072    0.306    0.222    0.149    0.000        0.184    0.037    0.230    0.158    0.187    0.000
  0.20505E+00  0.38874E+03        0.175    0.072    0.306    0.222    0.149    0.000        0.184    0.037    0.230    0.158    0.187    0.000
  0.20619E+00  0.38944E+03        0.174    0.072    0.306    0.221    0.149    0.000        0.184    0.037    0.231    0.157    0.187    0.000
  0.20734E+00  0.38998E+03        0.174    0.072    0.306    0.221    0.149    0.000        0.184    0.037    0.231    0.157    0.187    0.000
  0.20848E+00  0.39026E+03        0.174    0.072    0.306    0.221    0.149    0.000        0.184    0.037    0.231    0.157    0.187    0.000
  0.20962E+00  0.39110E+03        0.174    0.072    0.306    0.220    0.149    0.000        0.184    0.037    0.231    0.157    0.187    0.000
  0.21077E+00  0.39176E+03        0.174    0.072    0.306    0.219    0.149    0.000        0.185    0.037    0.231    0.157    0.187    0.000
  0.21191E+00  0.39276E+03        0.174    0.073    0.306    0.219    0.149    0.000        0.184    0.037    0.231    0.156    0.187    0.000
  0.21305E+00  0.39317E+03        0.174    0.073    0.306    0.219    0.149    0.000        0.184    0.037    0.231    0.156    0.187    0.000
  0.21420E+00  0.39354E+03        0.173    0.073    0.306    0.218    0.149    0.000        0.185    0.037    0.232    0.156    0.188    0.000
  0.21534E+00  0.39472E+03        0.173    0.073    0.306    0.218    0.149    0.000        0.185    0.037    0.232    0.156    0.187    0.000
  0.21648E+00  0.39492E+03        0.173    0.073    0.306    0.217    0.149    0.000        0.185    0.037    0.232    0.156    0.188    0.000
  0.21763E+00  0.39573E+03        0.173    0.073    0.306    0.217    0.149    0.000        0.185    0.037    0.232    0.156    0.188    0.000
  0.21877E+00  0.39639E+03        0.173    0.073    0.305    0.216    0.149    0.000        0.185    0.037    0.232    0.155    0.188    0.000
  0.21991E+00  0.39705E+03        0.173    0.073    0.305    0.216    0.149    0.000        0.185    0.037    0.233    0.155    0.188    0.000
  0.22105E+00  0.39771E+03        0.173    0.073    0.305    0.215    0.149    0.000        0.185    0.037    0.233    0.155    0.188    0.000
  0.22219E+00  0.39836E+03        0.173    0.073    0.305    0.215    0.149    0.000        0.185    0.037    0.233    0.155    0.188    0.000
  0.22334E+00  0.39901E+03        0.173    0.073    0.305    0.214    0.149    0.000        0.185    0.037    0.233    0.155    0.188    0.000
  0.22448E+00  0.39966E+03        0.172    0.073    0.305    0.214    0.149    0.000        0.185    0.037    0.233    0.154    0.189    0.000
  0.22562E+00  0.40030E+03        0.172    0.073    0.305    0.213    0.149    0.000        0.185    0.037    0.233    0.154    0.189    0.000
  0.22676E+00  0.40095E+03        0.172    0.073    0.305    0.213    0.149    0.000        0.185    0.037    0.233    0.154    0.189    0.000
  0.22790E+00  0.40159E+03        0.172    0.073    0.305    0.212    0.149    0.000        0.185    0.037    0.234    0.154    0.189    0.000
  0.22904E+00  0.40223E+03        0.172    0.073    0.305    0.212    0.149    0.000        0.185    0.038    0.234    0.154    0.189    0.000
  0.23018E+00  0.40287E+03        0.172    0.073    0.305    0.211    0.149    0.000        0.185    0.038    0.234    0.153    0.189    0.000
  0.23132E+00  0.40351E+03        0.172    0.074    0.305    0.211    0.149    0.000        0.185    0.038    0.234    0.153    0.189    0.000
  0.23246E+00  0.40414E+03        0.172    0.074    0.305    0.211    0.149    0.000        0.185    0.038    0.234    0.153    0.189    0.000
  0.23360E+00  0.40478E+03        0.172    0.074    0.305    0.210    0.149    0.000        0.185    0.038    0.234    0.153    0.189    0.000
  0.23474E+00  0.40541E+03        0.171    0.074    0.305    0.210    0.149    0.000        0.185    0.038    0.234    0.153    0.189    0.000
  0.23588E+00  0.40604E+03        0.171    0.074    0.305    0.209    0.149    0.000        0.185    0.038    0.234    0.152    0.189    0.000
  0.23702E+00  0.40667E+03        0.171    0.074    0.305    0.209    0.149    0.000        0.185    0.038    0.235    0.152    0.189    0.000
  0.23816E+00  0.40730E+03        0.171    0.074    0.305    0.208    0.149    0.000        0.185    0.038    0.235    0.152    0.189    0.000
  0.23930E+00  0.40793E+03        0.171    0.074    0.305    0.208    0.149    0.000        0.185    0.038    0.235    0.152    0.189    0.000
  0.24044E+00  0.40855E+03        0.171    0.074    0.305    0.207    0.149    0.000        0.185    0.038    0.235    0.152    0.189    0.000
  0.24158E+00  0.40917E+03        0.171    0.074    0.305    0.207    0.149    0.000        0.186    0.038    0.235    0.152    0.190    0.000
  0.24271E+00  0.40979E+03        0.171    0.074    0.305    0.206    0.148    0.000        0.186    0.038    0.235    0.151    0.190    0.000
