        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.17996E-01  0.18064E+03        0.099    0.108    0.206    0.107    0.095    0.002        0.160    0.120    0.265    0.122    0.129    0.000
  0.18996E-01  0.18290E+03        0.100    0.109    0.207    0.107    0.095    0.002        0.159    0.120    0.265    0.122    0.129    0.000
  0.19996E-01  0.18503E+03        0.100    0.109    0.207    0.107    0.095    0.002        0.159    0.120    0.266    0.121    0.129    0.000
  0.20995E-01  0.18709E+03        0.100    0.109    0.208    0.107    0.095    0.002        0.159    0.120    0.266    0.121    0.129    0.000
  0.21995E-01  0.18910E+03        0.100    0.110    0.209    0.107    0.096    0.003        0.159    0.120    0.266    0.121    0.129    0.000
  0.22995E-01  0.19107E+03        0.100    0.110    0.209    0.107    0.096    0.003        0.159    0.120    0.267    0.120    0.129    0.000
  0.23995E-01  0.19298E+03        0.100    0.110    0.210    0.107    0.096    0.003        0.159    0.120    0.267    0.120    0.128    0.000
  0.24994E-01  0.19485E+03        0.100    0.111    0.211    0.107    0.096    0.003        0.158    0.120    0.267    0.120    0.128    0.000
  0.25994E-01  0.19668E+03        0.100    0.111    0.211    0.107    0.096    0.003        0.158    0.120    0.268    0.120    0.128    0.000
  0.26994E-01  0.19848E+03        0.101    0.111    0.212    0.107    0.097    0.003        0.158    0.121    0.268    0.119    0.128    0.000
  0.27994E-01  0.20007E+03        0.101    0.111    0.212    0.107    0.097    0.003        0.158    0.121    0.268    0.119    0.128    0.000
  0.28994E-01  0.20195E+03        0.101    0.112    0.213    0.107    0.097    0.003        0.158    0.121    0.269    0.119    0.128    0.000
  0.29993E-01  0.20364E+03        0.101    0.112    0.214    0.107    0.097    0.003        0.158    0.121    0.269    0.118    0.128    0.000
  0.30993E-01  0.20514E+03        0.101    0.112    0.214    0.107    0.097    0.003        0.158    0.121    0.269    0.118    0.128    0.000
  0.31993E-01  0.20692E+03        0.101    0.112    0.215    0.107    0.098    0.004        0.157    0.121    0.270    0.118    0.128    0.000
  0.32993E-01  0.20837E+03        0.101    0.113    0.215    0.107    0.098    0.004        0.157    0.121    0.270    0.118    0.128    0.000
  0.33993E-01  0.21008E+03        0.101    0.113    0.216    0.107    0.098    0.004        0.157    0.121    0.270    0.117    0.128    0.000
  0.34992E-01  0.21148E+03        0.101    0.113    0.216    0.107    0.098    0.004        0.157    0.121    0.271    0.117    0.128    0.000
  0.35992E-01  0.21314E+03        0.101    0.113    0.217    0.107    0.098    0.004        0.157    0.121    0.271    0.117    0.128    0.000
  0.36992E-01  0.21449E+03        0.102    0.114    0.217    0.107    0.098    0.004        0.157    0.121    0.271    0.116    0.128    0.000
  0.37992E-01  0.21610E+03        0.102    0.114    0.218    0.107    0.099    0.004        0.156    0.121    0.272    0.116    0.128    0.000
  0.38992E-01  0.21738E+03        0.102    0.114    0.219    0.107    0.099    0.004        0.156    0.122    0.272    0.116    0.128    0.000
  0.39991E-01  0.21897E+03        0.102    0.114    0.219    0.107    0.099    0.004        0.156    0.122    0.272    0.116    0.127    0.000
  0.40991E-01  0.22021E+03        0.102    0.114    0.220    0.107    0.099    0.005        0.156    0.122    0.273    0.115    0.127    0.000
  0.41991E-01  0.22173E+03        0.102    0.115    0.220    0.107    0.099    0.005        0.156    0.122    0.273    0.115    0.127    0.000
  0.42991E-01  0.22299E+03        0.102    0.115    0.221    0.107    0.099    0.005        0.156    0.122    0.273    0.115    0.127    0.000
  0.43991E-01  0.22447E+03        0.102    0.115    0.221    0.107    0.099    0.005        0.156    0.122    0.273    0.114    0.127    0.000
  0.44991E-01  0.22557E+03        0.102    0.115    0.221    0.107    0.099    0.005        0.156    0.122    0.274    0.114    0.127    0.000
  0.45990E-01  0.22696E+03        0.102    0.115    0.222    0.107    0.100    0.005        0.155    0.122    0.274    0.114    0.127    0.000
  0.46990E-01  0.22826E+03        0.102    0.116    0.223    0.107    0.100    0.005        0.155    0.122    0.274    0.114    0.127    0.000
  0.47990E-01  0.22954E+03        0.102    0.116    0.223    0.107    0.100    0.005        0.155    0.122    0.275    0.114    0.127    0.000
  0.48990E-01  0.23080E+03        0.102    0.116    0.224    0.107    0.100    0.005        0.155    0.122    0.275    0.113    0.127    0.000
  0.49990E-01  0.23215E+03        0.103    0.116    0.224    0.107    0.100    0.005        0.155    0.123    0.275    0.113    0.127    0.000
  0.50990E-01  0.23345E+03        0.103    0.117    0.225    0.107    0.100    0.006        0.154    0.123    0.276    0.113    0.127    0.000
  0.51989E-01  0.23439E+03        0.103    0.117    0.225    0.107    0.101    0.006        0.155    0.123    0.276    0.112    0.127    0.000
  0.52989E-01  0.23559E+03        0.103    0.117    0.225    0.107    0.101    0.006        0.155    0.123    0.276    0.112    0.127    0.000
  0.53989E-01  0.23688E+03        0.103    0.117    0.226    0.107    0.101    0.006        0.154    0.123    0.277    0.112    0.127    0.000
  0.54989E-01  0.23815E+03        0.103    0.117    0.226    0.107    0.101    0.006        0.154    0.123    0.277    0.112    0.127    0.000
  0.55989E-01  0.23910E+03        0.103    0.117    0.227    0.107    0.101    0.006        0.154    0.123    0.277    0.111    0.127    0.000
  0.56989E-01  0.24046E+03        0.103    0.118    0.227    0.106    0.101    0.006        0.154    0.123    0.278    0.111    0.127    0.000
  0.57989E-01  0.24139E+03        0.103    0.118    0.228    0.106    0.101    0.006        0.154    0.123    0.278    0.111    0.126    0.000
  0.58988E-01  0.24250E+03        0.103    0.118    0.228    0.106    0.101    0.006        0.154    0.123    0.278    0.111    0.126    0.000
  0.59988E-01  0.24362E+03        0.103    0.118    0.229    0.106    0.101    0.006        0.154    0.123    0.279    0.110    0.126    0.000
  0.60988E-01  0.24472E+03        0.103    0.118    0.229    0.106    0.102    0.006        0.153    0.124    0.279    0.110    0.126    0.000
  0.61988E-01  0.24581E+03        0.103    0.119    0.230    0.106    0.102    0.007        0.153    0.124    0.279    0.110    0.126    0.000
  0.62988E-01  0.24689E+03        0.103    0.119    0.230    0.106    0.102    0.007        0.153    0.124    0.280    0.110    0.126    0.000
  0.63988E-01  0.24795E+03        0.103    0.119    0.230    0.106    0.102    0.007        0.153    0.124    0.280    0.109    0.126    0.000
  0.64988E-01  0.24901E+03        0.103    0.119    0.231    0.106    0.102    0.007        0.153    0.124    0.280    0.109    0.126    0.000
  0.65988E-01  0.25006E+03        0.104    0.119    0.231    0.106    0.102    0.007        0.153    0.124    0.280    0.109    0.126    0.000
  0.66987E-01  0.25110E+03        0.104    0.119    0.232    0.106    0.102    0.007        0.153    0.124    0.281    0.109    0.126    0.000
  0.67987E-01  0.25213E+03        0.104    0.120    0.232    0.106    0.102    0.007        0.153    0.124    0.281    0.108    0.126    0.000
  0.68987E-01  0.25314E+03        0.104    0.120    0.233    0.106    0.103    0.007        0.152    0.124    0.281    0.108    0.126    0.000
  0.69987E-01  0.25415E+03        0.104    0.120    0.233    0.106    0.103    0.007        0.152    0.124    0.282    0.108    0.126    0.000
  0.70987E-01  0.25515E+03        0.104    0.120    0.234    0.106    0.103    0.007        0.152    0.125    0.282    0.108    0.126    0.000
  0.71987E-01  0.25614E+03        0.104    0.120    0.234    0.106    0.103    0.007        0.152    0.125    0.282    0.107    0.126    0.000
  0.72987E-01  0.25712E+03        0.104    0.120    0.234    0.106    0.103    0.008        0.152    0.125    0.283    0.107    0.126    0.000
  0.73987E-01  0.25810E+03        0.104    0.121    0.235    0.105    0.103    0.008        0.152    0.125    0.283    0.107    0.126    0.000
  0.74987E-01  0.25906E+03        0.104    0.121    0.235    0.105    0.103    0.008        0.152    0.125    0.283    0.107    0.126    0.000
  0.75987E-01  0.26002E+03        0.104    0.121    0.236    0.105    0.103    0.008        0.152    0.125    0.284    0.106    0.126    0.000
  0.76986E-01  0.26097E+03        0.104    0.121    0.236    0.105    0.103    0.008        0.151    0.125    0.284    0.106    0.126    0.000
  0.77986E-01  0.26186E+03        0.104    0.121    0.237    0.105    0.104    0.008        0.151    0.125    0.284    0.106    0.126    0.000
  0.78986E-01  0.26282E+03        0.104    0.122    0.237    0.105    0.104    0.008        0.151    0.125    0.284    0.106    0.125    0.000
  0.79986E-01  0.26376E+03        0.104    0.122    0.238    0.105    0.104    0.008        0.151    0.125    0.285    0.105    0.125    0.000
  0.80986E-01  0.26467E+03        0.104    0.122    0.238    0.105    0.104    0.008        0.151    0.125    0.285    0.105    0.125    0.000
  0.81986E-01  0.26559E+03        0.104    0.122    0.238    0.105    0.104    0.008        0.151    0.126    0.285    0.105    0.125    0.000
  0.82986E-01  0.26649E+03        0.104    0.122    0.239    0.105    0.104    0.008        0.151    0.126    0.286    0.105    0.125    0.000
  0.83986E-01  0.26739E+03        0.105    0.122    0.239    0.105    0.104    0.009        0.151    0.126    0.286    0.104    0.125    0.000
  0.84986E-01  0.26828E+03        0.105    0.122    0.240    0.105    0.104    0.009        0.150    0.126    0.286    0.104    0.125    0.000
  0.85986E-01  0.26916E+03        0.105    0.123    0.240    0.105    0.105    0.009        0.150    0.126    0.286    0.104    0.125    0.000
  0.86986E-01  0.27004E+03        0.105    0.123    0.240    0.105    0.105    0.009        0.150    0.126    0.287    0.104    0.125    0.000
  0.87986E-01  0.27091E+03        0.105    0.123    0.241    0.104    0.105    0.009        0.150    0.126    0.287    0.103    0.125    0.000
  0.88985E-01  0.27177E+03        0.105    0.123    0.241    0.104    0.105    0.009        0.150    0.126    0.287    0.103    0.125    0.000
  0.89985E-01  0.27262E+03        0.105    0.123    0.242    0.104    0.105    0.009        0.150    0.126    0.288    0.103    0.125    0.000
  0.90985E-01  0.27348E+03        0.105    0.123    0.242    0.104    0.105    0.009        0.150    0.126    0.288    0.103    0.125    0.000
  0.91985E-01  0.27432E+03        0.105    0.124    0.242    0.104    0.105    0.009        0.150    0.127    0.288    0.102    0.125    0.000
  0.92985E-01  0.27516E+03        0.105    0.124    0.243    0.104    0.105    0.009        0.150    0.127    0.289    0.102    0.125    0.000
  0.93985E-01  0.27599E+03        0.105    0.124    0.243    0.104    0.106    0.009        0.149    0.127    0.289    0.102    0.125    0.000
  0.94985E-01  0.27682E+03        0.105    0.124    0.244    0.104    0.106    0.009        0.149    0.127    0.289    0.102    0.125    0.000
  0.95985E-01  0.27764E+03        0.105    0.124    0.244    0.104    0.106    0.010        0.149    0.127    0.290    0.102    0.125    0.000
  0.96985E-01  0.27845E+03        0.105    0.124    0.244    0.104    0.106    0.010        0.149    0.127    0.290    0.101    0.125    0.000
  0.97985E-01  0.27926E+03        0.105    0.124    0.245    0.104    0.106    0.010        0.149    0.127    0.290    0.101    0.125    0.000
  0.98985E-01  0.28006E+03        0.105    0.125    0.245    0.103    0.106    0.010        0.149    0.127    0.291    0.101    0.125    0.000
  0.99985E-01  0.28086E+03        0.105    0.125    0.246    0.103    0.106    0.010        0.149    0.127    0.291    0.101    0.125    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.99985E-01  0.29652E+03        0.156    0.053    0.259    0.232    0.137    0.000        0.171    0.032    0.218    0.200    0.193    0.000
  0.10114E+00  0.27737E+03        0.165    0.129    0.187    0.225    0.148    0.000        0.282    0.119    0.228    0.298    0.304    0.000
  0.10224E+00  0.29206E+03        0.153    0.082    0.241    0.236    0.137    0.000        0.189    0.055    0.220    0.225    0.213    0.000
  0.10339E+00  0.29450E+03        0.148    0.073    0.246    0.235    0.136    0.000        0.177    0.048    0.220    0.218    0.207    0.000
  0.10454E+00  0.29591E+03        0.147    0.066    0.250    0.235    0.136    0.000        0.173    0.042    0.220    0.214    0.204    0.000
  0.10569E+00  0.29693E+03        0.147    0.064    0.252    0.234    0.137    0.000        0.171    0.041    0.220    0.211    0.203    0.000
  0.10684E+00  0.29802E+03        0.148    0.063    0.253    0.235    0.136    0.000        0.170    0.040    0.219    0.210    0.201    0.000
  0.10800E+00  0.29892E+03        0.149    0.061    0.254    0.235    0.136    0.000        0.169    0.039    0.219    0.208    0.200    0.000
  0.10915E+00  0.29996E+03        0.150    0.060    0.256    0.235    0.136    0.000        0.169    0.037    0.218    0.207    0.199    0.000
  0.11030E+00  0.30063E+03        0.150    0.059    0.257    0.235    0.136    0.000        0.169    0.037    0.218    0.206    0.199    0.000
  0.11146E+00  0.30142E+03        0.151    0.058    0.258    0.236    0.136    0.000        0.169    0.036    0.218    0.205    0.198    0.000
  0.11261E+00  0.30223E+03        0.152    0.058    0.259    0.236    0.136    0.000        0.169    0.035    0.218    0.204    0.197    0.000
  0.11377E+00  0.30287E+03        0.153    0.058    0.260    0.236    0.136    0.000        0.169    0.035    0.218    0.204    0.197    0.000
  0.11492E+00  0.30371E+03        0.154    0.057    0.261    0.236    0.136    0.000        0.169    0.034    0.217    0.202    0.198    0.000
  0.11608E+00  0.30438E+03        0.155    0.057    0.261    0.237    0.136    0.000        0.169    0.034    0.217    0.203    0.197    0.000
  0.11723E+00  0.30519E+03        0.156    0.057    0.263    0.237    0.136    0.000        0.169    0.034    0.217    0.202    0.197    0.000
  0.11839E+00  0.30527E+03        0.156    0.057    0.262    0.237    0.136    0.000        0.169    0.034    0.217    0.202    0.198    0.000
  0.11954E+00  0.30625E+03        0.157    0.057    0.264    0.238    0.136    0.000        0.169    0.034    0.217    0.201    0.197    0.000
  0.12069E+00  0.30693E+03        0.158    0.057    0.264    0.238    0.136    0.000        0.169    0.034    0.217    0.201    0.197    0.000
  0.12185E+00  0.30673E+03        0.156    0.060    0.263    0.238    0.136    0.000        0.169    0.036    0.217    0.203    0.200    0.000
  0.12300E+00  0.30763E+03        0.157    0.059    0.264    0.238    0.136    0.000        0.168    0.035    0.216    0.202    0.200    0.000
  0.12416E+00  0.30851E+03        0.158    0.058    0.265    0.239    0.136    0.000        0.168    0.034    0.216    0.202    0.199    0.000
  0.12531E+00  0.30907E+03        0.158    0.057    0.266    0.239    0.136    0.000        0.168    0.034    0.217    0.202    0.199    0.000
  0.12647E+00  0.30974E+03        0.159    0.057    0.266    0.239    0.136    0.000        0.168    0.033    0.216    0.201    0.199    0.000
  0.12762E+00  0.31010E+03        0.161    0.057    0.266    0.239    0.136    0.000        0.170    0.034    0.216    0.201    0.199    0.000
  0.12878E+00  0.31100E+03        0.161    0.057    0.268    0.240    0.136    0.000        0.168    0.033    0.216    0.200    0.198    0.000
  0.12993E+00  0.31146E+03        0.161    0.057    0.268    0.240    0.135    0.000        0.168    0.033    0.216    0.200    0.198    0.000
  0.13109E+00  0.31229E+03        0.162    0.057    0.269    0.240    0.135    0.000        0.168    0.033    0.216    0.200    0.198    0.000
  0.13224E+00  0.31183E+03        0.161    0.062    0.266    0.240    0.137    0.000        0.169    0.036    0.215    0.201    0.201    0.000
  0.13340E+00  0.31297E+03        0.162    0.058    0.269    0.241    0.136    0.000        0.168    0.034    0.215    0.200    0.198    0.000
  0.13455E+00  0.31379E+03        0.162    0.058    0.269    0.241    0.136    0.000        0.168    0.033    0.215    0.199    0.198    0.000
  0.13570E+00  0.31443E+03        0.163    0.058    0.270    0.241    0.136    0.000        0.168    0.033    0.215    0.199    0.197    0.000
  0.13686E+00  0.31499E+03        0.163    0.058    0.271    0.241    0.136    0.000        0.168    0.033    0.215    0.199    0.196    0.000
  0.13801E+00  0.31511E+03        0.163    0.058    0.271    0.241    0.136    0.000        0.168    0.033    0.215    0.199    0.196    0.000
  0.13917E+00  0.31601E+03        0.164    0.058    0.272    0.242    0.136    0.000        0.168    0.033    0.215    0.198    0.195    0.000
  0.14032E+00  0.31657E+03        0.164    0.058    0.272    0.242    0.136    0.000        0.169    0.033    0.215    0.198    0.195    0.000
  0.14148E+00  0.31703E+03        0.164    0.058    0.272    0.242    0.136    0.000        0.169    0.033    0.215    0.198    0.194    0.000
  0.14263E+00  0.31760E+03        0.165    0.059    0.273    0.243    0.136    0.000        0.169    0.033    0.215    0.197    0.193    0.000
  0.14379E+00  0.31822E+03        0.165    0.059    0.273    0.243    0.136    0.000        0.169    0.033    0.214    0.197    0.192    0.000
  0.14494E+00  0.31836E+03        0.165    0.059    0.274    0.243    0.136    0.000        0.169    0.033    0.215    0.197    0.192    0.000
  0.14610E+00  0.31932E+03        0.165    0.059    0.274    0.244    0.136    0.000        0.169    0.033    0.214    0.196    0.190    0.000
  0.14725E+00  0.31925E+03        0.164    0.061    0.274    0.244    0.137    0.000        0.169    0.034    0.215    0.197    0.190    0.000
  0.14841E+00  0.32012E+03        0.165    0.059    0.275    0.244    0.137    0.000        0.170    0.033    0.214    0.196    0.189    0.000
  0.14956E+00  0.32058E+03        0.165    0.061    0.275    0.245    0.137    0.000        0.170    0.034    0.214    0.196    0.188    0.000
  0.15071E+00  0.32130E+03        0.165    0.060    0.276    0.245    0.137    0.000        0.170    0.033    0.214    0.196    0.187    0.000
  0.15187E+00  0.32141E+03        0.165    0.060    0.276    0.245    0.137    0.000        0.170    0.033    0.214    0.195    0.187    0.000
  0.15302E+00  0.32227E+03        0.165    0.060    0.276    0.245    0.137    0.000        0.171    0.033    0.214    0.195    0.186    0.000
  0.15418E+00  0.32242E+03        0.165    0.060    0.276    0.245    0.137    0.000        0.171    0.033    0.214    0.195    0.185    0.000
  0.15533E+00  0.32317E+03        0.165    0.061    0.277    0.245    0.138    0.000        0.171    0.033    0.214    0.195    0.184    0.000
  0.15649E+00  0.32311E+03        0.165    0.062    0.276    0.246    0.138    0.000        0.171    0.034    0.214    0.195    0.184    0.000
  0.15764E+00  0.32402E+03        0.165    0.061    0.277    0.246    0.138    0.000        0.171    0.033    0.214    0.194    0.182    0.000
  0.15879E+00  0.32445E+03        0.165    0.061    0.277    0.246    0.138    0.000        0.171    0.033    0.214    0.194    0.182    0.000
  0.15995E+00  0.32507E+03        0.165    0.061    0.278    0.246    0.138    0.000        0.172    0.033    0.214    0.194    0.181    0.000
  0.16110E+00  0.32524E+03        0.165    0.062    0.278    0.246    0.138    0.000        0.172    0.034    0.214    0.194    0.181    0.000
  0.16226E+00  0.32612E+03        0.165    0.062    0.278    0.247    0.138    0.000        0.172    0.033    0.214    0.193    0.180    0.000
  0.16341E+00  0.32610E+03        0.166    0.062    0.279    0.247    0.139    0.000        0.173    0.033    0.214    0.193    0.180    0.000
  0.16457E+00  0.32703E+03        0.165    0.062    0.279    0.247    0.139    0.000        0.172    0.033    0.214    0.193    0.179    0.000
  0.16572E+00  0.32742E+03        0.165    0.062    0.279    0.247    0.139    0.000        0.172    0.033    0.214    0.193    0.179    0.000
  0.16687E+00  0.32791E+03        0.165    0.062    0.279    0.248    0.139    0.000        0.172    0.033    0.214    0.193    0.178    0.000
  0.16803E+00  0.32807E+03        0.165    0.062    0.280    0.248    0.139    0.000        0.173    0.033    0.214    0.192    0.178    0.000
  0.16918E+00  0.32842E+03        0.165    0.063    0.279    0.247    0.139    0.000        0.173    0.034    0.214    0.193    0.178    0.000
  0.17033E+00  0.32924E+03        0.165    0.063    0.280    0.248    0.139    0.000        0.173    0.034    0.214    0.192    0.178    0.000
  0.17149E+00  0.32924E+03        0.165    0.064    0.279    0.247    0.140    0.000        0.173    0.035    0.214    0.192    0.178    0.000
  0.17264E+00  0.32993E+03        0.165    0.064    0.280    0.248    0.140    0.000        0.173    0.034    0.214    0.192    0.178    0.000
  0.17380E+00  0.33044E+03        0.166    0.064    0.280    0.248    0.140    0.000        0.173    0.034    0.214    0.192    0.177    0.000
  0.17495E+00  0.33064E+03        0.166    0.064    0.280    0.248    0.140    0.000        0.173    0.034    0.214    0.192    0.177    0.000
  0.17610E+00  0.33103E+03        0.166    0.064    0.281    0.248    0.140    0.000        0.174    0.034    0.214    0.192    0.178    0.000
  0.17726E+00  0.33181E+03        0.166    0.064    0.281    0.248    0.140    0.000        0.173    0.034    0.214    0.191    0.177    0.000
  0.17841E+00  0.33229E+03        0.166    0.064    0.281    0.248    0.140    0.000        0.173    0.034    0.214    0.191    0.177    0.000
  0.17956E+00  0.33248E+03        0.166    0.064    0.281    0.249    0.140    0.000        0.173    0.034    0.214    0.191    0.177    0.000
  0.18072E+00  0.33272E+03        0.166    0.065    0.281    0.248    0.140    0.000        0.173    0.034    0.214    0.191    0.178    0.000
  0.18187E+00  0.33307E+03        0.166    0.066    0.281    0.248    0.140    0.000        0.173    0.035    0.214    0.191    0.178    0.000
  0.18302E+00  0.33412E+03        0.167    0.065    0.282    0.249    0.140    0.000        0.173    0.034    0.214    0.190    0.178    0.000
  0.18418E+00  0.33414E+03        0.167    0.065    0.282    0.249    0.140    0.000        0.173    0.034    0.214    0.190    0.178    0.000
  0.18533E+00  0.33446E+03        0.167    0.065    0.282    0.249    0.140    0.000        0.173    0.034    0.214    0.190    0.179    0.000
  0.18648E+00  0.33537E+03        0.167    0.065    0.283    0.249    0.140    0.000        0.173    0.034    0.214    0.190    0.179    0.000
  0.18763E+00  0.33552E+03        0.168    0.066    0.283    0.249    0.140    0.000        0.173    0.034    0.214    0.190    0.179    0.000
  0.18879E+00  0.33598E+03        0.168    0.066    0.283    0.249    0.140    0.000        0.174    0.034    0.214    0.190    0.180    0.000
  0.18994E+00  0.33660E+03        0.169    0.066    0.283    0.249    0.140    0.000        0.174    0.034    0.214    0.190    0.180    0.000
  0.19109E+00  0.33679E+03        0.168    0.066    0.284    0.249    0.140    0.000        0.173    0.034    0.215    0.190    0.180    0.000
  0.19225E+00  0.33712E+03        0.168    0.067    0.284    0.249    0.141    0.000        0.173    0.035    0.215    0.190    0.181    0.000
  0.19340E+00  0.33786E+03        0.169    0.066    0.284    0.249    0.140    0.000        0.174    0.035    0.214    0.189    0.181    0.000
  0.19455E+00  0.33790E+03        0.170    0.066    0.284    0.249    0.141    0.000        0.175    0.035    0.215    0.189    0.182    0.000
  0.19570E+00  0.33854E+03        0.169    0.067    0.284    0.249    0.141    0.000        0.174    0.035    0.215    0.189    0.182    0.000
  0.19686E+00  0.33901E+03        0.169    0.067    0.284    0.248    0.141    0.000        0.174    0.035    0.215    0.189    0.183    0.000
  0.19801E+00  0.33956E+03        0.170    0.067    0.285    0.249    0.141    0.000        0.174    0.035    0.215    0.189    0.183    0.000
  0.19916E+00  0.33979E+03        0.170    0.067    0.284    0.248    0.141    0.000        0.175    0.035    0.215    0.189    0.185    0.000
  0.20031E+00  0.34043E+03        0.170    0.067    0.285    0.248    0.141    0.000        0.174    0.035    0.215    0.188    0.184    0.000
  0.20146E+00  0.34044E+03        0.170    0.067    0.285    0.248    0.141    0.000        0.174    0.035    0.215    0.188    0.185    0.000
  0.20262E+00  0.34067E+03        0.170    0.070    0.285    0.248    0.141    0.000        0.174    0.036    0.215    0.189    0.185    0.000
  0.20377E+00  0.34166E+03        0.171    0.068    0.286    0.248    0.141    0.000        0.174    0.035    0.215    0.188    0.186    0.000
  0.20492E+00  0.34154E+03        0.171    0.068    0.286    0.248    0.141    0.000        0.174    0.035    0.215    0.188    0.186    0.000
  0.20607E+00  0.34240E+03        0.173    0.068    0.286    0.248    0.141    0.000        0.176    0.035    0.215    0.188    0.187    0.000
  0.20722E+00  0.34245E+03        0.172    0.068    0.286    0.248    0.141    0.000        0.174    0.035    0.215    0.188    0.187    0.000
  0.20837E+00  0.34316E+03        0.171    0.069    0.286    0.248    0.141    0.000        0.174    0.036    0.215    0.188    0.188    0.000
  0.20952E+00  0.34313E+03        0.173    0.069    0.286    0.247    0.141    0.000        0.175    0.036    0.216    0.188    0.189    0.000
  0.21068E+00  0.34384E+03        0.173    0.069    0.286    0.247    0.141    0.000        0.175    0.036    0.216    0.188    0.189    0.000
  0.21183E+00  0.34442E+03        0.173    0.069    0.287    0.247    0.141    0.000        0.174    0.036    0.216    0.187    0.189    0.000
  0.21298E+00  0.34445E+03        0.172    0.069    0.287    0.247    0.141    0.000        0.174    0.036    0.216    0.188    0.190    0.000
  0.21413E+00  0.34519E+03        0.173    0.070    0.287    0.247    0.141    0.000        0.174    0.036    0.216    0.187    0.190    0.000
  0.21528E+00  0.34529E+03        0.173    0.070    0.287    0.247    0.141    0.000        0.174    0.036    0.216    0.187    0.190    0.000
  0.21643E+00  0.34546E+03        0.173    0.070    0.287    0.246    0.141    0.000        0.174    0.036    0.216    0.187    0.191    0.000
  0.21758E+00  0.34630E+03        0.174    0.070    0.288    0.246    0.141    0.000        0.175    0.036    0.216    0.187    0.191    0.000
  0.21873E+00  0.34646E+03        0.175    0.070    0.288    0.246    0.141    0.000        0.175    0.036    0.216    0.187    0.192    0.000
  0.21988E+00  0.34725E+03        0.174    0.070    0.288    0.246    0.141    0.000        0.174    0.036    0.216    0.186    0.192    0.000
  0.22103E+00  0.34720E+03        0.174    0.071    0.288    0.246    0.141    0.000        0.175    0.036    0.216    0.187    0.193    0.000
  0.22218E+00  0.34772E+03        0.174    0.071    0.288    0.246    0.141    0.000        0.175    0.036    0.216    0.186    0.193    0.000
  0.22333E+00  0.34775E+03        0.174    0.072    0.288    0.245    0.141    0.000        0.174    0.037    0.217    0.187    0.193    0.000
  0.22448E+00  0.34872E+03        0.175    0.071    0.289    0.245    0.141    0.000        0.175    0.036    0.216    0.186    0.193    0.000
  0.22563E+00  0.34883E+03        0.176    0.072    0.289    0.245    0.141    0.000        0.177    0.037    0.217    0.186    0.194    0.000
