     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.2683E+06  0.2732E+06  0.2942E+06  0.9044E+05  0.9536E+05  0.1163E+06  0.6072E+05  0.6428E+05  0.8136E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00100     0.2683E+06  0.2732E+06  0.2942E+06  0.9042E+05  0.9538E+05  0.1163E+06  0.6071E+05  0.6429E+05  0.8137E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00200     0.2683E+06  0.2732E+06  0.2942E+06  0.9041E+05  0.9539E+05  0.1163E+06  0.6070E+05  0.6430E+05  0.8138E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00300     0.2682E+06  0.2732E+06  0.2942E+06  0.9040E+05  0.9540E+05  0.1164E+06  0.6069E+05  0.6431E+05  0.8139E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00400     0.2682E+06  0.2733E+06  0.2942E+06  0.9039E+05  0.9541E+05  0.1164E+06  0.6068E+05  0.6432E+05  0.8140E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00500     0.2682E+06  0.2733E+06  0.2942E+06  0.9037E+05  0.9542E+05  0.1164E+06  0.6067E+05  0.6433E+05  0.8141E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00600     0.2682E+06  0.2733E+06  0.2942E+06  0.9036E+05  0.9543E+05  0.1164E+06  0.6066E+05  0.6435E+05  0.8142E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00700     0.2682E+06  0.2733E+06  0.2942E+06  0.9035E+05  0.9545E+05  0.1164E+06  0.6065E+05  0.6436E+05  0.8143E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00800     0.2681E+06  0.2733E+06  0.2942E+06  0.9034E+05  0.9546E+05  0.1164E+06  0.6064E+05  0.6437E+05  0.8144E+05     0.1000E-04  0.1000E-04  0.1000E-04
     0.00900     0.2681E+06  0.2733E+06  0.2942E+06  0.9032E+05  0.9547E+05  0.1164E+06  0.6063E+05  0.6438E+05  0.8145E+05     0.1000E-04  0.1000E-04  0.1000E-04
