          Evm          Svm          E11          E22          E33          E23          E13          E12             SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.00000E+00  0.98627E+02     0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00     0.98607E+02  0.00000E+00  0.00000E+00  0.11108E+01 -0.24312E+00  0.88490E-01      298. 0.000E+00     2.045  0.8630E-01  0.9861E-01  0.8630E-01
  0.99980E-03  0.11814E+03     0.10000E-02 -0.73514E-03 -0.26486E-03  0.00000E+00  0.00000E+00  0.00000E+00     0.11811E+03  0.00000E+00  0.00000E+00  0.13819E+01 -0.27527E+00  0.14042E+00      298. 0.100E+01     2.008  0.1894E+00  0.1181E+00  0.1031E+00
  0.19996E-02  0.12628E+03     0.20000E-02 -0.14754E-02 -0.52462E-03  0.00000E+00  0.00000E+00  0.00000E+00     0.12625E+03  0.00000E+00  0.00000E+00  0.14962E+01 -0.28346E+00  0.16397E+00      298. 0.200E+01     1.996  0.2994E+00  0.1262E+00  0.1100E+00
  0.29994E-02  0.13242E+03     0.30000E-02 -0.22164E-02 -0.78363E-03  0.00000E+00  0.00000E+00  0.00000E+00     0.13239E+03  0.00000E+00  0.00000E+00  0.15800E+01 -0.29447E+00  0.18347E+00      298. 0.300E+01     1.987  0.4146E+00  0.1325E+00  0.1153E+00
  0.39991E-02  0.13766E+03     0.40000E-02 -0.29581E-02 -0.10419E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.13763E+03  0.00000E+00  0.00000E+00  0.16505E+01 -0.30157E+00  0.20049E+00      298. 0.400E+01     1.980  0.5343E+00  0.1377E+00  0.1197E+00
  0.49989E-02  0.14228E+03     0.50000E-02 -0.37001E-02 -0.12999E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.14224E+03  0.00000E+00  0.00000E+00  0.17099E+01 -0.31036E+00  0.21642E+00      298. 0.500E+01     1.975  0.6579E+00  0.1423E+00  0.1236E+00
  0.59987E-02  0.14641E+03     0.60000E-02 -0.44425E-02 -0.15575E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.14638E+03  0.00000E+00  0.00000E+00  0.17620E+01 -0.31736E+00  0.23156E+00      298. 0.600E+01     1.970  0.7849E+00  0.1464E+00  0.1270E+00
  0.69985E-02  0.15023E+03     0.70000E-02 -0.51850E-02 -0.18150E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.15020E+03  0.00000E+00  0.00000E+00  0.18076E+01 -0.32709E+00  0.24617E+00      298. 0.700E+01     1.966  0.9151E+00  0.1502E+00  0.1302E+00
  0.79982E-02  0.15375E+03     0.80000E-02 -0.59277E-02 -0.20723E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.15372E+03  0.00000E+00  0.00000E+00  0.18496E+01 -0.33369E+00  0.26025E+00      298. 0.800E+01     1.962  0.1048E+01  0.1537E+00  0.1332E+00
  0.89980E-02  0.15702E+03     0.90000E-02 -0.66705E-02 -0.23295E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.15699E+03  0.00000E+00  0.00000E+00  0.18855E+01 -0.34453E+00  0.27400E+00      298. 0.900E+01     1.958  0.1184E+01  0.1569E+00  0.1359E+00
  0.99978E-02  0.16014E+03     0.10000E-01 -0.74136E-02 -0.25864E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.16010E+03  0.00000E+00  0.00000E+00  0.19207E+01 -0.35131E+00  0.28743E+00      298. 0.100E+02     1.955  0.1323E+01  0.1601E+00  0.1385E+00
  0.10998E-01  0.16306E+03     0.11000E-01 -0.81569E-02 -0.28431E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.16303E+03  0.00000E+00  0.00000E+00  0.19537E+01 -0.35613E+00  0.30024E+00      298. 0.110E+02     1.952  0.1464E+01  0.1630E+00  0.1410E+00
  0.11997E-01  0.16588E+03     0.12000E-01 -0.89003E-02 -0.30997E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.16584E+03  0.00000E+00  0.00000E+00  0.19835E+01 -0.36267E+00  0.31327E+00      298. 0.120E+02     1.949  0.1607E+01  0.1659E+00  0.1434E+00
  0.12997E-01  0.16848E+03     0.13000E-01 -0.96439E-02 -0.33561E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.16844E+03  0.00000E+00  0.00000E+00  0.20128E+01 -0.36272E+00  0.32583E+00      298. 0.130E+02     1.947  0.1753E+01  0.1686E+00  0.1457E+00
  0.13997E-01  0.17114E+03     0.14000E-01 -0.10387E-01 -0.36126E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.17110E+03  0.00000E+00  0.00000E+00  0.20337E+01 -0.37930E+00  0.33970E+00      298. 0.140E+02     1.944  0.1901E+01  0.1711E+00  0.1477E+00
  0.14997E-01  0.17357E+03     0.15000E-01 -0.11131E-01 -0.38689E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.17353E+03  0.00000E+00  0.00000E+00  0.20616E+01 -0.37672E+00  0.35145E+00      298. 0.150E+02     1.942  0.2050E+01  0.1737E+00  0.1499E+00
  0.15996E-01  0.17598E+03     0.16000E-01 -0.11875E-01 -0.41251E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.17594E+03  0.00000E+00  0.00000E+00  0.20835E+01 -0.38313E+00  0.36383E+00      298. 0.160E+02     1.940  0.2202E+01  0.1761E+00  0.1519E+00
  0.16996E-01  0.17831E+03     0.17000E-01 -0.12619E-01 -0.43813E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.17827E+03  0.00000E+00  0.00000E+00  0.21037E+01 -0.38929E+00  0.37612E+00      298. 0.170E+02     1.938  0.2356E+01  0.1784E+00  0.1538E+00
  0.17996E-01  0.18064E+03     0.18000E-01 -0.13363E-01 -0.46373E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.18060E+03  0.00000E+00  0.00000E+00  0.21265E+01 -0.39088E+00  0.38787E+00      298. 0.180E+02     1.937  0.2512E+01  0.1807E+00  0.1557E+00
  0.18996E-01  0.18290E+03     0.19000E-01 -0.14107E-01 -0.48933E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.18286E+03  0.00000E+00  0.00000E+00  0.21455E+01 -0.39339E+00  0.39783E+00      298. 0.190E+02     1.935  0.2669E+01  0.1829E+00  0.1576E+00
  0.19996E-01  0.18503E+03     0.20000E-01 -0.14851E-01 -0.51492E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.18499E+03  0.00000E+00  0.00000E+00  0.21608E+01 -0.40013E+00  0.40991E+00      298. 0.200E+02     1.933  0.2829E+01  0.1850E+00  0.1593E+00
  0.20995E-01  0.18709E+03     0.21000E-01 -0.15595E-01 -0.54050E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.18705E+03  0.00000E+00  0.00000E+00  0.21754E+01 -0.40595E+00  0.42175E+00      298. 0.210E+02     1.932  0.2990E+01  0.1871E+00  0.1610E+00
  0.21995E-01  0.18910E+03     0.22000E-01 -0.16339E-01 -0.56609E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.18906E+03  0.00000E+00  0.00000E+00  0.21887E+01 -0.41181E+00  0.43348E+00      298. 0.220E+02     1.930  0.3152E+01  0.1891E+00  0.1627E+00
  0.22995E-01  0.19107E+03     0.23000E-01 -0.17083E-01 -0.59166E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.19103E+03  0.00000E+00  0.00000E+00  0.22010E+01 -0.41762E+00  0.44508E+00      298. 0.230E+02     1.929  0.3317E+01  0.1911E+00  0.1643E+00
  0.23995E-01  0.19298E+03     0.24000E-01 -0.17828E-01 -0.61724E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.19294E+03  0.00000E+00  0.00000E+00  0.22121E+01 -0.42338E+00  0.45657E+00      298. 0.240E+02     1.927  0.3483E+01  0.1930E+00  0.1659E+00
  0.24994E-01  0.19485E+03     0.25000E-01 -0.18572E-01 -0.64281E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.19481E+03  0.00000E+00  0.00000E+00  0.22222E+01 -0.42909E+00  0.46794E+00      298. 0.250E+02     1.926  0.3650E+01  0.1949E+00  0.1674E+00
  0.25994E-01  0.19668E+03     0.26000E-01 -0.19316E-01 -0.66837E-02  0.00000E+00  0.00000E+00  0.00000E+00     0.19664E+03  0.00000E+00  0.00000E+00  0.22312E+01 -0.43475E+00  0.47919E+00      298. 0.260E+02     1.925  0.3819E+01  0.1967E+00  0.1689E+00
