 PCYS INTERPOLATION TABLE
 CRYSTAL FILE USED: ex03_FCC\fcc.sx2                                                                
 TEXTURE FILE USED: ex03_FCC\roll\tex_ph1.out                                                       
 INTERACTION USED :  1
 INTERP TABLE BASED ON STRAIN RATE PROBES
    0
 PARTITION OF PI/2 INTERVAL
    3
 N POWER IN RATE SENSITIVE LAW
   20
 NUMBER OF PROBE STATES USED
    448

  THE1  THE2  THE3  THE4           S1           S2           S3           S4           S5
   0.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  30.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  60.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  90.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 120.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 150.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 180.0   0.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
   0.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  30.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  60.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  90.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 120.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 150.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 180.0  30.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
   0.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  30.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  60.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  90.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 120.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 150.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 180.0  60.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
   0.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  30.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  60.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  90.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 120.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 150.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 180.0  90.0   0.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
   0.0   0.0  30.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  30.0   0.0  30.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  60.0   0.0  30.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
  90.0   0.0  30.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
 120.0   0.0  30.0   0.0 -0.23085E-01 -0.67261E-02 -0.19285E-01  0.12179E-01  0.19054E+01
