  -0.15854   0.00058
  -0.15857   0.00000
  -0.15860  -0.00060
  -0.15924  -0.01393
  -0.15768  -0.02673
  -0.15743  -0.02776
  -0.15719  -0.02874
  -0.15443  -0.04138
  -0.14961  -0.05369
  -0.14926  -0.05433
  -0.14894  -0.05490
  -0.14307  -0.06671
  -0.13838  -0.07371
  -0.13531  -0.07787
  -0.13519  -0.07805
  -0.13507  -0.07824
  -0.12649  -0.08857
  -0.11772  -0.09707
  -0.11679  -0.09800
  -0.11579  -0.09898
  -0.10645  -0.10645
  -0.09756  -0.11261
  -0.09561  -0.11395
  -0.09353  -0.11534
  -0.08430  -0.12040
  -0.07568  -0.12469
  -0.07279  -0.12608
  -0.06973  -0.12746
  -0.06094  -0.13068
  -0.05263  -0.13359
  -0.04905  -0.13477
  -0.04536  -0.13588
  -0.03692  -0.13779
  -0.02871  -0.13947
  -0.02471  -0.14015
  -0.02065  -0.14071
  -0.01237  -0.14142
  -0.00416  -0.14189
  -0.00000  -0.14186
   0.00421  -0.14170
   0.01235  -0.14122
   0.02059  -0.14059
   0.02468  -0.13997
   0.02873  -0.13924
   0.03688  -0.13765
   0.04528  -0.13577
   0.04897  -0.13453
   0.05259  -0.13321
   0.06079  -0.13037
   0.06934  -0.12706
   0.07242  -0.12543
   0.07541  -0.12375
   0.08366  -0.11949
   0.09237  -0.11453
   0.09470  -0.11286
   0.09692  -0.11122
   0.10524  -0.10524
   0.11345  -0.09794
   0.11485  -0.09637
   0.11621  -0.09481
   0.12374  -0.08665
   0.13021  -0.07712
   0.13097  -0.07562
   0.13175  -0.07405
   0.13723  -0.06399
   0.14104  -0.05330
   0.14148  -0.05149
   0.14192  -0.04955
   0.14456  -0.03874
   0.14527  -0.02828
   0.14521  -0.02560
   0.14507  -0.02259
   0.14458  -0.01265
   0.14287  -0.00393
   0.14184  -0.00000
   0.14051   0.00448
   0.13792   0.01207
   0.13503   0.01830
   0.13261   0.02338
   0.12955   0.02905
   0.12637   0.03386
   0.12327   0.03763
   0.11859   0.04316
   0.11265   0.04920
   0.11011   0.05134
   0.10792   0.05300
   0.10060   0.05808
   0.09136   0.06314
   0.09063   0.06346
   0.09005   0.06374
   0.08349   0.06657
   0.08127   0.06819
   0.07373   0.07301
   0.07337   0.07337
   0.07301   0.07373
   0.06547   0.07802
   0.05826   0.08133
   0.05738   0.08195
   0.05650   0.08256
   0.04948   0.08570
   0.04262   0.08816
   0.04138   0.08874
   0.04014   0.08931
   0.03336   0.09165
   0.02656   0.09346
   0.02515   0.09385
   0.02373   0.09422
   0.01687   0.09567
   0.00993   0.09662
   0.00847   0.09676
   0.00700   0.09688
  -0.00000   0.09757
  -0.00719   0.09775
  -0.00854   0.09764
  -0.00989   0.09751
  -0.01717   0.09739
  -0.02476   0.09668
  -0.02583   0.09639
  -0.02690   0.09610
  -0.03460   0.09506
  -0.04272   0.09327
  -0.04335   0.09297
  -0.04398   0.09268
  -0.05241   0.09078
  -0.05993   0.08838
  -0.06162   0.08823
  -0.06177   0.08822
  -0.06196   0.08822
  -0.07338   0.08745
  -0.08260   0.08568
  -0.08506   0.08506
  -0.08827   0.08428
  -0.09699   0.08138
  -0.10378   0.07848
  -0.10870   0.07611
  -0.11468   0.07260
  -0.11962   0.06906
  -0.12351   0.06599
  -0.13002   0.06063
  -0.13688   0.05296
  -0.13873   0.05049
  -0.14026   0.04837
  -0.14661   0.03928
  -0.15190   0.02756
  -0.15219   0.02683
  -0.15243   0.02619
  -0.15597   0.01596
  -0.15664   0.01370
  -0.15854   0.00058
                    
   0.10314  -2.13900
   0.10314  -2.13900
   0.09354  -2.13262
   0.08562  -2.12884
   0.08483  -2.12711
   0.08401  -2.12539
   0.08312  -2.11868
   0.08145  -2.11120
   0.08072  -2.11014
   0.07998  -2.10910
   0.07669  -2.10232
   0.07252  -2.09531
   0.07195  -2.09472
   0.07136  -2.09414
   0.06340  -2.09111
   0.05628  -2.08915
   0.05494  -2.08820
   0.05359  -2.08727
   0.04981  -2.08040
   0.04436  -2.07268
   0.04392  -2.07247
   0.04349  -2.07227
   0.03576  -2.06842
   0.02749  -2.06514
   0.02722  -2.06507
   0.02696  -2.06500
   0.01692  -2.07070
   0.01010  -2.07602
   0.00795  -2.07581
   0.00579  -2.07564
  -0.00000  -2.07749
  -0.00507  -2.07954
  -0.00761  -2.07972
  -0.01014  -2.07998
  -0.01467  -2.08349
  -0.01833  -2.08684
  -0.02120  -2.08755
  -0.02404  -2.08837
  -0.02883  -2.08747
  -0.03436  -2.08687
  -0.03672  -2.08793
  -0.03904  -2.08905
  -0.04319  -2.09185
  -0.04707  -2.09481
  -0.04927  -2.09630
  -0.05143  -2.09786
  -0.05871  -2.09670
  -0.06829  -2.09644
  -0.06927  -2.09740
  -0.07022  -2.09837
  -0.07505  -2.10369
  -0.07948  -2.10936
  -0.08026  -2.11046
  -0.08104  -2.11158
  -0.09137  -2.11141
  -0.09828  -2.10992
  -0.11508  -2.10803
  -0.12026  -2.11059
  -0.12537  -2.11511
  -0.13099  -2.11899
  -0.13485  -2.12199
  -0.14007  -2.12914
  -0.14615  -2.13847
  -0.14609  -2.14091
  -0.14596  -2.14366
  -0.15249  -2.15333
  -0.15251  -2.16533
  -0.15255  -2.16667
  -0.15258  -2.16798
  -0.15147  -2.17992
  -0.15558  -2.18610
  -0.15955  -2.19309
  -0.15879  -2.19467
  -0.15815  -2.19595
  -0.16045  -2.20966
  -0.15451  -2.22039
  -0.15295  -2.22233
  -0.15171  -2.22382
  -0.14471  -2.23415
  -0.14020  -2.24594
  -0.13974  -2.24735
  -0.13920  -2.24898
  -0.13365  -2.26025
  -0.12195  -2.26521
  -0.11928  -2.26614
  -0.11862  -2.26620
  -0.11734  -2.26630
  -0.10182  -2.26848
  -0.09588  -2.27570
  -0.09229  -2.27665
  -0.08758  -2.27771
  -0.08201  -2.28380
  -0.07327  -2.28337
  -0.06914  -2.28641
  -0.06507  -2.28917
  -0.05701  -2.28892
  -0.05057  -2.28613
  -0.03951  -2.27521
  -0.03364  -2.26801
  -0.02655  -2.26001
  -0.02512  -2.26041
  -0.02368  -2.26078
  -0.01774  -2.26727
  -0.01130  -2.27285
  -0.00980  -2.27505
  -0.00950  -2.27526
  -0.00913  -2.27562
  -0.00000  -2.28225
