   -0.2572   -0.1199
   -0.2325   -0.1628
   -0.2007   -0.2007
   -0.1628   -0.2325
   -0.1199   -0.2572
   -0.0735   -0.2741
   -0.0247   -0.2827
    0.0247   -0.2827
    0.0735   -0.2741
    0.1199   -0.2572
    0.1628   -0.2325
    0.2007   -0.2007
    0.2325   -0.1628
    0.2827    0.0247
    0.2741    0.0735
    0.2572    0.1199
    0.2325    0.1628
    0.2007    0.2007
    0.1628    0.2325
    0.1199    0.2572
    0.0735    0.2741
    0.0247    0.2827
   -0.0247    0.2827
   -0.0735    0.2741
   -0.1199    0.2572
   -0.1628    0.2325
   -0.2007    0.2007
   -0.2325    0.1628
   -0.2572    0.1199
   -0.3709   -0.0324
   -0.3596   -0.0964
   -0.3374   -0.1573
   -0.3050   -0.2136
   -0.2633   -0.2633
   -0.2136   -0.3050
   -0.1573   -0.3374
   -0.0964   -0.3596
   -0.0324   -0.3709
    0.0324   -0.3709
    0.0964   -0.3596
    0.1573   -0.3374
    0.2136   -0.3050
    0.2633   -0.2633
    0.3050   -0.2136
    0.3374   -0.1573
    0.3596   -0.0964
    0.3709   -0.0324
    0.3709    0.0324
    0.3596    0.0964
    0.3374    0.1573
    0.3050    0.2136
    0.2633    0.2633
    0.2136    0.3050
    0.1573    0.3374
    0.0964    0.3596
    0.0324    0.3709
   -0.0324    0.3709
   -0.0964    0.3596
   -0.1573    0.3374
   -0.2136    0.3050
   -0.2633    0.2633
   -0.3050    0.2136
   -0.3374    0.1573
   -0.3596    0.0964
   -0.3709    0.0324
   -0.4569   -0.0400
   -0.4430   -0.1187
   -0.4157   -0.1938
   -0.3757   -0.2631
   -0.3243   -0.3243
   -0.2631   -0.3757
   -0.1938   -0.4157
   -0.1187   -0.4430
   -0.0400   -0.4569
    0.0400   -0.4569
    0.1187   -0.4430
    0.1938   -0.4157
    0.2631   -0.3757
    0.3243   -0.3243
    0.3757   -0.2631
    0.4157   -0.1938
    0.4430   -0.1187
    0.4569   -0.0400
    0.4569    0.0400
    0.4430    0.1187
    0.4157    0.1938
    0.3757    0.2631
    0.3243    0.3243
    0.2631    0.3757
    0.1938    0.4157
    0.1187    0.4430
   -0.1187    0.4430
   -0.1938    0.4157
   -0.2631    0.3757
   -0.3243    0.3243
   -0.3757    0.2631
   -0.4157    0.1938
   -0.4430    0.1187
   -0.4569    0.0400
