text_01.dat                                                                     
poles     1  1  1
       phi     theta      int
   115.000    38.303     1.388
   125.000    38.303     1.375
   135.000    38.303     1.148
   145.000    38.303     0.647
   155.000    38.303     0.274
   165.000    38.303     0.141
   175.000    38.303     0.109
   185.000    38.303     0.103
  -185.000    47.678     0.304
  -175.000    47.678     0.282
  -165.000    47.678     0.389
  -155.000    47.678     0.819
  -145.000    47.678     1.916
  -135.000    47.678     2.858
  -125.000    47.678     1.885
  -115.000    47.678     0.767
  -105.000    47.678     0.373
   -95.000    47.678     0.290
   -85.000    47.678     0.273
   -75.000    47.678     0.419
   -65.000    47.678     0.851
   -55.000    47.678     1.801
   -45.000    47.678     2.391
   -35.000    47.678     1.544
   -25.000    47.678     0.829
   -15.000    47.678     0.514
    -5.000    47.678     0.390
     5.000    47.678     0.380
    15.000    47.678     0.569
    25.000    47.678     1.019
    35.000    47.678     1.727
    45.000    47.678     2.335
    55.000    47.678     1.436
    65.000    47.678     0.530
    75.000    47.678     0.244
    85.000    47.678     0.260
    95.000    47.678     0.285
   105.000    47.678     0.372
   115.000    47.678     0.801
   125.000    47.678     1.661
   135.000    47.678     2.243
   145.000    47.678     1.436
   155.000    47.678     0.774
   165.000    47.678     0.422
   175.000    47.678     0.304
   185.000    47.678     0.282
  -185.000    57.071     0.684
  -175.000    57.071     0.754
  -165.000    57.071     1.111
  -155.000    57.071     1.501
  -145.000    57.071     2.416
  -135.000    57.071     2.714
  -125.000    57.071     1.130
  -115.000    57.071     0.267
  -105.000    57.071     0.135
   -95.000    57.071     0.081
   -85.000    57.071     0.084
   -75.000    57.071     0.161
   -65.000    57.071     0.440
   -55.000    57.071     1.515
   -45.000    57.071     2.530
   -35.000    57.071     2.081
   -25.000    57.071     1.637
   -15.000    57.071     1.217
    -5.000    57.071     0.950
     5.000    57.071     0.957
    15.000    57.071     1.139
    25.000    57.071     1.375
    35.000    57.071     1.733
    45.000    57.071     1.820
    55.000    57.071     0.934
    65.000    57.071     0.401
    75.000    57.071     0.154
    85.000    57.071     0.081
    95.000    57.071     0.073
   105.000    57.071     0.113
   115.000    57.071     0.343
   125.000    57.071     1.212
   135.000    57.071     2.351
   145.000    57.071     2.032
   155.000    57.071     1.343
   165.000    57.071     0.978
   175.000    57.071     0.684
   185.000    57.071     0.754
  -185.000    66.474     1.635
  -175.000    66.474     1.801
  -165.000    66.474     1.735
  -155.000    66.474     1.164
  -145.000    66.474     0.959
  -135.000    66.474     0.870
  -125.000    66.474     0.481
  -115.000    66.474     0.295
  -105.000    66.474     0.220
   -95.000    66.474     0.184
   -85.000    66.474     0.152
   -75.000    66.474     0.208
   -65.000    66.474     0.315
   -55.000    66.474     0.655
   -45.000    66.474     0.924
   -35.000    66.474     0.894
   -25.000    66.474     1.160
   -15.000    66.474     1.616
    -5.000    66.474     1.956
     5.000    66.474     1.901
    15.000    66.474     1.405
    25.000    66.474     0.959
    35.000    66.474     0.785
    45.000    66.474     0.719
    55.000    66.474     0.474
    65.000    66.474     0.274
    75.000    66.474     0.245
    85.000    66.474     0.215
    95.000    66.474     0.176
   105.000    66.474     0.170
   115.000    66.474     0.262
   125.000    66.474     0.535
   135.000    66.474     0.892
   145.000    66.474     0.964
   155.000    66.474     1.113
   165.000    66.474     1.509
   175.000    66.474     1.635
   185.000    66.474     1.801
  -185.000    75.882     1.807
  -175.000    75.882     1.823
  -165.000    75.882     1.190
  -155.000    75.882     0.550
  -145.000    75.882     0.393
  -135.000    75.882     0.418
  -125.000    75.882     0.464
  -115.000    75.882     0.523
  -105.000    75.882     0.713
   -95.000    75.882     0.834
   -85.000    75.882     0.823
   -75.000    75.882     0.749
   -65.000    75.882     0.662
   -55.000    75.882     0.533
   -45.000    75.882     0.443
   -35.000    75.882     0.450
   -25.000    75.882     0.622
   -15.000    75.882     1.309
    -5.000    75.882     2.115
     5.000    75.882     1.982
    15.000    75.882     1.135
    25.000    75.882     0.617
    35.000    75.882     0.434
    45.000    75.882     0.463
    55.000    75.882     0.547
    65.000    75.882     0.777
    75.000    75.882     1.006
    85.000    75.882     1.010
    95.000    75.882     0.960
   105.000    75.882     0.892
   115.000    75.882     0.660
   125.000    75.882     0.487
   135.000    75.882     0.398
   145.000    75.882     0.402
   155.000    75.882     0.620
   165.000    75.882     1.186
   175.000    75.882     1.807
   185.000    75.882     1.823
  -185.000    85.294     1.166
  -175.000    85.294     1.174
  -165.000    85.294     0.742
  -155.000    85.294     0.460
  -145.000    85.294     0.423
  -135.000    85.294     0.505
  -125.000    85.294     0.885
  -115.000    85.294     1.522
  -105.000    85.294     2.129
   -95.000    85.294     2.198
   -85.000    85.294     2.245
   -75.000    85.294     2.481
   -65.000    85.294     1.974
   -55.000    85.294     0.989
   -45.000    85.294     0.545
   -35.000    85.294     0.356
   -25.000    85.294     0.352
   -15.000    85.294     0.735
    -5.000    85.294     1.319
     5.000    85.294     1.318
    15.000    85.294     0.781
    25.000    85.294     0.510
    35.000    85.294     0.508
    45.000    85.294     0.596
    55.000    85.294     1.058
    65.000    85.294     1.965
    75.000    85.294     2.479
    85.000    85.294     2.263
    95.000    85.294     2.461
   105.000    85.294     2.835
   115.000    85.294     2.081
   125.000    85.294     0.986
   135.000    85.294     0.524
   145.000    85.294     0.378
   155.000    85.294     0.417
   165.000    85.294     0.728
   175.000    85.294     1.166
   185.000    85.294     1.174
  -185.000    94.706     1.319
  -175.000    94.706     1.318
  -165.000    94.706     0.781
  -155.000    94.706     0.510
  -145.000    94.706     0.508
  -135.000    94.706     0.596
  -125.000    94.706     1.058
  -115.000    94.706     1.965
  -105.000    94.706     2.479
   -95.000    94.706     2.263
   -85.000    94.706     2.461
   -75.000    94.706     2.835
   -65.000    94.706     2.081
   -55.000    94.706     0.986
   -45.000    94.706     0.524
   -35.000    94.706     0.378
   -25.000    94.706     0.417
   -15.000    94.706     0.728
    -5.000    94.706     1.166
     5.000    94.706     1.174
    15.000    94.706     0.742
    25.000    94.706     0.460
    35.000    94.706     0.423
    45.000    94.706     0.505
    55.000    94.706     0.885
    65.000    94.706     1.522
    75.000    94.706     2.129
    85.000    94.706     2.198
    95.000    94.706     2.245
   105.000    94.706     2.481
   115.000    94.706     1.974
   125.000    94.706     0.989
   135.000    94.706     0.545
   145.000    94.706     0.356
   155.000    94.706     0.352
   165.000    94.706     0.735
   175.000    94.706     1.319
   185.000    94.706     1.318
text_01.dat                                                                     
poles     1  1  0
       phi     theta      int
  -185.000     0.810     1.818
  -175.000     0.810     1.818
  -165.000     0.810     1.818
  -155.000     0.810     1.818
  -145.000     0.810     1.818
  -135.000     0.810     1.818
  -125.000     0.810     1.818
  -115.000     0.810     1.818
  -105.000     0.810     1.818
   -95.000     0.810     1.818
   -85.000     0.810     1.818
   -75.000     0.810     1.818
   -65.000     0.810     1.818
   -55.000     0.810     1.818
   -45.000     0.810     1.818
   -35.000     0.810     1.818
   -25.000     0.810     1.818
   -15.000     0.810     1.818
    -5.000     0.810     1.818
     5.000     0.810     1.818
    15.000     0.810     1.818
    25.000     0.810     1.818
    35.000     0.810     1.818
    45.000     0.810     1.818
    55.000     0.810     1.818
    65.000     0.810     1.818
    75.000     0.810     1.818
    85.000     0.810     1.818
    95.000     0.810     1.818
   105.000     0.810     1.818
   115.000     0.810     1.818
   125.000     0.810     1.818
   135.000     0.810     1.818
   145.000     0.810     1.818
   155.000     0.810     1.818
   165.000     0.810     1.818
   175.000     0.810     1.818
   185.000     0.810     1.818
  -185.000    10.798     2.257
  -175.000    10.798     2.465
  -165.000    10.798     2.469
  -155.000    10.798     2.154
  -145.000    10.798     1.867
  -135.000    10.798     1.524
  -125.000    10.798     1.150
  -115.000    10.798     0.900
  -105.000    10.798     0.784
   -95.000    10.798     0.671
   -85.000    10.798     0.664
   -75.000    10.798     0.727
   -65.000    10.798     0.840
   -55.000    10.798     1.092
   -45.000    10.798     1.367
   -35.000    10.798     1.629
   -25.000    10.798     1.943
   -15.000    10.798     2.183
    -5.000    10.798     2.113
     5.000    10.798     1.907
    15.000    10.798     1.561
    25.000    10.798     1.183
    35.000    10.798     0.926
    45.000    10.798     0.698
    55.000    10.798     0.529
    65.000    10.798     0.400
    75.000    10.798     0.319
    85.000    10.798     0.288
    95.000    10.798     0.305
   105.000    10.798     0.362
   115.000    10.798     0.445
   125.000    10.798     0.588
   135.000    10.798     0.808
   145.000    10.798     1.054
   155.000    10.798     1.431
   165.000    10.798     1.927
   175.000    10.798     2.257
   185.000    10.798     2.465
  -185.000    19.719     2.765
  -175.000    19.719     3.013
  -165.000    19.719     2.578
  -155.000    19.719     1.842
  -145.000    19.719     1.211
  -135.000    19.719     0.752
  -125.000    19.719     0.429
  -115.000    19.719     0.207
  -105.000    19.719     0.108
   -95.000    19.719     0.090
   -85.000    19.719     0.132
   -75.000    19.719     0.197
   -65.000    19.719     0.339
   -55.000    19.719     0.641
   -45.000    19.719     0.974
   -35.000    19.719     1.388
   -25.000    19.719     1.931
   -15.000    19.719     2.597
    -5.000    19.719     2.848
     5.000    19.719     2.414
    15.000    19.719     1.665
    25.000    19.719     1.139
    35.000    19.719     0.837
    45.000    19.719     0.640
    55.000    19.719     0.434
    65.000    19.719     0.231
    75.000    19.719     0.122
    85.000    19.719     0.097
    95.000    19.719     0.133
   105.000    19.719     0.186
   115.000    19.719     0.278
   125.000    19.719     0.489
   135.000    19.719     0.779
   145.000    19.719     0.998
   155.000    19.719     1.323
   165.000    19.719     2.012
   175.000    19.719     2.765
   185.000    19.719     3.013
  -185.000    28.966     2.785
  -175.000    28.966     2.693
  -165.000    28.966     1.947
  -155.000    28.966     1.135
  -145.000    28.966     0.683
  -135.000    28.966     0.439
  -125.000    28.966     0.257
  -115.000    28.966     0.142
  -105.000    28.966     0.087
   -95.000    28.966     0.085
   -85.000    28.966     0.113
   -75.000    28.966     0.150
   -65.000    28.966     0.226
   -55.000    28.966     0.378
   -45.000    28.966     0.600
   -35.000    28.966     0.878
   -25.000    28.966     1.436
   -15.000    28.966     2.209
    -5.000    28.966     2.637
     5.000    28.966     2.381
    15.000    28.966     1.636
    25.000    28.966     1.061
    35.000    28.966     0.781
    45.000    28.966     0.500
    55.000    28.966     0.250
    65.000    28.966     0.136
    75.000    28.966     0.118
    85.000    28.966     0.098
    95.000    28.966     0.077
   105.000    28.966     0.112
   115.000    28.966     0.224
   125.000    28.966     0.368
   135.000    28.966     0.486
   145.000    28.966     0.657
   155.000    28.966     1.096
   165.000    28.966     2.027
   175.000    28.966     2.785
   185.000    28.966     2.693
  -185.000    38.303     2.465
  -175.000    38.303     2.071
  -165.000    38.303     1.477
  -155.000    38.303     1.029
  -145.000    38.303     0.592
  -135.000    38.303     0.341
  -125.000    38.303     0.266
  -115.000    38.303     0.264
  -105.000    38.303     0.433
   -95.000    38.303     0.781
   -85.000    38.303     0.749
   -75.000    38.303     0.431
   -65.000    38.303     0.325
   -55.000    38.303     0.332
   -45.000    38.303     0.446
   -35.000    38.303     0.693
   -25.000    38.303     1.064
   -15.000    38.303     1.396
    -5.000    38.303     2.196
     5.000    38.303     2.246
    15.000    38.303     1.647
    25.000    38.303     1.262
    35.000    38.303     0.798
    45.000    38.303     0.480
    55.000    38.303     0.327
    65.000    38.303     0.273
    75.000    38.303     0.459
    85.000    38.303     0.716
    95.000    38.303     0.761
   105.000    38.303     0.465
   115.000    38.303     0.355
   125.000    38.303     0.390
   135.000    38.303     0.442
   145.000    38.303     0.683
   155.000    38.303     1.226
   165.000    38.303     1.906
   175.000    38.303     2.465
   185.000    38.303     2.071
  -185.000    47.678     1.541
  -175.000    47.678     1.516
  -165.000    47.678     1.049
  -155.000    47.678     0.913
  -145.000    47.678     0.549
  -135.000    47.678     0.360
  -125.000    47.678     0.290
  -115.000    47.678     0.377
  -105.000    47.678     0.944
   -95.000    47.678     2.174
   -85.000    47.678     1.852
   -75.000    47.678     0.763
   -65.000    47.678     0.522
   -55.000    47.678     0.478
   -45.000    47.678     0.412
   -35.000    47.678     0.619
   -25.000    47.678     0.835
   -15.000    47.678     0.883
    -5.000    47.678     1.405
     5.000    47.678     1.430
    15.000    47.678     1.174
    25.000    47.678     1.004
    35.000    47.678     0.631
    45.000    47.678     0.460
    55.000    47.678     0.448
    65.000    47.678     0.607
    75.000    47.678     1.218
    85.000    47.678     2.200
    95.000    47.678     2.325
   105.000    47.678     1.144
   115.000    47.678     0.472
   125.000    47.678     0.360
   135.000    47.678     0.395
   145.000    47.678     0.524
   155.000    47.678     0.738
   165.000    47.678     0.920
   175.000    47.678     1.541
   185.000    47.678     1.516
  -185.000    57.071     0.557
  -175.000    57.071     0.631
  -165.000    57.071     0.682
  -155.000    57.071     0.887
  -145.000    57.071     0.551
  -135.000    57.071     0.513
  -125.000    57.071     0.553
  -115.000    57.071     0.895
  -105.000    57.071     1.951
   -95.000    57.071     3.051
   -85.000    57.071     2.814
   -75.000    57.071     1.535
   -65.000    57.071     0.865
   -55.000    57.071     0.575
   -45.000    57.071     0.410
   -35.000    57.071     0.521
   -25.000    57.071     0.636
   -15.000    57.071     0.567
    -5.000    57.071     0.544
     5.000    57.071     0.528
    15.000    57.071     0.801
    25.000    57.071     0.807
    35.000    57.071     0.589
    45.000    57.071     0.577
    55.000    57.071     0.802
    65.000    57.071     1.306
    75.000    57.071     2.460
    85.000    57.071     3.929
    95.000    57.071     3.982
   105.000    57.071     2.450
   115.000    57.071     1.169
   125.000    57.071     0.604
   135.000    57.071     0.460
   145.000    57.071     0.443
   155.000    57.071     0.533
   165.000    57.071     0.490
   175.000    57.071     0.557
   185.000    57.071     0.631
  -185.000    66.474     0.398
  -175.000    66.474     0.466
  -165.000    66.474     0.860
  -155.000    66.474     0.995
  -145.000    66.474     0.741
  -135.000    66.474     0.905
  -125.000    66.474     1.194
  -115.000    66.474     1.592
  -105.000    66.474     2.503
   -95.000    66.474     3.206
   -85.000    66.474     2.860
   -75.000    66.474     1.901
   -65.000    66.474     1.464
   -55.000    66.474     1.029
   -45.000    66.474     0.768
   -35.000    66.474     0.768
   -25.000    66.474     0.776
   -15.000    66.474     0.614
    -5.000    66.474     0.370
     5.000    66.474     0.488
    15.000    66.474     0.860
    25.000    66.474     0.907
    35.000    66.474     0.772
    45.000    66.474     0.869
    55.000    66.474     1.066
    65.000    66.474     1.206
    75.000    66.474     1.425
    85.000    66.474     1.861
    95.000    66.474     1.999
   105.000    66.474     1.745
   115.000    66.474     1.382
   125.000    66.474     1.034
   135.000    66.474     0.715
   145.000    66.474     0.579
   155.000    66.474     0.724
   165.000    66.474     0.630
   175.000    66.474     0.398
   185.000    66.474     0.466
  -185.000    75.882     0.780
  -175.000    75.882     0.809
  -165.000    75.882     1.311
  -155.000    75.882     1.241
  -145.000    75.882     1.229
  -135.000    75.882     1.284
  -125.000    75.882     1.058
  -115.000    75.882     0.859
  -105.000    75.882     0.855
   -95.000    75.882     0.591
   -85.000    75.882     0.625
   -75.000    75.882     0.838
   -65.000    75.882     0.860
   -55.000    75.882     0.983
   -45.000    75.882     1.291
   -35.000    75.882     1.306
   -25.000    75.882     1.202
   -15.000    75.882     1.190
    -5.000    75.882     0.873
     5.000    75.882     0.979
    15.000    75.882     1.132
    25.000    75.882     1.038
    35.000    75.882     1.112
    45.000    75.882     0.986
    55.000    75.882     0.675
    65.000    75.882     0.616
    75.000    75.882     0.550
    85.000    75.882     0.406
    95.000    75.882     0.486
   105.000    75.882     0.729
   115.000    75.882     0.748
   125.000    75.882     0.931
   135.000    75.882     1.100
   145.000    75.882     1.067
   155.000    75.882     1.108
   165.000    75.882     1.161
   175.000    75.882     0.780
   185.000    75.882     0.809
  -185.000    85.294     1.254
  -175.000    85.294     1.288
  -165.000    85.294     1.293
  -155.000    85.294     1.208
  -145.000    85.294     1.469
  -135.000    85.294     1.494
  -125.000    85.294     0.671
  -115.000    85.294     0.287
  -105.000    85.294     0.187
   -95.000    85.294     0.103
   -85.000    85.294     0.125
   -75.000    85.294     0.190
   -65.000    85.294     0.245
   -55.000    85.294     0.881
   -45.000    85.294     1.982
   -35.000    85.294     1.703
   -25.000    85.294     1.286
   -15.000    85.294     1.384
    -5.000    85.294     1.634
     5.000    85.294     1.410
    15.000    85.294     0.971
    25.000    85.294     0.952
    35.000    85.294     1.394
    45.000    85.294     1.740
    55.000    85.294     0.696
    65.000    85.294     0.200
    75.000    85.294     0.130
    85.000    85.294     0.104
    95.000    85.294     0.115
   105.000    85.294     0.180
   115.000    85.294     0.281
   125.000    85.294     0.919
   135.000    85.294     1.578
   145.000    85.294     1.459
   155.000    85.294     1.146
   165.000    85.294     1.174
   175.000    85.294     1.254
   185.000    85.294     1.288
  -185.000    94.706     1.634
  -175.000    94.706     1.410
  -165.000    94.706     0.971
  -155.000    94.706     0.952
  -145.000    94.706     1.394
  -135.000    94.706     1.740
  -125.000    94.706     0.696
  -115.000    94.706     0.200
  -105.000    94.706     0.130
   -95.000    94.706     0.104
   -85.000    94.706     0.115
   -75.000    94.706     0.180
   -65.000    94.706     0.281
   -55.000    94.706     0.919
   -45.000    94.706     1.578
   -35.000    94.706     1.459
   -25.000    94.706     1.146
   -15.000    94.706     1.174
    -5.000    94.706     1.254
     5.000    94.706     1.288
    15.000    94.706     1.293
    25.000    94.706     1.208
    35.000    94.706     1.469
    45.000    94.706     1.494
    55.000    94.706     0.671
    65.000    94.706     0.287
    75.000    94.706     0.187
    85.000    94.706     0.103
    95.000    94.706     0.125
   105.000    94.706     0.190
   115.000    94.706     0.245
   125.000    94.706     0.881
   135.000    94.706     1.982
   145.000    94.706     1.703
   155.000    94.706     1.286
   165.000    94.706     1.384
   175.000    94.706     1.634
   185.000    94.706     1.410
text_02.dat                                                                     
poles     1  1  0
       phi     theta      int
  -185.000     0.810     1.288
  -175.000     0.810     1.288
  -165.000     0.810     1.288
  -155.000     0.810     1.288
  -145.000     0.810     1.288
  -135.000     0.810     1.288
  -125.000     0.810     1.288
  -115.000     0.810     1.288
  -105.000     0.810     1.288
   -95.000     0.810     1.288
   -85.000     0.810     1.288
   -75.000     0.810     1.288
   -65.000     0.810     1.288
   -55.000     0.810     1.288
   -45.000     0.810     1.288
   -35.000     0.810     1.288
   -25.000     0.810     1.288
   -15.000     0.810     1.288
    -5.000     0.810     1.288
     5.000     0.810     1.288
    15.000     0.810     1.288
    25.000     0.810     1.288
    35.000     0.810     1.288
    45.000     0.810     1.288
    55.000     0.810     1.288
    65.000     0.810     1.288
    75.000     0.810     1.288
    85.000     0.810     1.288
    95.000     0.810     1.288
   105.000     0.810     1.288
   115.000     0.810     1.288
   125.000     0.810     1.288
   135.000     0.810     1.288
   145.000     0.810     1.288
   155.000     0.810     1.288
   165.000     0.810     1.288
   175.000     0.810     1.288
   185.000     0.810     1.288
  -185.000    10.798     1.832
  -175.000    10.798     2.507
  -165.000    10.798     2.194
  -155.000    10.798     1.873
  -145.000    10.798     1.635
  -135.000    10.798     1.339
  -125.000    10.798     1.165
  -115.000    10.798     1.148
  -105.000    10.798     0.994
   -95.000    10.798     0.873
   -85.000    10.798     0.724
   -75.000    10.798     0.870
   -65.000    10.798     0.868
   -55.000    10.798     1.098
   -45.000    10.798     1.482
   -35.000    10.798     1.598
   -25.000    10.798     1.964
   -15.000    10.798     2.033
    -5.000    10.798     2.083
     5.000    10.798     1.987
    15.000    10.798     1.565
    25.000    10.798     1.298
    35.000    10.798     1.040
    45.000    10.798     0.839
    55.000    10.798     0.752
    65.000    10.798     0.572
    75.000    10.798     0.474
    85.000    10.798     0.481
    95.000    10.798     0.526
   105.000    10.798     0.630
   115.000    10.798     0.808
   125.000    10.798     0.855
   135.000    10.798     1.027
   145.000    10.798     1.338
   155.000    10.798     1.572
   165.000    10.798     1.774
   175.000    10.798     1.832
   185.000    10.798     2.507
  -185.000    19.719     2.433
  -175.000    19.719     2.560
  -165.000    19.719     2.601
  -155.000    19.719     1.866
  -145.000    19.719     1.132
  -135.000    19.719     0.833
  -125.000    19.719     0.559
  -115.000    19.719     0.405
  -105.000    19.719     0.268
   -95.000    19.719     0.202
   -85.000    19.719     0.215
   -75.000    19.719     0.297
   -65.000    19.719     0.414
   -55.000    19.719     0.652
   -45.000    19.719     0.986
   -35.000    19.719     1.280
   -25.000    19.719     1.559
   -15.000    19.719     2.023
    -5.000    19.719     2.436
     5.000    19.719     2.109
    15.000    19.719     1.680
    25.000    19.719     1.254
    35.000    19.719     0.928
    45.000    19.719     0.666
    55.000    19.719     0.383
    65.000    19.719     0.240
    75.000    19.719     0.171
    85.000    19.719     0.152
    95.000    19.719     0.175
   105.000    19.719     0.234
   115.000    19.719     0.355
   125.000    19.719     0.509
   135.000    19.719     0.707
   145.000    19.719     0.988
   155.000    19.719     1.327
   165.000    19.719     1.858
   175.000    19.719     2.433
   185.000    19.719     2.560
  -185.000    28.966     2.436
  -175.000    28.966     2.731
  -165.000    28.966     2.011
  -155.000    28.966     1.273
  -145.000    28.966     0.697
  -135.000    28.966     0.439
  -125.000    28.966     0.279
  -115.000    28.966     0.193
  -105.000    28.966     0.146
   -95.000    28.966     0.135
   -85.000    28.966     0.156
   -75.000    28.966     0.211
   -65.000    28.966     0.276
   -55.000    28.966     0.438
   -45.000    28.966     0.770
   -35.000    28.966     1.048
   -25.000    28.966     1.588
   -15.000    28.966     2.265
    -5.000    28.966     2.423
     5.000    28.966     2.330
    15.000    28.966     1.775
    25.000    28.966     1.138
    35.000    28.966     0.788
    45.000    28.966     0.569
    55.000    28.966     0.350
    65.000    28.966     0.218
    75.000    28.966     0.151
    85.000    28.966     0.137
    95.000    28.966     0.149
   105.000    28.966     0.203
   115.000    28.966     0.255
   125.000    28.966     0.386
   135.000    28.966     0.549
   145.000    28.966     0.905
   155.000    28.966     1.182
   165.000    28.966     1.871
   175.000    28.966     2.436
   185.000    28.966     2.731
  -185.000    38.303     2.140
  -175.000    38.303     1.853
  -165.000    38.303     1.573
  -155.000    38.303     1.025
  -145.000    38.303     0.637
  -135.000    38.303     0.443
  -125.000    38.303     0.305
  -115.000    38.303     0.393
  -105.000    38.303     0.570
   -95.000    38.303     0.839
   -85.000    38.303     0.722
   -75.000    38.303     0.532
   -65.000    38.303     0.348
   -55.000    38.303     0.413
   -45.000    38.303     0.548
   -35.000    38.303     0.761
   -25.000    38.303     1.045
   -15.000    38.303     1.427
    -5.000    38.303     1.811
     5.000    38.303     2.111
    15.000    38.303     1.764
    25.000    38.303     1.066
    35.000    38.303     0.785
    45.000    38.303     0.501
    55.000    38.303     0.398
    65.000    38.303     0.374
    75.000    38.303     0.555
    85.000    38.303     0.765
    95.000    38.303     0.781
   105.000    38.303     0.677
   115.000    38.303     0.412
   125.000    38.303     0.392
   135.000    38.303     0.577
   145.000    38.303     0.736
   155.000    38.303     1.089
   165.000    38.303     1.774
   175.000    38.303     2.140
   185.000    38.303     1.853
  -185.000    47.678     1.190
  -175.000    47.678     1.226
  -165.000    47.678     1.134
  -155.000    47.678     1.059
  -145.000    47.678     0.635
  -135.000    47.678     0.404
  -125.000    47.678     0.300
  -115.000    47.678     0.512
  -105.000    47.678     0.932
   -95.000    47.678     1.862
   -85.000    47.678     1.562
   -75.000    47.678     0.856
   -65.000    47.678     0.567
   -55.000    47.678     0.480
   -45.000    47.678     0.518
   -35.000    47.678     0.617
   -25.000    47.678     0.724
   -15.000    47.678     1.023
    -5.000    47.678     1.360
     5.000    47.678     1.218
    15.000    47.678     1.010
    25.000    47.678     1.266
    35.000    47.678     0.802
    45.000    47.678     0.515
    55.000    47.678     0.512
    65.000    47.678     0.686
    75.000    47.678     1.257
    85.000    47.678     2.081
    95.000    47.678     1.929
   105.000    47.678     1.299
   115.000    47.678     0.655
   125.000    47.678     0.374
   135.000    47.678     0.440
   145.000    47.678     0.542
   155.000    47.678     0.820
   165.000    47.678     1.039
   175.000    47.678     1.190
   185.000    47.678     1.226
  -185.000    57.071     0.667
  -175.000    57.071     0.730
  -165.000    57.071     0.663
  -155.000    57.071     0.657
  -145.000    57.071     0.678
  -135.000    57.071     0.528
  -125.000    57.071     0.624
  -115.000    57.071     1.116
  -105.000    57.071     1.873
   -95.000    57.071     2.893
   -85.000    57.071     2.592
   -75.000    57.071     1.786
   -65.000    57.071     0.960
   -55.000    57.071     0.578
   -45.000    57.071     0.517
   -35.000    57.071     0.510
   -25.000    57.071     0.627
   -15.000    57.071     0.638
    -5.000    57.071     0.628
     5.000    57.071     0.667
    15.000    57.071     0.666
    25.000    57.071     0.733
    35.000    57.071     0.677
    45.000    57.071     0.590
    55.000    57.071     0.794
    65.000    57.071     1.365
    75.000    57.071     2.183
    85.000    57.071     3.513
    95.000    57.071     3.289
   105.000    57.071     2.496
   115.000    57.071     1.219
   125.000    57.071     0.670
   135.000    57.071     0.486
   145.000    57.071     0.506
   155.000    57.071     0.531
   165.000    57.071     0.660
   175.000    57.071     0.667
   185.000    57.071     0.730
  -185.000    66.474     0.478
  -175.000    66.474     0.590
  -165.000    66.474     0.900
  -155.000    66.474     0.885
  -145.000    66.474     0.953
  -135.000    66.474     0.788
  -125.000    66.474     1.181
  -115.000    66.474     1.462
  -105.000    66.474     2.180
   -95.000    66.474     2.730
   -85.000    66.474     2.720
   -75.000    66.474     1.885
   -65.000    66.474     1.206
   -55.000    66.474     0.874
   -45.000    66.474     0.769
   -35.000    66.474     0.782
   -25.000    66.474     0.785
   -15.000    66.474     0.626
    -5.000    66.474     0.467
     5.000    66.474     0.504
    15.000    66.474     0.798
    25.000    66.474     0.961
    35.000    66.474     0.901
    45.000    66.474     0.762
    55.000    66.474     1.029
    65.000    66.474     1.178
    75.000    66.474     1.482
    85.000    66.474     1.857
    95.000    66.474     2.098
   105.000    66.474     1.650
   115.000    66.474     1.326
   125.000    66.474     1.075
   135.000    66.474     0.704
   145.000    66.474     0.653
   155.000    66.474     0.767
   165.000    66.474     0.559
   175.000    66.474     0.478
   185.000    66.474     0.590
  -185.000    75.882     0.794
  -175.000    75.882     0.853
  -165.000    75.882     1.174
  -155.000    75.882     1.330
  -145.000    75.882     1.309
  -135.000    75.882     1.153
  -125.000    75.882     1.155
  -115.000    75.882     0.964
  -105.000    75.882     1.063
   -95.000    75.882     0.721
   -85.000    75.882     0.731
   -75.000    75.882     0.754
   -65.000    75.882     0.995
   -55.000    75.882     1.169
   -45.000    75.882     1.276
   -35.000    75.882     1.427
   -25.000    75.882     1.221
   -15.000    75.882     1.163
    -5.000    75.882     0.961
     5.000    75.882     0.994
    15.000    75.882     0.996
    25.000    75.882     1.136
    35.000    75.882     0.999
    45.000    75.882     1.073
    55.000    75.882     0.809
    65.000    75.882     0.666
    75.000    75.882     0.564
    85.000    75.882     0.491
    95.000    75.882     0.599
   105.000    75.882     0.645
   115.000    75.882     0.720
   125.000    75.882     0.909
   135.000    75.882     1.094
   145.000    75.882     1.142
   155.000    75.882     1.128
   165.000    75.882     0.989
   175.000    75.882     0.794
   185.000    75.882     0.853
  -185.000    85.294     1.333
  -175.000    85.294     1.283
  -165.000    85.294     1.320
  -155.000    85.294     1.114
  -145.000    85.294     1.561
  -135.000    85.294     1.256
  -125.000    85.294     0.726
  -115.000    85.294     0.337
  -105.000    85.294     0.208
   -95.000    85.294     0.158
   -85.000    85.294     0.189
   -75.000    85.294     0.249
   -65.000    85.294     0.377
   -55.000    85.294     0.949
   -45.000    85.294     1.509
   -35.000    85.294     1.568
   -25.000    85.294     1.346
   -15.000    85.294     1.252
    -5.000    85.294     1.472
     5.000    85.294     1.307
    15.000    85.294     1.118
    25.000    85.294     1.070
    35.000    85.294     1.319
    45.000    85.294     1.317
    55.000    85.294     0.810
    65.000    85.294     0.308
    75.000    85.294     0.184
    85.000    85.294     0.146
    95.000    85.294     0.164
   105.000    85.294     0.227
   115.000    85.294     0.391
   125.000    85.294     1.048
   135.000    85.294     1.434
   145.000    85.294     1.364
