  -0.20171   0.53442
  -0.23380   0.51425
  -0.23835   0.51114
  -0.27159   0.48645
  -0.27774   0.48105
  -0.28699   0.47260
  -0.31332   0.44747
  -0.33127   0.42949
  -0.34596   0.41230
  -0.36563   0.38660
  -0.37448   0.37448
  -0.38116   0.36556
  -0.40025   0.33585
  -0.41912   0.30101
  -0.42213   0.29608
  -0.42234   0.29573
  -0.42258   0.29533
  -0.44435   0.25655
  -0.46081   0.22058
  -0.46276   0.21579
  -0.46492   0.21054
  -0.47812   0.17402
  -0.48775   0.13964
  -0.48973   0.13122
  -0.49181   0.12227
  -0.49822   0.08785
  -0.50209   0.05481
  -0.50289   0.04400
  -0.50364   0.03284
  -0.50452   0.00000
  -0.50329  -0.03244
  -0.50232  -0.04395
  -0.50121  -0.05549
  -0.49694  -0.08762
  -0.49046  -0.12007
  -0.48778  -0.13070
  -0.48494  -0.14116
  -0.47499  -0.17288
  -0.46265  -0.20465
  -0.45857  -0.21383
  -0.45452  -0.22275
  -0.43912  -0.25353
  -0.42067  -0.28478
  -0.41625  -0.29146
  -0.41209  -0.29780
  -0.39088  -0.32799
  -0.36490  -0.35954
  -0.36233  -0.36233
  -0.35997  -0.36490
  -0.33102  -0.39449
  -0.31773  -0.40659
  -0.30047  -0.42375
  -0.29819  -0.42587
  -0.29528  -0.42854
  -0.26308  -0.45567
  -0.23630  -0.47508
  -0.22497  -0.48244
  -0.21047  -0.49078
  -0.18388  -0.50522
  -0.16208  -0.51564
  -0.14046  -0.52420
  -0.11452  -0.53232
  -0.09489  -0.53815
  -0.07843  -0.54243
  -0.04793  -0.54787
  -0.01324  -0.55173
  -0.00000  -0.55301
   0.01121  -0.55384
   0.04845  -0.55375
   0.09025  -0.55099
   0.09705  -0.55038
   0.10283  -0.54979
   0.14539  -0.54260
   0.19051  -0.52965
   0.19254  -0.52900
   0.19442  -0.52839
   0.23841  -0.51128
   0.28002  -0.48863
   0.28159  -0.48773
   0.28315  -0.48683
   0.32251  -0.46059
   0.35608  -0.43225
   0.35992  -0.42894
   0.36388  -0.42547
   0.39438  -0.39438
   0.42051  -0.36432
   0.42626  -0.35767
   0.43182  -0.35103
   0.45482  -0.31847
   0.47689  -0.28589
   0.48198  -0.27827
   0.48641  -0.27142
   0.50550  -0.23572
   0.52554  -0.19580
   0.52742  -0.19196
   0.52891  -0.18885
   0.54526  -0.14610
   0.54688  -0.14155
   0.55905  -0.10227
   0.55984  -0.09871
   0.56067  -0.09483
   0.56993  -0.04986
   0.57528  -0.01136
   0.57589  -0.00000
   0.57630   0.01253
   0.57715   0.05049
   0.57568   0.08283
   0.57359   0.10114
   0.57059   0.12131
   0.56540   0.15150
   0.55920   0.17763
   0.55238   0.20105
   0.54367   0.22670
   0.53496   0.24946
   0.52602   0.26961
   0.51304   0.29620
   0.49707   0.32495
   0.48704   0.34103
   0.47702   0.35558
   0.45684   0.38333
   0.43277   0.41253
   0.42301   0.42301
   0.41308   0.43274
   0.38507   0.45891
   0.35382   0.48450
   0.34412   0.49145
   0.33394   0.49815
   0.30002   0.51965
   0.26404   0.53918
   0.25362   0.54390
   0.24235   0.54857
   0.20511   0.56354
   0.16698   0.57598
   0.15510   0.57882
   0.14174   0.58149
   0.10382   0.58877
   0.06707   0.59343
   0.05197   0.59405
   0.03423   0.59398
  -0.00000   0.59354
  -0.03093   0.59144
  -0.05146   0.58825
  -0.07709   0.58238
  -0.10164   0.57642
  -0.12156   0.57073
  -0.15002   0.55988
  -0.18756   0.54174
  -0.19567   0.53761
  -0.20171   0.53442
                    
  -0.65657  -1.81789
  -0.64055  -1.83594
  -0.63255  -1.84757
  -0.62444  -1.86984
  -0.61418  -1.88526
  -0.60610  -1.89705
  -0.59723  -1.92805
  -0.58148  -1.94958
  -0.57313  -1.96058
  -0.57226  -1.96267
  -0.57046  -1.96695
  -0.54706  -2.00114
  -0.51380  -2.00637
  -0.50252  -2.00862
  -0.49773  -2.00961
  -0.48565  -2.01229
  -0.44733  -2.02293
  -0.43284  -2.02622
  -0.40368  -2.03382
  -0.39521  -2.03385
  -0.36540  -2.03541
  -0.33367  -2.04389
  -0.32918  -2.04520
  -0.30118  -2.05473
  -0.28250  -2.06194
  -0.25341  -2.07559
  -0.24015  -2.07930
  -0.22670  -2.08530
  -0.19754  -2.10961
  -0.19017  -2.11730
  -0.18651  -2.12123
  -0.17917  -2.12717
  -0.14902  -2.15511
  -0.13747  -2.18209
  -0.12808  -2.19570
  -0.11271  -2.21927
  -0.10307  -2.24471
  -0.10664  -2.25280
  -0.11153  -2.26672
  -0.11537  -2.27273
  -0.12021  -2.28246
  -0.12220  -2.29187
  -0.12297  -2.29676
  -0.12816  -2.30934
  -0.13264  -2.32124
  -0.13373  -2.32469
  -0.13400  -2.32506
  -0.13428  -2.32546
  -0.13888  -2.34025
  -0.14232  -2.35181
  -0.14376  -2.35450
  -0.14518  -2.35729
  -0.14759  -2.36868
  -0.14972  -2.37835
  -0.15124  -2.38245
  -0.15266  -2.38661
  -0.15378  -2.39629
  -0.15569  -2.40513
  -0.15685  -2.40984
  -0.15785  -2.41447
  -0.15873  -2.42361
  -0.16173  -2.43332
  -0.16231  -2.43750
  -0.16276  -2.44142
  -0.16481  -2.45192
  -0.16941  -2.46591
  -0.16945  -2.46738
  -0.16947  -2.46868
  -0.17193  -2.47690
  -0.17362  -2.48402
  -0.17650  -2.49791
  -0.17849  -2.50247
  -0.18208  -2.51210
  -0.18347  -2.52305
  -0.18362  -2.52973
  -0.18714  -2.54555
  -0.18775  -2.54948
  -0.19218  -2.56674
  -0.19870  -2.57663
  -0.21216  -2.61029
  -0.21332  -2.61429
  -0.21593  -2.61869
  -0.23385  -2.65490
  -0.24491  -2.66916
  -0.27107  -2.69287
  -0.29356  -2.71301
  -0.30376  -2.72589
  -0.33057  -2.73844
  -0.35387  -2.74673
  -0.36149  -2.74914
  -0.38063  -2.75688
  -0.39974  -2.76380
  -0.43020  -2.77395
  -0.44852  -2.78093
  -0.48162  -2.79201
  -0.49410  -2.79504
  -0.50106  -2.80050
  -0.52696  -2.82884
  -0.54410  -2.84874
  -0.55784  -2.85999
  -0.56244  -2.90944
  -0.56273  -2.91751
  -0.56462  -2.92139
  -0.56795  -2.92839
  -0.57747  -2.96924
  -0.58020  -2.98598
  -0.59336  -3.01205
  -0.60920  -3.04670
  -0.60910  -3.04993
  -0.60954  -3.05118
  -0.61061  -3.05218
  -0.63589  -3.07832
                    
   0.63589  -1.79668
   0.61029  -1.82183
   0.60897  -1.82325
   0.60836  -1.82483
   0.60801  -1.82949
   0.59178  -1.86132
   0.57694  -1.88810
