   -0.5140   -0.0450
   -0.4984   -0.1336
   -0.4677   -0.2181
   -0.4227   -0.2960
   -0.3649   -0.3649
   -0.4227    0.2960
   -0.4677    0.2181
   -0.4984    0.1336
   -0.5140    0.0450
   -0.6076   -0.0532
   -0.5891   -0.1579
   -0.5528   -0.2578
   -0.4996   -0.3498
   -0.4313   -0.4313
   -0.3498   -0.4996
   -0.2578   -0.5528
   -0.1579   -0.5891
   -0.0532   -0.6076
    0.0532   -0.6076
    0.1579   -0.5891
    0.2578   -0.5528
    0.3498   -0.4996
    0.4313   -0.4313
    0.4996   -0.3498
    0.5528   -0.2578
    0.5891   -0.1579
    0.6076   -0.0532
    0.6076    0.0532
    0.5891    0.1579
    0.5528    0.2578
    0.4996    0.3498
    0.4313    0.4313
    0.3498    0.4996
    0.2578    0.5528
    0.1579    0.5891
    0.0532    0.6076
   -0.0532    0.6076
   -0.1579    0.5891
   -0.2578    0.5528
   -0.3498    0.4996
   -0.4313    0.4313
   -0.4996    0.3498
   -0.5528    0.2578
   -0.5891    0.1579
   -0.6076    0.0532
   -0.6971   -0.0610
   -0.6759   -0.1811
   -0.6342   -0.2957
   -0.5732   -0.4014
   -0.4948   -0.4948
   -0.4014   -0.5732
   -0.2957   -0.6342
   -0.1811   -0.6759
   -0.0610   -0.6971
    0.0610   -0.6971
    0.1811   -0.6759
    0.2957   -0.6342
    0.4014   -0.5732
    0.4948   -0.4948
    0.5732   -0.4014
    0.6342   -0.2957
    0.6759   -0.1811
    0.6971   -0.0610
    0.6971    0.0610
    0.6759    0.1811
    0.6342    0.2957
    0.5732    0.4014
    0.4948    0.4948
    0.4014    0.5732
    0.2957    0.6342
    0.1811    0.6759
    0.0610    0.6971
   -0.0610    0.6971
   -0.1811    0.6759
   -0.2957    0.6342
   -0.4014    0.5732
   -0.4948    0.4948
   -0.5732    0.4014
   -0.6342    0.2957
   -0.6759    0.1811
   -0.6971    0.0610
   -0.7820   -0.0684
   -0.7582   -0.2032
   -0.7114   -0.3318
   -0.6430   -0.4503
   -0.5551   -0.5551
   -0.4503   -0.6430
   -0.3318   -0.7114
   -0.2032   -0.7582
   -0.0684   -0.7820
    0.0684   -0.7820
    0.2032   -0.7582
    0.3318   -0.7114
    0.4503   -0.6430
    0.5551   -0.5551
    0.6430   -0.4503
    0.7114   -0.3318
    0.7582   -0.2032
    0.7820   -0.0684
    0.7820    0.0684
    0.7582    0.2032
    0.7114    0.3318
    0.6430    0.4503
    0.5551    0.5551
    0.4503    0.6430
    0.3318    0.7114
    0.2032    0.7582
    0.0684    0.7820
   -0.0684    0.7820
   -0.2032    0.7582
   -0.3318    0.7114
   -0.4503    0.6430
   -0.5551    0.5551
   -0.6430    0.4503
   -0.7114    0.3318
   -0.7582    0.2032
   -0.7820    0.0684
   -0.8617   -0.0754
   -0.8355   -0.2239
   -0.7839   -0.3655
   -0.7085   -0.4961
   -0.6116   -0.6116
   -0.4961   -0.7085
   -0.3655   -0.7839
   -0.2239   -0.8355
   -0.0754   -0.8617
    0.0754   -0.8617
    0.2239   -0.8355
    0.3655   -0.7839
    0.4961   -0.7085
    0.6116   -0.6116
    0.7085   -0.4961
    0.7839   -0.3655
    0.8355   -0.2239
    0.8617   -0.0754
    0.8617    0.0754
    0.8355    0.2239
    0.7839    0.3655
    0.7085    0.4961
    0.6116    0.6116
    0.4961    0.7085
    0.3655    0.7839
    0.2239    0.8355
    0.0754    0.8617
   -0.0754    0.8617
   -0.2239    0.8355
   -0.3655    0.7839
