     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.1112E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5899E+02  0.5801E+02  0.2571E+02  0.2630E+02  0.2534E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.01000     0.1112E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5900E+02  0.5802E+02  0.2571E+02  0.2631E+02  0.2534E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.02000     0.1112E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5902E+02  0.5802E+02  0.2571E+02  0.2632E+02  0.2535E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.03000     0.1111E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5903E+02  0.5803E+02  0.2571E+02  0.2634E+02  0.2535E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.04000     0.1111E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5904E+02  0.5804E+02  0.2571E+02  0.2635E+02  0.2536E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.05000     0.1111E+03  0.1118E+03  0.1108E+03  0.5839E+02  0.5905E+02  0.5804E+02  0.2571E+02  0.2636E+02  0.2536E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.06000     0.1111E+03  0.1118E+03  0.1107E+03  0.5839E+02  0.5907E+02  0.5805E+02  0.2571E+02  0.2637E+02  0.2537E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.07000     0.1111E+03  0.1118E+03  0.1107E+03  0.5839E+02  0.5908E+02  0.5805E+02  0.2571E+02  0.2639E+02  0.2538E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.08000     0.1111E+03  0.1118E+03  0.1107E+03  0.5839E+02  0.5909E+02  0.5806E+02  0.2571E+02  0.2640E+02  0.2538E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.09000     0.1110E+03  0.1117E+03  0.1107E+03  0.5839E+02  0.5910E+02  0.5807E+02  0.2571E+02  0.2641E+02  0.2539E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.10000     0.1110E+03  0.1117E+03  0.1107E+03  0.5839E+02  0.5911E+02  0.5807E+02  0.2571E+02  0.2642E+02  0.2539E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.11000     0.1110E+03  0.1117E+03  0.1107E+03  0.5839E+02  0.5912E+02  0.5808E+02  0.2571E+02  0.2643E+02  0.2540E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.12000     0.1110E+03  0.1117E+03  0.1107E+03  0.5839E+02  0.5913E+02  0.5808E+02  0.2571E+02  0.2644E+02  0.2540E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.13000     0.1110E+03  0.1117E+03  0.1107E+03  0.5839E+02  0.5915E+02  0.5809E+02  0.2571E+02  0.2645E+02  0.2541E+02     0.0000E+00  0.0000E+00  0.0000E+00
