    0.9479    0.0090     2
    0.0000    0.9479     1
    0.4514    0.9931    111
    3.1146    0.0090     2
    2.1667    0.9479     1
    2.6181    0.9931    110
    5.2812    0.0090     2
    4.3333    0.9479     1
    4.7847    0.9931    100
