     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     1.79106     0.2693E+03  0.2610E+03  0.2751E+03  0.1071E+03  0.9877E+02  0.1129E+03  0.7262E+02  0.6618E+02  0.7781E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.81987     0.2693E+03  0.2606E+03  0.2752E+03  0.1073E+03  0.9853E+02  0.1131E+03  0.7282E+02  0.6601E+02  0.7804E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.84869     0.2694E+03  0.2602E+03  0.2753E+03  0.1075E+03  0.9827E+02  0.1134E+03  0.7303E+02  0.6582E+02  0.7828E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.87754     0.2694E+03  0.2598E+03  0.2754E+03  0.1076E+03  0.9800E+02  0.1136E+03  0.7324E+02  0.6564E+02  0.7853E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.90640     0.2695E+03  0.2593E+03  0.2755E+03  0.1078E+03  0.9772E+02  0.1138E+03  0.7346E+02  0.6545E+02  0.7879E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.93526     0.2693E+03  0.2587E+03  0.2754E+03  0.1081E+03  0.9749E+02  0.1142E+03  0.7360E+02  0.6516E+02  0.7899E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.96412     0.2694E+03  0.2583E+03  0.2755E+03  0.1083E+03  0.9719E+02  0.1144E+03  0.7382E+02  0.6493E+02  0.7922E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.99297     0.2695E+03  0.2578E+03  0.2756E+03  0.1086E+03  0.9689E+02  0.1147E+03  0.7404E+02  0.6471E+02  0.7945E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.02179     0.2695E+03  0.2573E+03  0.2756E+03  0.1088E+03  0.9656E+02  0.1149E+03  0.7427E+02  0.6448E+02  0.7966E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.05059     0.2697E+03  0.2568E+03  0.2757E+03  0.1091E+03  0.9622E+02  0.1151E+03  0.7451E+02  0.6424E+02  0.7987E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.07936     0.2698E+03  0.2563E+03  0.2758E+03  0.1093E+03  0.9586E+02  0.1153E+03  0.7477E+02  0.6400E+02  0.8006E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.10811     0.2700E+03  0.2558E+03  0.2759E+03  0.1096E+03  0.9548E+02  0.1155E+03  0.7505E+02  0.6375E+02  0.8023E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.13684     0.2702E+03  0.2553E+03  0.2759E+03  0.1100E+03  0.9508E+02  0.1157E+03  0.7535E+02  0.6350E+02  0.8039E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.16556     0.2705E+03  0.2548E+03  0.2760E+03  0.1103E+03  0.9465E+02  0.1159E+03  0.7568E+02  0.6324E+02  0.8053E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.19427     0.2708E+03  0.2542E+03  0.2761E+03  0.1107E+03  0.9419E+02  0.1161E+03  0.7604E+02  0.6297E+02  0.8066E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.22298     0.2711E+03  0.2536E+03  0.2761E+03  0.1112E+03  0.9370E+02  0.1162E+03  0.7643E+02  0.6270E+02  0.8077E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.25168     0.2715E+03  0.2530E+03  0.2762E+03  0.1117E+03  0.9318E+02  0.1163E+03  0.7685E+02  0.6242E+02  0.8087E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.28038     0.2719E+03  0.2524E+03  0.2762E+03  0.1122E+03  0.9260E+02  0.1165E+03  0.7732E+02  0.6212E+02  0.8098E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.28038     0.2719E+03  0.2524E+03  0.2762E+03  0.1122E+03  0.9260E+02  0.1165E+03  0.7732E+02  0.6212E+02  0.8098E+02     0.0000E+00  0.0000E+00  0.0000E+00
