
*******   STEP   1      *** AFFINE CALCULATION                 
    9   0.182E-03   0.123E-03   0.985E-03

*******   STEP   2      *** AFFINE CALCULATION                 
    7   0.154E-03   0.625E-04   0.166E-03

*******   STEP   3      *** AFFINE CALCULATION                 
    6   0.431E-03   0.165E-03   0.755E-03

*******   STEP   4      *** AFFINE CALCULATION                 
    6   0.489E-03   0.224E-03   0.659E-03

*******   STEP   5      *** AFFINE CALCULATION                 
    6   0.473E-03   0.239E-03   0.628E-03

*******   STEP   6      *** AFFINE CALCULATION                 
    6   0.487E-03   0.253E-03   0.326E-03

*******   STEP   7      *** AFFINE CALCULATION                 
    6   0.371E-03   0.264E-03   0.539E-03

*******   STEP   8      *** AFFINE CALCULATION                 
    6   0.514E-03   0.272E-03   0.321E-03

*******   STEP   9      *** AFFINE CALCULATION                 
    6   0.558E-03   0.292E-03   0.610E-03

*******   STEP  10      *** AFFINE CALCULATION                 
    6   0.585E-03   0.321E-03   0.875E-03

*******   STEP  11      *** AFFINE CALCULATION                 
    6   0.576E-03   0.323E-03   0.920E-03

*******   STEP  12      *** AFFINE CALCULATION                 
   11   0.773E-04   0.601E-04   0.624E-03

*******   STEP  13      *** AFFINE CALCULATION                 
   11   0.837E-04   0.639E-04   0.657E-03

*******   STEP  14      *** AFFINE CALCULATION                 
   11   0.857E-04   0.657E-04   0.672E-03

*******   STEP  15      *** AFFINE CALCULATION                 
   11   0.856E-04   0.660E-04   0.671E-03

*******   STEP  16      *** AFFINE CALCULATION                 
   11   0.884E-04   0.540E-04   0.461E-03

*******   STEP  17      *** AFFINE CALCULATION                 
   12   0.807E-04   0.617E-04   0.618E-03

*******   STEP  18      *** AFFINE CALCULATION                 
   11   0.963E-04   0.857E-04   0.887E-03

*******   STEP  19      *** AFFINE CALCULATION                 
    6   0.522E-03   0.278E-03   0.930E-03

*******   STEP  20      *** AFFINE CALCULATION                 
   11   0.111E-03   0.943E-04   0.953E-03

*******   STEP  21      *** AFFINE CALCULATION                 
   11   0.781E-04   0.480E-04   0.327E-03

*******   STEP  22      *** AFFINE CALCULATION                 
   11   0.842E-04   0.578E-04   0.465E-03

*******   STEP  23      *** AFFINE CALCULATION                 
    6   0.276E-03   0.197E-03   0.775E-03

*******   STEP  24      *** AFFINE CALCULATION                 
