        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.79200E+00  0.99745E+01        0.167    0.122    0.186    0.115    0.155    0.000        0.297    0.049    0.159    0.087    0.244    0.000
  0.79840E+00  0.10013E+02        0.162    0.124    0.181    0.098    0.143    0.000        0.308    0.050    0.162    0.079    0.242    0.000
  0.80414E+00  0.10036E+02        0.159    0.126    0.180    0.087    0.135    0.000        0.309    0.051    0.163    0.071    0.234    0.000
  0.80766E+00  0.10047E+02        0.157    0.130    0.181    0.080    0.129    0.000        0.305    0.050    0.162    0.064    0.222    0.000
  0.80843E+00  0.10048E+02        0.156    0.133    0.184    0.077    0.124    0.000        0.295    0.049    0.160    0.058    0.209    0.000
  0.80646E+00  0.10040E+02        0.155    0.135    0.187    0.080    0.121    0.000        0.280    0.046    0.157    0.055    0.195    0.000
  0.80224E+00  0.10024E+02        0.154    0.136    0.194    0.091    0.120    0.000        0.258    0.042    0.151    0.054    0.179    0.000
  0.79713E+00  0.99977E+01        0.153    0.134    0.206    0.115    0.121    0.000        0.228    0.037    0.142    0.054    0.161    0.000
  0.79496E+00  0.99534E+01        0.154    0.127    0.228    0.161    0.130    0.000        0.190    0.029    0.132    0.054    0.142    0.000
  0.80368E+00  0.98365E+01        0.154    0.120    0.264    0.223    0.160    0.000        0.140    0.023    0.121    0.046    0.115    0.000
  0.80656E+00  0.97418E+01        0.141    0.119    0.252    0.224    0.158    0.000        0.140    0.028    0.128    0.045    0.124    0.000
  0.80512E+00  0.97483E+01        0.137    0.124    0.217    0.205    0.137    0.000        0.182    0.037    0.142    0.064    0.164    0.000
  0.80879E+00  0.97666E+01        0.139    0.130    0.195    0.195    0.133    0.000        0.216    0.040    0.141    0.076    0.196    0.000
  0.81255E+00  0.97816E+01        0.141    0.134    0.178    0.191    0.133    0.000        0.243    0.042    0.133    0.085    0.226    0.000
  0.81488E+00  0.97847E+01        0.143    0.137    0.164    0.190    0.136    0.000        0.264    0.042    0.124    0.093    0.252    0.000
  0.81511E+00  0.97749E+01        0.144    0.139    0.152    0.192    0.139    0.000        0.278    0.041    0.114    0.100    0.274    0.000
  0.81301E+00  0.97567E+01        0.145    0.141    0.142    0.197    0.143    0.000        0.283    0.039    0.102    0.105    0.288    0.000
  0.80878E+00  0.97255E+01        0.146    0.141    0.133    0.206    0.148    0.000        0.278    0.037    0.091    0.109    0.293    0.000
  0.80298E+00  0.96800E+01        0.147    0.142    0.126    0.219    0.154    0.000        0.264    0.034    0.079    0.111    0.287    0.000
  0.79681E+00  0.96181E+01        0.150    0.141    0.123    0.239    0.161    0.000        0.240    0.030    0.067    0.109    0.268    0.000
  0.79310E+00  0.95360E+01        0.161    0.137    0.127    0.270    0.172    0.000        0.202    0.024    0.058    0.100    0.228    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.11355E+01  0.92596E+01        0.191    0.119    0.159    0.321    0.190    0.102        0.145    0.018    0.062    0.080    0.156    0.000
  0.11638E+01  0.94062E+01        0.194    0.120    0.160    0.326    0.191    0.103        0.142    0.017    0.062    0.078    0.157    0.000
  0.11920E+01  0.95526E+01        0.197    0.121    0.161    0.330    0.193    0.104        0.140    0.017    0.061    0.076    0.158    0.000
  0.12203E+01  0.97141E+01        0.202    0.123    0.157    0.329    0.191    0.106        0.137    0.016    0.062    0.077    0.173    0.000
  0.12486E+01  0.98631E+01        0.205    0.123    0.158    0.332    0.191    0.108        0.135    0.016    0.062    0.075    0.172    0.000
  0.12769E+01  0.10012E+02        0.207    0.124    0.160    0.336    0.192    0.109        0.133    0.015    0.062    0.073    0.171    0.000
  0.13052E+01  0.10160E+02        0.209    0.124    0.161    0.339    0.192    0.110        0.132    0.014    0.061    0.071    0.170    0.000
  0.13336E+01  0.10311E+02        0.211    0.125    0.163    0.343    0.193    0.111        0.130    0.014    0.061    0.070    0.169    0.000
  0.13619E+01  0.10462E+02        0.214    0.126    0.164    0.346    0.193    0.112        0.128    0.013    0.061    0.068    0.169    0.000
  0.13903E+01  0.10613E+02        0.215    0.127    0.166    0.350    0.194    0.113        0.127    0.013    0.061    0.066    0.169    0.000
  0.14188E+01  0.10763E+02        0.215    0.128    0.167    0.353    0.194    0.113        0.125    0.012    0.061    0.064    0.169    0.000
  0.14472E+01  0.10912E+02        0.215    0.130    0.168    0.356    0.195    0.114        0.123    0.012    0.061    0.063    0.169    0.000
  0.14757E+01  0.11060E+02        0.215    0.131    0.170    0.359    0.196    0.114        0.121    0.011    0.060    0.061    0.169    0.000
  0.15042E+01  0.11211E+02        0.215    0.132    0.171    0.362    0.198    0.115        0.119    0.011    0.060    0.059    0.170    0.000
  0.15328E+01  0.11363E+02        0.215    0.133    0.172    0.364    0.199    0.115        0.118    0.010    0.060    0.058    0.171    0.000
  0.15614E+01  0.11518E+02        0.216    0.134    0.174    0.367    0.200    0.115        0.116    0.010    0.059    0.057    0.171    0.000
  0.15900E+01  0.11673E+02        0.217    0.135    0.175    0.369    0.202    0.116        0.114    0.010    0.059    0.055    0.172    0.000
  0.16187E+01  0.11832E+02        0.219    0.137    0.177    0.372    0.203    0.116        0.113    0.009    0.059    0.054    0.172    0.000
  0.16473E+01  0.11988E+02        0.220    0.138    0.177    0.373    0.205    0.117        0.112    0.009    0.059    0.053    0.175    0.000
  0.16760E+01  0.12148E+02        0.222    0.138    0.179    0.375    0.206    0.118        0.111    0.009    0.059    0.052    0.176    0.000
  0.17048E+01  0.12311E+02        0.224    0.139    0.180    0.377    0.207    0.118        0.110    0.008    0.059    0.051    0.177    0.000
  0.17335E+01  0.12475E+02        0.226    0.140    0.182    0.378    0.208    0.119        0.110    0.008    0.059    0.050    0.179    0.000
  0.17623E+01  0.12643E+02        0.228    0.141    0.183    0.380    0.210    0.120        0.109    0.008    0.058    0.048    0.181    0.000
  0.17911E+01  0.12812E+02        0.229    0.143    0.184    0.381    0.211    0.121        0.108    0.008    0.058    0.047    0.182    0.000
  0.18199E+01  0.12983E+02        0.230    0.145    0.186    0.382    0.213    0.122        0.107    0.008    0.058    0.046    0.183    0.000
  0.18487E+01  0.13157E+02        0.230    0.147    0.188    0.383    0.214    0.124        0.106    0.007    0.058    0.045    0.185    0.000
  0.18775E+01  0.13330E+02        0.231    0.149    0.188    0.383    0.216    0.125        0.105    0.007    0.058    0.044    0.187    0.000
  0.19064E+01  0.13508E+02        0.232    0.151    0.188    0.382    0.217    0.127        0.105    0.007    0.058    0.044    0.190    0.000
  0.19353E+01  0.13629E+02        0.235    0.156    0.179    0.376    0.217    0.130        0.108    0.008    0.057    0.045    0.210    0.000
  0.19641E+01  0.13798E+02        0.236    0.158    0.176    0.371    0.217    0.132        0.109    0.008    0.057    0.045    0.215    0.000
  0.19930E+01  0.13969E+02        0.237    0.161    0.172    0.364    0.216    0.134        0.110    0.008    0.058    0.046    0.222    0.000
  0.20218E+01  0.14142E+02        0.239    0.165    0.167    0.356    0.216    0.136        0.112    0.008    0.059    0.047    0.231    0.000
  0.20506E+01  0.14317E+02        0.243    0.168    0.163    0.348    0.215    0.138        0.114    0.008    0.060    0.049    0.242    0.000
  0.20794E+01  0.14484E+02        0.248    0.172    0.158    0.338    0.214    0.140        0.117    0.009    0.061    0.052    0.254    0.000
  0.21081E+01  0.14649E+02        0.255    0.177    0.152    0.330    0.212    0.141        0.121    0.010    0.062    0.055    0.268    0.000
  0.21368E+01  0.14816E+02        0.261    0.180    0.147    0.322    0.210    0.143        0.124    0.010    0.062    0.058    0.281    0.000
  0.21656E+01  0.14993E+02        0.267    0.184    0.144    0.316    0.208    0.144        0.127    0.010    0.063    0.060    0.292    0.000
  0.21943E+01  0.15176E+02        0.273    0.187    0.140    0.310    0.206    0.146        0.129    0.011    0.064    0.062    0.303    0.000
  0.22230E+01  0.15364E+02        0.277    0.189    0.138    0.305    0.203    0.148        0.132    0.011    0.066    0.064    0.313    0.000
  0.22517E+01  0.15563E+02        0.280    0.192    0.137    0.301    0.201    0.150        0.133    0.011    0.067    0.065    0.320    0.000
  0.22804E+01  0.15775E+02        0.283    0.194    0.136    0.298    0.198    0.153        0.135    0.012    0.067    0.066    0.325    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81118E+00  0.16054E+02        0.284    0.195    0.136    0.299    0.198    0.000        0.135    0.012    0.067    0.066    0.325    0.000
  0.80140E+00  0.16503E+02        0.264    0.221    0.135    0.276    0.197    0.000        0.188    0.015    0.078    0.076    0.446    0.000
  0.79965E+00  0.16784E+02        0.244    0.227    0.132    0.260    0.192    0.000        0.253    0.018    0.091    0.092    0.585    0.000
  0.80110E+00  0.16961E+02        0.225    0.227    0.134    0.247    0.184    0.000        0.312    0.020    0.105    0.105    0.705    0.000
  0.80341E+00  0.17067E+02        0.208    0.222    0.138    0.236    0.176    0.000        0.356    0.022    0.120    0.115    0.787    0.000
  0.80573E+00  0.17133E+02        0.198    0.210    0.144    0.227    0.166    0.000        0.374    0.024    0.136    0.118    0.809    0.000
  0.80799E+00  0.17140E+02        0.201    0.197    0.152    0.220    0.159    0.000        0.369    0.026    0.150    0.118    0.784    0.000
  0.80964E+00  0.17105E+02        0.208    0.187    0.162    0.214    0.154    0.000        0.344    0.027    0.160    0.115    0.724    0.000
  0.80997E+00  0.17030E+02        0.209    0.178    0.174    0.209    0.148    0.000        0.308    0.027    0.170    0.111    0.644    0.000
  0.80909E+00  0.16936E+02        0.210    0.165    0.188    0.206    0.143    0.000        0.267    0.027    0.180    0.105    0.555    0.000
  0.80775E+00  0.16818E+02        0.210    0.150    0.202    0.206    0.140    0.000        0.224    0.026    0.190    0.100    0.464    0.000
  0.80726E+00  0.16698E+02        0.210    0.135    0.213    0.211    0.143    0.000        0.181    0.024    0.197    0.094    0.378    0.000
  0.80832E+00  0.16537E+02        0.213    0.131    0.195    0.218    0.156    0.000        0.148    0.026    0.195    0.089    0.319    0.000
  0.79750E+00  0.16600E+02        0.202    0.135    0.155    0.204    0.137    0.000        0.136    0.031    0.187    0.089    0.299    0.000
  0.79209E+00  0.16691E+02        0.196    0.136    0.135    0.170    0.119    0.000        0.137    0.036    0.184    0.085    0.295    0.000
  0.79528E+00  0.16700E+02        0.193    0.140    0.132    0.141    0.108    0.000        0.137    0.038    0.183    0.080    0.280    0.000
  0.79990E+00  0.16682E+02        0.191    0.147    0.135    0.120    0.101    0.000        0.137    0.039    0.181    0.071    0.257    0.000
  0.80307E+00  0.16646E+02        0.189    0.156    0.139    0.104    0.094    0.000        0.137    0.040    0.179    0.062    0.236    0.000
  0.80392E+00  0.16596E+02        0.187    0.168    0.144    0.092    0.089    0.000        0.137    0.040    0.176    0.053    0.220    0.000
  0.80218E+00  0.16533E+02        0.186    0.179    0.150    0.086    0.085    0.000        0.136    0.039    0.172    0.045    0.209    0.000
  0.79808E+00  0.16456E+02        0.184    0.186    0.158    0.090    0.081    0.000        0.131    0.036    0.166    0.038    0.202    0.000
  0.79301E+00  0.16362E+02        0.183    0.182    0.170    0.113    0.079    0.000        0.123    0.032    0.158    0.033    0.196    0.000
  0.78995E+00  0.16223E+02        0.179    0.156    0.181    0.173    0.082    0.000        0.110    0.025    0.151    0.030    0.186    0.000
  0.79143E+00  0.16020E+02        0.169    0.132    0.188    0.244    0.087    0.000        0.100    0.023    0.155    0.030    0.177    0.000
  0.79845E+00  0.15922E+02        0.164    0.141    0.201    0.277    0.098    0.000        0.106    0.023    0.159    0.027    0.196    0.000
  0.80094E+00  0.15912E+02        0.161    0.151    0.190    0.270    0.091    0.000        0.134    0.025    0.161    0.039    0.250    0.000
  0.80463E+00  0.15947E+02        0.161    0.158    0.177    0.264    0.088    0.000        0.161    0.026    0.156    0.049    0.300    0.000
  0.80849E+00  0.16009E+02        0.163    0.167    0.165    0.262    0.090    0.000        0.188    0.027    0.144    0.056    0.352    0.000
  0.81171E+00  0.16087E+02        0.166    0.176    0.153    0.264    0.096    0.000        0.214    0.027    0.128    0.060    0.404    0.000
  0.81407E+00  0.16159E+02        0.169    0.184    0.142    0.271    0.107    0.000        0.235    0.027    0.113    0.063    0.451    0.000
  0.81539E+00  0.16200E+02        0.171    0.187    0.132    0.278    0.118    0.000        0.250    0.024    0.098    0.067    0.489    0.000
  0.81563E+00  0.16205E+02        0.172    0.190    0.124    0.286    0.131    0.000        0.254    0.021    0.086    0.071    0.509    0.000
  0.81509E+00  0.16170E+02        0.174    0.191    0.119    0.294    0.144    0.000        0.242    0.017    0.073    0.071    0.496    0.000
  0.81475E+00  0.16083E+02        0.183    0.187    0.116    0.306    0.157    0.000        0.210    0.014    0.062    0.069    0.444    0.000
  0.81521E+00  0.15928E+02        0.210    0.175    0.115    0.317    0.172    0.000        0.168    0.011    0.059    0.069    0.371    0.000
  0.81597E+00  0.15821E+02        0.261    0.166    0.118    0.314    0.187    0.000        0.134    0.011    0.063    0.071    0.319    0.000
