     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.2140E+03  0.2140E+03  0.2154E+03  0.6059E+02  0.6118E+02  0.6126E+02  0.7418E+02  0.7580E+02  0.7540E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.01997     0.2138E+03  0.2138E+03  0.2159E+03  0.6075E+02  0.6131E+02  0.6096E+02  0.7413E+02  0.7571E+02  0.7553E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.03993     0.2136E+03  0.2136E+03  0.2164E+03  0.6089E+02  0.6142E+02  0.6067E+02  0.7406E+02  0.7561E+02  0.7566E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.05989     0.2134E+03  0.2134E+03  0.2169E+03  0.6102E+02  0.6151E+02  0.6039E+02  0.7398E+02  0.7549E+02  0.7578E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.07985     0.2132E+03  0.2132E+03  0.2175E+03  0.6113E+02  0.6160E+02  0.6012E+02  0.7389E+02  0.7535E+02  0.7590E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.09981     0.2130E+03  0.2130E+03  0.2181E+03  0.6124E+02  0.6166E+02  0.5985E+02  0.7380E+02  0.7520E+02  0.7603E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.11978     0.2129E+03  0.2129E+03  0.2187E+03  0.6133E+02  0.6172E+02  0.5958E+02  0.7368E+02  0.7503E+02  0.7615E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.13975     0.2127E+03  0.2127E+03  0.2194E+03  0.6142E+02  0.6176E+02  0.5932E+02  0.7356E+02  0.7485E+02  0.7628E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.15972     0.2126E+03  0.2125E+03  0.2201E+03  0.6149E+02  0.6179E+02  0.5907E+02  0.7342E+02  0.7466E+02  0.7640E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.17969     0.2125E+03  0.2124E+03  0.2208E+03  0.6155E+02  0.6182E+02  0.5881E+02  0.7327E+02  0.7445E+02  0.7654E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.19967     0.2124E+03  0.2123E+03  0.2214E+03  0.6159E+02  0.6184E+02  0.5857E+02  0.7311E+02  0.7424E+02  0.7667E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.21965     0.2123E+03  0.2122E+03  0.2221E+03  0.6163E+02  0.6185E+02  0.5832E+02  0.7294E+02  0.7401E+02  0.7681E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.23964     0.2123E+03  0.2122E+03  0.2228E+03  0.6166E+02  0.6185E+02  0.5808E+02  0.7276E+02  0.7377E+02  0.7695E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.25962     0.2122E+03  0.2121E+03  0.2235E+03  0.6168E+02  0.6185E+02  0.5783E+02  0.7257E+02  0.7353E+02  0.7709E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.27961     0.2122E+03  0.2121E+03  0.2242E+03  0.6169E+02  0.6185E+02  0.5759E+02  0.7236E+02  0.7328E+02  0.7724E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.29960     0.2122E+03  0.2121E+03  0.2248E+03  0.6169E+02  0.6185E+02  0.5736E+02  0.7216E+02  0.7302E+02  0.7740E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.31959     0.2122E+03  0.2121E+03  0.2255E+03  0.6169E+02  0.6185E+02  0.5712E+02  0.7194E+02  0.7277E+02  0.7755E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.33958     0.2122E+03  0.2122E+03  0.2261E+03  0.6169E+02  0.6184E+02  0.5689E+02  0.7172E+02  0.7251E+02  0.7772E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.35957     0.2122E+03  0.2122E+03  0.2267E+03  0.6168E+02  0.6185E+02  0.5665E+02  0.7149E+02  0.7225E+02  0.7788E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.37957     0.2122E+03  0.2123E+03  0.2272E+03  0.6168E+02  0.6185E+02  0.5642E+02  0.7127E+02  0.7199E+02  0.7805E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.39956     0.2123E+03  0.2124E+03  0.2277E+03  0.6168E+02  0.6186E+02  0.5619E+02  0.7104E+02  0.7173E+02  0.7823E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.41955     0.2123E+03  0.2125E+03  0.2282E+03  0.6168E+02  0.6188E+02  0.5596E+02  0.7082E+02  0.7148E+02  0.7840E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.43955     0.2124E+03  0.2126E+03  0.2286E+03  0.6168E+02  0.6191E+02  0.5574E+02  0.7060E+02  0.7124E+02  0.7859E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.45954     0.2124E+03  0.2127E+03  0.2289E+03  0.6170E+02  0.6195E+02  0.5551E+02  0.7038E+02  0.7100E+02  0.7877E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.47954     0.2125E+03  0.2128E+03  0.2293E+03  0.6171E+02  0.6199E+02  0.5529E+02  0.7016E+02  0.7076E+02  0.7896E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.49953     0.2126E+03  0.2130E+03  0.2295E+03  0.6174E+02  0.6204E+02  0.5507E+02  0.6995E+02  0.7053E+02  0.7915E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.49953     0.2126E+03  0.2130E+03  0.2295E+03  0.6174E+02  0.6204E+02  0.5507E+02  0.6995E+02  0.7053E+02  0.7915E+02     0.0000E+00  0.0000E+00  0.0000E+00
