          Evm          Svm          E11          E22          E33          E23          E13          E12             SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.20000E-01  0.27983E+03    -0.20000E-01  0.10019E-01  0.99808E-02  0.00000E+00  0.00000E+00  0.00000E+00    -0.27983E+03  0.00000E+00  0.00000E+00  0.45133E+00 -0.12228E-01  0.22648E+00      298. 0.200E+02     2.169  0.4939E+01  0.2797E+00  0.2390E+00
  0.22000E-01  0.28282E+03    -0.22000E-01  0.11022E-01  0.10978E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.28282E+03  0.00000E+00  0.00000E+00  0.46529E+00 -0.94900E-02  0.22812E+00      298. 0.220E+02     2.169  0.5422E+01  0.2827E+00  0.2416E+00
  0.24000E-01  0.28573E+03    -0.24000E-01  0.12024E-01  0.11976E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.28573E+03  0.00000E+00  0.00000E+00  0.47929E+00 -0.67202E-02  0.22969E+00      298. 0.240E+02     2.170  0.5910E+01  0.2856E+00  0.2440E+00
  0.26000E-01  0.28853E+03    -0.26000E-01  0.13027E-01  0.12973E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.28852E+03  0.00000E+00  0.00000E+00  0.49258E+00 -0.38011E-02  0.23117E+00      298. 0.260E+02     2.169  0.6402E+01  0.2883E+00  0.2463E+00
  0.28000E-01  0.29133E+03    -0.28000E-01  0.14030E-01  0.13970E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.29132E+03  0.00000E+00  0.00000E+00  0.50729E+00 -0.10072E-02  0.23260E+00      298. 0.280E+02     2.170  0.6899E+01  0.2911E+00  0.2486E+00
  0.30000E-01  0.29381E+03    -0.30000E-01  0.15033E-01  0.14967E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.29381E+03  0.00000E+00  0.00000E+00  0.54184E+00  0.29793E-02  0.23443E+00      298. 0.300E+02     2.170  0.7402E+01  0.2942E+00  0.2512E+00
  0.32000E-01  0.29651E+03    -0.32000E-01  0.16036E-01  0.15964E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.29651E+03  0.00000E+00  0.00000E+00  0.55647E+00  0.59772E-02  0.23578E+00      298. 0.320E+02     2.170  0.7909E+01  0.2969E+00  0.2535E+00
  0.34000E-01  0.29941E+03    -0.34000E-01  0.17038E-01  0.16962E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.29941E+03  0.00000E+00  0.00000E+00  0.54879E+00  0.76251E-02  0.23655E+00      298. 0.340E+02     2.170  0.8420E+01  0.2992E+00  0.2554E+00
  0.36000E-01  0.30182E+03    -0.36000E-01  0.18041E-01  0.17959E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.30181E+03  0.00000E+00  0.00000E+00  0.58559E+00  0.11638E-01  0.23816E+00      298. 0.360E+02     2.171  0.8935E+01  0.3022E+00  0.2579E+00
  0.38000E-01  0.30464E+03    -0.38000E-01  0.19045E-01  0.18955E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.30464E+03  0.00000E+00  0.00000E+00  0.57864E+00  0.13414E-01  0.23894E+00      298. 0.380E+02     2.171  0.9455E+01  0.3045E+00  0.2598E+00
  0.40000E-01  0.30699E+03    -0.40000E-01  0.20048E-01  0.19952E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.30699E+03  0.00000E+00  0.00000E+00  0.61578E+00  0.17465E-01  0.24041E+00      298. 0.400E+02     2.171  0.9979E+01  0.3073E+00  0.2622E+00
  0.42000E-01  0.30952E+03    -0.42000E-01  0.21051E-01  0.20949E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.30952E+03  0.00000E+00  0.00000E+00  0.62987E+00  0.20442E-01  0.24146E+00      298. 0.420E+02     2.171  0.1051E+02  0.3099E+00  0.2643E+00
  0.44000E-01  0.31205E+03    -0.44000E-01  0.22054E-01  0.21946E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.31205E+03  0.00000E+00  0.00000E+00  0.64540E+00  0.23377E-01  0.24249E+00      298. 0.440E+02     2.171  0.1104E+02  0.3125E+00  0.2664E+00
  0.46000E-01  0.31456E+03    -0.46000E-01  0.23057E-01  0.22943E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.31455E+03  0.00000E+00  0.00000E+00  0.66123E+00  0.26310E-01  0.24347E+00      298. 0.460E+02     2.172  0.1158E+02  0.3150E+00  0.2685E+00
  0.48000E-01  0.31704E+03    -0.48000E-01  0.24061E-01  0.23939E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.31704E+03  0.00000E+00  0.00000E+00  0.67727E+00  0.29242E-01  0.24441E+00      298. 0.480E+02     2.172  0.1212E+02  0.3175E+00  0.2705E+00
  0.50000E-01  0.31951E+03    -0.50000E-01  0.25064E-01  0.24936E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.31951E+03  0.00000E+00  0.00000E+00  0.69352E+00  0.32176E-01  0.24532E+00      298. 0.500E+02     2.172  0.1266E+02  0.3199E+00  0.2726E+00
  0.52000E-01  0.32197E+03    -0.52000E-01  0.26068E-01  0.25932E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.32196E+03  0.00000E+00  0.00000E+00  0.70997E+00  0.35106E-01  0.24619E+00      298. 0.520E+02     2.173  0.1321E+02  0.3224E+00  0.2746E+00
  0.54000E-01  0.32440E+03    -0.54000E-01  0.27071E-01  0.26929E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.32440E+03  0.00000E+00  0.00000E+00  0.72663E+00  0.38033E-01  0.24701E+00      298. 0.540E+02     2.173  0.1377E+02  0.3248E+00  0.2766E+00
  0.56000E-01  0.32686E+03    -0.56000E-01  0.28075E-01  0.27925E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.32685E+03  0.00000E+00  0.00000E+00  0.78178E+00  0.41833E-01  0.24808E+00      298. 0.560E+02     2.173  0.1432E+02  0.3275E+00  0.2788E+00
  0.58000E-01  0.32930E+03    -0.58000E-01  0.29079E-01  0.28921E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.32930E+03  0.00000E+00  0.00000E+00  0.79915E+00  0.45130E-01  0.24893E+00      298. 0.580E+02     2.174  0.1489E+02  0.3299E+00  0.2807E+00
  0.60000E-01  0.33170E+03    -0.60000E-01  0.30082E-01  0.29918E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.33169E+03  0.00000E+00  0.00000E+00  0.81639E+00  0.48072E-01  0.24965E+00      298. 0.600E+02     2.174  0.1545E+02  0.3323E+00  0.2827E+00
  0.62000E-01  0.33408E+03    -0.62000E-01  0.31086E-01  0.30914E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.33408E+03  0.00000E+00  0.00000E+00  0.83394E+00  0.50970E-01  0.25031E+00      298. 0.620E+02     2.174  0.1602E+02  0.3347E+00  0.2846E+00
  0.64000E-01  0.33645E+03    -0.64000E-01  0.32090E-01  0.31910E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.33644E+03  0.00000E+00  0.00000E+00  0.85170E+00  0.53851E-01  0.25096E+00      298. 0.640E+02     2.175  0.1659E+02  0.3370E+00  0.2865E+00
  0.66000E-01  0.33880E+03    -0.66000E-01  0.33094E-01  0.32906E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.33880E+03  0.00000E+00  0.00000E+00  0.86966E+00  0.56716E-01  0.25156E+00      298. 0.660E+02     2.175  0.1717E+02  0.3394E+00  0.2885E+00
  0.68000E-01  0.34115E+03    -0.68000E-01  0.34098E-01  0.33902E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.34115E+03  0.00000E+00  0.00000E+00  0.88784E+00  0.59562E-01  0.25214E+00      298. 0.680E+02     2.175  0.1775E+02  0.3417E+00  0.2904E+00
  0.70000E-01  0.34348E+03    -0.70000E-01  0.35102E-01  0.34898E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.34348E+03  0.00000E+00  0.00000E+00  0.90623E+00  0.62393E-01  0.25268E+00      298. 0.700E+02     2.175  0.1833E+02  0.3441E+00  0.2922E+00
  0.72000E-01  0.34580E+03    -0.72000E-01  0.36106E-01  0.35894E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.34580E+03  0.00000E+00  0.00000E+00  0.92484E+00  0.65201E-01  0.25319E+00      298. 0.720E+02     2.176  0.1892E+02  0.3464E+00  0.2941E+00
  0.73999E-01  0.34811E+03    -0.74000E-01  0.37111E-01  0.36889E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.34811E+03  0.00000E+00  0.00000E+00  0.94367E+00  0.67987E-01  0.25368E+00      298. 0.740E+02     2.176  0.1952E+02  0.3487E+00  0.2960E+00
  0.75999E-01  0.35041E+03    -0.76000E-01  0.38115E-01  0.37885E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.35041E+03  0.00000E+00  0.00000E+00  0.96270E+00  0.70748E-01  0.25414E+00      298. 0.760E+02     2.176  0.2011E+02  0.3510E+00  0.2978E+00
  0.77999E-01  0.35270E+03    -0.78000E-01  0.39119E-01  0.38881E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.35270E+03  0.00000E+00  0.00000E+00  0.98196E+00  0.73483E-01  0.25457E+00      298. 0.780E+02     2.177  0.2071E+02  0.3533E+00  0.2997E+00
  0.79999E-01  0.35498E+03    -0.80000E-01  0.40124E-01  0.39876E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.35498E+03  0.00000E+00  0.00000E+00  0.10014E+01  0.76189E-01  0.25497E+00      298. 0.800E+02     2.177  0.2131E+02  0.3555E+00  0.3015E+00
  0.81999E-01  0.35726E+03    -0.82000E-01  0.41128E-01  0.40872E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.35725E+03  0.00000E+00  0.00000E+00  0.10211E+01  0.78864E-01  0.25534E+00      298. 0.820E+02     2.177  0.2192E+02  0.3578E+00  0.3033E+00
  0.83999E-01  0.35952E+03    -0.84000E-01  0.42133E-01  0.41867E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.35951E+03  0.00000E+00  0.00000E+00  0.10410E+01  0.81506E-01  0.25569E+00      298. 0.840E+02     2.178  0.2253E+02  0.3601E+00  0.3052E+00
  0.85999E-01  0.36177E+03    -0.86000E-01  0.43137E-01  0.42863E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.36176E+03  0.00000E+00  0.00000E+00  0.10612E+01  0.84119E-01  0.25601E+00      298. 0.860E+02     2.178  0.2314E+02  0.3623E+00  0.3070E+00
  0.87999E-01  0.36401E+03    -0.88000E-01  0.44142E-01  0.43858E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.36401E+03  0.00000E+00  0.00000E+00  0.10815E+01  0.86692E-01  0.25631E+00      298. 0.880E+02     2.178  0.2376E+02  0.3646E+00  0.3088E+00
  0.89999E-01  0.36625E+03    -0.90000E-01  0.45147E-01  0.44853E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.36624E+03  0.00000E+00  0.00000E+00  0.11021E+01  0.89229E-01  0.25659E+00      298. 0.900E+02     2.179  0.2438E+02  0.3668E+00  0.3105E+00
  0.91999E-01  0.36848E+03    -0.92000E-01  0.46152E-01  0.45848E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.36847E+03  0.00000E+00  0.00000E+00  0.11230E+01  0.91728E-01  0.25684E+00      298. 0.920E+02     2.179  0.2501E+02  0.3690E+00  0.3123E+00
  0.93999E-01  0.37069E+03    -0.94000E-01  0.47156E-01  0.46844E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.37069E+03  0.00000E+00  0.00000E+00  0.11440E+01  0.94183E-01  0.25706E+00      298. 0.940E+02     2.180  0.2564E+02  0.3712E+00  0.3141E+00
  0.95999E-01  0.37291E+03    -0.96000E-01  0.48161E-01  0.47839E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.37290E+03  0.00000E+00  0.00000E+00  0.11653E+01  0.96599E-01  0.25727E+00      298. 0.960E+02     2.180  0.2627E+02  0.3735E+00  0.3159E+00
  0.97999E-01  0.37511E+03    -0.98000E-01  0.49166E-01  0.48834E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.37510E+03  0.00000E+00  0.00000E+00  0.11868E+01  0.98966E-01  0.25745E+00      298. 0.980E+02     2.180  0.2690E+02  0.3757E+00  0.3176E+00
  0.99999E-01  0.37731E+03    -0.10000E+00  0.50171E-01  0.49829E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.37730E+03  0.00000E+00  0.00000E+00  0.12085E+01  0.10129E+00  0.25760E+00      298. 0.100E+03     2.181  0.2754E+02  0.3779E+00  0.3194E+00
  0.10200E+00  0.37949E+03    -0.10200E+00  0.51176E-01  0.50824E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.37949E+03  0.00000E+00  0.00000E+00  0.12305E+01  0.10357E+00  0.25774E+00      298. 0.102E+03     2.181  0.2818E+02  0.3800E+00  0.3211E+00
  0.10400E+00  0.38168E+03    -0.10400E+00  0.52182E-01  0.51818E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.38167E+03  0.00000E+00  0.00000E+00  0.12527E+01  0.10580E+00  0.25785E+00      298. 0.104E+03     2.181  0.2883E+02  0.3822E+00  0.3228E+00
  0.10600E+00  0.38385E+03    -0.10600E+00  0.53187E-01  0.52813E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.38385E+03  0.00000E+00  0.00000E+00  0.12752E+01  0.10797E+00  0.25795E+00      298. 0.106E+03     2.182  0.2948E+02  0.3844E+00  0.3246E+00
  0.10800E+00  0.38602E+03    -0.10800E+00  0.54192E-01  0.53808E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.38601E+03  0.00000E+00  0.00000E+00  0.12979E+01  0.11010E+00  0.25802E+00      298. 0.108E+03     2.182  0.3013E+02  0.3866E+00  0.3263E+00
  0.11000E+00  0.38818E+03    -0.11000E+00  0.55198E-01  0.54802E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.38818E+03  0.00000E+00  0.00000E+00  0.13208E+01  0.11217E+00  0.25807E+00      298. 0.110E+03     2.183  0.3079E+02  0.3887E+00  0.3280E+00
  0.11200E+00  0.39034E+03    -0.11200E+00  0.56203E-01  0.55797E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.39033E+03  0.00000E+00  0.00000E+00  0.13440E+01  0.11418E+00  0.25809E+00      298. 0.112E+03     2.183  0.3145E+02  0.3909E+00  0.3297E+00
  0.11400E+00  0.39249E+03    -0.11400E+00  0.57209E-01  0.56791E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.39248E+03  0.00000E+00  0.00000E+00  0.13674E+01  0.11614E+00  0.25810E+00      298. 0.114E+03     2.183  0.3211E+02  0.3930E+00  0.3314E+00
  0.11600E+00  0.39463E+03    -0.11600E+00  0.58214E-01  0.57786E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.39462E+03  0.00000E+00  0.00000E+00  0.13911E+01  0.11805E+00  0.25809E+00      298. 0.116E+03     2.184  0.3277E+02  0.3952E+00  0.3331E+00
  0.11800E+00  0.39674E+03    -0.11800E+00  0.59220E-01  0.58780E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.39673E+03  0.00000E+00  0.00000E+00  0.13349E+01  0.11897E+00  0.25840E+00      298. 0.118E+03     2.184  0.3344E+02  0.3966E+00  0.3342E+00
  0.12000E+00  0.39885E+03    -0.12000E+00  0.60225E-01  0.59775E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.39884E+03  0.00000E+00  0.00000E+00  0.14381E+01  0.12140E+00  0.25801E+00      298. 0.120E+03     2.185  0.3412E+02  0.3994E+00  0.3364E+00
  0.12200E+00  0.40098E+03    -0.12200E+00  0.61231E-01  0.60769E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.40097E+03  0.00000E+00  0.00000E+00  0.13825E+01  0.12263E+00  0.25830E+00      298. 0.122E+03     2.184  0.3479E+02  0.4009E+00  0.3376E+00
  0.12400E+00  0.40309E+03    -0.12400E+00  0.62237E-01  0.61763E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.40308E+03  0.00000E+00  0.00000E+00  0.14872E+01  0.12481E+00  0.25785E+00      298. 0.124E+03     2.185  0.3547E+02  0.4037E+00  0.3398E+00
  0.12600E+00  0.40521E+03    -0.12600E+00  0.63243E-01  0.62757E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.40520E+03  0.00000E+00  0.00000E+00  0.14320E+01  0.12606E+00  0.25812E+00      298. 0.126E+03     2.185  0.3615E+02  0.4051E+00  0.3409E+00
  0.12800E+00  0.40732E+03    -0.12800E+00  0.64249E-01  0.63751E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.40731E+03  0.00000E+00  0.00000E+00  0.15374E+01  0.12798E+00  0.25760E+00      298. 0.128E+03     2.186  0.3684E+02  0.4079E+00  0.3431E+00
  0.13000E+00  0.40941E+03    -0.13000E+00  0.65255E-01  0.64745E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.40940E+03  0.00000E+00  0.00000E+00  0.14824E+01  0.12924E+00  0.25786E+00      298. 0.130E+03     2.186  0.3753E+02  0.4093E+00  0.3442E+00
  0.13200E+00  0.41152E+03    -0.13200E+00  0.66261E-01  0.65739E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.41151E+03  0.00000E+00  0.00000E+00  0.15886E+01  0.13091E+00  0.25727E+00      298. 0.132E+03     2.187  0.3822E+02  0.4121E+00  0.3463E+00
  0.13400E+00  0.41360E+03    -0.13400E+00  0.67267E-01  0.66733E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.41359E+03  0.00000E+00  0.00000E+00  0.15339E+01  0.13218E+00  0.25751E+00      298. 0.134E+03     2.187  0.3891E+02  0.4135E+00  0.3475E+00
  0.13600E+00  0.41570E+03    -0.13600E+00  0.68273E-01  0.67727E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.41569E+03  0.00000E+00  0.00000E+00  0.16408E+01  0.13358E+00  0.25686E+00      298. 0.136E+03     2.188  0.3961E+02  0.4163E+00  0.3496E+00
  0.13800E+00  0.41776E+03    -0.13800E+00  0.69279E-01  0.68721E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.41775E+03  0.00000E+00  0.00000E+00  0.15864E+01  0.13487E+00  0.25709E+00      298. 0.138E+03     2.188  0.4032E+02  0.4177E+00  0.3507E+00
  0.14000E+00  0.41987E+03    -0.14000E+00  0.70286E-01  0.69714E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.41986E+03  0.00000E+00  0.00000E+00  0.16100E+01  0.13617E+00  0.25689E+00      298. 0.140E+03     2.188  0.4102E+02  0.4197E+00  0.3523E+00
  0.14200E+00  0.42194E+03    -0.14200E+00  0.71292E-01  0.70708E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.42193E+03  0.00000E+00  0.00000E+00  0.16366E+01  0.13737E+00  0.25663E+00      298. 0.142E+03     2.189  0.4173E+02  0.4218E+00  0.3539E+00
  0.14400E+00  0.42401E+03    -0.14400E+00  0.72298E-01  0.71702E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.42400E+03  0.00000E+00  0.00000E+00  0.16637E+01  0.13850E+00  0.25635E+00      298. 0.144E+03     2.189  0.4244E+02  0.4239E+00  0.3555E+00
  0.14600E+00  0.42607E+03    -0.14600E+00  0.73305E-01  0.72695E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.42606E+03  0.00000E+00  0.00000E+00  0.16911E+01  0.13957E+00  0.25605E+00      298. 0.146E+03     2.190  0.4315E+02  0.4259E+00  0.3571E+00
  0.14800E+00  0.42813E+03    -0.14800E+00  0.74311E-01  0.73689E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.42812E+03  0.00000E+00  0.00000E+00  0.17188E+01  0.14058E+00  0.25573E+00      298. 0.148E+03     2.190  0.4387E+02  0.4280E+00  0.3587E+00
  0.15000E+00  0.43018E+03    -0.15000E+00  0.75318E-01  0.74682E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.43017E+03  0.00000E+00  0.00000E+00  0.17467E+01  0.14152E+00  0.25539E+00      298. 0.150E+03     2.191  0.4459E+02  0.4301E+00  0.3603E+00
  0.15200E+00  0.43223E+03    -0.15200E+00  0.76324E-01  0.75676E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.43222E+03  0.00000E+00  0.00000E+00  0.17749E+01  0.14240E+00  0.25503E+00      298. 0.152E+03     2.191  0.4532E+02  0.4321E+00  0.3619E+00
  0.15400E+00  0.43428E+03    -0.15400E+00  0.77331E-01  0.76669E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.43427E+03  0.00000E+00  0.00000E+00  0.18033E+01  0.14322E+00  0.25465E+00      298. 0.154E+03     2.192  0.4604E+02  0.4342E+00  0.3635E+00
  0.15600E+00  0.43633E+03    -0.15600E+00  0.78338E-01  0.77662E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.43631E+03  0.00000E+00  0.00000E+00  0.18320E+01  0.14398E+00  0.25426E+00      298. 0.156E+03     2.192  0.4677E+02  0.4362E+00  0.3651E+00
  0.15800E+00  0.43837E+03    -0.15800E+00  0.79345E-01  0.78655E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.43835E+03  0.00000E+00  0.00000E+00  0.18610E+01  0.14468E+00  0.25385E+00      298. 0.158E+03     2.193  0.4751E+02  0.4383E+00  0.3667E+00
  0.16000E+00  0.44040E+03    -0.16000E+00  0.80352E-01  0.79648E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.44039E+03  0.00000E+00  0.00000E+00  0.18902E+01  0.14531E+00  0.25342E+00      298. 0.160E+03     2.194  0.4824E+02  0.4403E+00  0.3682E+00
  0.16200E+00  0.44244E+03    -0.16200E+00  0.81358E-01  0.80642E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.44242E+03  0.00000E+00  0.00000E+00  0.19198E+01  0.14589E+00  0.25297E+00      298. 0.162E+03     2.194  0.4898E+02  0.4424E+00  0.3698E+00
  0.16400E+00  0.44447E+03    -0.16400E+00  0.82365E-01  0.81635E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.44445E+03  0.00000E+00  0.00000E+00  0.19496E+01  0.14640E+00  0.25250E+00      298. 0.164E+03     2.195  0.4972E+02  0.4444E+00  0.3714E+00
  0.16600E+00  0.44649E+03    -0.16600E+00  0.83373E-01  0.82627E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.44648E+03  0.00000E+00  0.00000E+00  0.19796E+01  0.14685E+00  0.25202E+00      298. 0.166E+03     2.195  0.5047E+02  0.4464E+00  0.3729E+00
  0.16800E+00  0.44852E+03    -0.16800E+00  0.84380E-01  0.83620E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.44851E+03  0.00000E+00  0.00000E+00  0.20100E+01  0.14725E+00  0.25152E+00      298. 0.168E+03     2.196  0.5122E+02  0.4485E+00  0.3745E+00
  0.17000E+00  0.45054E+03    -0.17000E+00  0.85387E-01  0.84613E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.45053E+03  0.00000E+00  0.00000E+00  0.20406E+01  0.14758E+00  0.25100E+00      298. 0.170E+03     2.196  0.5197E+02  0.4505E+00  0.3760E+00
  0.17200E+00  0.45256E+03    -0.17200E+00  0.86394E-01  0.85606E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.45254E+03  0.00000E+00  0.00000E+00  0.20715E+01  0.14785E+00  0.25047E+00      298. 0.172E+03     2.197  0.5273E+02  0.4525E+00  0.3776E+00
  0.17400E+00  0.45458E+03    -0.17400E+00  0.87401E-01  0.86599E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.45456E+03  0.00000E+00  0.00000E+00  0.21027E+01  0.14807E+00  0.24992E+00      298. 0.174E+03     2.197  0.5348E+02  0.4545E+00  0.3791E+00
  0.17600E+00  0.45659E+03    -0.17600E+00  0.88409E-01  0.87591E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.45657E+03  0.00000E+00  0.00000E+00  0.21341E+01  0.14823E+00  0.24936E+00      298. 0.176E+03     2.198  0.5425E+02  0.4566E+00  0.3807E+00
  0.17800E+00  0.45860E+03    -0.17800E+00  0.89416E-01  0.88584E-01  0.00000E+00  0.00000E+00  0.00000E+00    -0.45858E+03  0.00000E+00  0.00000E+00  0.21659E+01  0.14833E+00  0.24879E+00      298. 0.178E+03     2.198  0.5501E+02  0.4586E+00  0.3822E+00
