
*******   STEP   1      *** AFFINE CALCULATION                 
   13   0.868E-04   0.661E-04   0.695E-03
    4   0.853E-03   0.527E-03   0.893E-03

*******   STEP  25      *** AFFINE CALCULATION                 
   10   0.651E-04   0.351E-04   0.318E-03

*******   STEP  26      *** AFFINE CALCULATION                 
    4   0.705E-03   0.431E-03   0.415E-03

*******   STEP  27      *** AFFINE CALCULATION                 
    4   0.659E-03   0.409E-03   0.394E-03

*******   STEP  28      *** AFFINE CALCULATION                 
    4   0.599E-03   0.392E-03   0.527E-03

*******   STEP  29      *** AFFINE CALCULATION                 
    4   0.749E-03   0.368E-03   0.561E-03

*******   STEP  30      *** AFFINE CALCULATION                 
    4   0.696E-03   0.329E-03   0.438E-03

*******   STEP  31      *** AFFINE CALCULATION                 
    4   0.390E-03   0.311E-03   0.652E-03

*******   STEP  32      *** AFFINE CALCULATION                 
    4   0.354E-03   0.275E-03   0.523E-03

*******   STEP  33      *** AFFINE CALCULATION                 
    4   0.303E-03   0.222E-03   0.192E-03

*******   STEP  34      *** AFFINE CALCULATION                 
    4   0.294E-03   0.201E-03   0.163E-03

*******   STEP  35      *** AFFINE CALCULATION                 
    4   0.289E-03   0.187E-03   0.193E-03

*******   STEP  36      *** AFFINE CALCULATION                 
    4   0.281E-03   0.178E-03   0.405E-03

*******   STEP  37      *** AFFINE CALCULATION                 
    4   0.266E-03   0.175E-03   0.736E-03

*******   STEP  38      *** AFFINE CALCULATION                 
    4   0.219E-03   0.149E-03   0.786E-03

*******   STEP  39      *** AFFINE CALCULATION                 
    4   0.207E-03   0.132E-03   0.587E-03

*******   STEP  40      *** AFFINE CALCULATION                 
    4   0.238E-03   0.148E-03   0.693E-03

*******   STEP  41      *** AFFINE CALCULATION                 
    9   0.116E-03   0.105E-03   0.942E-03

*******   STEP  42      *** AFFINE CALCULATION                 
    5   0.189E-03   0.115E-03   0.901E-03

*******   STEP  43      *** AFFINE CALCULATION                 
    5   0.146E-03   0.764E-04   0.359E-03

*******   STEP  44      *** AFFINE CALCULATION                 
    5   0.138E-03   0.824E-04   0.156E-03

*******   STEP  45      *** AFFINE CALCULATION                 
    5   0.139E-03   0.877E-04   0.554E-04

*******   STEP  46      *** AFFINE CALCULATION                 
    6   0.194E-03   0.943E-04   0.990E-04

*******   STEP  47      *** AFFINE CALCULATION                 
    4   0.190E-03   0.126E-03   0.935E-03

*******   STEP  48      *** AFFINE CALCULATION                 
    5   0.190E-03   0.116E-03   0.396E-03

*******   STEP  49      *** AFFINE CALCULATION                 
    7   0.570E-04   0.363E-04   0.349E-03

*******   STEP  50      *** AFFINE CALCULATION                 
    7   0.702E-04   0.445E-04   0.484E-03

*******   STEP  51      *** AFFINE CALCULATION                 
    5   0.115E-03   0.821E-04   0.488E-03

*******   STEP   1      *** AFFINE CALCULATION                 
   18   0.123E-03   0.182E-03   0.216E-03

*******   STEP   2      *** AFFINE CALCULATION                 
    6   0.225E-03   0.269E-03   0.650E-03

*******   STEP   3      *** AFFINE CALCULATION                 
    6   0.301E-03   0.365E-03   0.695E-03

*******   STEP   4      *** AFFINE CALCULATION                 
    5   0.429E-03   0.494E-03   0.872E-03

*******   STEP   5      *** AFFINE CALCULATION                 
    6   0.362E-03   0.423E-03   0.787E-03

*******   STEP   6      *** AFFINE CALCULATION                 
    6   0.405E-03   0.453E-03   0.930E-03

*******   STEP   7      *** AFFINE CALCULATION                 
    6   0.348E-03   0.378E-03   0.568E-03

*******   STEP   8      *** AFFINE CALCULATION                 
    5   0.616E-03   0.647E-03   0.998E-03

*******   STEP   9      *** AFFINE CALCULATION                 
    5   0.588E-03   0.609E-03   0.987E-03

*******   STEP  10      *** AFFINE CALCULATION                 
    6   0.315E-03   0.341E-03   0.708E-03

*******   STEP  11      *** AFFINE CALCULATION                 
    6   0.290E-03   0.315E-03   0.724E-03

*******   STEP  12      *** AFFINE CALCULATION                 
    6   0.291E-03   0.306E-03   0.941E-03

*******   STEP  13      *** AFFINE CALCULATION                 
    7   0.155E-03   0.173E-03   0.596E-03

*******   STEP  14      *** AFFINE CALCULATION                 
    8   0.101E-03   0.109E-03   0.517E-03

*******   STEP  15      *** AFFINE CALCULATION                 
    8   0.104E-03   0.116E-03   0.649E-03

*******   STEP  16      *** AFFINE CALCULATION                 
    7   0.156E-03   0.170E-03   0.446E-03

*******   STEP  17      *** AFFINE CALCULATION                 
    5   0.447E-03   0.465E-03   0.777E-03

*******   STEP  18      *** AFFINE CALCULATION                 
    6   0.274E-03   0.305E-03   0.999E-03

*******   STEP  19      *** AFFINE CALCULATION                 
    9   0.931E-04   0.100E-03   0.946E-03

*******   STEP  20      *** AFFINE CALCULATION                 
    5   0.480E-03   0.445E-03   0.797E-03

*******   STEP  21      *** AFFINE CALCULATION                 
   10   0.687E-04   0.701E-04   0.765E-03

*******   STEP  22      *** AFFINE CALCULATION                 
    9   0.800E-04   0.808E-04   0.801E-03

*******   STEP  23      *** AFFINE CALCULATION                 
    5   0.470E-03   0.399E-03   0.733E-03

*******   STEP  24      *** AFFINE CALCULATION                 
    5   0.440E-03   0.387E-03   0.528E-03

*******   STEP  25      *** AFFINE CALCULATION                 
    5   0.430E-03   0.382E-03   0.674E-03

*******   STEP  26      *** AFFINE CALCULATION                 
    6   0.259E-03   0.233E-03   0.344E-03

*******   STEP  27      *** AFFINE CALCULATION                 
    6   0.259E-03   0.235E-03   0.308E-03

*******   STEP  28      *** AFFINE CALCULATION                 
    5   0.462E-03   0.407E-03   0.588E-03

*******   STEP  29      *** AFFINE CALCULATION                 
    5   0.456E-03   0.392E-03   0.460E-03

*******   STEP  30      *** AFFINE CALCULATION                 
    5   0.477E-03   0.403E-03   0.440E-03

*******   STEP  31      *** AFFINE CALCULATION                 
    5   0.482E-03   0.400E-03   0.404E-03

*******   STEP  32      *** AFFINE CALCULATION                 
   12   0.848E-04   0.715E-04   0.857E-03

*******   STEP  33      *** AFFINE CALCULATION                 
    5   0.406E-03   0.259E-03   0.923E-03

*******   STEP  34      *** AFFINE CALCULATION                 
    4   0.580E-03   0.369E-03   0.401E-03

*******   STEP  35      *** AFFINE CALCULATION                 
    4   0.580E-03   0.378E-03   0.356E-03

*******   STEP  36      *** AFFINE CALCULATION                 
    4   0.637E-03   0.413E-03   0.512E-03

*******   STEP  37      *** AFFINE CALCULATION                 
    4   0.793E-03   0.437E-03   0.603E-03

*******   STEP  38      *** AFFINE CALCULATION                 
    5   0.455E-03   0.344E-03   0.909E-03

*******   STEP  39      *** AFFINE CALCULATION                 
    5   0.444E-03   0.332E-03   0.854E-03

*******   STEP  40      *** AFFINE CALCULATION                 
    5   0.451E-03   0.341E-03   0.996E-03

*******   STEP  41      *** AFFINE CALCULATION                 
    5   0.417E-03   0.320E-03   0.731E-03

*******   STEP  42      *** AFFINE CALCULATION                 
    5   0.394E-03   0.317E-03   0.401E-03

*******   STEP  43      *** AFFINE CALCULATION                 
    5   0.323E-03   0.274E-03   0.203E-03

*******   STEP  44      *** AFFINE CALCULATION                 
    5   0.256E-03   0.232E-03   0.584E-03

*******   STEP  45      *** AFFINE CALCULATION                 
    5   0.192E-03   0.180E-03   0.803E-03

*******   STEP  46      *** AFFINE CALCULATION                 
    5   0.149E-03   0.144E-03   0.930E-03

*******   STEP  47      *** AFFINE CALCULATION                 
    5   0.233E-03   0.162E-03   0.184E-03

*******   STEP  48      *** AFFINE CALCULATION                 
    5   0.262E-03   0.154E-03   0.309E-03

*******   STEP  49      *** AFFINE CALCULATION                 
    5   0.140E-03   0.106E-03   0.950E-03

*******   STEP  50      *** AFFINE CALCULATION                 
    6   0.731E-04   0.710E-04   0.593E-03

*******   STEP  51      *** AFFINE CALCULATION                 
    6   0.845E-04   0.731E-04   0.700E-03
