    EPSACU     EPSVM   EPSctrl    RHOforest     RHOreverse      RHOtotal       RHOmod1       RHOmod2
    0.2460    0.2560   -0.1460    0.3108E+12    0.4739E+14    0.4770E+14    0.2800E+14    0.1970E+14
    0.2470    0.2572   -0.1470    0.3130E+12    0.4757E+14    0.4789E+14    0.2816E+14    0.1973E+14
    0.2480    0.2583   -0.1480    0.3151E+12    0.4776E+14    0.4807E+14    0.2831E+14    0.1976E+14
    0.2490    0.2595   -0.1490    0.3174E+12    0.4794E+14    0.4826E+14    0.2846E+14    0.1979E+14
    0.2500    0.2606   -0.1500    0.3196E+12    0.4812E+14    0.4844E+14    0.2862E+14    0.1982E+14
    0.2510    0.2618   -0.1510    0.3218E+12    0.4830E+14    0.4863E+14    0.2877E+14    0.1985E+14
    0.2520    0.2629   -0.1520    0.3241E+12    0.4849E+14    0.4881E+14    0.2893E+14    0.1988E+14
    0.2530    0.2641   -0.1530    0.3264E+12    0.4867E+14    0.4899E+14    0.2908E+14    0.1991E+14
    0.2540    0.2652   -0.1540    0.3286E+12    0.4885E+14    0.4917E+14    0.2923E+14    0.1994E+14
    0.2550    0.2664   -0.1550    0.3310E+12    0.4903E+14    0.4936E+14    0.2939E+14    0.1997E+14
    0.2560    0.2676   -0.1560    0.3333E+12    0.4920E+14    0.4954E+14    0.2954E+14    0.2000E+14
    0.2570    0.2687   -0.1570    0.3356E+12    0.4938E+14    0.4972E+14    0.2969E+14    0.2003E+14
    0.2580    0.2699   -0.1580    0.3380E+12    0.4956E+14    0.4990E+14    0.2984E+14    0.2006E+14
    0.2590    0.2710   -0.1590    0.3403E+12    0.4974E+14    0.5008E+14    0.2999E+14    0.2008E+14
    0.2600    0.2722   -0.1600    0.3427E+12    0.4992E+14    0.5026E+14    0.3015E+14    0.2011E+14
    0.2610    0.2733   -0.1610    0.3451E+12    0.5009E+14    0.5044E+14    0.3030E+14    0.2014E+14
    0.2620    0.2745   -0.1620    0.3475E+12    0.5027E+14    0.5062E+14    0.3045E+14    0.2017E+14
    0.2630    0.2756   -0.1630    0.3500E+12    0.5044E+14    0.5079E+14    0.3060E+14    0.2020E+14
    0.2640    0.2768   -0.1640    0.3524E+12    0.5062E+14    0.5097E+14    0.3075E+14    0.2022E+14
    0.2650    0.2779   -0.1650    0.3549E+12    0.5079E+14    0.5115E+14    0.3090E+14    0.2025E+14
    0.2660    0.2791   -0.1660    0.3574E+12    0.5097E+14    0.5132E+14    0.3105E+14    0.2028E+14
    0.2670    0.2802   -0.1670    0.3599E+12    0.5114E+14    0.5150E+14    0.3120E+14    0.2030E+14
    0.2680    0.2814   -0.1680    0.3624E+12    0.5131E+14    0.5168E+14    0.3135E+14    0.2033E+14
    0.2690    0.2825   -0.1690    0.3649E+12    0.5149E+14    0.5185E+14    0.3149E+14    0.2036E+14
    0.2700    0.2837   -0.1700    0.3675E+12    0.5166E+14    0.5203E+14    0.3164E+14    0.2038E+14
    0.2710    0.2848   -0.1710    0.3701E+12    0.5183E+14    0.5220E+14    0.3179E+14    0.2041E+14
    0.2720    0.2860   -0.1720    0.3727E+12    0.5200E+14    0.5237E+14    0.3194E+14    0.2043E+14
    0.2730    0.2872   -0.1730    0.3753E+12    0.5217E+14    0.5255E+14    0.3209E+14    0.2046E+14
    0.2740    0.2883   -0.1740    0.3779E+12    0.5234E+14    0.5272E+14    0.3223E+14    0.2049E+14
    0.2750    0.2895   -0.1750    0.3805E+12    0.5251E+14    0.5289E+14    0.3238E+14    0.2051E+14
    0.2760    0.2906   -0.1760    0.3832E+12    0.5268E+14    0.5306E+14    0.3253E+14    0.2054E+14
    0.2770    0.2918   -0.1770    0.3859E+12    0.5285E+14    0.5324E+14    0.3267E+14    0.2056E+14
    0.2780    0.2929   -0.1780    0.3886E+12    0.5302E+14    0.5341E+14    0.3282E+14    0.2059E+14
    0.2790    0.2941   -0.1790    0.3913E+12    0.5319E+14    0.5358E+14    0.3297E+14    0.2061E+14
    0.2800    0.2952   -0.1800    0.3940E+12    0.5335E+14    0.5375E+14    0.3311E+14    0.2064E+14
    0.2810    0.2964   -0.1810    0.3967E+12    0.5352E+14    0.5392E+14    0.3326E+14    0.2066E+14
    0.2820    0.2975   -0.1820    0.3995E+12    0.5369E+14    0.5409E+14    0.3340E+14    0.2069E+14
    0.2830    0.2987   -0.1830    0.4023E+12    0.5385E+14    0.5426E+14    0.3355E+14    0.2071E+14
    0.2840    0.2998   -0.1840    0.4051E+12    0.5402E+14    0.5442E+14    0.3369E+14    0.2074E+14
    0.2850    0.3010   -0.1850    0.4079E+12    0.5418E+14    0.5459E+14    0.3383E+14    0.2076E+14
    0.2860    0.3021   -0.1860    0.4107E+12    0.5435E+14    0.5476E+14    0.3397E+14    0.2078E+14
    0.2870    0.3033   -0.1870    0.4135E+12    0.5451E+14    0.5492E+14    0.3412E+14    0.2081E+14
    0.2880    0.3045   -0.1880    0.4164E+12    0.5467E+14    0.5509E+14    0.3426E+14    0.2083E+14
    0.2890    0.3056   -0.1890    0.4193E+12    0.5484E+14    0.5526E+14    0.3440E+14    0.2085E+14
    0.2900    0.3068   -0.1900    0.4222E+12    0.5500E+14    0.5542E+14    0.3454E+14    0.2088E+14
    0.2910    0.3079   -0.1910    0.4251E+12    0.5516E+14    0.5559E+14    0.3468E+14    0.2090E+14
    0.2920    0.3091   -0.1920    0.4281E+12    0.5532E+14    0.5575E+14    0.3482E+14    0.2092E+14
    0.2930    0.3102   -0.1930    0.4310E+12    0.5548E+14    0.5591E+14    0.3496E+14    0.2095E+14
    0.2940    0.3114   -0.1940    0.4340E+12    0.5564E+14    0.5607E+14    0.3510E+14    0.2097E+14
    0.2950    0.3125   -0.1950    0.4370E+12    0.5580E+14    0.5623E+14    0.3524E+14    0.2099E+14
    0.2960    0.3137   -0.1960    0.4400E+12    0.5596E+14    0.5640E+14    0.3538E+14    0.2102E+14
    0.2970    0.3148   -0.1970    0.4430E+12    0.5611E+14    0.5656E+14    0.3552E+14    0.2104E+14
    0.2980    0.3160   -0.1980    0.4460E+12    0.5627E+14    0.5672E+14    0.3566E+14    0.2106E+14
    0.2990    0.3171   -0.1990    0.4491E+12    0.5643E+14    0.5688E+14    0.3579E+14    0.2108E+14
    0.3000    0.3183   -0.2000    0.4522E+12    0.5659E+14    0.5704E+14    0.3593E+14    0.2111E+14
    0.3010    0.3195   -0.2010    0.4553E+12    0.5674E+14    0.5720E+14    0.3607E+14    0.2113E+14
    0.3020    0.3206   -0.2020    0.4584E+12    0.5690E+14    0.5736E+14    0.3621E+14    0.2115E+14
    0.3030    0.3218   -0.2030    0.4615E+12    0.5705E+14    0.5752E+14    0.3634E+14    0.2117E+14
    0.3040    0.3229   -0.2040    0.4647E+12    0.5721E+14    0.5767E+14    0.3648E+14    0.2119E+14
    0.3050    0.3241   -0.2050    0.4679E+12    0.5736E+14    0.5783E+14    0.3661E+14    0.2122E+14
    0.3060    0.3252   -0.2060    0.4711E+12    0.5752E+14    0.5799E+14    0.3675E+14    0.2124E+14
    0.3070    0.3264   -0.2070    0.4743E+12    0.5767E+14    0.5814E+14    0.3688E+14    0.2126E+14
    0.3080    0.3275   -0.2080    0.4775E+12    0.5782E+14    0.5830E+14    0.3702E+14    0.2128E+14
    0.3090    0.3287   -0.2090    0.4808E+12    0.5798E+14    0.5846E+14    0.3715E+14    0.2130E+14
    0.3100    0.3298   -0.2100    0.4841E+12    0.5813E+14    0.5861E+14    0.3729E+14    0.2132E+14
    0.3110    0.3310   -0.2110    0.4873E+12    0.5828E+14    0.5876E+14    0.3742E+14    0.2134E+14
    0.3120    0.3321   -0.2120    0.4907E+12    0.5843E+14    0.5892E+14    0.3755E+14    0.2136E+14
    0.3130    0.3333   -0.2130    0.4940E+12    0.5858E+14    0.5907E+14    0.3769E+14    0.2138E+14
    0.3140    0.3344   -0.2140    0.4973E+12    0.5873E+14    0.5922E+14    0.3782E+14    0.2141E+14
    0.3150    0.3356   -0.2150    0.5007E+12    0.5888E+14    0.5938E+14    0.3795E+14    0.2142E+14
    0.3160    0.3368   -0.2160    0.5041E+12    0.5902E+14    0.5953E+14    0.3808E+14    0.2144E+14
    0.3170    0.3379   -0.2170    0.5075E+12    0.5917E+14    0.5968E+14    0.3821E+14    0.2146E+14
    0.3180    0.3391   -0.2180    0.5109E+12    0.5932E+14    0.5983E+14    0.3834E+14    0.2148E+14
    0.3190    0.3402   -0.2190    0.5144E+12    0.5946E+14    0.5998E+14    0.3848E+14    0.2150E+14
    0.3200    0.3414   -0.2200    0.5178E+12    0.5961E+14    0.6013E+14    0.3861E+14    0.2152E+14
    0.3210    0.3425   -0.2210    0.5213E+12    0.5976E+14    0.6028E+14    0.3873E+14    0.2154E+14
    0.3220    0.3437   -0.2220    0.5248E+12    0.5990E+14    0.6043E+14    0.3886E+14    0.2156E+14
    0.3230    0.3448   -0.2230    0.5283E+12    0.6005E+14    0.6057E+14    0.3899E+14    0.2158E+14
    0.3240    0.3460   -0.2240    0.5319E+12    0.6019E+14    0.6072E+14    0.3912E+14    0.2160E+14
    0.3250    0.3471   -0.2250    0.5354E+12    0.6033E+14    0.6087E+14    0.3925E+14    0.2162E+14
    0.3260    0.3483   -0.2260    0.5390E+12    0.6047E+14    0.6101E+14    0.3937E+14    0.2164E+14
    0.3270    0.3494   -0.2270    0.5426E+12    0.6062E+14    0.6116E+14    0.3950E+14    0.2166E+14
    0.3280    0.3506   -0.2280    0.5462E+12    0.6076E+14    0.6130E+14    0.3963E+14    0.2168E+14
    0.3290    0.3517   -0.2290    0.5498E+12    0.6090E+14    0.6145E+14    0.3975E+14    0.2169E+14
    0.3300    0.3529   -0.2300    0.5535E+12    0.6104E+14    0.6159E+14    0.3988E+14    0.2171E+14
    0.3310    0.3540   -0.2310    0.5572E+12    0.6118E+14    0.6174E+14    0.4001E+14    0.2173E+14
    0.3320    0.3552   -0.2320    0.5609E+12    0.6132E+14    0.6188E+14    0.4013E+14    0.2175E+14
    0.3330    0.3563   -0.2330    0.5646E+12    0.6146E+14    0.6202E+14    0.4025E+14    0.2177E+14
    0.3340    0.3575   -0.2340    0.5683E+12    0.6160E+14    0.6216E+14    0.4038E+14    0.2179E+14
    0.3350    0.3587   -0.2350    0.5721E+12    0.6173E+14    0.6230E+14    0.4050E+14    0.2180E+14
    0.3360    0.3598   -0.2360    0.5758E+12    0.6186E+14    0.6244E+14    0.4062E+14    0.2182E+14
    0.3370    0.3610   -0.2370    0.5796E+12    0.6200E+14    0.6258E+14    0.4074E+14    0.2184E+14
    0.3380    0.3621   -0.2380    0.5834E+12    0.6213E+14    0.6272E+14    0.4086E+14    0.2186E+14
    0.3390    0.3633   -0.2390    0.5873E+12    0.6227E+14    0.6286E+14    0.4098E+14    0.2187E+14
    0.3400    0.3644   -0.2400    0.5911E+12    0.6240E+14    0.6299E+14    0.4110E+14    0.2189E+14
    0.3410    0.3656   -0.2410    0.5950E+12    0.6254E+14    0.6313E+14    0.4122E+14    0.2191E+14
    0.3420    0.3667   -0.2420    0.5989E+12    0.6267E+14    0.6327E+14    0.4134E+14    0.2193E+14
    0.3430    0.3679   -0.2430    0.6028E+12    0.6280E+14    0.6341E+14    0.4146E+14    0.2195E+14
    0.3440    0.3690   -0.2440    0.6067E+12    0.6294E+14    0.6355E+14    0.4158E+14    0.2196E+14
    0.3450    0.3702   -0.2450    0.6107E+12    0.6307E+14    0.6368E+14    0.4170E+14    0.2198E+14
    0.3460    0.3713   -0.2460    0.6147E+12    0.6320E+14    0.6382E+14    0.4182E+14    0.2200E+14
    0.3470    0.3725   -0.2470    0.6187E+12    0.6334E+14    0.6395E+14    0.4194E+14    0.2201E+14
    0.3480    0.3736   -0.2480    0.6227E+12    0.6347E+14    0.6409E+14    0.4206E+14    0.2203E+14
    0.3490    0.3748   -0.2490    0.6267E+12    0.6360E+14    0.6423E+14    0.4218E+14    0.2205E+14
    0.3500    0.3759   -0.2500    0.6308E+12    0.6373E+14    0.6436E+14    0.4229E+14    0.2207E+14
    0.3510    0.3771   -0.2510    0.6349E+12    0.6386E+14    0.6449E+14    0.4241E+14    0.2208E+14
    0.3520    0.3782   -0.2520    0.6390E+12    0.6399E+14    0.6463E+14    0.4253E+14    0.2210E+14
    0.3530    0.3794   -0.2530    0.6431E+12    0.6412E+14    0.6476E+14    0.4264E+14    0.2212E+14
    0.3540    0.3805   -0.2540    0.6473E+12    0.6425E+14    0.6489E+14    0.4276E+14    0.2213E+14
    0.3550    0.3817   -0.2550    0.6514E+12    0.6437E+14    0.6503E+14    0.4288E+14    0.2215E+14
    0.3560    0.3828   -0.2560    0.6556E+12    0.6450E+14    0.6516E+14    0.4299E+14    0.2216E+14
    0.3570    0.3840   -0.2570    0.6598E+12    0.6463E+14    0.6529E+14    0.4311E+14    0.2218E+14
    0.3580    0.3851   -0.2580    0.6640E+12    0.6475E+14    0.6542E+14    0.4322E+14    0.2220E+14
    0.3590    0.3863   -0.2590    0.6683E+12    0.6488E+14    0.6555E+14    0.4334E+14    0.2221E+14
    0.3600    0.3874   -0.2600    0.6726E+12    0.6501E+14    0.6568E+14    0.4345E+14    0.2223E+14
    0.3610    0.3886   -0.2610    0.6769E+12    0.6513E+14    0.6581E+14    0.4356E+14    0.2224E+14
    0.3620    0.3897   -0.2620    0.6812E+12    0.6526E+14    0.6594E+14    0.4368E+14    0.2226E+14
    0.3630    0.3909   -0.2630    0.6855E+12    0.6538E+14    0.6607E+14    0.4379E+14    0.2228E+14
    0.3640    0.3920   -0.2640    0.6899E+12    0.6550E+14    0.6619E+14    0.4390E+14    0.2229E+14
    0.3650    0.3932   -0.2650    0.6942E+12    0.6563E+14    0.6632E+14    0.4402E+14    0.2231E+14
    0.3660    0.3943   -0.2660    0.6986E+12    0.6575E+14    0.6645E+14    0.4413E+14    0.2232E+14
    0.3670    0.3955   -0.2670    0.7030E+12    0.6587E+14    0.6658E+14    0.4424E+14    0.2234E+14
    0.3680    0.3966   -0.2680    0.7075E+12    0.6599E+14    0.6670E+14    0.4435E+14    0.2235E+14
    0.3690    0.3978   -0.2690    0.7120E+12    0.6612E+14    0.6683E+14    0.4446E+14    0.2237E+14
    0.3700    0.3989   -0.2700    0.7164E+12    0.6624E+14    0.6695E+14    0.4457E+14    0.2238E+14
    0.3710    0.4000   -0.2710    0.7209E+12    0.6636E+14    0.6708E+14    0.4468E+14    0.2240E+14
    0.3720    0.4012   -0.2720    0.7255E+12    0.6648E+14    0.6720E+14    0.4479E+14    0.2241E+14
    0.3730    0.4023   -0.2730    0.7300E+12    0.6660E+14    0.6733E+14    0.4490E+14    0.2243E+14
    0.3740    0.4035   -0.2740    0.7346E+12    0.6672E+14    0.6745E+14    0.4501E+14    0.2244E+14
    0.3750    0.4046   -0.2750    0.7392E+12    0.6683E+14    0.6757E+14    0.4512E+14    0.2246E+14
    0.3760    0.4058   -0.2760    0.7438E+12    0.6695E+14    0.6770E+14    0.4522E+14    0.2247E+14
    0.3770    0.4069   -0.2770    0.7484E+12    0.6707E+14    0.6782E+14    0.4533E+14    0.2249E+14
    0.3780    0.4081   -0.2780    0.7531E+12    0.6719E+14    0.6794E+14    0.4544E+14    0.2250E+14
    0.3790    0.4092   -0.2790    0.7577E+12    0.6730E+14    0.6806E+14    0.4555E+14    0.2252E+14
    0.3800    0.4104   -0.2800    0.7624E+12    0.6742E+14    0.6818E+14    0.4565E+14    0.2253E+14
    0.3810    0.4115   -0.2810    0.7671E+12    0.6754E+14    0.6830E+14    0.4576E+14    0.2254E+14
    0.3820    0.4127   -0.2820    0.7719E+12    0.6765E+14    0.6842E+14    0.4586E+14    0.2256E+14
    0.3830    0.4138   -0.2830    0.7766E+12    0.6777E+14    0.6854E+14    0.4597E+14    0.2257E+14
    0.3840    0.4149   -0.2840    0.7814E+12    0.6788E+14    0.6866E+14    0.4607E+14    0.2259E+14
    0.3850    0.4161   -0.2850    0.7862E+12    0.6799E+14    0.6878E+14    0.4618E+14    0.2260E+14
    0.3860    0.4172   -0.2860    0.7910E+12    0.6811E+14    0.6890E+14    0.4628E+14    0.2262E+14
    0.3870    0.4184   -0.2870    0.7958E+12    0.6822E+14    0.6901E+14    0.4638E+14    0.2263E+14
    0.3880    0.4195   -0.2880    0.8007E+12    0.6833E+14    0.6913E+14    0.4649E+14    0.2264E+14
    0.3890    0.4207   -0.2890    0.8056E+12    0.6844E+14    0.6925E+14    0.4659E+14    0.2266E+14
    0.3900    0.4218   -0.2900    0.8105E+12    0.6856E+14    0.6937E+14    0.4669E+14    0.2267E+14
    0.3910    0.4229   -0.2910    0.8154E+12    0.6867E+14    0.6948E+14    0.4680E+14    0.2269E+14
    0.3920    0.4241   -0.2920    0.8204E+12    0.6878E+14    0.6960E+14    0.4690E+14    0.2270E+14
    0.3930    0.4252   -0.2930    0.8254E+12    0.6889E+14    0.6971E+14    0.4700E+14    0.2271E+14
    0.3940    0.4264   -0.2940    0.8304E+12    0.6900E+14    0.6983E+14    0.4710E+14    0.2273E+14
    0.3950    0.4275   -0.2950    0.8354E+12    0.6911E+14    0.6994E+14    0.4720E+14    0.2274E+14
    0.3960    0.4287   -0.2960    0.8404E+12    0.6921E+14    0.7005E+14    0.4730E+14    0.2275E+14
    0.3970    0.4298   -0.2970    0.8455E+12    0.6932E+14    0.7017E+14    0.4740E+14    0.2277E+14
    0.3980    0.4309   -0.2980    0.8506E+12    0.6943E+14    0.7028E+14    0.4750E+14    0.2278E+14
    0.3990    0.4321   -0.2990    0.8557E+12    0.6954E+14    0.7039E+14    0.4760E+14    0.2279E+14
    0.4000    0.4332   -0.3000    0.8608E+12    0.6964E+14    0.7051E+14    0.4770E+14    0.2281E+14
    0.4010    0.4344   -0.3010    0.8660E+12    0.6975E+14    0.7062E+14    0.4780E+14    0.2282E+14
    0.4020    0.4355   -0.3020    0.8712E+12    0.6986E+14    0.7073E+14    0.4790E+14    0.2283E+14
    0.4030    0.4367   -0.3030    0.8764E+12    0.6996E+14    0.7084E+14    0.4800E+14    0.2284E+14
    0.4040    0.4378   -0.3040    0.8816E+12    0.7007E+14    0.7095E+14    0.4809E+14    0.2286E+14
    0.4050    0.4389   -0.3050    0.8868E+12    0.7017E+14    0.7106E+14    0.4819E+14    0.2287E+14
    0.4060    0.4401   -0.3060    0.8921E+12    0.7028E+14    0.7117E+14    0.4829E+14    0.2288E+14
    0.4070    0.4412   -0.3070    0.8974E+12    0.7038E+14    0.7128E+14    0.4839E+14    0.2289E+14
    0.4080    0.4424   -0.3080    0.9027E+12    0.7048E+14    0.7139E+14    0.4848E+14    0.2290E+14
    0.4090    0.4435   -0.3090    0.9080E+12    0.7059E+14    0.7150E+14    0.4858E+14    0.2292E+14
    0.4100    0.4446   -0.3100    0.9134E+12    0.7069E+14    0.7160E+14    0.4867E+14    0.2293E+14
    0.4110    0.4458   -0.3110    0.9187E+12    0.7079E+14    0.7171E+14    0.4877E+14    0.2294E+14
    0.4120    0.4469   -0.3120    0.9241E+12    0.7089E+14    0.7182E+14    0.4886E+14    0.2296E+14
    0.4130    0.4480   -0.3130    0.9295E+12    0.7099E+14    0.7192E+14    0.4896E+14    0.2297E+14
    0.4140    0.4492   -0.3140    0.9350E+12    0.7109E+14    0.7203E+14    0.4905E+14    0.2298E+14
    0.4150    0.4503   -0.3150    0.9405E+12    0.7119E+14    0.7214E+14    0.4914E+14    0.2299E+14
    0.4160    0.4515   -0.3160    0.9460E+12    0.7129E+14    0.7224E+14    0.4924E+14    0.2300E+14
    0.4170    0.4526   -0.3170    0.9515E+12    0.7139E+14    0.7235E+14    0.4933E+14    0.2302E+14
    0.4180    0.4537   -0.3180    0.9570E+12    0.7149E+14    0.7245E+14    0.4942E+14    0.2303E+14
    0.4190    0.4549   -0.3190    0.9626E+12    0.7159E+14    0.7255E+14    0.4951E+14    0.2304E+14
    0.4200    0.4560   -0.3200    0.9681E+12    0.7169E+14    0.7266E+14    0.4961E+14    0.2305E+14
    0.4210    0.4571   -0.3210    0.9737E+12    0.7179E+14    0.7276E+14    0.4970E+14    0.2306E+14
    0.4220    0.4583   -0.3220    0.9794E+12    0.7189E+14    0.7287E+14    0.4979E+14    0.2308E+14
    0.4230    0.4594   -0.3230    0.9850E+12    0.7198E+14    0.7297E+14    0.4988E+14    0.2309E+14
    0.4240    0.4605   -0.3240    0.9907E+12    0.7208E+14    0.7307E+14    0.4997E+14    0.2310E+14
    0.4250    0.4617   -0.3250    0.9964E+12    0.7218E+14    0.7317E+14    0.5006E+14    0.2311E+14
    0.4260    0.4628   -0.3260    0.1002E+13    0.7227E+14    0.7327E+14    0.5015E+14    0.2313E+14
    0.4270    0.4639   -0.3270    0.1008E+13    0.7237E+14    0.7338E+14    0.5024E+14    0.2314E+14
    0.4280    0.4651   -0.3280    0.1014E+13    0.7246E+14    0.7348E+14    0.5033E+14    0.2315E+14
    0.4290    0.4662   -0.3290    0.1019E+13    0.7256E+14    0.7358E+14    0.5042E+14    0.2316E+14
    0.4300    0.4673   -0.3300    0.1025E+13    0.7265E+14    0.7368E+14    0.5051E+14    0.2317E+14
    0.4310    0.4685   -0.3310    0.1031E+13    0.7275E+14    0.7378E+14    0.5059E+14    0.2318E+14
    0.4320    0.4696   -0.3320    0.1037E+13    0.7284E+14    0.7388E+14    0.5068E+14    0.2320E+14
    0.4330    0.4707   -0.3330    0.1043E+13    0.7293E+14    0.7398E+14    0.5077E+14    0.2321E+14
    0.4340    0.4719   -0.3340    0.1049E+13    0.7303E+14    0.7407E+14    0.5086E+14    0.2322E+14
    0.4350    0.4730   -0.3350    0.1055E+13    0.7312E+14    0.7417E+14    0.5094E+14    0.2323E+14
    0.4360    0.4741   -0.3360    0.1061E+13    0.7321E+14    0.7427E+14    0.5103E+14    0.2324E+14
    0.4370    0.4753   -0.3370    0.1067E+13    0.7330E+14    0.7437E+14    0.5111E+14    0.2325E+14
    0.4380    0.4764   -0.3380    0.1073E+13    0.7339E+14    0.7446E+14    0.5120E+14    0.2326E+14
    0.4390    0.4775   -0.3390    0.1079E+13    0.7348E+14    0.7456E+14    0.5129E+14    0.2327E+14
    0.4400    0.4787   -0.3400    0.1085E+13    0.7357E+14    0.7466E+14    0.5137E+14    0.2329E+14
    0.4410    0.4798   -0.3410    0.1091E+13    0.7366E+14    0.7475E+14    0.5146E+14    0.2330E+14
    0.4420    0.4809   -0.3420    0.1097E+13    0.7375E+14    0.7485E+14    0.5154E+14    0.2331E+14
    0.4430    0.4821   -0.3430    0.1103E+13    0.7384E+14    0.7494E+14    0.5162E+14    0.2332E+14
    0.4440    0.4832   -0.3440    0.1109E+13    0.7393E+14    0.7504E+14    0.5171E+14    0.2333E+14
    0.4450    0.4843   -0.3450    0.1115E+13    0.7402E+14    0.7513E+14    0.5179E+14    0.2334E+14
    0.4460    0.4854   -0.3460    0.1121E+13    0.7410E+14    0.7523E+14    0.5187E+14    0.2335E+14
    0.4470    0.4866   -0.3470    0.1128E+13    0.7419E+14    0.7532E+14    0.5196E+14    0.2336E+14
    0.4480    0.4877   -0.3480    0.1134E+13    0.7428E+14    0.7541E+14    0.5204E+14    0.2337E+14
    0.4490    0.4888   -0.3490    0.1140E+13    0.7436E+14    0.7550E+14    0.5212E+14    0.2338E+14
    0.4500    0.4899   -0.3500    0.1146E+13    0.7445E+14    0.7560E+14    0.5220E+14    0.2339E+14
    0.4510    0.4911   -0.3510    0.1153E+13    0.7454E+14    0.7569E+14    0.5228E+14    0.2340E+14
    0.4520    0.4922   -0.3520    0.1159E+13    0.7462E+14    0.7578E+14    0.5237E+14    0.2342E+14
    0.4530    0.4933   -0.3530    0.1165E+13    0.7471E+14    0.7587E+14    0.5245E+14    0.2343E+14
    0.4540    0.4945   -0.3540    0.1172E+13    0.7479E+14    0.7596E+14    0.5253E+14    0.2344E+14
    0.4550    0.4956   -0.3550    0.1178E+13    0.7488E+14    0.7605E+14    0.5261E+14    0.2345E+14
    0.4560    0.4967   -0.3560    0.1185E+13    0.7496E+14    0.7614E+14    0.5269E+14    0.2346E+14
    0.4570    0.4978   -0.3570    0.1191E+13    0.7504E+14    0.7623E+14    0.5276E+14    0.2347E+14
    0.4580    0.4990   -0.3580    0.1198E+13    0.7513E+14    0.7632E+14    0.5284E+14    0.2348E+14
    0.4590    0.5001   -0.3590    0.1204E+13    0.7521E+14    0.7641E+14    0.5292E+14    0.2349E+14
    0.4600    0.5012   -0.3600    0.1211E+13    0.7529E+14    0.7650E+14    0.5300E+14    0.2350E+14
    0.4610    0.5023   -0.3610    0.1217E+13    0.7537E+14    0.7659E+14    0.5308E+14    0.2351E+14
    0.4620    0.5035   -0.3620    0.1224E+13    0.7545E+14    0.7668E+14    0.5316E+14    0.2352E+14
    0.4630    0.5046   -0.3630    0.1230E+13    0.7554E+14    0.7677E+14    0.5324E+14    0.2353E+14
    0.4640    0.5057   -0.3640    0.1237E+13    0.7562E+14    0.7685E+14    0.5331E+14    0.2354E+14
    0.4650    0.5068   -0.3650    0.1243E+13    0.7570E+14    0.7694E+14    0.5339E+14    0.2355E+14
    0.4660    0.5079   -0.3660    0.1250E+13    0.7578E+14    0.7703E+14    0.5347E+14    0.2356E+14
    0.4670    0.5091   -0.3670    0.1257E+13    0.7585E+14    0.7711E+14    0.5353E+14    0.2357E+14
    0.4680    0.5102   -0.3680    0.1263E+13    0.7593E+14    0.7719E+14    0.5361E+14    0.2358E+14
    0.4690    0.5113   -0.3690    0.1270E+13    0.7601E+14    0.7728E+14    0.5369E+14    0.2359E+14
    0.4700    0.5124   -0.3700    0.1277E+13    0.7609E+14    0.7736E+14    0.5376E+14    0.2360E+14
    0.4710    0.5136   -0.3710    0.1284E+13    0.7617E+14    0.7745E+14    0.5384E+14    0.2361E+14
    0.4720    0.5147   -0.3720    0.1290E+13    0.7624E+14    0.7753E+14    0.5391E+14    0.2362E+14
    0.4730    0.5158   -0.3730    0.1297E+13    0.7632E+14    0.7762E+14    0.5399E+14    0.2363E+14
    0.4740    0.5169   -0.3740    0.1304E+13    0.7640E+14    0.7770E+14    0.5406E+14    0.2364E+14
    0.4750    0.5180   -0.3750    0.1311E+13    0.7647E+14    0.7779E+14    0.5414E+14    0.2365E+14
    0.4760    0.5192   -0.3760    0.1318E+13    0.7655E+14    0.7787E+14    0.5421E+14    0.2366E+14
    0.4770    0.5203   -0.3770    0.1325E+13    0.7663E+14    0.7795E+14    0.5428E+14    0.2367E+14
    0.4780    0.5214   -0.3780    0.1332E+13    0.7670E+14    0.7804E+14    0.5436E+14    0.2368E+14
    0.4790    0.5225   -0.3790    0.1339E+13    0.7678E+14    0.7812E+14    0.5443E+14    0.2369E+14
    0.4800    0.5236   -0.3800    0.1346E+13    0.7685E+14    0.7820E+14    0.5450E+14    0.2370E+14
    0.4810    0.5247   -0.3810    0.1353E+13    0.7693E+14    0.7828E+14    0.5457E+14    0.2371E+14
    0.4820    0.5259   -0.3820    0.1360E+13    0.7700E+14    0.7836E+14    0.5464E+14    0.2372E+14
    0.4830    0.5270   -0.3830    0.1367E+13    0.7708E+14    0.7844E+14    0.5472E+14    0.2373E+14
    0.4840    0.5281   -0.3840    0.1374E+13    0.7715E+14    0.7853E+14    0.5479E+14    0.2374E+14
    0.4850    0.5292   -0.3850    0.1381E+13    0.7722E+14    0.7861E+14    0.5486E+14    0.2375E+14
    0.4860    0.5303   -0.3860    0.1388E+13    0.7730E+14    0.7869E+14    0.5493E+14    0.2376E+14
    0.4870    0.5314   -0.3870    0.1395E+13    0.7737E+14    0.7877E+14    0.5500E+14    0.2377E+14
    0.4880    0.5326   -0.3880    0.1402E+13    0.7744E+14    0.7885E+14    0.5507E+14    0.2378E+14
    0.4890    0.5337   -0.3890    0.1410E+13    0.7752E+14    0.7893E+14    0.5514E+14    0.2378E+14
