        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.12365E+00  0.34744E+03        0.205    0.130    0.129    0.163    0.069    0.008        0.641    0.304    0.294    0.416    0.207    0.000
  0.12561E+00  0.34895E+03        0.204    0.129    0.122    0.161    0.070    0.008        0.649    0.315    0.288    0.425    0.214    0.000
  0.12757E+00  0.35218E+03        0.203    0.128    0.116    0.159    0.071    0.008        0.662    0.327    0.282    0.436    0.220    0.000
  0.12953E+00  0.35805E+03        0.202    0.127    0.111    0.158    0.071    0.008        0.677    0.340    0.278    0.450    0.228    0.000
  0.13149E+00  0.35905E+03        0.200    0.126    0.106    0.157    0.072    0.008        0.684    0.350    0.272    0.460    0.235    0.000
  0.13345E+00  0.36587E+03        0.200    0.125    0.102    0.156    0.072    0.008        0.700    0.363    0.270    0.475    0.243    0.000
  0.13541E+00  0.37284E+03        0.199    0.124    0.098    0.156    0.073    0.008        0.715    0.373    0.268    0.492    0.251    0.000
  0.13736E+00  0.38079E+03        0.198    0.122    0.095    0.156    0.073    0.008        0.732    0.383    0.267    0.510    0.259    0.000
  0.13932E+00  0.38737E+03        0.197    0.121    0.092    0.156    0.073    0.008        0.744    0.394    0.266    0.524    0.267    0.000
  0.14127E+00  0.39284E+03        0.196    0.121    0.089    0.155    0.074    0.008        0.756    0.404    0.264    0.537    0.274    0.000
  0.14322E+00  0.39657E+03        0.194    0.120    0.087    0.155    0.073    0.008        0.765    0.412    0.262    0.550    0.280    0.000
  0.14518E+00  0.40118E+03        0.193    0.119    0.084    0.154    0.073    0.008        0.776    0.422    0.260    0.561    0.285    0.000
  0.14713E+00  0.40703E+03        0.192    0.119    0.082    0.154    0.073    0.007        0.786    0.431    0.259    0.575    0.291    0.000
  0.14908E+00  0.41510E+03        0.190    0.118    0.080    0.153    0.074    0.007        0.797    0.440    0.259    0.589    0.300    0.000
  0.15102E+00  0.42197E+03        0.188    0.117    0.079    0.153    0.074    0.007        0.805    0.448    0.260    0.603    0.307    0.000
  0.15297E+00  0.42920E+03        0.187    0.116    0.078    0.153    0.074    0.007        0.814    0.455    0.260    0.617    0.313    0.000
  0.15491E+00  0.43749E+03        0.184    0.114    0.077    0.154    0.073    0.007        0.821    0.460    0.263    0.636    0.318    0.000
  0.15685E+00  0.44577E+03        0.183    0.113    0.076    0.154    0.073    0.007        0.828    0.466    0.264    0.651    0.322    0.000
  0.15879E+00  0.45392E+03        0.181    0.112    0.075    0.154    0.073    0.007        0.833    0.472    0.265    0.663    0.328    0.000
  0.16072E+00  0.46284E+03        0.179    0.111    0.074    0.153    0.073    0.007        0.837    0.476    0.267    0.674    0.333    0.000
  0.16265E+00  0.47127E+03        0.177    0.110    0.074    0.153    0.073    0.007        0.841    0.481    0.269    0.682    0.338    0.000
  0.16458E+00  0.48138E+03        0.175    0.110    0.073    0.152    0.073    0.007        0.842    0.484    0.272    0.690    0.345    0.000
  0.16651E+00  0.48992E+03        0.174    0.109    0.073    0.151    0.073    0.007        0.843    0.488    0.273    0.695    0.347    0.000
  0.16844E+00  0.50060E+03        0.171    0.108    0.073    0.150    0.073    0.007        0.839    0.488    0.276    0.698    0.354    0.000
  0.17036E+00  0.50762E+03        0.170    0.108    0.073    0.149    0.073    0.007        0.840    0.492    0.277    0.703    0.357    0.000
  0.17228E+00  0.51831E+03        0.167    0.107    0.073    0.148    0.074    0.007        0.833    0.491    0.279    0.702    0.363    0.000
  0.17419E+00  0.52779E+03        0.166    0.107    0.073    0.147    0.073    0.007        0.827    0.491    0.280    0.702    0.362    0.000
  0.17611E+00  0.53669E+03        0.164    0.106    0.073    0.146    0.073    0.007        0.820    0.489    0.281    0.701    0.363    0.000
  0.17803E+00  0.54625E+03        0.161    0.106    0.073    0.145    0.073    0.007        0.810    0.488    0.282    0.696    0.363    0.000
  0.17994E+00  0.55593E+03        0.159    0.105    0.073    0.143    0.073    0.006        0.800    0.486    0.283    0.689    0.365    0.000
  0.18184E+00  0.56441E+03        0.157    0.105    0.073    0.141    0.072    0.006        0.791    0.486    0.282    0.683    0.363    0.000
  0.18375E+00  0.57157E+03        0.156    0.105    0.073    0.140    0.072    0.006        0.784    0.486    0.282    0.682    0.360    0.000
  0.18565E+00  0.58149E+03        0.153    0.105    0.073    0.138    0.072    0.006        0.770    0.483    0.282    0.668    0.363    0.000
  0.18755E+00  0.58865E+03        0.151    0.104    0.073    0.137    0.072    0.006        0.762    0.479    0.282    0.668    0.363    0.000
  0.18945E+00  0.59591E+03        0.149    0.103    0.073    0.136    0.072    0.006        0.753    0.477    0.283    0.663    0.363    0.000
  0.19135E+00  0.60597E+03        0.146    0.102    0.074    0.134    0.072    0.006        0.737    0.469    0.284    0.654    0.363    0.000
  0.19325E+00  0.61529E+03        0.144    0.101    0.074    0.131    0.072    0.006        0.722    0.465    0.285    0.638    0.365    0.000
  0.19514E+00  0.62287E+03        0.142    0.101    0.074    0.129    0.072    0.006        0.714    0.463    0.284    0.630    0.363    0.000
