          Evm          Svm          E11          E22          E33          E23          E13          E12             SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP      TIME    TAYLAV      WORKAV      WRATE1      WRATE2 
  0.00000E+00  0.15087E+03     0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    -0.14726E+03  0.00000E+00  0.00000E+00  0.10817E+02 -0.15560E+02 -0.29370E+00      300. 0.000E+00     3.125  0.1700E+00  0.1473E+00  0.8502E-01
  0.19521E-02  0.14457E+03    -0.20000E-02  0.18656E-02  0.13444E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.14088E+03  0.00000E+00  0.00000E+00  0.10994E+02 -0.15174E+02 -0.26699E+00      300. 0.200E+01     3.147  0.3306E+00  0.1409E+00  0.8028E-01
  0.39010E-02  0.14953E+03    -0.40000E-02  0.37334E-02  0.26659E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.14572E+03  0.00000E+00  0.00000E+00  0.11331E+02 -0.15713E+02 -0.27620E+00      300. 0.400E+01     3.150  0.4984E+00  0.1457E+00  0.8388E-01
  0.58500E-02  0.15514E+03    -0.60000E-02  0.56012E-02  0.39875E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.15120E+03  0.00000E+00  0.00000E+00  0.11690E+02 -0.16301E+02 -0.28414E+00      300. 0.600E+01     3.152  0.6743E+00  0.1512E+00  0.8796E-01
  0.77992E-02  0.16048E+03    -0.80000E-02  0.74688E-02  0.53123E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.15643E+03  0.00000E+00  0.00000E+00  0.12006E+02 -0.16832E+02 -0.28974E+00      300. 0.800E+01     3.151  0.8579E+00  0.1564E+00  0.9180E-01
  0.97488E-02  0.16523E+03    -0.10000E-01  0.93361E-02  0.66390E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.16111E+03  0.00000E+00  0.00000E+00  0.12240E+02 -0.17285E+02 -0.29339E+00      300. 0.100E+02     3.148  0.1048E+01  0.1611E+00  0.9519E-01
  0.11699E-01  0.16899E+03    -0.12000E-01  0.11203E-01  0.79684E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.16486E+03  0.00000E+00  0.00000E+00  0.12216E+02 -0.17617E+02 -0.29704E+00      300. 0.120E+02     3.139  0.1245E+01  0.1649E+00  0.9813E-01
  0.13650E-01  0.17102E+03    -0.14000E-01  0.13068E-01  0.93197E-03  0.00000E+00  0.00000E+00  0.00000E+00    -0.16701E+03  0.00000E+00  0.00000E+00  0.11776E+02 -0.17698E+02 -0.30284E+00      300. 0.140E+02     3.115  0.1446E+01  0.1671E+00  0.1007E+00
  0.15603E-01  0.17131E+03    -0.16000E-01  0.14924E-01  0.10757E-02  0.00000E+00  0.00000E+00  0.00000E+00    -0.16750E+03  0.00000E+00  0.00000E+00  0.11143E+02 -0.17490E+02 -0.30980E+00      300. 0.160E+02     3.075  0.1651E+01  0.1675E+00  0.1028E+00
  0.17559E-01  0.17053E+03    -0.18000E-01  0.16765E-01  0.12355E-02  0.00000E+00  0.00000E+00  0.00000E+00    -0.16695E+03  0.00000E+00  0.00000E+00  0.10507E+02 -0.17099E+02 -0.31844E+00      300. 0.180E+02     3.028  0.1860E+01  0.1670E+00  0.1045E+00
