
*******   STEP   1      *** TANGENT CALCULATION                
    8   0.320E-03   0.364E-03   0.781E-03

*******   STEP   2      *** TANGENT CALCULATION                
    9   0.476E-03   0.493E-03   0.868E-03

*******   STEP   3      *** TANGENT CALCULATION                
    9   0.353E-03   0.164E-03   0.464E-03

*******   STEP   4      *** TANGENT CALCULATION                
    9   0.397E-03   0.757E-04   0.316E-03

*******   STEP   5      *** TANGENT CALCULATION                
    9   0.447E-03   0.175E-03   0.144E-03

*******   STEP   6      *** TANGENT CALCULATION                
    9   0.503E-03   0.344E-03   0.744E-04

*******   STEP   7      *** TANGENT CALCULATION                
    9   0.561E-03   0.535E-03   0.252E-03

*******   STEP   8      *** TANGENT CALCULATION                
    9   0.621E-03   0.736E-03   0.451E-03

*******   STEP   9      *** TANGENT CALCULATION                
    9   0.682E-03   0.970E-03   0.684E-03

*******   STEP  10      *** TANGENT CALCULATION                
   10   0.398E-03   0.441E-03   0.231E-03

*******   STEP  11      *** TANGENT CALCULATION                
   10   0.487E-03   0.711E-03   0.487E-03

*******   STEP  12      *** TANGENT CALCULATION                
   10   0.487E-03   0.710E-03   0.469E-03

*******   STEP  13      *** TANGENT CALCULATION                
   11   0.290E-03   0.366E-03   0.200E-03

*******   STEP  14      *** TANGENT CALCULATION                
   11   0.274E-03   0.317E-03   0.147E-03

*******   STEP  15      *** TANGENT CALCULATION                
   11   0.351E-03   0.615E-03   0.430E-03

*******   STEP  16      *** TANGENT CALCULATION                
   11   0.437E-03   0.963E-03   0.760E-03

*******   STEP  17      *** TANGENT CALCULATION                
   11   0.415E-03   0.947E-03   0.743E-03

*******   STEP  18      *** TANGENT CALCULATION                
    6   0.868E-03   0.594E-03   0.814E-03

*******   STEP  19      *** TANGENT CALCULATION                
   12   0.311E-03   0.751E-03   0.574E-03

*******   STEP  20      *** TANGENT CALCULATION                
   13   0.223E-03   0.539E-03   0.400E-03

*******   STEP  21      *** TANGENT CALCULATION                
   13   0.243E-03   0.706E-03   0.566E-03

*******   STEP  22      *** TANGENT CALCULATION                
    7   0.619E-03   0.376E-03   0.646E-03

*******   STEP  23      *** TANGENT CALCULATION                
   14   0.210E-03   0.743E-03   0.622E-03

*******   STEP  24      *** TANGENT CALCULATION                
    8   0.388E-03   0.313E-03   0.899E-03

*******   STEP  25      *** TANGENT CALCULATION                
    8   0.374E-03   0.707E-03   0.919E-04

*******   STEP  26      *** TANGENT CALCULATION                
    9   0.205E-03   0.287E-03   0.677E-03
