     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.00000     0.5798E+05  0.5801E+05  0.5896E+05  0.2289E+05  0.2292E+05  0.2470E+05  0.1677E+05  0.1681E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.00500     0.5798E+05  0.5801E+05  0.5898E+05  0.2288E+05  0.2291E+05  0.2471E+05  0.1678E+05  0.1680E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.01000     0.5799E+05  0.5801E+05  0.5899E+05  0.2287E+05  0.2291E+05  0.2472E+05  0.1678E+05  0.1679E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.01500     0.5799E+05  0.5801E+05  0.5900E+05  0.2286E+05  0.2290E+05  0.2473E+05  0.1678E+05  0.1678E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.02000     0.5799E+05  0.5802E+05  0.5901E+05  0.2285E+05  0.2290E+05  0.2473E+05  0.1679E+05  0.1677E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.02500     0.5799E+05  0.5802E+05  0.5902E+05  0.2284E+05  0.2289E+05  0.2474E+05  0.1679E+05  0.1676E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.02999     0.5800E+05  0.5802E+05  0.5903E+05  0.2283E+05  0.2289E+05  0.2475E+05  0.1680E+05  0.1675E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.03499     0.5800E+05  0.5802E+05  0.5904E+05  0.2282E+05  0.2288E+05  0.2475E+05  0.1680E+05  0.1675E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.03999     0.5800E+05  0.5802E+05  0.5905E+05  0.2281E+05  0.2288E+05  0.2476E+05  0.1680E+05  0.1674E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.04499     0.5800E+05  0.5802E+05  0.5906E+05  0.2280E+05  0.2288E+05  0.2477E+05  0.1681E+05  0.1673E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.04999     0.5800E+05  0.5802E+05  0.5907E+05  0.2280E+05  0.2287E+05  0.2477E+05  0.1681E+05  0.1672E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.05499     0.5801E+05  0.5802E+05  0.5907E+05  0.2279E+05  0.2287E+05  0.2478E+05  0.1681E+05  0.1671E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.05999     0.5801E+05  0.5802E+05  0.5908E+05  0.2278E+05  0.2287E+05  0.2478E+05  0.1682E+05  0.1671E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.06499     0.5801E+05  0.5802E+05  0.5909E+05  0.2277E+05  0.2286E+05  0.2479E+05  0.1682E+05  0.1670E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.06999     0.5801E+05  0.5802E+05  0.5910E+05  0.2277E+05  0.2286E+05  0.2479E+05  0.1682E+05  0.1669E+05  0.1651E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.07499     0.5801E+05  0.5802E+05  0.5911E+05  0.2276E+05  0.2286E+05  0.2480E+05  0.1683E+05  0.1669E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.07999     0.5801E+05  0.5802E+05  0.5911E+05  0.2275E+05  0.2286E+05  0.2480E+05  0.1683E+05  0.1668E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.08498     0.5802E+05  0.5802E+05  0.5912E+05  0.2275E+05  0.2286E+05  0.2481E+05  0.1683E+05  0.1667E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.08998     0.5802E+05  0.5802E+05  0.5913E+05  0.2274E+05  0.2285E+05  0.2481E+05  0.1684E+05  0.1667E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.09498     0.5802E+05  0.5802E+05  0.5913E+05  0.2273E+05  0.2285E+05  0.2482E+05  0.1684E+05  0.1666E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.09998     0.5802E+05  0.5802E+05  0.5914E+05  0.2273E+05  0.2285E+05  0.2482E+05  0.1684E+05  0.1665E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.09998     0.5802E+05  0.5802E+05  0.5914E+05  0.2273E+05  0.2285E+05  0.2482E+05  0.1684E+05  0.1665E+05  0.1650E+05     0.2600E-04  0.2600E-04  0.2600E-04
     0.10498     0.5794E+05  0.5793E+05  0.5915E+05  0.2276E+05  0.2281E+05  0.2491E+05  0.1680E+05  0.1669E+05  0.1659E+05     0.2600E-04  0.2600E-04  0.2600E-04
