   -0.0898   -0.0079
   -0.0817   -0.0381
   -0.0738   -0.0517
   -0.0637   -0.0637
   -0.0517   -0.0738
   -0.0381   -0.0817
   -0.0079   -0.0898
    0.0079   -0.0898
    0.0381   -0.0817
    0.0517   -0.0738
    0.0637   -0.0637
    0.0738   -0.0517
    0.0817   -0.0381
    0.0898   -0.0079
    0.0898    0.0079
    0.0817    0.0381
    0.0738    0.0517
    0.0637    0.0637
    0.0517    0.0738
    0.0381    0.0817
    0.0233    0.0870
    0.0079    0.0898
   -0.0079    0.0898
   -0.0233    0.0870
   -0.0381    0.0817
   -0.0517    0.0738
   -0.0637    0.0637
   -0.0738    0.0517
   -0.0817    0.0381
   -0.0898    0.0079
   -0.1633   -0.0143
   -0.1584   -0.0424
   -0.1486   -0.0693
   -0.1343   -0.0940
   -0.1159   -0.1159
   -0.0940   -0.1343
   -0.0693   -0.1486
   -0.0424   -0.1584
   -0.0143   -0.1633
    0.0143   -0.1633
    0.0424   -0.1584
    0.0693   -0.1486
    0.0940   -0.1343
    0.1159   -0.1159
    0.1343   -0.0940
    0.1486   -0.0693
    0.1584   -0.0424
    0.1633   -0.0143
    0.1633    0.0143
    0.1584    0.0424
    0.1486    0.0693
    0.1343    0.0940
    0.1159    0.1159
    0.0940    0.1343
    0.0693    0.1486
    0.0424    0.1584
    0.0143    0.1633
   -0.0143    0.1633
   -0.0424    0.1584
   -0.0693    0.1486
   -0.0940    0.1343
   -0.1159    0.1159
   -0.1343    0.0940
   -0.1486    0.0693
   -0.1584    0.0424
   -0.1633    0.0143
   -0.2386   -0.0209
   -0.2313   -0.0620
   -0.2170   -0.1012
   -0.1962   -0.1374
   -0.1693   -0.1693
   -0.1374   -0.1962
   -0.1012   -0.2170
   -0.0620   -0.2313
   -0.0209   -0.2386
    0.0209   -0.2386
    0.0620   -0.2313
    0.1012   -0.2170
    0.1374   -0.1962
    0.1693   -0.1693
    0.1962   -0.1374
    0.2170   -0.1012
    0.2313   -0.0620
    0.2386   -0.0209
    0.2386    0.0209
    0.2313    0.0620
    0.2170    0.1012
    0.1962    0.1374
    0.1693    0.1693
    0.1374    0.1962
    0.1012    0.2170
    0.0620    0.2313
    0.0209    0.2386
   -0.0209    0.2386
   -0.0620    0.2313
