        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.34582E+00  0.49824E+01        0.107    0.147    0.175    0.139    0.104    0.000        0.107    0.208    0.193    0.212    0.091    0.000
  0.36882E+00  0.49868E+01        0.107    0.147    0.175    0.136    0.101    0.000        0.105    0.208    0.196    0.215    0.088    0.000
  0.39181E+00  0.49911E+01        0.107    0.146    0.174    0.133    0.097    0.000        0.104    0.208    0.198    0.218    0.085    0.000
  0.41479E+00  0.49951E+01        0.107    0.146    0.174    0.129    0.094    0.000        0.102    0.207    0.201    0.221    0.083    0.000
  0.43777E+00  0.49989E+01        0.107    0.145    0.173    0.126    0.091    0.000        0.100    0.206    0.203    0.224    0.080    0.000
  0.46074E+00  0.50027E+01        0.107    0.145    0.173    0.123    0.088    0.000        0.098    0.204    0.206    0.227    0.078    0.000
  0.48370E+00  0.50064E+01        0.107    0.145    0.173    0.121    0.085    0.000        0.096    0.203    0.208    0.230    0.075    0.000
  0.50666E+00  0.50099E+01        0.107    0.144    0.173    0.118    0.082    0.000        0.094    0.201    0.210    0.233    0.073    0.000
  0.52960E+00  0.50134E+01        0.107    0.144    0.172    0.115    0.080    0.000        0.092    0.199    0.213    0.237    0.070    0.000
  0.55254E+00  0.50167E+01        0.107    0.144    0.172    0.113    0.077    0.000        0.089    0.196    0.215    0.240    0.068    0.000
  0.57548E+00  0.50203E+01        0.108    0.144    0.172    0.110    0.074    0.000        0.087    0.194    0.217    0.243    0.065    0.000
  0.59840E+00  0.50239E+01        0.108    0.144    0.171    0.108    0.072    0.000        0.085    0.191    0.219    0.247    0.063    0.000
  0.62132E+00  0.50276E+01        0.108    0.144    0.171    0.105    0.070    0.000        0.082    0.189    0.221    0.250    0.061    0.000
  0.64423E+00  0.50313E+01        0.108    0.143    0.171    0.103    0.068    0.000        0.080    0.186    0.224    0.254    0.059    0.000
  0.66713E+00  0.50350E+01        0.108    0.143    0.171    0.101    0.066    0.000        0.077    0.183    0.226    0.258    0.057    0.000
  0.69002E+00  0.50388E+01        0.108    0.143    0.170    0.098    0.064    0.000        0.075    0.180    0.228    0.261    0.055    0.000
  0.71291E+00  0.50427E+01        0.108    0.143    0.170    0.096    0.062    0.000        0.072    0.177    0.231    0.265    0.053    0.000
  0.73579E+00  0.50467E+01        0.107    0.143    0.170    0.094    0.060    0.000        0.070    0.174    0.233    0.269    0.052    0.000
  0.75866E+00  0.50507E+01        0.107    0.143    0.169    0.092    0.059    0.000        0.067    0.170    0.235    0.273    0.050    0.000
  0.78152E+00  0.50548E+01        0.107    0.143    0.169    0.089    0.057    0.000        0.065    0.167    0.238    0.277    0.049    0.000
  0.80437E+00  0.50590E+01        0.107    0.143    0.169    0.087    0.056    0.000        0.062    0.164    0.240    0.281    0.047    0.000
  0.82722E+00  0.50632E+01        0.107    0.143    0.168    0.085    0.054    0.000        0.060    0.161    0.243    0.284    0.046    0.000
  0.85006E+00  0.50674E+01        0.107    0.143    0.168    0.083    0.053    0.000        0.058    0.157    0.245    0.288    0.044    0.000
  0.87290E+00  0.50716E+01        0.106    0.143    0.168    0.082    0.052    0.000        0.055    0.154    0.248    0.292    0.043    0.000
  0.89572E+00  0.50758E+01        0.106    0.143    0.167    0.080    0.051    0.000        0.053    0.151    0.250    0.295    0.042    0.000
  0.91854E+00  0.50800E+01        0.106    0.143    0.167    0.078    0.050    0.000        0.051    0.147    0.253    0.299    0.041    0.000
  0.94135E+00  0.50842E+01        0.106    0.143    0.167    0.076    0.049    0.000        0.048    0.144    0.256    0.302    0.040    0.000
  0.96416E+00  0.50883E+01        0.105    0.142    0.166    0.074    0.048    0.000        0.046    0.141    0.258    0.305    0.038    0.000
  0.98695E+00  0.50925E+01        0.105    0.142    0.166    0.073    0.047    0.000        0.044    0.138    0.261    0.308    0.038    0.000
  0.10097E+01  0.50966E+01        0.105    0.142    0.165    0.071    0.046    0.000        0.042    0.134    0.264    0.311    0.037    0.000
  0.10325E+01  0.51006E+01        0.104    0.142    0.165    0.069    0.045    0.000        0.040    0.131    0.267    0.314    0.036    0.000
  0.10553E+01  0.51046E+01        0.104    0.142    0.165    0.068    0.045    0.000        0.038    0.128    0.269    0.317    0.035    0.000
  0.10781E+01  0.51036E+01        0.104    0.142    0.161    0.065    0.044    0.000        0.036    0.125    0.274    0.324    0.034    0.000
  0.11008E+01  0.51072E+01        0.103    0.142    0.161    0.063    0.043    0.000        0.034    0.121    0.277    0.326    0.033    0.000
  0.11236E+01  0.51107E+01        0.103    0.142    0.160    0.062    0.043    0.000        0.032    0.118    0.280    0.329    0.033    0.000
  0.11463E+01  0.51142E+01        0.102    0.142    0.159    0.060    0.042    0.000        0.031    0.115    0.283    0.331    0.032    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81449E+00  0.52361E+01        0.097    0.144    0.060    0.015    0.069    0.000        0.092    0.202    0.224    0.065    0.051    0.000
  0.81238E+00  0.52103E+01        0.090    0.145    0.065    0.025    0.061    0.000        0.069    0.176    0.221    0.112    0.045    0.000
  0.80984E+00  0.51801E+01        0.088    0.144    0.074    0.035    0.054    0.000        0.050    0.157    0.227    0.164    0.041    0.000
  0.80692E+00  0.51466E+01        0.089    0.143    0.086    0.043    0.048    0.000        0.035    0.143    0.239    0.216    0.037    0.000
  0.80397E+00  0.51097E+01        0.094    0.142    0.101    0.050    0.045    0.000        0.027    0.132    0.255    0.265    0.035    0.000
  0.80210E+00  0.50694E+01        0.101    0.140    0.124    0.056    0.043    0.000        0.028    0.122    0.270    0.307    0.034    0.000
  0.80378E+00  0.50270E+01        0.102    0.142    0.160    0.060    0.042    0.000        0.030    0.115    0.283    0.331    0.032    0.000
  0.81092E+00  0.49900E+01        0.064    0.166    0.208    0.061    0.038    0.000        0.018    0.122    0.301    0.315    0.026    0.000
  0.81512E+00  0.49896E+01        0.043    0.200    0.240    0.057    0.032    0.000        0.015    0.137    0.333    0.266    0.020    0.000
  0.81639E+00  0.50481E+01        0.099    0.233    0.270    0.049    0.035    0.000        0.037    0.152    0.363    0.208    0.020    0.000
  0.81597E+00  0.51387E+01        0.159    0.258    0.291    0.040    0.050    0.000        0.060    0.165    0.392    0.155    0.026    0.000
  0.81573E+00  0.51880E+01        0.180    0.259    0.299    0.033    0.069    0.000        0.076    0.167    0.416    0.115    0.034    0.000
  0.81584E+00  0.52142E+01        0.185    0.247    0.304    0.028    0.089    0.000        0.082    0.158    0.424    0.088    0.041    0.000
  0.81601E+00  0.52216E+01        0.184    0.226    0.305    0.027    0.112    0.000        0.083    0.140    0.418    0.075    0.047    0.000
  0.81601E+00  0.52107E+01        0.179    0.193    0.300    0.035    0.139    0.000        0.079    0.118    0.401    0.085    0.052    0.000
  0.81569E+00  0.51735E+01        0.174    0.150    0.279    0.050    0.164    0.000        0.074    0.098    0.378    0.116    0.060    0.000
  0.81518E+00  0.51351E+01        0.172    0.104    0.250    0.064    0.183    0.000        0.069    0.078    0.352    0.151    0.067    0.000
  0.81468E+00  0.51120E+01        0.171    0.068    0.218    0.078    0.197    0.000        0.064    0.060    0.322    0.183    0.073    0.000
  0.81426E+00  0.51030E+01        0.172    0.063    0.187    0.088    0.204    0.000        0.057    0.045    0.289    0.212    0.077    0.000
  0.81399E+00  0.51079E+01        0.175    0.090    0.156    0.097    0.206    0.000        0.051    0.042    0.254    0.237    0.078    0.000
  0.81386E+00  0.51257E+01        0.180    0.127    0.127    0.104    0.204    0.000        0.044    0.052    0.218    0.256    0.078    0.000
  0.81375E+00  0.51552E+01        0.185    0.167    0.101    0.109    0.198    0.000        0.037    0.072    0.183    0.270    0.075    0.000
  0.81374E+00  0.51911E+01        0.192    0.204    0.078    0.112    0.189    0.000        0.034    0.099    0.154    0.279    0.072    0.000
  0.81412E+00  0.52239E+01        0.199    0.233    0.060    0.110    0.178    0.000        0.037    0.133    0.137    0.284    0.070    0.000
  0.81494E+00  0.52504E+01        0.206    0.255    0.052    0.105    0.165    0.000        0.046    0.172    0.139    0.285    0.067    0.000
  0.81584E+00  0.52687E+01        0.213    0.270    0.051    0.100    0.153    0.000        0.063    0.214    0.162    0.281    0.065    0.000
  0.81635E+00  0.52769E+01        0.217    0.279    0.055    0.094    0.140    0.000        0.084    0.259    0.202    0.272    0.061    0.000
  0.81630E+00  0.52751E+01        0.218    0.283    0.059    0.089    0.128    0.000        0.110    0.303    0.249    0.257    0.057    0.000
  0.81605E+00  0.52589E+01        0.208    0.276    0.064    0.084    0.117    0.000        0.144    0.343    0.300    0.232    0.052    0.000
  0.81634E+00  0.52317E+01        0.159    0.239    0.067    0.083    0.114    0.000        0.182    0.370    0.344    0.192    0.047    0.000
  0.81244E+00  0.52372E+01        0.120    0.148    0.066    0.065    0.117    0.000        0.213    0.380    0.365    0.164    0.056    0.000
  0.81185E+00  0.52625E+01        0.129    0.138    0.062    0.044    0.108    0.000        0.210    0.367    0.347    0.145    0.065    0.000
  0.81389E+00  0.52749E+01        0.126    0.139    0.059    0.031    0.100    0.000        0.192    0.338    0.318    0.116    0.066    0.000
  0.81571E+00  0.52767E+01        0.120    0.140    0.057    0.020    0.092    0.000        0.169    0.303    0.287    0.081    0.065    0.000
  0.81645E+00  0.52702E+01        0.113    0.142    0.056    0.011    0.084    0.000        0.143    0.267    0.259    0.046    0.061    0.000
  0.81596E+00  0.52565E+01        0.105    0.143    0.057    0.007    0.077    0.000        0.117    0.233    0.237    0.032    0.056    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81632E+00  0.52059E+01        0.150    0.207    0.247    0.024    0.066    0.054        0.081    0.163    0.422    0.097    0.038    0.000
  0.81533E+00  0.51373E+01        0.142    0.200    0.240    0.036    0.078    0.054        0.077    0.153    0.414    0.106    0.041    0.000
  0.81449E+00  0.49411E+01        0.125    0.182    0.208    0.053    0.094    0.055        0.071    0.133    0.371    0.117    0.044    0.000
  0.81516E+00  0.47050E+01        0.102    0.153    0.160    0.060    0.107    0.056        0.063    0.108    0.312    0.126    0.047    0.000
  0.81625E+00  0.45545E+01        0.095    0.138    0.125    0.056    0.124    0.057        0.060    0.088    0.279    0.126    0.042    0.000
  0.81590E+00  0.45734E+01        0.107    0.144    0.122    0.051    0.156    0.058        0.056    0.080    0.304    0.118    0.041    0.000
  0.81194E+00  0.47715E+01        0.125    0.163    0.135    0.050    0.168    0.059        0.044    0.086    0.341    0.113    0.045    0.000
  0.80958E+00  0.50260E+01        0.144    0.182    0.130    0.048    0.159    0.059        0.035    0.103    0.341    0.113    0.052    0.000
  0.81277E+00  0.51915E+01        0.161    0.193    0.109    0.048    0.144    0.059        0.034    0.125    0.314    0.124    0.061    0.000
  0.81643E+00  0.52296E+01        0.164    0.194    0.089    0.047    0.143    0.060        0.038    0.138    0.284    0.136    0.069    0.000
