     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     1.22303     0.2694E+03  0.2711E+03  0.2592E+03  0.1100E+03  0.1118E+03  0.9989E+02  0.7109E+02  0.7829E+02  0.7212E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.25043     0.2690E+03  0.2713E+03  0.2590E+03  0.1099E+03  0.1122E+03  0.9986E+02  0.7059E+02  0.7861E+02  0.7244E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.27609     0.2687E+03  0.2714E+03  0.2586E+03  0.1098E+03  0.1125E+03  0.9973E+02  0.7021E+02  0.7893E+02  0.7266E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.30019     0.2686E+03  0.2716E+03  0.2582E+03  0.1099E+03  0.1129E+03  0.9948E+02  0.6998E+02  0.7927E+02  0.7277E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.32291     0.2686E+03  0.2717E+03  0.2576E+03  0.1102E+03  0.1133E+03  0.9913E+02  0.6998E+02  0.7963E+02  0.7274E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2686E+03  0.2718E+03  0.2567E+03  0.1106E+03  0.1137E+03  0.9864E+02  0.7025E+02  0.8011E+02  0.7255E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2726E+03  0.2718E+03  0.2636E+03  0.1091E+03  0.1082E+03  0.1001E+03  0.7027E+02  0.7465E+02  0.7253E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2726E+03  0.2718E+03  0.2636E+03  0.1091E+03  0.1082E+03  0.1001E+03  0.7027E+02  0.7465E+02  0.7253E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2719E+03  0.2708E+03  0.2636E+03  0.1092E+03  0.1082E+03  0.1010E+03  0.7075E+02  0.7417E+02  0.7338E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2683E+03  0.2672E+03  0.2636E+03  0.1092E+03  0.1081E+03  0.1046E+03  0.7143E+02  0.7349E+02  0.7700E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2636E+03  0.2625E+03  0.2636E+03  0.1092E+03  0.1082E+03  0.1093E+03  0.7224E+02  0.7268E+02  0.8169E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2599E+03  0.2591E+03  0.2636E+03  0.1091E+03  0.1083E+03  0.1128E+03  0.7307E+02  0.7184E+02  0.8526E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2590E+03  0.2585E+03  0.2636E+03  0.1089E+03  0.1084E+03  0.1136E+03  0.7383E+02  0.7108E+02  0.8603E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2611E+03  0.2610E+03  0.2636E+03  0.1088E+03  0.1086E+03  0.1112E+03  0.7443E+02  0.7049E+02  0.8365E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2654E+03  0.2656E+03  0.2636E+03  0.1086E+03  0.1088E+03  0.1068E+03  0.7478E+02  0.7013E+02  0.7924E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2696E+03  0.2702E+03  0.2636E+03  0.1084E+03  0.1090E+03  0.1024E+03  0.7486E+02  0.7006E+02  0.7484E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34467     0.2718E+03  0.2726E+03  0.2636E+03  0.1082E+03  0.1091E+03  0.1001E+03  0.7465E+02  0.7027E+02  0.7253E+02     0.0000E+00  0.0000E+00  0.0000E+00
