
*******   STEP   1      *** AFFINE CALCULATION                 
*******   STEP  42      *** AFFINE CALCULATION                 
    6   0.798E-03   0.497E-03   0.517E-03

*******   STEP  43      *** AFFINE CALCULATION                 
   10   0.132E-03   0.386E-04   0.401E-03

*******   STEP  44      *** AFFINE CALCULATION                 
    6   0.931E-03   0.584E-03   0.669E-03

*******   STEP  45      *** AFFINE CALCULATION                 
    9   0.107E-03   0.936E-04   0.754E-03

*******   STEP  46      *** AFFINE CALCULATION                 
   10   0.116E-03   0.519E-04   0.356E-04

*******   STEP  47      *** AFFINE CALCULATION                 
    9   0.990E-04   0.813E-04   0.286E-03

*******   STEP  48      *** AFFINE CALCULATION                 
    8   0.249E-03   0.171E-03   0.356E-03

*******   STEP  49      *** AFFINE CALCULATION                 
    9   0.439E-03   0.437E-03   0.164E-03

*******   STEP  50      *** AFFINE CALCULATION                 
   12   0.230E-03   0.183E-03   0.562E-03

*******   STEP  51      *** AFFINE CALCULATION                 
   13   0.119E-03   0.114E-03   0.855E-03

*******   STEP   1      *** AFFINE CALCULATION                 
    9   0.757E-04   0.942E-04   0.550E-03

*******   STEP   2      *** AFFINE CALCULATION                 
   13   0.110E-03   0.168E-03   0.741E-03

*******   STEP   3      *** AFFINE CALCULATION                 
   13   0.112E-03   0.168E-03   0.837E-03

*******   STEP   4      *** AFFINE CALCULATION                 
   13   0.120E-03   0.171E-03   0.983E-03

*******   STEP   5      *** AFFINE CALCULATION                 
   14   0.941E-04   0.128E-03   0.953E-03

*******   STEP   6      *** AFFINE CALCULATION                 
   15   0.814E-04   0.110E-03   0.817E-03

*******   STEP   7      *** AFFINE CALCULATION                 
   13   0.109E-03   0.116E-03   0.843E-03

*******   STEP   8      *** AFFINE CALCULATION                 
    7   0.746E-03   0.594E-03   0.480E-03

*******   STEP   9      *** AFFINE CALCULATION                 
    8   0.520E-03   0.406E-03   0.859E-03

*******   STEP  10      *** AFFINE CALCULATION                 
    7   0.788E-03   0.593E-03   0.943E-03

*******   STEP  11      *** AFFINE CALCULATION                 
   12   0.127E-03   0.656E-04   0.201E-03

*******   STEP  12      *** AFFINE CALCULATION                 
   12   0.258E-03   0.144E-03   0.781E-03

*******   STEP  13      *** AFFINE CALCULATION                 
   10   0.284E-03   0.256E-03   0.772E-03

*******   STEP  14      *** AFFINE CALCULATION                 
   10   0.303E-03   0.206E-03   0.936E-03

*******   STEP  15      *** AFFINE CALCULATION                 
   10   0.233E-03   0.173E-03   0.595E-03

*******   STEP  16      *** AFFINE CALCULATION                 
   10   0.216E-03   0.165E-03   0.286E-03

*******   STEP  17      *** AFFINE CALCULATION                 
    9   0.334E-03   0.250E-03   0.312E-03

*******   STEP  18      *** AFFINE CALCULATION                 
   10   0.363E-03   0.229E-03   0.496E-03

*******   STEP  19      *** AFFINE CALCULATION                 
    9   0.362E-03   0.165E-03   0.527E-03

*******   STEP  20      *** AFFINE CALCULATION                 
    9   0.804E-03   0.893E-03   0.797E-03

*******   STEP  21      *** AFFINE CALCULATION                 
   11   0.298E-03   0.276E-03   0.731E-03

*******   STEP  22      *** AFFINE CALCULATION                 
    8   0.976E-03   0.995E-03   0.985E-03

*******   STEP  23      *** AFFINE CALCULATION                 
   12   0.118E-03   0.508E-04   0.279E-03

*******   STEP  24      *** AFFINE CALCULATION                 
    9   0.518E-03   0.469E-03   0.719E-03

*******   STEP  25      *** AFFINE CALCULATION                 
    9   0.519E-03   0.468E-03   0.933E-03

*******   STEP  26      *** AFFINE CALCULATION                 
   11   0.155E-03   0.141E-03   0.328E-03

*******   STEP  27      *** AFFINE CALCULATION                 
   10   0.298E-03   0.372E-03   0.540E-03

*******   STEP  28      *** AFFINE CALCULATION                 
   10   0.396E-03   0.555E-03   0.789E-03

*******   STEP  29      *** AFFINE CALCULATION                 
   10   0.526E-03   0.679E-03   0.851E-03

*******   STEP  30      *** AFFINE CALCULATION                 
   11   0.498E-03   0.691E-03   0.826E-03

*******   STEP  31      *** AFFINE CALCULATION                 
   11   0.756E-03   0.946E-03   0.966E-03

*******   STEP  32      *** AFFINE CALCULATION                 
   12   0.755E-03   0.887E-03   0.586E-03

*******   STEP  33      *** AFFINE CALCULATION                 
   12   0.358E-03   0.327E-03   0.987E-03

*******   STEP  34      *** AFFINE CALCULATION                 
   13   0.227E-03   0.243E-03   0.838E-03

*******   STEP  35      *** AFFINE CALCULATION                 
   12   0.213E-03   0.302E-03   0.845E-03

*******   STEP  36      *** AFFINE CALCULATION                 
   12   0.182E-03   0.283E-03   0.805E-03

*******   STEP   1      *** AFFINE CALCULATION                 
   13   0.256E-03   0.214E-03   0.665E-03

*******   STEP   2      *** AFFINE CALCULATION                 
    8   0.446E-03   0.330E-03   0.100E-02

*******   STEP   3      *** AFFINE CALCULATION                 
   10   0.193E-03   0.173E-03   0.913E-03

*******   STEP   4      *** AFFINE CALCULATION                 
   13   0.128E-03   0.103E-03   0.660E-03

*******   STEP   5      *** AFFINE CALCULATION                 
   12   0.172E-03   0.173E-03   0.235E-03

*******   STEP   6      *** AFFINE CALCULATION                 
   11   0.276E-03   0.314E-03   0.974E-03

*******   STEP   7      *** AFFINE CALCULATION                 
   10   0.807E-04   0.610E-04   0.407E-03

*******   STEP   8      *** AFFINE CALCULATION                 
   13   0.120E-03   0.783E-04   0.329E-03

*******   STEP   9      *** AFFINE CALCULATION                 
   10   0.390E-03   0.366E-03   0.956E-03

*******   STEP  10      *** AFFINE CALCULATION                 
   11   0.120E-03   0.106E-03   0.624E-03
