        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.96992E+00  0.86204E+01        0.190    0.186    0.185    0.121    0.187    0.000        0.054    0.105    0.106    0.244    0.088    0.000
  0.10033E+01  0.87478E+01        0.190    0.180    0.185    0.122    0.207    0.000        0.050    0.096    0.102    0.213    0.088    0.000
  0.10379E+01  0.88635E+01        0.180    0.171    0.180    0.125    0.232    0.000        0.045    0.087    0.098    0.188    0.089    0.000
  0.10735E+01  0.89946E+01        0.167    0.158    0.169    0.132    0.255    0.000        0.040    0.079    0.094    0.178    0.090    0.000
  0.11098E+01  0.91780E+01        0.163    0.146    0.153    0.139    0.275    0.000        0.039    0.076    0.087    0.181    0.088    0.000
  0.11464E+01  0.94328E+01        0.169    0.142    0.141    0.143    0.289    0.000        0.045    0.081    0.080    0.189    0.085    0.000
  0.11829E+01  0.97372E+01        0.172    0.143    0.136    0.141    0.288    0.000        0.055    0.096    0.080    0.210    0.086    0.000
  0.12190E+01  0.10038E+02        0.170    0.141    0.137    0.137    0.282    0.000        0.069    0.121    0.085    0.234    0.088    0.000
  0.12544E+01  0.10328E+02        0.168    0.141    0.141    0.132    0.274    0.000        0.079    0.140    0.093    0.258    0.092    0.000
  0.12889E+01  0.10593E+02        0.166    0.142    0.147    0.127    0.270    0.000        0.086    0.155    0.100    0.275    0.095    0.000
  0.13222E+01  0.10835E+02        0.166    0.143    0.153    0.123    0.268    0.000        0.090    0.165    0.108    0.286    0.095    0.000
  0.13541E+01  0.11061E+02        0.167    0.145    0.159    0.122    0.266    0.000        0.090    0.168    0.113    0.291    0.092    0.000
  0.13844E+01  0.11264E+02        0.169    0.147    0.167    0.123    0.267    0.000        0.088    0.166    0.117    0.290    0.086    0.000
  0.14129E+01  0.11449E+02        0.173    0.149    0.176    0.127    0.270    0.000        0.082    0.155    0.118    0.278    0.077    0.000
  0.14397E+01  0.11608E+02        0.181    0.152    0.188    0.136    0.276    0.000        0.072    0.136    0.116    0.252    0.065    0.000
  0.14650E+01  0.11769E+02        0.191    0.155    0.204    0.152    0.287    0.000        0.058    0.109    0.107    0.208    0.049    0.000
  0.14890E+01  0.12098E+02        0.186    0.172    0.213    0.137    0.277    0.000        0.052    0.101    0.104    0.184    0.048    0.000
  0.15120E+01  0.12497E+02        0.173    0.210    0.211    0.099    0.214    0.000        0.064    0.139    0.121    0.227    0.061    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81295E+00  0.12766E+02        0.187    0.141    0.071    0.091    0.166    0.000        0.151    0.325    0.204    0.234    0.146    0.000
  0.81069E+00  0.12756E+02        0.189    0.143    0.071    0.097    0.167    0.000        0.147    0.313    0.191    0.227    0.141    0.000
  0.80501E+00  0.12737E+02        0.189    0.146    0.075    0.102    0.169    0.000        0.141    0.295    0.179    0.220    0.132    0.000
  0.79657E+00  0.12708E+02        0.187    0.149    0.082    0.107    0.173    0.000        0.131    0.272    0.169    0.213    0.121    0.000
  0.78711E+00  0.12655E+02        0.182    0.154    0.096    0.112    0.180    0.000        0.119    0.245    0.161    0.206    0.106    0.000
  0.78141E+00  0.12553E+02        0.169    0.163    0.126    0.120    0.194    0.000        0.104    0.215    0.150    0.196    0.088    0.000
  0.79874E+00  0.12283E+02        0.161    0.195    0.225    0.140    0.199    0.000        0.091    0.184    0.121    0.181    0.061    0.000
  0.79170E+00  0.12440E+02        0.132    0.202    0.207    0.141    0.211    0.000        0.066    0.199    0.195    0.166    0.061    0.000
  0.79029E+00  0.12753E+02        0.149    0.223    0.211    0.150    0.217    0.000        0.049    0.211    0.235    0.150    0.053    0.000
  0.79375E+00  0.13028E+02        0.175    0.233    0.212    0.161    0.233    0.000        0.056    0.222    0.265    0.135    0.056    0.000
  0.79960E+00  0.13121E+02        0.176    0.222    0.204    0.162    0.249    0.000        0.075    0.224    0.288    0.127    0.064    0.000
  0.80334E+00  0.13150E+02        0.171    0.203    0.192    0.156    0.255    0.000        0.092    0.219    0.305    0.123    0.069    0.000
  0.80566E+00  0.13162E+02        0.166    0.184    0.180    0.149    0.253    0.000        0.107    0.209    0.317    0.124    0.075    0.000
  0.80694E+00  0.13175E+02        0.162    0.169    0.171    0.145    0.250    0.000        0.120    0.192    0.322    0.127    0.080    0.000
  0.80695E+00  0.13181E+02        0.160    0.156    0.163    0.142    0.246    0.000        0.129    0.169    0.320    0.135    0.085    0.000
  0.80576E+00  0.13182E+02        0.158    0.145    0.158    0.142    0.244    0.000        0.135    0.138    0.310    0.148    0.087    0.000
  0.80366E+00  0.13171E+02        0.156    0.136    0.155    0.147    0.243    0.000        0.138    0.104    0.292    0.167    0.089    0.000
  0.80187E+00  0.13146E+02        0.156    0.132    0.154    0.158    0.243    0.000        0.139    0.080    0.265    0.191    0.088    0.000
  0.80481E+00  0.13113E+02        0.158    0.148    0.158    0.188    0.245    0.000        0.137    0.090    0.224    0.216    0.085    0.000
  0.81121E+00  0.13056E+02        0.159    0.180    0.150    0.226    0.238    0.000        0.146    0.140    0.201    0.258    0.086    0.000
  0.81363E+00  0.13061E+02        0.157    0.191    0.137    0.242    0.220    0.000        0.157    0.196    0.206    0.306    0.092    0.000
  0.81434E+00  0.13088E+02        0.152    0.187    0.129    0.242    0.199    0.000        0.164    0.235    0.219    0.342    0.095    0.000
  0.81472E+00  0.13057E+02        0.144    0.174    0.119    0.233    0.178    0.000        0.169    0.256    0.228    0.360    0.097    0.000
  0.81530E+00  0.12951E+02        0.140    0.162    0.106    0.221    0.162    0.000        0.172    0.268    0.233    0.367    0.099    0.000
  0.81569E+00  0.12851E+02        0.140    0.155    0.097    0.217    0.153    0.000        0.172    0.271    0.236    0.364    0.099    0.000
  0.81528E+00  0.12783E+02        0.146    0.151    0.094    0.220    0.150    0.000        0.167    0.268    0.235    0.351    0.096    0.000
  0.81399E+00  0.12719E+02        0.156    0.146    0.095    0.226    0.151    0.000        0.158    0.259    0.233    0.329    0.089    0.000
  0.81214E+00  0.12644E+02        0.172    0.142    0.099    0.234    0.155    0.000        0.144    0.250    0.230    0.300    0.082    0.000
  0.81028E+00  0.12557E+02        0.193    0.137    0.105    0.241    0.162    0.000        0.127    0.239    0.230    0.263    0.076    0.000
  0.80941E+00  0.12458E+02        0.218    0.129    0.110    0.246    0.173    0.000        0.110    0.226    0.231    0.219    0.077    0.000
  0.81019E+00  0.12362E+02        0.236    0.118    0.114    0.238    0.190    0.000        0.098    0.216    0.235    0.175    0.086    0.000
  0.80801E+00  0.12434E+02        0.197    0.112    0.109    0.192    0.198    0.000        0.099    0.219    0.239    0.164    0.103    0.000
  0.80066E+00  0.12659E+02        0.151    0.126    0.093    0.104    0.180    0.000        0.117    0.266    0.243    0.217    0.125    0.000
  0.80251E+00  0.12749E+02        0.162    0.134    0.082    0.075    0.170    0.000        0.134    0.302    0.238    0.241    0.138    0.000
  0.80754E+00  0.12770E+02        0.176    0.137    0.075    0.076    0.166    0.000        0.145    0.322    0.229    0.245    0.144    0.000
  0.81173E+00  0.12769E+02        0.183    0.139    0.072    0.084    0.165    0.000        0.151    0.329    0.218    0.241    0.147    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81516E+00  0.13109E+02        0.145    0.186    0.169    0.133    0.199    0.128        0.068    0.225    0.280    0.129    0.061    0.000
  0.81447E+00  0.12989E+02        0.145    0.169    0.165    0.128    0.192    0.124        0.074    0.218    0.284    0.148    0.062    0.000
  0.81241E+00  0.12697E+02        0.134    0.143    0.158    0.119    0.189    0.123        0.084    0.201    0.294    0.177    0.070    0.000
  0.81114E+00  0.12358E+02        0.131    0.128    0.155    0.111    0.186    0.130        0.094    0.178    0.298    0.180    0.081    0.000
  0.81308E+00  0.12134E+02        0.127    0.139    0.164    0.110    0.190    0.141        0.096    0.175    0.273    0.177    0.083    0.000
  0.81267E+00  0.12116E+02        0.130    0.162    0.178    0.108    0.180    0.146        0.099    0.176    0.245    0.164    0.081    0.000
  0.81271E+00  0.12318E+02        0.128    0.181    0.198    0.102    0.167    0.141        0.107    0.206    0.261    0.170    0.095    0.000
  0.81393E+00  0.12554E+02        0.127    0.170    0.194    0.089    0.148    0.130        0.131    0.253    0.305    0.198    0.101    0.000
  0.81503E+00  0.12765E+02        0.120    0.141    0.182    0.080    0.130    0.116        0.156    0.267    0.346    0.226    0.102    0.000
  0.81573E+00  0.12863E+02        0.114    0.127    0.177    0.080    0.125    0.102        0.173    0.271    0.364    0.236    0.099    0.000
