        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81635E+00  0.57205E+01        0.402    0.222    0.017    0.008    0.099    0.000        0.594    0.333    0.370    0.258    0.175    0.000
  0.81368E+00  0.57144E+01        0.407    0.213    0.018    0.009    0.094    0.000        0.618    0.273    0.395    0.294    0.164    0.000
  0.80774E+00  0.57064E+01        0.412    0.204    0.019    0.010    0.090    0.000        0.637    0.213    0.413    0.340    0.154    0.000
  0.79889E+00  0.56955E+01        0.418    0.193    0.020    0.011    0.086    0.000        0.648    0.159    0.423    0.390    0.144    0.000
  0.78805E+00  0.56820E+01        0.426    0.181    0.022    0.013    0.083    0.000        0.652    0.123    0.425    0.439    0.135    0.000
  0.77739E+00  0.56660E+01        0.436    0.165    0.025    0.016    0.081    0.000        0.646    0.125    0.415    0.487    0.127    0.000
  0.77998E+00  0.56345E+01        0.459    0.147    0.034    0.022    0.079    0.000        0.621    0.171    0.388    0.529    0.119    0.000
  0.81071E+00  0.56244E+01        0.504    0.146    0.050    0.034    0.077    0.000        0.590    0.222    0.398    0.591    0.115    0.000
  0.81252E+00  0.54594E+01        0.523    0.118    0.034    0.030    0.067    0.000        0.633    0.285    0.418    0.629    0.099    0.000
  0.80757E+00  0.53618E+01        0.523    0.113    0.026    0.027    0.062    0.000        0.662    0.366    0.415    0.642    0.088    0.000
  0.80009E+00  0.52864E+01        0.521    0.106    0.021    0.026    0.060    0.000        0.679    0.445    0.405    0.643    0.079    0.000
  0.78988E+00  0.52064E+01        0.518    0.100    0.018    0.024    0.062    0.000        0.689    0.522    0.394    0.637    0.073    0.000
  0.77725E+00  0.51178E+01        0.515    0.096    0.015    0.024    0.066    0.000        0.691    0.598    0.384    0.622    0.071    0.000
  0.76293E+00  0.50111E+01        0.509    0.092    0.013    0.023    0.074    0.000        0.686    0.670    0.375    0.600    0.071    0.000
  0.74971E+00  0.48749E+01        0.498    0.086    0.012    0.023    0.085    0.000        0.671    0.737    0.368    0.569    0.075    0.000
  0.74462E+00  0.46564E+01        0.474    0.078    0.012    0.024    0.102    0.000        0.644    0.801    0.369    0.528    0.081    0.000
  0.77240E+00  0.42583E+01        0.389    0.092    0.013    0.026    0.139    0.000        0.591    0.859    0.382    0.474    0.093    0.000
  0.81592E+00  0.38917E+01        0.157    0.209    0.014    0.026    0.196    0.000        0.524    0.911    0.423    0.415    0.119    0.000
  0.76697E+00  0.42414E+01        0.188    0.339    0.013    0.020    0.190    0.000        0.455    0.951    0.411    0.364    0.140    0.000
  0.72401E+00  0.48484E+01        0.309    0.392    0.012    0.015    0.168    0.000        0.387    0.956    0.392    0.328    0.151    0.000
  0.72528E+00  0.51644E+01        0.311    0.389    0.013    0.014    0.157    0.000        0.334    0.922    0.385    0.320    0.160    0.000
  0.73712E+00  0.51840E+01        0.318    0.366    0.012    0.013    0.156    0.000        0.272    0.937    0.354    0.385    0.192    0.000
  0.75567E+00  0.52032E+01        0.329    0.357    0.011    0.013    0.154    0.000        0.215    0.934    0.316    0.445    0.216    0.000
        EPSvm          Svm        SDEV1    SDEV2    SDEV3    SDEV4    SDEV5    SDEV6        DDEV1    DDEV2    DDEV3    DDEV4    DDEV5    DDEV6
  0.81648E+00  0.57278E+01        0.319    0.200    0.013    0.006    0.097    0.063        0.500    0.483    0.279    0.255    0.208    0.000
  0.81061E+00  0.57079E+01        0.320    0.201    0.015    0.006    0.110    0.065        0.526    0.459    0.334    0.233    0.191    0.000
  0.79634E+00  0.56125E+01        0.324    0.200    0.016    0.006    0.150    0.065        0.620    0.378    0.379    0.169    0.153    0.000
  0.78051E+00  0.54614E+01        0.326    0.195    0.015    0.006    0.196    0.075        0.736    0.296    0.360    0.115    0.120    0.000
  0.78871E+00  0.53266E+01        0.353    0.188    0.018    0.009    0.193    0.097        0.773    0.295    0.375    0.140    0.085    0.000
  0.81393E+00  0.52479E+01        0.384    0.164    0.021    0.015    0.128    0.121        0.794    0.402    0.442    0.318    0.089    0.000
  0.81608E+00  0.48330E+01        0.354    0.134    0.016    0.017    0.079    0.124        0.790    0.640    0.450    0.507    0.099    0.000
  0.81513E+00  0.46632E+01        0.352    0.101    0.016    0.017    0.085    0.113        0.703    0.757    0.438    0.567    0.070    0.000
  0.81564E+00  0.45492E+01        0.364    0.076    0.018    0.013    0.103    0.097        0.650    0.806    0.480    0.475    0.080    0.000
  0.81641E+00  0.44941E+01        0.361    0.063    0.020    0.010    0.096    0.083        0.619    0.833    0.501    0.373    0.086    0.000
